R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,score,player_id,division
1,4,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,03/10/2023,home,16340,487,North Ala.,9,True,5,6,-1,loss,2394385,692,2487154.0,2023,1.0,1.0,,2487154.0,1.0
1,3,2,0,0,5,1,3,1,0,0,0,0,,0,1,0,0,03/11/2023,home,16340,487,North Ala.,9,True,7,3,4,win,2395191,692,2487154.0,2023,0.0,0.0,,2487154.0,1.0
0,4,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,03/11/2023,home,16340,487,North Ala.,9,True,5,4,1,win,2394848,692,2487154.0,2023,0.0,0.0,,2487154.0,1.0
1,4,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,03/15/2023,away,16340,419,Middle Tenn.,9,True,3,11,-8,loss,2395566,692,2487154.0,2023,0.0,0.0,,2487154.0,1.0
2,3,2,1,0,3,0,0,1,0,0,0,1,,0,0,0,0,03/17/2023,home,16340,198,ETSU,9,True,4,3,1,win,2396085,692,2487154.0,2023,0.0,0.0,,2487154.0,1.0
0,3,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,03/18/2023,home,16340,198,ETSU,9,True,4,13,-9,loss,2396484,692,2487154.0,2023,0.0,0.0,,2487154.0,1.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/19/2023,home,16340,198,ETSU,9,True,0,12,-12,loss,2396790,692,2487154.0,2023,0.0,0.0,,2487154.0,1.0
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,03/21/2023,home,16340,419,Middle Tenn.,9,True,5,13,-8,loss,2397063,692,2487154.0,2023,1.0,1.0,,2487154.0,1.0
1,3,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,02/10/2023,away,16340,9754,UC-Colo. Springs,9,True,7,5,2,win,2389928,628,2676667.0,2023,1.0,1.0,,2676667.0,2.0
1,4,1,0,1,3,0,0,0,0,0,0,2,,0,0,0,0,02/11/2023,away,16340,9754,UC-Colo. Springs,9,True,7,10,-3,loss,2390018,628,2676667.0,2023,0.0,0.0,,2676667.0,2.0
1,5,2,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,02/12/2023,away,16340,9754,UC-Colo. Springs,9,True,15,1,14,win,2390121,628,2676667.0,2023,0.0,0.0,,2676667.0,2.0
1,4,1,1,0,2,0,1,0,0,0,0,0,,0,0,0,0,02/17/2023,home,16340,2720,CSU Pueblo,9,True,3,1,2,win,2390357,628,2676667.0,2023,0.0,0.0,,2676667.0,2.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,1,0,0,0,02/18/2023,home,16340,2720,CSU Pueblo,9,True,2,1,1,win,2390659,628,2676667.0,2023,0.0,0.0,,2676667.0,2.0
1,4,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/19/2023,home,16340,2720,CSU Pueblo,9,True,6,3,3,win,2390902,628,2676667.0,2023,0.0,0.0,,2676667.0,2.0
0,4,2,0,1,4,0,1,0,0,0,1,0,,1,0,0,0,02/24/2023,home,16340,98,Cal St. East Bay,9,True,11,2,9,win,2391416,628,2676667.0,2023,0.0,0.0,,2676667.0,2.0
0,4,0,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,02/25/2023,home,16340,98,Cal St. East Bay,9,True,8,3,5,win,2391742,628,2676667.0,2023,0.0,0.0,,2676667.0,2.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2023,neutral,16340,423,Millersville,9,True,3,12,-9,loss,2390401,23157,2822161.0,2023,0.0,0.0,,2822161.0,2.0
0,2,0,0,0,0,0,0,0,1,0,1,2,,0,0,0,0,02/18/2023,neutral,16340,36,Assumption,9,True,5,4,1,win,2390591,23157,2822161.0,2023,0.0,0.0,,2822161.0,2.0
0,4,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/23/2023,neutral,16340,468,Southern N.H.,9,True,9,7,2,win,2391263,23157,2822161.0,2023,0.0,0.0,,2822161.0,2.0
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,neutral,16340,407,Mercy,9,True,6,5,1,win,2391378,23157,2822161.0,2023,0.0,0.0,,2822161.0,2.0
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,03/01/2023,away,16340,13028,Anderson (SC),9,True,2,5,-3,loss,2392493,23157,2822161.0,2023,0.0,0.0,,2822161.0,2.0
2,3,2,1,0,6,1,2,0,1,0,0,0,,0,0,0,0,03/11/2023,away,16340,1450,Westminster (MO),9,True,9,4,5,win,2408180,264,2503526.0,2023,0.0,0.0,,2503526.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/12/2023,away,16340,1450,Westminster (MO),9,True,0,1,-1,loss,2395088,264,2503526.0,2023,0.0,0.0,,2503526.0,3.0
1,4,0,0,0,0,0,0,0,1,0,0,2,,0,0,0,0,03/12/2023,away,16340,1450,Westminster (MO),9,True,11,8,3,win,2407783,264,2503526.0,2023,1.0,0.0,,2503526.0,3.0
1,2,0,0,0,0,0,0,2,0,0,0,2,,0,0,1,0,02/05/2023,away,16340,30123,Academy of Art,9,True,6,4,2,win,2407979,645,2669974.0,2023,0.0,0.0,,2669974.0,2.0
1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/07/2023,home,16340,30175,Holy Names,9,True,6,3,3,win,2389878,645,2669974.0,2023,0.0,0.0,,2669974.0,2.0
0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/17/2023,home,16340,30147,Fresno Pacific,9,True,5,9,-4,loss,2390284,645,2669974.0,2023,0.0,0.0,,2669974.0,2.0
1,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/18/2023,home,16340,30147,Fresno Pacific,9,True,3,2,1,win,2408880,645,2669974.0,2023,0.0,0.0,,2669974.0,2.0
0,4,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/17/2023,away,16340,678,Stetson,9,True,0,18,-18,loss,2390285,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,4,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/18/2023,away,16340,678,Stetson,9,True,1,9,-8,loss,2390523,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
0,4,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/19/2023,away,16340,678,Stetson,9,True,6,8,-2,loss,2390842,381,2303796.0,2023,1.0,1.0,,2303796.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/25/2023,away,16340,94,CSU Bakersfield,9,True,4,15,-11,loss,2391627,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
0,3,2,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,02/25/2023,away,16340,94,CSU Bakersfield,9,True,0,3,-3,loss,2407923,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,4,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/26/2023,away,16340,94,CSU Bakersfield,9,True,5,4,1,win,2391281,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,02/26/2023,away,16340,94,CSU Bakersfield,9,True,2,4,-2,loss,2392002,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/04/2023,away,16340,393,UMES,9,True,5,4,1,win,2392956,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,5,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/04/2023,neutral,16340,352,Lehigh,9,True,6,18,-12,loss,2393043,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
3,5,2,0,0,2,0,2,1,0,0,0,1,,0,0,4,0,03/05/2023,away,16340,393,UMES,9,True,15,6,9,win,2393396,381,2303796.0,2023,1.0,1.0,,2303796.0,1.0
0,5,1,1,0,2,0,1,0,0,0,0,1,,0,0,1,0,03/05/2023,neutral,16340,352,Lehigh,9,True,4,5,-1,loss,2392702,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,03/10/2023,away,16340,703,Texas,9,True,1,8,-7,loss,2394225,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,5,3,2,0,5,0,2,0,0,0,0,0,,0,0,0,0,03/11/2023,away,16340,703,Texas,9,True,4,10,-6,loss,2394537,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,4,1,0,0,4,1,1,1,0,0,0,1,,0,0,0,0,03/12/2023,away,16340,703,Texas,9,True,6,16,-10,loss,2394947,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,5,2,0,1,4,0,0,0,0,0,0,1,,0,0,0,0,03/16/2023,away,16340,283,Hofstra,9,True,4,11,-7,loss,2395664,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,5,2,0,0,5,1,2,0,0,0,0,0,,0,0,2,0,03/17/2023,away,16340,272,Hartford,9,True,7,5,2,win,2395818,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
2,5,3,2,1,7,0,1,0,0,0,0,0,,1,0,0,0,03/17/2023,away,16340,272,Hartford,8,True,14,4,10,win,2396134,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
3,5,2,1,0,3,0,1,1,0,0,0,0,,0,0,0,0,03/18/2023,away,16340,272,Hartford,9,True,17,6,11,win,2396769,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
0,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/22/2023,away,16340,158,Columbia,9,True,4,11,-7,loss,2397189,381,2303796.0,2023,0.0,0.0,,2303796.0,1.0
1,4,1,0,0,4,1,1,0,0,0,0,2,,0,0,0,0,02/17/2023,home,16340,248,George Mason,9,True,2,8,-6,loss,2390478,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
1,4,2,1,0,3,0,0,0,0,0,0,1,,0,0,0,0,02/18/2023,home,16340,248,George Mason,9,True,3,2,1,win,2390800,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
0,4,2,0,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/19/2023,home,16340,248,George Mason,9,True,2,5,-3,loss,2390998,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
1,5,2,0,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/21/2023,home,16340,61,Bethune-Cookman,9,True,12,2,10,win,2391190,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
2,4,2,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,02/23/2023,home,16340,434,Missouri,9,True,4,3,1,win,2391269,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
1,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/24/2023,home,16340,434,Missouri,9,True,2,5,-3,loss,2391566,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/25/2023,home,16340,434,Missouri,9,True,4,10,-6,loss,2391975,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/26/2023,home,16340,434,Missouri,9,True,5,9,-4,loss,2392143,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,1,0,02/28/2023,away,16340,28755,FGCU,9,True,7,14,-7,loss,2392477,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
0,5,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/15/2023,home,16340,415,Miami (FL),9,True,3,7,-4,loss,2395712,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
1,3,1,0,0,1,0,0,2,0,0,0,1,,0,0,0,0,03/17/2023,away,16340,1045,DBU,10,True,8,10,-2,loss,2396092,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
1,4,2,0,0,5,1,2,0,0,0,0,2,,0,0,0,0,03/18/2023,away,16340,1045,DBU,9,True,2,12,-10,loss,2396448,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
1,4,2,1,0,3,0,0,1,0,0,0,2,,0,0,1,0,03/19/2023,away,16340,1045,DBU,9,True,7,6,1,win,2396730,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
0,3,2,0,0,2,0,1,0,0,0,0,0,,0,0,0,0,03/22/2023,home,16340,28755,FGCU,9,True,5,12,-7,loss,2397227,231,2112637.0,2023,0.0,0.0,,2112637.0,1.0
0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/19/2023,home,16340,331,Kent St.,9,True,6,18,-12,loss,2390840,316,2807322.0,2023,0.0,0.0,,2807322.0,1.0
0,1,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/24/2023,home,16340,639,Siena,9,True,2,1,1,win,2391303,316,2807322.0,2023,0.0,0.0,,2807322.0,1.0
0,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/25/2023,home,16340,639,Siena,9,True,10,2,8,win,2391647,316,2807322.0,2023,0.0,0.0,,2807322.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/18/2023,away,16340,28600,Lipscomb,9,True,5,10,-5,loss,2396138,316,2807322.0,2023,0.0,0.0,,2807322.0,1.0
2,3,3,0,0,3,0,2,1,0,0,0,0,,0,0,0,0,03/22/2023,home,16340,172,Dartmouth,9,True,15,4,11,win,2397235,316,2807322.0,2023,0.0,0.0,,2807322.0,1.0
3,4,2,1,0,6,1,1,1,0,0,0,0,,0,0,0,0,02/17/2023,away,16340,404,Memphis,9,True,4,7,-3,loss,2390303,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,3,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,02/18/2023,away,16340,404,Memphis,9,True,6,11,-5,loss,2390538,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,4,0,0,0,0,0,1,0,1,1,0,2,,0,0,0,0,02/19/2023,away,16340,404,Memphis,11,True,9,8,1,win,2390863,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,4,1,0,0,1,0,0,1,0,0,0,2,,1,0,0,0,02/21/2023,home,16340,315,Jacksonville St.,9,True,7,6,1,win,2391173,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
1,3,0,0,0,0,0,0,1,1,0,0,1,,0,0,0,0,02/24/2023,away,16340,655,Southeastern La.,9,True,5,6,-1,loss,2391532,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
2,3,1,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,02/25/2023,away,16340,655,Southeastern La.,9,True,5,15,-10,loss,2391893,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
1,6,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/26/2023,away,16340,655,Southeastern La.,9,True,9,3,6,win,2392198,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
2,3,1,0,0,4,1,2,2,0,0,0,0,,0,0,0,0,03/01/2023,home,16340,7,Alabama St.,9,True,8,2,6,win,2392561,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,3,1,0,0,1,0,2,1,0,0,0,1,,0,0,0,0,03/03/2023,home,16340,444,Morehead St.,9,True,10,1,9,win,2392743,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,3,0,0,0,0,0,0,1,0,0,0,2,,1,0,0,0,03/03/2023,home,16340,444,Morehead St.,8,True,2,0,2,win,2408646,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,5,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,03/04/2023,home,16340,444,Morehead St.,9,True,2,5,-3,loss,2393260,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
1,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/07/2023,home,16340,8,Alabama,9,True,6,11,-5,loss,2393775,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,3,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,03/10/2023,away,16340,365,LSU,9,True,1,11,-10,loss,2394493,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/11/2023,away,16340,365,LSU,9,True,0,12,-12,loss,2394905,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/12/2023,away,16340,365,LSU,9,True,1,13,-12,loss,2395142,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
1,4,1,1,0,2,0,0,1,0,0,0,2,,0,0,0,0,03/14/2023,away,16340,9,UAB,9,True,5,9,-4,loss,2395349,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/15/2023,home,16340,158,Columbia,9,True,10,8,2,win,2395581,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
1,2,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/18/2023,home,16340,695,UT Martin,9,True,4,1,3,win,2425242,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
1,2,1,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,03/18/2023,home,16340,695,UT Martin,9,True,6,4,2,win,2396478,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
2,2,1,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,03/21/2023,home,16340,487,North Ala.,9,True,12,1,11,win,2396882,625,2335224.0,2023,0.0,0.0,,2335224.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/06/2023,neutral,16340,18422,Rivier,9,True,18,6,12,win,2393686,30190,2673092.0,2023,0.0,0.0,,2673092.0,3.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/17/2023,away,16340,30114,Penn St.-Abington,9,True,2,10,-8,loss,2395964,30190,2673092.0,2023,0.0,0.0,,2673092.0,3.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/12/2023,neutral,16340,734,Valdosta St.,9,True,14,1,13,win,2390186,230,2807444.0,2023,0.0,0.0,,2807444.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2023,away,16340,11740,West Florida,9,True,0,9,-9,loss,2408110,230,2807444.0,2023,0.0,0.0,,2807444.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/25/2023,home,16340,20794,Lynn,9,True,5,2,3,win,2391860,230,2807444.0,2023,0.0,0.0,,2807444.0,2.0
1,1,1,0,0,4,1,4,0,0,0,0,0,,0,0,0,0,02/28/2023,away,16340,233,Fla. Southern,9,True,7,17,-10,loss,2392464,230,2807444.0,2023,0.0,0.0,,2807444.0,2.0
1,4,2,0,0,2,0,0,0,1,0,0,0,,0,0,1,0,02/17/2023,home,16340,83,Bucknell,9,True,7,1,6,win,2390376,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
3,3,2,0,0,2,0,0,1,1,0,0,0,,0,0,2,0,02/18/2023,home,16340,83,Bucknell,9,True,11,2,9,win,2390683,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,02/19/2023,home,16340,83,Bucknell,9,True,5,3,2,win,2390995,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,3,1,0,0,1,0,0,0,2,0,0,0,,1,0,0,0,02/22/2023,home,16340,812,Xavier,9,True,12,8,4,win,2391231,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/24/2023,home,16340,71,Bowling Green,9,True,2,1,1,win,2391455,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,2,1,0,0,1,0,1,1,1,0,1,1,,0,0,0,0,02/25/2023,home,16340,71,Bowling Green,9,True,6,9,-3,loss,2391831,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
2,4,2,1,0,3,0,2,1,0,0,0,0,,0,0,0,0,02/26/2023,home,16340,71,Bowling Green,9,True,14,1,13,win,2392229,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,5,2,0,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/28/2023,home,16340,202,Eastern Ky.,9,True,11,0,11,win,2392408,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
2,5,2,1,1,5,0,1,1,0,0,0,0,,0,0,0,0,03/03/2023,neutral,16340,697,Texas A&M,9,True,14,5,9,win,2392903,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,5,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,03/04/2023,neutral,16340,698,TCU,9,True,3,2,1,win,2393095,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,4,1,1,0,2,0,0,0,0,0,0,2,,0,0,0,0,03/05/2023,neutral,16340,418,Michigan,9,True,10,0,10,win,2393424,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
0,2,1,1,0,2,0,1,1,2,0,0,0,,0,0,0,0,03/07/2023,home,16340,444,Morehead St.,9,True,11,1,10,win,2393871,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,4,1,0,0,1,0,1,0,1,0,0,0,,0,0,0,0,03/10/2023,home,16340,175,Dayton,9,True,11,7,4,win,2394373,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,2,0,0,0,0,0,0,2,0,0,0,1,,1,0,2,0,03/11/2023,home,16340,175,Dayton,9,True,6,2,4,win,2394752,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,3,1,0,0,1,0,1,0,2,0,0,0,,0,0,1,0,03/12/2023,home,16340,175,Dayton,9,True,5,1,4,win,2395140,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,3,0,0,0,0,0,1,1,1,0,0,0,,0,0,2,0,03/15/2023,home,16340,414,Miami (OH),9,True,6,4,2,win,2395637,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,4,1,0,0,1,0,1,1,1,0,0,0,,0,0,1,0,03/17/2023,home,16340,255,Georgia Tech,9,True,8,7,1,win,2396055,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
1,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/18/2023,home,16340,255,Georgia Tech,9,True,4,10,-6,loss,2396365,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
2,4,1,0,0,1,0,0,1,0,0,0,0,,0,0,3,0,03/19/2023,home,16340,255,Georgia Tech,9,True,9,3,6,win,2396743,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
0,5,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,03/24/2023,away,16340,513,Notre Dame,9,True,3,4,-1,loss,2397538,367,2474751.0,2023,0.0,0.0,,2474751.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/17/2023,away,16340,30124,Cedarville,9,True,8,0,8,win,2390258,591,2657124.0,2023,0.0,0.0,,2657124.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/25/2023,away,16340,395,Maryville (MO),9,True,5,13,-8,loss,2391832,591,2657124.0,2023,0.0,0.0,,2657124.0,2.0
0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,neutral,16340,437,Molloy,9,True,2,10,-8,loss,2408516,74,2683413.0,2023,0.0,0.0,,2683413.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2023,neutral,16340,349,Le Moyne,9,True,1,4,-3,loss,2391749,74,2683413.0,2023,0.0,0.0,,2683413.0,2.0
0,3,0,0,0,0,0,0,0,1,0,0,2,,0,0,0,0,02/28/2023,away,16340,15646,Barton,9,True,9,11,-2,loss,2392392,74,2683413.0,2023,0.0,0.0,,2683413.0,2.0
1,2,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/19/2023,neutral,16340,29,Arizona,9,True,1,7,-6,loss,2391065,416,2120685.0,2023,0.0,0.0,,2120685.0,1.0
0,5,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/20/2023,away,16340,1104,Grand Canyon,9,True,7,1,6,win,2391067,416,2120685.0,2023,0.0,0.0,,2120685.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/25/2023,away,16340,1092,Gardner-Webb,9,True,3,7,-4,loss,2391933,416,2120685.0,2023,0.0,0.0,,2120685.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/05/2023,away,16340,1014,Col. of Charleston,9,True,3,10,-7,loss,2393344,416,2120685.0,2023,0.0,0.0,,2120685.0,1.0
0,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,03/08/2023,neutral,16340,2915,Wofford,9,True,9,12,-3,loss,2394107,416,2120685.0,2023,0.0,0.0,,2120685.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/11/2023,neutral,16340,769,Western Caro.,9,True,7,2,5,win,2394902,416,2120685.0,2023,0.0,0.0,,2120685.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/19/2023,away,16340,305,Indiana St.,9,True,10,7,3,win,2396759,416,2120685.0,2023,0.0,0.0,,2120685.0,1.0
0,3,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,02/18/2023,away,16340,629,San Francisco,9,True,1,3,-2,loss,2390752,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,neutral,16340,288,Houston,9,True,5,14,-9,loss,2391393,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/27/2023,away,16340,26172,A&M-Corpus Christi,9,True,6,3,3,win,2392306,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
1,1,1,0,0,4,1,1,0,0,0,0,0,,0,0,0,0,03/05/2023,away,16340,706,UTSA,9,True,3,14,-11,loss,2393575,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
0,2,0,0,0,0,0,2,0,0,1,1,1,,0,0,0,0,03/07/2023,away,16340,97,Cal St. Fullerton,9,True,3,2,1,win,2393938,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/10/2023,away,16340,756,Washington,9,True,2,5,-3,loss,2394475,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/12/2023,away,16340,756,Washington,9,True,3,0,3,win,2395180,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
0,1,1,0,0,1,0,3,0,0,1,0,0,,0,0,0,0,03/19/2023,home,16340,28,Arizona St.,9,True,11,6,5,win,2396757,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
1,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,03/21/2023,home,16340,502,Northern Colo.,9,True,12,5,7,win,2397207,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
1,2,0,0,0,0,0,1,2,1,0,0,1,,0,0,0,0,03/21/2023,home,16340,502,Northern Colo.,9,True,12,8,4,win,2397050,732,2825197.0,2023,0.0,0.0,,2825197.0,1.0
