season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2018,12973,1112,3.0,03/09/2018,89726,806,Wittenberg,5,4,1,29.0,20,9,0,0,1,0,0,0,0,1.0,
2018,12973,1112,3.0,03/09/2018,89733,806,Wittenberg,10,9,1,36.0,25,10,1,0,0,6,0,0,0,0.9722222222222222,0.0
2018,12973,1112,3.0,03/10/2018,90260,806,Wittenberg,7,2,5,39.0,23,12,4,0,0,0,2,7,0,0.8974358974358975,inf
2018,12973,1112,3.0,03/15/2018,91070,8486,Lasell,12,5,7,30.0,20,7,3,0,0,2,0,0,0,0.9,0.0
2018,12973,1112,3.0,03/15/2018,91145,8486,Lasell,5,4,1,30.0,19,11,0,0,0,0,0,0,0,1.0,
2018,12973,1112,3.0,03/17/2018,91610,565,Randolph-Macon,1,4,-3,33.0,21,12,0,0,0,4,0,0,0,1.0,0.0
2018,12973,1112,3.0,03/18/2018,92159,565,Randolph-Macon,3,17,-14,38.0,21,13,4,0,0,8,1,0,0,0.8947368421052632,0.125
2018,12973,1112,3.0,03/19/2018,92504,717,Tufts,11,6,5,40.0,26,13,1,0,0,2,0,6,0,0.975,0.0
2018,12973,1112,3.0,03/24/2018,93359,745,Va. Wesleyan,2,5,-3,26.0,21,4,1,0,0,4,0,0,0,0.9615384615384616,0.0
2018,12973,1112,3.0,03/24/2018,93457,745,Va. Wesleyan,4,8,-4,32.0,22,8,2,0,2,2,2,2,0,0.9375,1.0
2018,12973,1112,3.0,03/28/2018,94299,263,Greensboro,8,9,-1,41.0,26,13,2,0,0,4,0,6,0,0.9512195121951219,0.0
2018,12973,1112,3.0,03/30/2018,94932,637,Shenandoah,5,16,-11,30.0,21,8,1,0,0,1,0,0,0,0.9666666666666667,0.0
2018,12973,1112,3.0,03/31/2018,95524,637,Shenandoah,6,13,-7,37.0,26,10,1,0,2,6,0,6,0,0.972972972972973,0.0
2018,12973,1112,3.0,04/04/2018,96032,216,Emory & Henry,12,5,7,44.0,27,12,5,0,0,2,2,0,0,0.8863636363636364,1.0
2018,12973,1112,3.0,04/08/2018,97104,203,East. Mennonite,7,6,1,35.0,25,9,1,0,1,0,0,0,0,0.9714285714285714,
2018,12973,1112,3.0,04/08/2018,97182,203,East. Mennonite,4,3,1,38.0,27,10,1,0,0,0,0,3,0,0.9736842105263158,
2018,12973,1112,3.0,04/11/2018,97843,578,Roanoke,8,5,3,38.0,27,9,2,0,1,2,0,0,0,0.9473684210526315,0.0
2018,12973,1112,3.0,04/12/2018,98103,578,Roanoke,5,15,-10,34.0,24,6,4,0,0,1,0,0,0,0.8823529411764706,0.0
2018,12973,1112,3.0,04/14/2018,98782,752,Wash. & Lee,5,6,-1,33.0,22,10,1,0,0,0,0,6,0,0.9696969696969697,
2018,12973,1112,3.0,04/14/2018,98969,752,Wash. & Lee,9,8,1,47.0,27,19,1,0,0,0,0,4,0,0.9787234042553191,
2018,12973,1112,3.0,04/17/2018,99566,0,CarolinaU,10,6,4,30.0,21,7,2,0,1,7,1,2,0,0.9333333333333333,0.14285714285714285
2018,12973,1112,3.0,04/17/2018,99638,0,CarolinaU,5,3,2,31.0,21,8,2,0,0,6,0,3,0,0.9354838709677419,0.0
2018,12973,1112,3.0,04/18/2018,99694,263,Greensboro,14,4,10,44.0,27,17,0,0,0,0,2,8,0,1.0,inf
2018,12973,1112,3.0,04/21/2018,100441,75,Bridgewater (VA),4,6,-2,38.0,24,11,3,0,0,2,2,0,0,0.9210526315789473,1.0
2018,12973,1112,3.0,04/21/2018,100643,75,Bridgewater (VA),4,3,1,39.0,27,11,1,0,0,0,0,3,0,0.9743589743589743,
2018,12973,1112,3.0,04/25/2018,101744,216,Emory & Henry,6,5,1,37.0,24,12,1,0,0,3,2,6,0,0.972972972972973,0.6666666666666666
2018,12973,1112,3.0,04/28/2018,102942,269,Hampden-Sydney,1,11,-10,40.0,27,11,2,0,0,1,0,3,0,0.95,0.0
2018,12973,1112,3.0,04/28/2018,102963,269,Hampden-Sydney,2,7,-5,37.0,26,10,1,0,0,0,2,3,0,0.972972972972973,inf
2018,12973,1112,3.0,05/04/2018,104003,745,Va. Wesleyan,1,9,-8,32.0,22,8,2,0,0,4,2,4,0,0.9375,0.5
2018,12973,1112,3.0,05/04/2018,104101,745,Va. Wesleyan,1,4,-3,44.0,25,16,3,0,0,2,0,3,0,0.9318181818181818,0.0
2018,12973,1115,3.0,02/25/2018,87035,40,Augustana (IL),6,2,4,36.0,27,8,1,0,0,1,0,5,0,0.9722222222222222,0.0
2018,12973,1115,3.0,02/25/2018,87037,117,Capital,4,1,3,38.0,26,12,0,0,0,0,0,3,0,1.0,
2018,12973,1115,3.0,02/27/2018,87381,20220,MSOE,2,4,-2,29.0,21,7,1,0,0,4,0,3,0,0.9655172413793104,0.0
2018,12973,1115,3.0,02/27/2018,87385,20220,MSOE,0,3,-3,27.0,18,9,0,0,0,0,1,0,0,1.0,inf
2018,12973,1115,3.0,02/28/2018,87483,30065,NVU-Lyndon,3,10,-7,39.0,24,11,4,0,0,4,2,0,0,0.8974358974358975,0.5
2018,12973,1115,3.0,03/02/2018,87754,452,Mount Union,1,5,-4,27.0,18,7,2,0,0,4,0,0,0,0.9259259259259259,0.0
2018,12973,1115,3.0,03/02/2018,87756,452,Mount Union,1,3,-2,25.0,18,5,2,0,0,4,2,0,0,0.92,0.5
2018,12973,1115,3.0,03/06/2018,89039,132,Centre,8,10,-2,41.0,23,13,5,0,0,6,0,3,0,0.8780487804878049,0.0
2018,12973,1115,3.0,03/10/2018,90269,286,Hope,6,4,2,31.0,25,6,0,0,0,4,0,3,0,1.0,0.0
2018,12973,1115,3.0,03/10/2018,90274,286,Hope,4,12,-8,39.0,23,16,0,0,3,2,0,9,0,1.0,0.0
2018,12973,1115,3.0,03/11/2018,90492,21,Alma,1,3,-2,25.0,23,1,1,0,1,2,0,0,0,0.96,0.0
2018,12973,1115,3.0,03/11/2018,90541,21,Alma,0,2,-2,36.0,27,8,1,0,0,3,0,0,0,0.9722222222222222,0.0
2018,12973,1115,3.0,03/18/2018,92230,747,Wabash,3,8,-5,34.0,26,6,2,0,0,2,1,0,0,0.9411764705882353,0.5
2018,12973,1115,3.0,03/18/2018,92362,747,Wabash,1,3,-2,33.0,26,7,0,0,0,4,0,0,0,1.0,0.0
2018,12973,1115,3.0,03/31/2018,95317,1192,Manchester,7,1,6,33.0,26,7,0,0,3,0,0,2,0,1.0,
2018,12973,1115,3.0,03/31/2018,95461,1192,Manchester,5,14,-9,35.0,27,4,4,0,3,0,0,0,0,0.8857142857142857,
2018,12973,1115,3.0,04/06/2018,96305,2694,Franklin,10,11,-1,36.0,27,7,2,0,1,2,0,1,0,0.9444444444444444,0.0
2018,12973,1115,3.0,04/06/2018,96327,2694,Franklin,0,18,-18,32.0,21,8,3,0,0,2,0,3,0,0.90625,0.0
2018,12973,1115,3.0,04/07/2018,96621,195,Earlham,1,2,-1,41.0,30,10,1,0,0,4,1,9,0,0.975609756097561,0.25
2018,12973,1115,3.0,04/07/2018,96718,195,Earlham,3,8,-5,32.0,24,7,1,0,0,8,0,0,0,0.96875,0.0
2018,12973,1115,3.0,04/10/2018,97670,585,Rose-Hulman,5,11,-6,38.0,27,10,1,0,3,10,0,3,0,0.9736842105263158,0.0
2018,12973,1115,3.0,04/10/2018,97696,585,Rose-Hulman,1,12,-11,40.0,26,12,2,0,0,3,0,3,0,0.95,0.0
2018,12973,1115,3.0,04/13/2018,98433,939,Anderson (IN),5,8,-3,35.0,22,12,1,0,0,8,3,3,0,0.9714285714285714,0.375
2018,12973,1115,3.0,04/13/2018,98497,939,Anderson (IN),11,4,7,29.0,20,9,0,0,0,0,0,2,0,1.0,
2018,12973,1115,3.0,04/21/2018,100546,987,Bluffton,3,0,3,38.0,27,9,2,0,0,0,0,3,0,0.9473684210526315,
2018,12973,1115,3.0,04/21/2018,100749,987,Bluffton,1,4,-3,33.0,25,6,2,0,0,0,1,0,0,0.9393939393939394,inf
2018,12973,1115,3.0,04/25/2018,101803,28749,Transylvania,5,3,2,31.0,25,5,1,0,0,10,2,2,0,0.967741935483871,0.2
2018,12973,1115,3.0,04/25/2018,101829,28749,Transylvania,1,6,-5,37.0,26,9,2,0,0,3,0,0,0,0.9459459459459459,0.0
2018,12973,1115,3.0,04/28/2018,102427,1050,Defiance,1,5,-4,38.0,24,11,3,0,0,4,2,3,0,0.9210526315789473,0.5
2018,12973,1115,3.0,04/28/2018,102649,1050,Defiance,4,3,1,32.0,25,7,0,0,0,0,0,0,0,1.0,
2018,12973,1115,3.0,04/29/2018,103276,1402,Thomas More,1,11,-10,21.0,16,4,1,0,2,2,0,0,0,0.9523809523809523,0.0
2018,12973,1115,3.0,04/29/2018,103299,1402,Thomas More,5,12,-7,28.0,17,7,4,0,0,0,2,0,0,0.8571428571428571,inf
2018,12973,1115,3.0,05/05/2018,104337,8567,Mt. St. Joseph,1,6,-5,28.0,23,5,0,0,0,0,0,0,0,1.0,
2018,12973,1123,2.0,02/02/2018,84580,1395,Tarleton St.,9,11,-2,39.0,30,8,1,0,0,2,0,3,0,0.9743589743589743,0.0
2018,12973,1123,2.0,02/03/2018,84697,1346,St. Mary's (TX),6,2,4,40.0,27,11,2,0,0,4,0,6,0,0.95,0.0
2018,12973,1123,2.0,02/04/2018,84761,696,Tex. A&M-Kingsville,0,11,-11,31.0,21,6,4,0,0,2,0,0,0,0.8709677419354839,0.0
2018,12973,1123,2.0,02/08/2018,84801,1156,Neb.-Kearney,3,0,3,30.0,27,3,0,0,0,0,0,0,0,1.0,
2018,12973,1123,2.0,02/10/2018,85000,507,Northwest Mo. St.,5,2,3,34.0,27,6,1,0,0,0,0,0,0,0.9705882352941176,
2018,12973,1123,2.0,02/11/2018,85094,30105,Ark.-Fort Smith,3,9,-6,37.0,27,6,4,0,0,4,2,0,0,0.8918918918918919,0.5
2018,12973,1123,2.0,02/16/2018,85212,30152,Southern Nazarene,10,8,2,32.0,27,4,1,0,0,6,0,2,0,0.96875,0.0
2018,12973,1123,2.0,02/17/2018,85535,30152,Southern Nazarene,9,8,1,31.0,27,3,1,0,0,6,1,0,0,0.967741935483871,0.16666666666666666
2018,12973,1123,2.0,02/17/2018,85586,30152,Southern Nazarene,9,3,6,31.0,21,9,1,0,0,0,1,0,0,0.967741935483871,inf
2018,12973,1123,2.0,02/20/2018,86118,1376,Southern Ark.,6,20,-14,23.0,18,4,1,0,0,0,0,0,0,0.9565217391304348,
2018,12973,1123,2.0,02/25/2018,87119,30202,Okla. Baptist,2,4,-2,36.0,27,9,0,0,0,0,2,0,0,1.0,inf
2018,12973,1123,2.0,02/25/2018,87142,30202,Okla. Baptist,4,3,1,28.0,21,5,2,0,0,0,0,0,0,0.9285714285714286,
2018,12973,1123,2.0,02/26/2018,87210,30202,Okla. Baptist,3,6,-3,36.0,27,8,1,0,0,0,2,0,0,0.9722222222222222,inf
2018,12973,1123,2.0,02/27/2018,87342,1289,Ouachita Baptist,9,3,6,25.0,21,4,0,0,0,0,0,3,0,1.0,
2018,12973,1123,2.0,03/03/2018,87823,1116,Harding,8,0,8,36.0,27,9,0,0,0,0,4,0,0,1.0,inf
2018,12973,1123,2.0,03/04/2018,88463,1116,Harding,2,0,2,38.0,27,10,1,0,0,0,2,4,0,0.9736842105263158,inf
2018,12973,1123,2.0,03/04/2018,88495,1116,Harding,8,6,2,33.0,21,9,3,0,0,2,0,2,0,0.9090909090909091,0.0
2018,12973,1123,2.0,03/06/2018,88902,30153,Union (TN),9,8,1,40.0,27,12,1,0,0,0,0,3,0,0.975,
2018,12973,1123,2.0,03/11/2018,90501,947,Arkansas Tech,5,7,-2,38.0,27,9,2,0,1,0,0,6,0,0.9473684210526315,
2018,12973,1123,2.0,03/11/2018,90520,947,Arkansas Tech,6,1,5,32.0,21,10,1,0,0,0,0,3,0,0.96875,
2018,12973,1123,2.0,03/12/2018,90658,947,Arkansas Tech,5,8,-3,35.0,27,8,0,0,0,6,0,3,0,1.0,0.0
2018,12973,1123,2.0,03/13/2018,90736,1015,Christian Brothers,7,10,-3,32.0,24,8,0,0,2,4,0,3,0,1.0,0.0
2018,12973,1123,2.0,03/16/2018,91249,1371,Southeastern Okla.,6,5,1,33.0,27,6,0,0,0,0,0,5,0,1.0,
2018,12973,1123,2.0,03/17/2018,91686,1371,Southeastern Okla.,4,3,1,38.0,27,11,0,0,0,4,0,0,0,1.0,0.0
2018,12973,1123,2.0,03/17/2018,91781,1371,Southeastern Okla.,9,4,5,32.0,21,9,2,0,0,0,0,3,0,0.9375,
2018,12973,1123,2.0,03/20/2018,92517,429,Mississippi Col.,3,7,-4,33.0,24,8,1,0,0,10,0,0,0,0.9696969696969697,0.0
2018,12973,1123,2.0,03/23/2018,92843,8965,East Central,15,1,14,28.0,21,7,0,0,0,0,0,0,0,1.0,
2018,12973,1123,2.0,03/24/2018,93263,8965,East Central,6,1,5,42.0,27,13,2,0,1,0,0,6,0,0.9523809523809523,
2018,12973,1123,2.0,03/24/2018,93361,8965,East Central,10,0,10,29.0,21,8,0,0,0,0,0,2,0,1.0,
2018,12973,1123,2.0,03/30/2018,94652,8411,Ark.-Monticello,12,10,2,33.0,27,5,1,0,0,0,0,0,0,0.9696969696969697,
2018,12973,1123,2.0,03/31/2018,95253,8411,Ark.-Monticello,4,5,-1,36.0,24,11,1,0,0,4,0,3,0,0.9722222222222222,0.0
2018,12973,1123,2.0,03/31/2018,95401,8411,Ark.-Monticello,4,7,-3,22.0,18,3,1,0,0,0,0,0,0,0.9545454545454546,
2018,12973,1123,2.0,04/04/2018,95929,30153,Union (TN),6,3,3,33.0,27,5,1,0,0,0,2,0,0,0.9696969696969697,inf
2018,12973,1123,2.0,04/07/2018,96828,1376,Southern Ark.,4,3,1,36.0,27,8,1,0,0,0,2,0,0,0.9722222222222222,inf
2018,12973,1123,2.0,04/08/2018,97285,1376,Southern Ark.,5,4,1,41.0,30,11,0,0,0,2,0,3,0,1.0,0.0
2018,12973,1123,2.0,04/08/2018,97358,1376,Southern Ark.,3,7,-4,32.0,21,11,0,0,0,0,0,3,0,1.0,
2018,12973,1123,2.0,04/11/2018,97832,1015,Christian Brothers,15,7,8,36.0,26,8,2,0,0,0,0,0,0,0.9444444444444444,
2018,12973,1123,2.0,04/13/2018,98290,8744,Southwestern Okla.,19,11,8,40.0,27,10,3,0,0,4,2,0,0,0.925,0.5
2018,12973,1123,2.0,04/14/2018,98797,8744,Southwestern Okla.,9,19,-10,29.0,18,9,2,0,0,2,0,6,0,0.9310344827586207,0.0
2018,12973,1123,2.0,04/14/2018,98983,8744,Southwestern Okla.,9,4,5,25.0,21,3,1,0,0,4,0,0,0,0.96,0.0
2018,12973,1123,2.0,04/20/2018,100236,30178,Northwestern Okla.,11,1,10,33.0,24,9,0,0,0,0,0,3,0,1.0,
2018,12973,1123,2.0,04/20/2018,100263,30178,Northwestern Okla.,2,3,-1,43.0,30,11,2,0,0,0,0,0,0,0.9534883720930233,
2018,12973,1123,2.0,04/21/2018,100846,30178,Northwestern Okla.,1,2,-1,38.0,27,10,1,0,0,3,0,3,0,0.9736842105263158,0.0
2018,12973,1123,2.0,04/24/2018,101550,8411,Ark.-Monticello,3,1,2,35.0,27,7,1,0,0,0,0,0,0,0.9714285714285714,
2018,12973,1123,2.0,04/27/2018,102090,1289,Ouachita Baptist,6,0,6,33.0,27,5,1,0,0,2,0,3,0,0.9696969696969697,0.0
2018,12973,1123,2.0,04/28/2018,102511,1289,Ouachita Baptist,4,6,-2,36.0,27,8,1,0,0,2,0,0,0,0.9722222222222222,0.0
2018,12973,1123,2.0,04/28/2018,102735,1289,Ouachita Baptist,1,4,-3,26.0,21,5,0,0,0,2,0,0,0,1.0,0.0
2018,12973,1123,2.0,05/05/2018,104498,30202,Okla. Baptist,4,11,-7,33.0,24,8,1,0,1,0,0,0,0,0.9696969696969697,
2018,12973,1123,2.0,05/06/2018,104883,8744,Southwestern Okla.,9,5,4,38.0,27,8,3,0,0,0,2,1,0,0.9210526315789473,inf
2018,12973,1123,2.0,05/07/2018,104929,1376,Southern Ark.,7,9,-2,33.0,24,6,3,0,0,2,2,0,0,0.9090909090909091,1.0
2018,12973,1124,3.0,02/09/2018,84988,271,Hardin-Simmons,0,9,-9,36.0,27,8,1,0,0,2,0,0,0,0.9722222222222222,0.0
2018,12973,1124,3.0,02/10/2018,85059,1400,Texas Lutheran,3,9,-6,42.0,27,12,3,0,1,6,0,0,0,0.9285714285714286,0.0
2018,12973,1124,3.0,02/11/2018,85107,785,Willamette,2,8,-6,34.0,24,9,1,0,0,8,2,0,0,0.9705882352941176,0.25
2018,12973,1124,3.0,02/13/2018,85150,23008,Ozarks (AR),11,10,1,63.0,42,17,4,0,0,4,0,7,0,0.9365079365079365,0.0
2018,12973,1124,3.0,02/17/2018,85498,23121,Texas-Dallas,2,3,-1,37.0,27,8,2,0,0,0,0,6,0,0.9459459459459459,
2018,12973,1124,3.0,02/18/2018,85815,755,WashU,3,2,1,44.0,30,13,1,0,0,2,0,5,0,0.9772727272727273,0.0
2018,12973,1124,3.0,02/19/2018,86042,424,Millikin,8,17,-9,41.0,27,13,1,0,0,0,1,6,0,0.975609756097561,inf
2018,12973,1124,3.0,02/27/2018,87350,23008,Ozarks (AR),6,7,-1,39.0,24,12,3,0,0,0,0,5,0,0.9230769230769231,
2018,12973,1124,3.0,03/03/2018,87968,28593,Birmingham-So.,2,6,-4,36.0,24,10,2,0,0,0,2,0,0,0.9444444444444444,inf
2018,12973,1124,3.0,03/03/2018,88062,28593,Birmingham-So.,5,4,1,38.0,24,14,0,0,0,4,2,2,0,1.0,0.5
2018,12973,1124,3.0,03/04/2018,88410,28593,Birmingham-So.,15,3,12,29.0,21,6,2,0,0,0,0,0,0,0.9310344827586207,
2018,12973,1124,3.0,03/06/2018,89041,1116,Harding,8,9,-1,43.0,27,14,2,0,0,12,6,3,0,0.9534883720930233,0.5
2018,12973,1124,3.0,03/09/2018,89649,426,Millsaps,2,8,-6,42.0,27,14,1,0,1,4,2,3,0,0.9761904761904762,0.5
2018,12973,1124,3.0,03/09/2018,89690,426,Millsaps,9,10,-1,32.0,21,9,2,0,0,4,0,0,0,0.9375,0.0
2018,12973,1124,3.0,03/10/2018,90135,426,Millsaps,3,10,-7,38.0,27,9,2,0,0,0,0,0,0,0.9473684210526315,
2018,12973,1124,3.0,03/17/2018,91941,264,Grinnell,5,0,5,30.0,21,9,0,0,0,0,0,5,0,1.0,
2018,12973,1124,3.0,03/17/2018,91965,264,Grinnell,5,3,2,31.0,21,8,2,0,0,2,0,0,0,0.9354838709677419,0.0
2018,12973,1124,3.0,03/18/2018,92226,264,Grinnell,14,0,14,27.0,21,6,0,0,0,0,0,3,0,1.0,
2018,12973,1124,3.0,03/18/2018,92265,264,Grinnell,5,7,-2,30.0,21,8,1,0,0,4,2,0,0,0.9666666666666667,0.5
2018,12973,1124,3.0,03/20/2018,92536,1116,Harding,9,10,-1,37.0,27,9,1,0,0,4,0,0,0,0.972972972972973,0.0
2018,12973,1124,3.0,03/23/2018,93067,973,Berry,10,11,-1,56.0,41,13,2,0,1,8,0,0,0,0.9642857142857143,0.0
2018,12973,1124,3.0,03/23/2018,93108,973,Berry,0,1,-1,41.0,25,14,2,0,0,4,0,3,0,0.9512195121951219,0.0
2018,12973,1124,3.0,03/24/2018,93462,973,Berry,6,16,-10,36.0,23,10,3,0,0,4,4,0,0,0.9166666666666666,1.0
2018,12973,1124,3.0,03/26/2018,94016,23008,Ozarks (AR),3,0,3,36.0,27,9,0,0,0,0,0,9,0,1.0,
2018,12973,1124,3.0,03/30/2018,94648,652,Sewanee,1,3,-2,34.0,24,10,0,0,2,0,0,0,0,1.0,
2018,12973,1124,3.0,03/31/2018,95250,652,Sewanee,2,3,-1,32.0,24,7,1,0,1,0,0,0,0,0.96875,
2018,12973,1124,3.0,03/31/2018,95399,652,Sewanee,8,3,5,33.0,21,10,2,0,0,0,0,6,0,0.9393939393939394,
2018,12973,1124,3.0,04/04/2018,96005,1062,East Tex. Baptist,6,4,2,33.0,21,12,0,0,0,6,4,3,0,1.0,0.6666666666666666
2018,12973,1124,3.0,04/04/2018,96023,1062,East Tex. Baptist,5,9,-4,30.0,21,7,2,0,2,2,0,0,0,0.9333333333333333,0.0
2018,12973,1124,3.0,04/07/2018,96821,2713,Oglethorpe,4,5,-1,39.0,27,8,4,0,0,4,0,3,0,0.8974358974358975,0.0
2018,12973,1124,3.0,04/08/2018,97186,2713,Oglethorpe,1,4,-3,35.0,21,12,2,0,0,4,2,3,0,0.9428571428571428,0.5
2018,12973,1124,3.0,04/08/2018,97276,2713,Oglethorpe,9,4,5,37.0,27,8,2,0,0,8,0,0,0,0.9459459459459459,0.0
2018,12973,1124,3.0,04/10/2018,97600,23008,Ozarks (AR),6,5,1,41.0,27,11,3,0,1,4,2,2,0,0.926829268292683,0.5
2018,12973,1124,3.0,04/14/2018,99013,573,Rhodes,2,9,-7,37.0,24,11,2,0,1,4,2,5,0,0.9459459459459459,0.5
2018,12973,1124,3.0,04/15/2018,99284,573,Rhodes,7,9,-2,38.0,24,13,1,0,1,4,0,0,0,0.9736842105263158,0.0
2018,12973,1124,3.0,04/15/2018,99362,573,Rhodes,5,12,-7,24.0,18,4,2,0,0,10,2,0,0,0.9166666666666666,0.2
2018,12973,1124,3.0,04/17/2018,99495,0,Lyon,9,22,-13,46.0,27,16,3,0,0,8,0,3,0,0.9347826086956522,0.0
2018,12973,1124,3.0,04/19/2018,99895,973,Berry,4,9,-5,33.0,24,9,0,0,0,2,0,5,0,1.0,0.0
2018,12973,1124,3.0,04/20/2018,100206,426,Millsaps,5,6,-1,38.0,25,9,4,0,0,0,2,0,0,0.8947368421052632,inf
2018,12973,1130,3.0,02/02/2018,84550,426,Millsaps,3,2,1,27.0,14,12,1,0,0,2,3,7,0,0.9629629629629629,1.5
2018,12973,1130,3.0,02/03/2018,84614,426,Millsaps,6,2,4,22.0,10,11,1,0,0,1,1,2,0,0.9545454545454546,1.0
2018,12973,1130,3.0,02/09/2018,84864,573,Rhodes,5,10,-5,22.0,14,6,2,0,0,2,1,0,0,0.9090909090909091,0.5
2018,12973,1130,3.0,02/10/2018,85014,573,Rhodes,3,6,-3,27.0,13,12,2,0,0,1,0,3,0,0.9259259259259259,0.0
2018,12973,1130,3.0,02/18/2018,86014,496,North Park,13,1,12,25.0,13,12,0,0,0,1,1,3,0,1.0,1.0
2018,12973,1130,3.0,02/19/2018,86055,426,Millsaps,6,11,-5,26.0,16,9,1,0,0,1,1,3,0,0.9615384615384616,1.0
2018,12973,1130,3.0,02/20/2018,86156,213,Elmira,15,3,12,21.0,6,15,0,0,0,0,0,4,0,1.0,
2018,12973,1130,3.0,02/20/2018,86158,213,Elmira,11,8,3,12.0,6,3,3,0,0,2,0,0,0,0.75,0.0
2018,12973,1130,3.0,02/23/2018,86358,30094,Brevard,15,2,13,15.0,10,5,0,0,0,0,1,0,0,1.0,inf
2018,12973,1130,3.0,02/24/2018,86840,30094,Brevard,14,2,12,23.0,13,9,1,0,0,1,0,0,0,0.9565217391304348,0.0
2018,12973,1130,3.0,02/24/2018,86860,30094,Brevard,12,1,11,26.0,15,9,2,0,0,0,0,2,0,0.9230769230769231,
2018,12973,1130,3.0,02/28/2018,87462,4,Adrian,7,13,-6,18.0,10,7,1,0,0,5,1,0,0,0.9444444444444444,0.2
2018,12973,1130,3.0,03/02/2018,87687,1162,LaGrange,9,2,7,28.0,19,8,1,0,0,2,1,0,0,0.9642857142857143,0.5
2018,12973,1130,3.0,03/03/2018,87890,1162,LaGrange,6,3,3,33.0,19,13,1,0,0,2,0,0,0,0.9696969696969697,0.0
2018,12973,1130,3.0,03/04/2018,88433,1162,LaGrange,3,9,-6,21.0,15,2,4,0,0,1,1,0,0,0.8095238095238095,1.0
2018,12973,1130,3.0,03/07/2018,89209,28593,Birmingham-So.,3,9,-6,15.0,9,5,1,0,0,7,1,0,0,0.9333333333333333,0.14285714285714285
2018,12973,1130,3.0,03/09/2018,89639,396,Maryville (TN),7,2,5,35.0,21,13,1,0,0,1,0,2,0,0.9714285714285714,0.0
2018,12973,1130,3.0,03/09/2018,89683,396,Maryville (TN),3,11,-8,34.0,18,14,2,0,0,2,1,5,0,0.9411764705882353,0.5
2018,12973,1130,3.0,03/10/2018,90272,396,Maryville (TN),1,4,-3,17.0,12,4,1,0,0,0,0,0,0,0.9411764705882353,
2018,12973,1130,3.0,03/13/2018,90671,426,Millsaps,3,6,-3,32.0,17,13,2,0,0,1,0,6,0,0.9375,0.0
2018,12973,1130,3.0,03/16/2018,91177,21830,Piedmont,2,3,-1,22.0,14,8,0,0,0,1,0,0,0,1.0,0.0
2018,12973,1130,3.0,03/17/2018,91512,21830,Piedmont,3,4,-1,32.0,17,14,1,0,0,2,0,0,0,0.96875,0.0
2018,12973,1130,3.0,03/18/2018,92049,21830,Piedmont,8,6,2,10.0,6,3,1,0,0,0,0,0,0,0.9,
2018,12973,1130,3.0,03/20/2018,92645,573,Rhodes,6,9,-3,22.0,16,5,1,0,1,3,0,0,0,0.9545454545454546,0.0
2018,12973,1130,3.0,03/23/2018,92947,263,Greensboro,0,2,-2,22.0,16,5,1,0,0,3,2,0,0,0.9545454545454546,0.6666666666666666
2018,12973,1130,3.0,03/24/2018,93236,263,Greensboro,6,5,1,32.0,19,11,2,0,0,0,0,7,0,0.9375,
2018,12973,1130,3.0,03/25/2018,93691,263,Greensboro,1,12,-11,27.0,16,10,1,0,0,1,0,0,0,0.9629629629629629,0.0
2018,12973,1130,3.0,03/27/2018,94219,28593,Birmingham-So.,9,12,-3,16.0,12,3,1,0,0,3,0,0,0,0.9375,0.0
2018,12973,1130,3.0,03/30/2018,94738,30111,Covenant,9,3,6,12.0,9,3,0,0,0,0,0,3,0,1.0,
2018,12973,1130,3.0,03/31/2018,95341,30111,Covenant,10,8,2,32.0,18,13,1,0,0,0,0,3,0,0.96875,
2018,12973,1130,3.0,03/31/2018,95486,30111,Covenant,5,2,3,28.0,18,10,0,0,0,0,0,3,0,1.0,
2018,12973,1130,3.0,04/03/2018,95864,28593,Birmingham-So.,0,12,-12,11.0,8,3,0,0,0,3,0,0,0,1.0,0.0
2018,12973,1130,3.0,04/06/2018,96410,30171,Berea,27,17,10,29.0,17,10,2,0,0,4,1,0,0,0.9310344827586207,0.25
2018,12973,1130,3.0,04/06/2018,96462,30171,Berea,19,4,15,23.0,11,11,1,0,0,0,0,0,0,0.9565217391304348,
2018,12973,1130,3.0,04/11/2018,97957,491,N.C. Wesleyan,2,4,-2,22.0,15,6,1,0,0,0,0,0,0,0.9545454545454546,
2018,12973,1130,3.0,04/12/2018,98092,17094,William Peace,5,4,1,21.0,14,6,1,0,0,0,0,0,0,0.9523809523809523,
2018,12973,1130,3.0,04/12/2018,98126,21830,Piedmont,9,13,-4,33.0,19,10,4,0,0,6,1,0,0,0.8787878787878788,0.16666666666666666
2018,12973,1130,3.0,04/16/2018,99377,2713,Oglethorpe,11,1,10,20.0,14,6,0,0,0,0,1,2,0,1.0,inf
2018,12973,1130,3.0,04/20/2018,100100,217,Emory,4,0,4,36.0,22,14,0,0,0,0,0,6,0,1.0,
2018,12973,1130,3.0,04/21/2018,100351,217,Emory,7,5,2,36.0,18,14,4,0,0,0,2,3,0,0.8888888888888888,inf
2018,12973,1133,3.0,03/04/2018,88612,783,Widener,5,1,4,26.0,21,5,0,0,0,4,0,0,0,1.0,0.0
2018,12973,1133,3.0,03/04/2018,88691,783,Widener,2,5,-3,27.0,15,11,1,0,0,7,0,0,0,0.9629629629629629,0.0
