season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2021,15580,9012,2.0,05/07/2021,2036061,home,30180,Rogers St.,12,6,6,38.0,27,9,2,0,0,0,0,5,0,0.9473684210526315,
2021,15580,9012,2.0,05/07/2021,2036062,home,30180,Rogers St.,2,7,-5,41.0,27,14,0,0,0,0,0,3,0,1.0,
2021,15580,9012,2.0,05/08/2021,2036063,home,30180,Rogers St.,10,4,6,40.0,27,12,1,0,0,4,0,8,0,0.975,0.0
2021,15580,9012,2.0,05/14/2021,2078169,home,1009,Central Okla.,5,3,2,37.0,27,8,2,0,0,0,2,0,0,0.9459459459459459,inf
2021,15580,9012,2.0,05/15/2021,2078178,home,1009,Central Okla.,1,4,-3,31.0,27,4,0,0,0,2,0,0,0,1.0,0.0
2021,15580,9012,2.0,05/16/2021,2078179,home,1009,Central Okla.,7,11,-4,38.0,27,11,0,0,1,2,2,3,0,1.0,1.0
2021,15580,9013,2.0,02/21/2021,2048049,neutral,435,Missouri S&T,14,3,11,29.0,21,7,1,0,0,0,0,3,0,0.9655172413793104,
2021,15580,9013,2.0,02/21/2021,2048097,away,9012,Mo. Southern St.,2,4,-2,37.0,27,10,0,0,2,4,0,0,0,1.0,0.0
2021,15580,9013,2.0,02/22/2021,2016370,neutral,435,Missouri S&T,6,9,-3,45.0,27,15,3,0,0,10,0,3,0,0.9333333333333333,0.0
2021,15580,9013,2.0,02/22/2021,2016381,away,1314,Pittsburg St.,12,17,-5,31.0,24,4,3,0,0,8,0,0,0,0.9032258064516129,0.0
2021,15580,9013,2.0,02/26/2021,2016669,home,2814,Washburn,5,3,2,37.0,27,8,2,0,0,2,0,0,0,0.9459459459459459,0.0
2021,15580,9013,2.0,02/27/2021,2016841,home,2814,Washburn,0,8,-8,47.0,27,16,4,0,1,2,2,0,0,0.9148936170212766,1.0
2021,15580,9013,2.0,02/27/2021,2024946,home,2814,Washburn,1,8,-7,39.0,27,12,0,0,2,4,0,2,0,1.0,0.0
2021,15580,9013,2.0,03/02/2021,2052979,home,30075,Mary,2,7,-5,33.0,27,6,0,0,1,2,0,0,0,1.0,0.0
2021,15580,9013,2.0,03/06/2021,2036050,away,30180,Rogers St.,0,3,-3,35.0,24,10,1,0,0,2,2,0,0,0.9714285714285714,1.0
2021,15580,9013,2.0,03/06/2021,2036051,away,30180,Rogers St.,5,9,-4,38.0,24,11,3,0,0,2,0,0,0,0.9210526315789473,0.0
2021,15580,9013,2.0,03/07/2021,2036049,away,30180,Rogers St.,5,6,-1,35.0,25,10,0,0,0,2,2,0,0,1.0,1.0
2021,15580,9013,2.0,03/11/2021,2058718,home,9012,Mo. Southern St.,6,8,-2,37.0,27,7,3,0,1,0,0,0,0,0.918918918918919,
2021,15580,9013,2.0,03/11/2021,2058777,home,9012,Mo. Southern St.,1,13,-12,32.0,21,9,2,0,0,4,1,0,0,0.9375,0.25
2021,15580,9013,2.0,03/12/2021,2058939,home,9012,Mo. Southern St.,3,0,3,38.0,27,11,0,0,0,0,4,0,0,1.0,inf
2021,15580,9013,2.0,03/19/2021,2058322,away,30054,Newman,6,4,2,38.0,27,10,1,0,0,0,0,6,0,0.9736842105263158,
2021,15580,9013,2.0,03/20/2021,2058335,away,30054,Newman,11,7,4,34.0,27,5,2,0,1,4,0,0,0,0.9411764705882353,0.0
2021,15580,9013,2.0,03/20/2021,2058336,away,30054,Newman,6,9,-3,39.0,24,11,4,0,0,4,0,6,0,0.8974358974358975,0.0
2021,15580,9013,2.0,03/27/2021,2019406,home,12810,Northeastern St.,7,12,-5,34.0,27,6,1,0,0,0,4,0,0,0.9705882352941176,inf
2021,15580,9013,2.0,03/27/2021,2025582,home,12810,Northeastern St.,3,6,-3,44.0,27,15,2,0,0,0,4,3,0,0.9545454545454546,inf
2021,15580,9013,2.0,03/28/2021,2065799,home,12810,Northeastern St.,8,3,5,38.0,27,8,3,0,1,0,0,6,0,0.9210526315789473,
2021,15580,9013,2.0,03/30/2021,2018900,away,30120,William Jewell,13,1,12,29.0,21,7,1,0,1,0,0,0,0,0.9655172413793104,
2021,15580,9013,2.0,04/02/2021,2019947,away,507,Northwest Mo. St.,4,6,-2,32.0,24,8,0,0,0,0,0,3,0,1.0,
2021,15580,9013,2.0,04/02/2021,2025156,away,507,Northwest Mo. St.,4,8,-4,40.0,24,11,5,0,0,4,0,3,0,0.875,0.0
2021,15580,9013,2.0,04/03/2021,2020187,away,507,Northwest Mo. St.,9,1,8,35.0,27,7,1,0,0,0,0,3,0,0.9714285714285714,
2021,15580,9013,2.0,04/09/2021,2069408,home,9011,Fort Hays St.,4,12,-8,36.0,27,7,2,0,0,4,0,0,0,0.9444444444444444,0.0
2021,15580,9013,2.0,04/09/2021,2069503,home,9011,Fort Hays St.,5,13,-8,40.0,27,10,3,0,1,2,2,3,0,0.925,1.0
2021,15580,9013,2.0,04/10/2021,2069810,home,9011,Fort Hays St.,2,12,-10,42.0,27,13,2,0,0,0,4,3,0,0.9523809523809523,inf
2021,15580,9013,2.0,04/17/2021,2071753,away,1071,Emporia St.,1,5,-4,37.0,24,13,0,0,0,2,0,3,0,1.0,0.0
2021,15580,9013,2.0,04/17/2021,2071852,away,1071,Emporia St.,6,4,2,43.0,30,13,0,0,0,0,0,0,0,1.0,
2021,15580,9013,2.0,04/18/2021,2072071,away,1071,Emporia St.,19,4,15,28.0,21,7,0,0,0,10,0,0,0,1.0,0.0
2021,15580,9013,2.0,04/24/2021,2073879,away,1009,Central Okla.,4,6,-2,37.0,24,11,2,0,0,2,2,4,0,0.9459459459459459,1.0
2021,15580,9013,2.0,04/24/2021,2073974,away,1009,Central Okla.,1,2,-1,31.0,24,7,0,0,0,6,0,3,0,1.0,0.0
2021,15580,9013,2.0,04/25/2021,2074272,away,1009,Central Okla.,5,6,-1,32.0,24,8,0,0,0,0,0,0,0,1.0,
2021,15580,9013,2.0,04/30/2021,2022537,home,1314,Pittsburg St.,1,5,-4,39.0,27,11,1,0,1,10,0,0,0,0.9743589743589743,0.0
2021,15580,9013,2.0,05/01/2021,2022733,home,1314,Pittsburg St.,6,7,-1,38.0,27,9,2,0,0,0,4,0,0,0.9473684210526315,inf
2021,15580,9013,2.0,05/01/2021,2025912,home,1314,Pittsburg St.,2,5,-3,40.0,27,8,5,0,0,0,0,0,0,0.875,
2021,15580,9013,2.0,05/06/2021,2077496,away,130,Central Mo.,3,13,-10,23.0,19,3,1,0,0,6,0,3,0,0.9565217391304348,0.0
2021,15580,9013,2.0,05/07/2021,2025325,away,130,Central Mo.,2,13,-11,26.0,18,6,2,0,0,4,0,6,0,0.9230769230769231,0.0
2021,15580,9013,2.0,05/07/2021,2077532,away,130,Central Mo.,4,15,-11,29.0,22,6,1,0,0,10,0,0,0,0.9655172413793104,0.0
2021,15580,9081,2.0,03/13/2021,2053719,away,30222,Purdue Northwest,0,3,-3,28.0,18,10,0,0,0,0,0,6,0,1.0,
2021,15580,9081,2.0,03/13/2021,2053720,away,30222,Purdue Northwest,7,5,2,42.0,27,15,0,0,1,2,0,9,0,1.0,0.0
2021,15580,9081,2.0,03/14/2021,2053725,away,30222,Purdue Northwest,7,4,3,31.0,21,9,1,0,1,0,0,6,0,0.967741935483871,
2021,15580,9081,2.0,03/14/2021,2053727,away,30222,Purdue Northwest,8,2,6,41.0,27,12,2,0,0,2,0,0,0,0.9512195121951219,0.0
2021,15580,9081,2.0,03/20/2021,2018714,neutral,427,Minn. Duluth,1,0,1,28.0,21,7,0,0,0,0,0,0,0,1.0,
2021,15580,9081,2.0,03/20/2021,2024778,neutral,427,Minn. Duluth,7,0,7,42.0,27,15,0,0,0,0,4,0,0,1.0,inf
2021,15580,9081,2.0,03/21/2021,2018849,neutral,427,Minn. Duluth,1,4,-3,44.0,30,14,0,0,0,0,2,3,0,1.0,inf
2021,15580,9081,2.0,03/21/2021,2053716,neutral,427,Minn. Duluth,5,4,1,30.0,21,8,1,0,1,0,0,3,0,0.9666666666666667,
2021,15580,9081,2.0,03/25/2021,2052983,neutral,30075,Mary,3,5,-2,26.0,21,5,0,0,0,0,2,0,0,1.0,inf
2021,15580,9081,2.0,03/25/2021,2052986,neutral,30075,Mary,2,9,-7,33.0,27,6,0,0,0,2,0,0,0,1.0,0.0
2021,15580,9081,2.0,03/27/2021,2019292,neutral,1266,Northern St.,3,5,-2,29.0,21,7,1,0,0,4,0,3,0,0.9655172413793104,0.0
2021,15580,9081,2.0,03/28/2021,2019469,neutral,1266,Northern St.,0,1,-1,28.0,21,6,1,0,0,4,0,0,0,0.9642857142857143,0.0
2021,15580,9081,2.0,03/28/2021,2024528,neutral,1266,Northern St.,0,3,-3,32.0,21,10,1,0,0,0,0,0,0,0.96875,
2021,15580,9081,2.0,03/30/2021,2066422,home,598,St. Cloud St.,1,13,-12,29.0,24,3,2,0,0,2,0,3,0,0.9310344827586207,0.0
2021,15580,9081,2.0,04/02/2021,2048504,away,8736,Southwest Minn. St.,3,9,-6,29.0,18,8,3,0,0,0,1,0,0,0.896551724137931,inf
2021,15580,9081,2.0,04/02/2021,2048505,away,8736,Southwest Minn. St.,20,6,14,29.0,21,7,1,0,0,0,0,3,0,0.9655172413793104,
2021,15580,9081,2.0,04/03/2021,2048507,away,8736,Southwest Minn. St.,3,4,-1,38.0,25,10,3,0,0,0,0,3,0,0.9210526315789473,
2021,15580,9081,2.0,04/07/2021,2028040,away,30125,Minot St.,3,5,-2,24.0,18,6,0,0,0,2,2,0,0,1.0,1.0
2021,15580,9081,2.0,04/07/2021,2028041,away,30125,Minot St.,16,10,6,39.0,27,11,1,0,0,10,4,0,0,0.9743589743589743,0.4
2021,15580,9081,2.0,04/10/2021,2069669,away,27854,Minn.-Crookston,2,4,-2,25.0,18,3,4,0,0,2,0,0,0,0.84,0.0
2021,15580,9081,2.0,04/10/2021,2069801,away,27854,Minn.-Crookston,3,6,-3,35.0,24,10,1,0,0,2,0,3,0,0.9714285714285714,0.0
2021,15580,9081,2.0,04/11/2021,2070047,away,27854,Minn.-Crookston,9,4,5,37.0,27,8,2,0,0,2,0,0,0,0.9459459459459459,0.0
2021,15580,9081,2.0,04/11/2021,2070122,away,27854,Minn.-Crookston,1,6,-5,23.0,18,3,2,0,0,2,0,3,0,0.9130434782608695,0.0
2021,15580,9081,2.0,04/15/2021,2052895,away,54,Bemidji St.,7,3,4,37.0,24,11,2,0,0,2,2,2,0,0.9459459459459459,1.0
2021,15580,9081,2.0,04/15/2021,2052898,away,54,Bemidji St.,13,9,4,37.0,21,15,1,0,0,2,0,3,0,0.972972972972973,0.0
2021,15580,9081,2.0,04/17/2021,2021384,away,41,Augustana (SD),7,13,-6,29.0,18,9,2,0,0,2,0,0,0,0.9310344827586207,0.0
2021,15580,9081,2.0,04/17/2021,2024350,away,41,Augustana (SD),2,5,-3,38.0,24,13,1,0,0,2,2,0,0,0.9736842105263158,1.0
2021,15580,9081,2.0,04/18/2021,2021566,away,41,Augustana (SD),0,9,-9,31.0,24,5,2,0,0,4,0,3,0,0.9354838709677419,0.0
2021,15580,9081,2.0,04/21/2021,2057369,away,728,Upper Iowa,3,9,-6,28.0,18,8,2,0,0,4,0,0,0,0.9285714285714286,0.0
2021,15580,9081,2.0,04/21/2021,2057371,away,728,Upper Iowa,11,9,2,44.0,27,13,4,0,1,2,0,0,0,0.9090909090909091,0.0
2021,15580,9081,2.0,05/02/2021,2076327,away,383,Minnesota St.,3,4,-1,24.0,18,5,1,0,1,2,0,0,0,0.9583333333333334,0.0
2021,15580,9081,2.0,05/02/2021,2076393,away,383,Minnesota St.,1,7,-6,30.0,24,5,1,0,0,6,2,0,0,0.9666666666666667,0.3333333333333333
2021,15580,9081,2.0,05/03/2021,2051914,away,383,Minnesota St.,4,18,-14,29.0,18,10,1,0,1,0,0,0,0,0.9655172413793104,
2021,15580,9081,2.0,05/05/2021,2077161,home,790,Winona St.,11,10,1,28.0,21,5,2,0,0,2,0,0,0,0.9285714285714286,0.0
2021,15580,9081,2.0,05/05/2021,2077215,home,790,Winona St.,13,6,7,35.0,27,8,0,0,0,6,0,0,0,1.0,0.0
2021,15580,9081,2.0,05/07/2021,2049159,home,30128,Sioux Falls,10,4,6,28.0,21,6,1,0,1,6,0,0,0,0.9642857142857143,0.0
2021,15580,9081,2.0,05/07/2021,2049161,home,30128,Sioux Falls,1,10,-9,41.0,27,12,2,0,0,12,2,6,0,0.9512195121951219,0.16666666666666666
2021,15580,9081,2.0,05/08/2021,2049164,home,30128,Sioux Falls,8,13,-5,37.0,27,9,1,0,0,0,0,0,0,0.972972972972973,
2021,15580,9223,2.0,02/12/2021,2015992,home,1257,Newberry,9,2,7,38.0,27,9,2,0,0,4,0,0,0,0.9473684210526315,0.0
2021,15580,9223,2.0,02/16/2021,2016032,home,1257,Newberry,4,6,-2,54.0,33,19,2,0,0,0,0,6,0,0.9629629629629629,
2021,15580,9223,2.0,02/16/2021,2044863,home,1257,Newberry,11,4,7,37.0,27,10,0,0,0,0,2,0,0,1.0,inf
2021,15580,9223,2.0,02/20/2021,2016278,away,30193,Emmanuel (GA),8,1,7,23.0,21,2,0,0,0,6,0,0,0,1.0,0.0
2021,15580,9223,2.0,02/20/2021,2025662,away,30193,Emmanuel (GA),13,0,13,32.0,27,5,0,0,0,2,0,4,0,1.0,0.0
2021,15580,9223,2.0,02/21/2021,2016169,away,30193,Emmanuel (GA),4,0,4,27.0,21,5,1,0,0,0,0,0,0,0.9629629629629629,
2021,15580,9223,2.0,02/21/2021,2025375,away,30193,Emmanuel (GA),5,4,1,36.0,27,7,2,0,0,2,0,0,0,0.9444444444444444,0.0
2021,15580,9223,2.0,02/27/2021,2016787,home,1072,Erskine,2,3,-1,29.0,21,8,0,0,0,2,0,2,0,1.0,0.0
2021,15580,9223,2.0,02/27/2021,2024710,home,1072,Erskine,7,2,5,34.0,27,7,0,0,0,0,0,3,0,1.0,
2021,15580,9223,2.0,03/02/2021,2016610,home,1072,Erskine,17,4,13,30.0,27,2,1,0,0,2,1,0,0,0.9666666666666667,0.5
2021,15580,9223,2.0,03/02/2021,2017014,home,1072,Erskine,9,13,-4,26.0,21,5,0,0,0,4,0,0,0,1.0,0.0
2021,15580,9223,2.0,03/05/2021,2017189,home,8875,Chowan,8,7,1,33.0,21,7,5,0,0,0,0,0,0,0.8484848484848485,
2021,15580,9223,2.0,03/05/2021,2026509,home,8875,Chowan,17,0,17,35.0,27,7,1,0,0,0,2,0,0,0.9714285714285714,inf
2021,15580,9223,2.0,03/06/2021,2017404,home,8875,Chowan,9,2,7,26.0,21,5,0,0,0,0,0,2,0,1.0,
2021,15580,9223,2.0,03/06/2021,2024755,home,8875,Chowan,8,0,8,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2021,15580,9223,2.0,03/12/2021,2017752,home,30192,Southern Wesleyan,12,0,12,41.0,27,14,0,0,0,0,0,3,0,1.0,
2021,15580,9223,2.0,03/13/2021,2017948,home,30192,Southern Wesleyan,25,1,24,26.0,21,5,0,0,0,2,2,0,0,1.0,1.0
2021,15580,9223,2.0,03/13/2021,2026416,home,30192,Southern Wesleyan,10,3,7,40.0,27,12,1,0,1,2,0,3,0,0.975,0.0
2021,15580,9223,2.0,03/16/2021,2018246,home,30192,Southern Wesleyan,16,2,14,35.0,27,7,1,0,0,0,0,0,0,0.9714285714285714,
2021,15580,9223,2.0,03/20/2021,2062874,away,1245,Mount Olive,2,4,-2,26.0,18,6,2,0,0,6,0,3,0,0.9230769230769231,0.0
2021,15580,9223,2.0,03/20/2021,2062984,away,1245,Mount Olive,3,10,-7,33.0,24,8,1,0,0,0,0,0,0,0.9696969696969697,
2021,15580,9223,2.0,03/21/2021,2063185,away,1245,Mount Olive,10,3,7,24.0,21,3,0,0,0,0,0,0,0,1.0,
2021,15580,9223,2.0,03/21/2021,2063287,away,1245,Mount Olive,3,4,-1,36.0,26,9,1,0,0,2,0,0,0,0.9722222222222222,0.0
2021,15580,9223,2.0,03/26/2021,2065295,home,19117,Salem (WV),22,4,18,38.0,27,11,0,0,0,0,2,3,0,1.0,inf
2021,15580,9223,2.0,03/26/2021,2065296,home,19117,Salem (WV),16,1,15,33.0,27,6,0,0,1,0,0,3,0,1.0,
2021,15580,9223,2.0,03/27/2021,2065412,home,19117,Salem (WV),20,2,18,34.0,27,7,0,0,0,2,0,0,0,1.0,0.0
2021,15580,9223,2.0,03/30/2021,2038352,neutral,1167,Lander,5,2,3,37.0,27,8,2,0,0,2,0,0,0,0.9459459459459459,0.0
2021,15580,9223,2.0,04/09/2021,2020529,away,30051,King (TN),12,2,10,30.0,21,8,1,0,0,0,0,3,0,0.9666666666666667,
2021,15580,9223,2.0,04/09/2021,2025047,away,30051,King (TN),19,6,13,27.0,21,6,0,0,0,2,0,3,0,1.0,0.0
2021,15580,9223,2.0,04/12/2021,2020782,away,30051,King (TN),2,4,-2,29.0,22,5,2,0,0,4,0,3,0,0.9310344827586207,0.0
2021,15580,9223,2.0,04/12/2021,2024319,away,30051,King (TN),14,2,12,37.0,27,8,2,0,0,0,0,0,0,0.9459459459459459,
2021,15580,9223,2.0,04/16/2021,2071552,away,2683,Belmont Abbey,16,7,9,29.0,21,7,1,0,0,0,2,0,0,0.9655172413793104,inf
2021,15580,9223,2.0,04/16/2021,2071611,away,2683,Belmont Abbey,5,14,-9,32.0,24,4,4,0,0,2,0,0,0,0.875,0.0
2021,15580,9223,2.0,04/17/2021,2071838,away,2683,Belmont Abbey,10,7,3,37.0,27,9,1,0,2,0,0,0,0,0.972972972972973,
2021,15580,9223,2.0,04/17/2021,2074402,away,2683,Belmont Abbey,0,9,-9,21.0,18,2,1,0,0,2,0,0,0,0.9523809523809523,0.0
2021,15580,9223,2.0,04/22/2021,2075100,away,15646,Barton,9,10,-1,37.0,26,10,1,0,1,0,0,3,0,0.972972972972973,
2021,15580,9223,2.0,04/23/2021,2075101,away,15646,Barton,9,8,1,29.0,24,3,2,0,1,2,0,0,0,0.9310344827586207,0.0
2021,15580,9223,2.0,04/23/2021,2075102,away,15646,Barton,13,3,10,34.0,27,7,0,0,0,0,0,0,0,1.0,
2021,15580,9223,2.0,04/24/2021,2075115,away,15646,Barton,20,7,13,37.0,27,7,3,0,0,2,0,2,0,0.918918918918919,0.0
2021,15580,9223,2.0,04/29/2021,2075383,neutral,15646,Barton,9,11,-2,37.0,27,10,0,0,0,2,0,3,0,1.0,0.0
2021,15580,9223,2.0,04/30/2021,2075547,neutral,30051,King (TN),21,8,13,32.0,27,5,0,0,0,0,0,3,0,1.0,
2021,15580,9223,2.0,05/01/2021,2027401,neutral,2683,Belmont Abbey,12,7,5,36.0,27,9,0,0,0,8,0,6,0,1.0,0.0
2021,15580,9223,2.0,05/02/2021,2076505,neutral,1245,Mount Olive,15,1,14,39.0,27,12,0,0,0,2,2,3,0,1.0,1.0
2021,15580,9223,2.0,05/02/2021,2076524,neutral,15646,Barton,13,2,11,38.0,27,8,3,0,1,0,0,5,0,0.9210526315789473,
2021,15580,9223,2.0,05/27/2021,2080600,away,1462,Wingate,4,6,-2,33.0,24,8,1,0,0,8,0,3,0,0.9696969696969697,0.0
2021,15580,9223,2.0,05/28/2021,2080892,home,1001,Catawba,12,8,4,39.0,27,11,1,0,0,1,2,6,0,0.9743589743589743,2.0
2021,15580,9223,2.0,05/29/2021,2080979,home,159,Columbus St.,9,10,-1,39.0,27,12,0,0,0,4,0,2,0,1.0,0.0
2021,15580,9500,3.0,04/06/2021,2068622,home,23624,Cazenovia,1,6,-5,27.0,21,4,2,0,0,4,2,0,0,0.9259259259259259,0.5
2021,15580,9500,3.0,04/06/2021,2068625,home,23624,Cazenovia,0,11,-11,25.0,18,6,1,0,2,6,0,2,0,0.96,0.0
2021,15580,9500,3.0,04/13/2021,2070850,home,733,Utica,5,15,-10,36.0,27,7,2,0,0,0,0,0,0,0.9444444444444444,
2021,15580,9500,3.0,04/17/2021,2060974,away,30083,Cobleskill St.,1,5,-4,24.0,18,4,2,0,0,2,0,3,0,0.9166666666666666,0.0
2021,15580,9500,3.0,04/17/2021,2061003,away,30083,Cobleskill St.,7,4,3,33.0,27,5,1,0,0,0,0,0,0,0.9696969696969697,
2021,15580,9500,3.0,04/20/2021,2071270,home,547,Plattsburgh St.,0,14,-14,33.0,21,10,2,0,0,4,2,0,0,0.9393939393939394,0.5
2021,15580,9500,3.0,04/20/2021,2071271,home,547,Plattsburgh St.,12,8,4,29.0,21,5,3,0,1,6,0,2,0,0.896551724137931,0.0
2021,15580,9500,3.0,04/24/2021,2073823,away,23624,Cazenovia,5,6,-1,35.0,19,13,3,0,0,0,0,6,0,0.9142857142857143,
2021,15580,9500,3.0,04/24/2021,2073827,away,23624,Cazenovia,12,8,4,24.0,21,2,1,0,0,0,2,0,0,0.9583333333333334,inf
2021,15580,9500,3.0,04/25/2021,2073850,home,23624,Cazenovia,11,0,11,30.0,21,8,1,0,0,0,0,3,0,0.9666666666666667,
2021,15580,9500,3.0,04/25/2021,2073851,home,23624,Cazenovia,15,2,13,26.0,21,5,0,0,0,0,0,3,0,1.0,
2021,15580,9500,3.0,04/29/2021,2074721,away,30165,SUNY Canton,10,8,2,32.0,21,7,4,0,0,10,0,3,0,0.875,0.0
2021,15580,9500,3.0,04/29/2021,2076949,away,30165,SUNY Canton,6,9,-3,29.0,22,5,2,0,0,0,0,0,0,0.9310344827586207,
2021,15580,9500,3.0,05/04/2021,2074723,neutral,30165,SUNY Canton,7,3,4,26.0,21,3,2,0,0,4,0,0,0,0.9230769230769231,0.0
2021,15580,9500,3.0,05/04/2021,2077560,neutral,30165,SUNY Canton,8,0,8,31.0,21,9,1,0,0,0,0,0,0,0.967741935483871,
2021,15580,9500,3.0,05/05/2021,2075525,away,761,Wells,6,13,-7,32.0,24,8,0,0,3,10,0,0,0,1.0,0.0
2021,15580,9500,3.0,05/07/2021,2077277,home,0,0.0,3,9,-6,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,9500,3.0,05/07/2021,2077277,home,30165,SUNY Canton,3,9,-6,32.0,21,9,2,0,0,10,0,0,0,0.9375,0.0
2021,15580,9500,3.0,05/08/2021,2077277,home,0,0.0,3,9,-6,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,9500,3.0,05/09/2021,2061032,away,30083,Cobleskill St.,2,5,-3,27.0,23,4,0,0,0,4,2,0,0,1.0,0.5
2021,15580,9500,3.0,05/09/2021,2061034,away,30083,Cobleskill St.,12,7,5,28.0,21,5,2,0,0,12,0,0,0,0.9285714285714286,0.0
2021,15580,9500,3.0,05/15/2021,2078416,away,30083,Cobleskill St.,5,6,-1,36.0,24,10,2,0,0,2,2,0,0,0.9444444444444444,1.0
2021,15580,9500,3.0,05/15/2021,2078417,home,30083,Cobleskill St.,7,8,-1,41.0,27,13,1,0,0,0,2,5,0,0.975609756097561,inf
2021,15580,9630,2.0,03/27/2021,2019394,away,12799,Wheeling,3,6,-3,24.0,18,3,3,0,0,5,0,0,0,0.875,0.0
2021,15580,9630,2.0,03/27/2021,2025570,away,12799,Wheeling,3,6,-3,29.0,18,5,6,0,0,16,0,3,0,0.7931034482758621,0.0
2021,15580,9630,2.0,03/29/2021,2040648,away,1438,West Liberty,8,12,-4,26.0,18,5,3,0,0,6,0,6,0,0.8846153846153846,0.0
2021,15580,9630,2.0,03/29/2021,2066116,away,1438,West Liberty,8,13,-5,29.0,18,7,4,0,0,8,2,0,0,0.8620689655172413,0.25
2021,15580,9630,2.0,04/03/2021,2040666,home,30126,Notre Dame (OH),6,13,-7,28.0,21,5,2,0,0,0,2,0,0,0.9285714285714286,inf
2021,15580,9630,2.0,04/03/2021,2040668,home,30126,Notre Dame (OH),4,6,-2,29.0,21,8,0,0,2,0,0,0,0,1.0,
2021,15580,9630,2.0,04/05/2021,2040662,home,934,Alderson Broaddus,5,4,1,29.0,21,6,2,0,0,2,0,0,0,0.9310344827586207,0.0
2021,15580,9630,2.0,04/05/2021,2040664,home,934,Alderson Broaddus,7,3,4,32.0,21,10,1,0,0,4,0,0,0,0.96875,0.0
2021,15580,9630,2.0,04/07/2021,2018881,home,1076,Fairmont St.,2,8,-6,30.0,21,7,2,0,0,2,0,0,0,0.9333333333333333,0.0
2021,15580,9630,2.0,04/07/2021,2025817,home,1076,Fairmont St.,6,4,2,34.0,24,9,1,0,0,2,0,0,0,0.9705882352941176,0.0
2021,15580,9630,2.0,04/10/2021,2020788,away,1013,Charleston (WV),3,15,-12,21.0,18,2,1,0,0,8,0,0,0,0.9523809523809523,0.0
2021,15580,9630,2.0,04/10/2021,2024322,away,1013,Charleston (WV),0,2,-2,26.0,18,7,1,0,0,6,0,2,0,0.9615384615384616,0.0
2021,15580,9630,2.0,04/11/2021,2020998,away,1013,Charleston (WV),4,11,-7,27.0,18,9,0,0,1,6,0,6,0,1.0,0.0
2021,15580,9630,2.0,04/11/2021,2025603,away,1013,Charleston (WV),1,12,-11,24.0,18,6,0,0,1,16,0,0,0,1.0,0.0
2021,15580,9630,2.0,04/17/2021,2040683,home,1028,Concord,3,13,-10,38.0,21,12,5,0,0,0,0,8,0,0.868421052631579,
2021,15580,9630,2.0,04/17/2021,2040687,home,1028,Concord,3,5,-2,33.0,21,11,1,0,0,6,2,2,0,0.9696969696969697,0.3333333333333333
2021,15580,9630,2.0,04/18/2021,2040686,home,1028,Concord,3,12,-9,31.0,21,6,4,0,0,4,2,5,0,0.8709677419354839,0.5
2021,15580,9630,2.0,04/18/2021,2040688,home,1028,Concord,1,6,-5,35.0,21,14,0,0,0,8,4,0,0,1.0,0.5
2021,15580,9630,2.0,04/25/2021,2040691,away,1439,West Virginia St.,2,5,-3,21.0,18,3,0,0,2,2,2,0,0,1.0,1.0
2021,15580,9630,2.0,04/25/2021,2040692,away,1439,West Virginia St.,3,15,-12,27.0,18,6,3,0,0,6,0,0,0,0.8888888888888888,0.0
2021,15580,9630,2.0,04/26/2021,2040689,away,1439,West Virginia St.,1,2,-1,23.0,18,3,2,0,0,4,2,0,0,0.9130434782608695,0.5
2021,15580,9630,2.0,04/26/2021,2040690,away,1439,West Virginia St.,2,8,-6,27.0,18,5,4,0,1,4,2,0,0,0.8518518518518519,0.5
2021,15580,9630,2.0,04/28/2021,2018609,home,243,Frostburg St.,16,6,10,35.0,21,9,5,0,0,2,3,0,0,0.8571428571428571,1.5
2021,15580,9630,2.0,04/28/2021,2024242,home,243,Frostburg St.,1,2,-1,31.0,21,8,2,0,0,4,2,0,0,0.9354838709677419,0.5
2021,15580,9630,2.0,05/01/2021,2040693,home,1098,Glenville St.,6,5,1,33.0,21,6,6,0,0,4,0,0,0,0.8181818181818182,0.0
2021,15580,9630,2.0,05/01/2021,2076517,home,1098,Glenville St.,2,8,-6,30.0,21,7,2,0,0,0,4,0,0,0.9333333333333333,inf
2021,15580,9630,2.0,05/02/2021,2040695,home,1098,Glenville St.,3,6,-3,34.0,21,11,2,0,0,4,2,2,0,0.9411764705882353,0.5
2021,15580,9630,2.0,05/02/2021,2040696,home,1098,Glenville St.,6,9,-3,33.0,24,7,2,0,0,8,0,3,0,0.9393939393939394,0.0
2021,15580,9630,2.0,05/06/2021,2023157,home,174,Davis & Elkins,14,7,7,29.0,21,6,2,0,0,2,2,0,0,0.9310344827586207,1.0
2021,15580,9630,2.0,05/06/2021,2024903,home,174,Davis & Elkins,14,4,10,30.0,21,7,2,0,0,0,2,0,0,0.9333333333333333,inf
2021,15580,9754,2.0,03/05/2021,2050178,home,205,Mont. St. Billings,4,1,3,34.0,27,7,0,0,0,0,0,3,0,1.0,
2021,15580,9754,2.0,03/05/2021,2050179,home,205,Mont. St. Billings,9,7,2,30.0,21,8,1,0,0,0,0,0,0,0.9666666666666667,
