season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,11620,7,1430244.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,7,1430245.0,1.0,57,8,65,15,1,0,0,11,0,0,6,10,0,0,0.0,4,2,0,3.0,0,0.0,3.3020000000000005,16,1.875,1.5625,2.125,3.6875,62.0,0.125,-7.5,10.209999999999999,10.226,10.252,2.6,0.0,0.625,0.375,0.25,0.6
2014,11620,7,1430246.0,1.0,57,41,201,60,9,0,7,40,6,3,27,40,0,0,0.0,8,1,3,5.0,0,0.0,10.53,72,1.4634146341463414,1.3194444444444444,2.5853658536585367,3.904810298102981,83.0,0.22,-17.666666666666668,51.93999999999999,51.181999999999995,53.14399999999999,2.2045454545454546,0.09722222222222222,0.5555555555555556,0.375,0.18055555555555558,0.675
2014,11620,7,1430273.0,1.0,57,22,209,58,7,1,2,41,3,2,12,37,0,0,0.0,3,6,3,5.0,0,0.0,6.155217391304348,43,2.6363636363636362,1.697674418604651,3.772727272727273,5.470401691331924,162.0,0.455,-4.0,43.17400000000001,42.378,43.61600000000001,2.915492957746479,0.046511627906976744,0.8604651162790697,0.27906976744186046,0.5813953488372092,0.32432432432432434
2014,11620,7,1430274.0,1.0,57,1,13,1,0,0,0,0,0,0,1,7,0,0,0.0,3,0,0,0.0,0,0.0,1.04,2,1.0,2.5,1.0,3.5,18.0,0.0,-0.16666666666666666,1.464,1.49,1.52,2.6,0.0,3.5,0.5,3.0,0.14285714285714285
2014,11620,7,1430276.0,1.0,57,50,207,56,6,1,4,42,12,3,31,32,0,0,0.0,8,5,5,1.0,0,0.0,9.53858585858586,91,1.12,1.043956043956044,1.74,2.783956043956044,27.0,0.18,2.736842105263158,45.374,43.548,45.536,2.230769230769231,0.04395604395604396,0.3516483516483517,0.34065934065934067,0.010989010989011005,0.96875
2014,11620,7,1430277.0,1.0,57,0,9,1,1,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,-0.5,1.294,1.318,1.316,9.0,,,,,0.0
2014,11620,7,1430278.0,1.0,57,15,116,25,6,1,3,12,3,3,11,39,1,0,0.0,3,1,1,0.0,0,0.0,4.009032258064516,28,1.6666666666666667,1.3928571428571428,3.466666666666667,4.859523809523809,137.0,0.6,-0.8461538461538461,24.368,23.729999999999997,25.66,3.138888888888889,0.10714285714285714,1.3928571428571428,0.39285714285714285,1.0,0.28205128205128205
2014,11620,7,1536241.0,1.0,57,1,11,3,0,0,0,1,0,0,1,2,0,0,0.0,1,0,0,0.0,0,0.0,0.8666666666666667,2,3.0,2.5,3.0,5.5,135.0,0.0,-3.0,2.004,2.0260000000000002,2.032,2.2,0.0,1.0,0.5,0.5,0.5
2014,11620,7,1536242.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,7,1536243.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,7,1536244.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,7,1536245.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,7,1536246.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,7,1536247.0,1.0,57,3,17,4,2,0,0,2,1,1,1,6,0,0,0.0,0,0,0,0.0,0,0.0,0.39,4,1.3333333333333333,1.25,2.6666666666666665,3.9166666666666665,86.0,0.667,-1.3333333333333333,3.342,3.398,4.036,3.4,0.0,1.5,0.25,1.25,0.16666666666666666
2014,11620,7,1547282.0,1.0,57,2,2,0,0,0,0,0,0,1,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,-100.0,0.0,,-0.516,-0.516,0.128,,0.0,1.0,0.0,1.0,0.0
2014,11620,8,1102783.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1195655.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1195658.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1195669.0,1.0,61,29,188,59,14,0,6,39,5,1,29,40,1,0,0.0,13,0,7,3.0,0,0.0,13.746666666666666,65,2.0344827586206895,1.5538461538461539,3.8275862068965516,5.381432360742705,162.0,0.483,-5.3,58.77999999999999,56.029999999999994,56.74,1.9157894736842105,0.09230769230769231,0.6153846153846154,0.4461538461538462,0.16923076923076924,0.725
2014,11620,8,1314562.0,1.0,61,0,3,1,0,0,0,0,0,0,0,2,0,0,0.0,2,0,0,0.0,0,0.0,0.78,0,,,,,,,-0.5,1.2540000000000002,1.2580000000000002,1.2760000000000002,1.0,,,,,0.0
2014,11620,8,1314567.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1314568.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1314570.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1314579.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1314580.0,1.0,61,45,239,73,13,1,9,39,7,2,18,16,0,0,0.0,8,3,5,7.0,0,0.0,8.398987341772152,71,1.6222222222222222,1.3943661971830985,3.066666666666667,4.461032863849765,113.0,0.356,2.56,67.562,65.864,67.16799999999999,2.5555555555555554,0.1267605633802817,0.22535211267605634,0.2535211267605634,-0.028169014084507032,1.125
2014,11620,8,1314583.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1314590.0,1.0,61,1,12,3,0,0,0,1,0,0,1,3,0,0,0.0,0,0,0,0.0,0,0.0,0.52,2,3.0,2.0,3.0,5.0,124.0,0.0,-1.5,1.656,1.696,1.692,3.0,0.0,1.5,0.5,1.0,0.3333333333333333
2014,11620,8,1416281.0,1.0,61,50,237,71,9,2,7,33,3,2,27,44,0,0,0.0,14,5,3,3.0,0,0.0,11.902222222222221,85,1.42,1.3176470588235294,2.46,3.777647058823529,76.0,0.3,32.0,61.647999999999996,60.71799999999999,62.09599999999999,2.1904761904761907,0.08235294117647059,0.5176470588235295,0.3176470588235294,0.20000000000000007,0.6136363636363636
2014,11620,8,1416282.0,1.0,61,35,223,62,6,1,4,30,0,1,18,32,0,0,0.0,2,10,2,9.0,0,0.0,6.379701492537313,65,1.7714285714285714,1.2615384615384615,2.657142857142857,3.9186813186813185,86.0,0.257,58.0,45.794,45.105999999999995,45.711999999999996,2.8076923076923075,0.06153846153846154,0.49230769230769234,0.27692307692307694,0.2153846153846154,0.5625
2014,11620,8,1416283.0,1.0,61,32,225,68,19,1,5,34,2,0,22,49,1,0,0.0,10,0,1,3.0,0,0.0,12.424,55,2.125,1.8181818181818181,4.03125,5.849431818181818,180.0,0.688,-3.0,63.488,63.108,63.136,2.3157894736842106,0.09090909090909091,0.8909090909090909,0.4,0.49090909090909085,0.4489795918367347
2014,11620,8,1416284.0,1.0,61,20,181,46,5,0,1,24,1,0,15,22,0,0,0.0,2,4,4,7.0,0,0.0,6.292,43,2.3,1.4651162790697674,3.0,4.465116279069767,111.0,0.25,45.0,32.70399999999999,31.428000000000004,31.396,2.903225806451613,0.023255813953488372,0.5116279069767442,0.3488372093023256,0.16279069767441862,0.6818181818181818
2014,11620,8,1416285.0,1.0,61,1,22,3,0,0,0,2,0,0,2,8,0,0,0.0,0,0,2,0.0,0,0.0,0.728,5,3.0,1.0,3.0,4.0,100.0,0.0,-0.6,2.356,1.696,1.692,4.4,0.0,1.6,0.4,1.2000000000000002,0.25
2014,11620,8,1416286.0,1.0,61,10,53,15,0,0,1,5,2,1,10,12,0,0,0.0,0,0,1,1.0,0,0.0,3.0457142857142863,21,1.5,1.1904761904761905,1.9,3.09047619047619,40.0,0.0,-7.0,9.703999999999997,9.469999999999999,10.1,2.1666666666666665,0.047619047619047616,0.5714285714285714,0.47619047619047616,0.09523809523809523,0.8333333333333334
2014,11620,8,1416287.0,1.0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.18,-0.196,-0.192,,0.0,0.0,0.0,0.0,
2014,11620,8,1416288.0,1.0,61,32,258,73,11,1,2,22,6,3,12,33,2,0,0.0,5,8,0,11.0,0,0.0,6.080350877192982,52,2.28125,1.7307692307692308,3.3125,5.043269230769231,136.0,0.438,-23.666666666666668,55.086,54.128,56.016000000000005,2.909090909090909,0.038461538461538464,0.6346153846153846,0.23076923076923078,0.4038461538461538,0.36363636363636365
2014,11620,8,1416289.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1416300.0,1.0,61,0,8,0,0,0,0,0,0,0,1,3,0,0,0.0,0,0,0,0.0,0,0.0,0.26,1,,1.0,,,,,-0.0,-0.02400000000000002,0.0,0.0,8.0,0.0,3.0,1.0,2.0,0.3333333333333333
2014,11620,8,1416305.0,1.0,61,2,9,2,0,0,0,0,0,0,1,4,0,0,0.0,0,0,0,0.0,0,0.0,0.26,3,1.0,1.0,1.0,2.0,-18.0,0.0,-1.0,0.9679999999999999,1.0,1.0,3.0,0.0,1.3333333333333333,0.3333333333333333,1.0,0.25
2014,11620,8,1416306.0,1.0,61,1,8,2,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.39,2,2.0,1.5,2.0,3.5,53.0,0.0,,1.0819999999999999,1.098,1.096,2.6666666666666665,0.0,0.5,0.5,0.0,1.0
2014,11620,8,1422109.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1527432.0,1.0,61,17,174,47,7,2,4,25,0,2,5,51,0,0,0.0,3,2,0,2.0,0,0.0,4.121481481481482,24,2.764705882352941,2.2916666666666665,4.882352941176471,7.174019607843137,241.0,0.765,-1.131578947368421,39.132,39.669999999999995,40.92,3.3333333333333335,0.16666666666666666,2.125,0.20833333333333334,1.9166666666666667,0.09803921568627451
2014,11620,8,1527434.0,1.0,61,1,28,3,0,0,0,1,0,0,1,11,0,0,0.0,1,1,0,1.0,0,0.0,0.78,3,3.0,1.6666666666666667,3.0,4.666666666666667,116.0,0.0,-0.3,1.9719999999999998,2.0260000000000002,2.032,5.6,0.0,3.6666666666666665,0.3333333333333333,3.333333333333333,0.09090909090909091
2014,11620,8,1527435.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1527436.0,1.0,61,10,85,22,3,0,0,7,5,1,7,13,1,0,0.0,5,6,0,3.0,0,0.0,3.575,23,2.2,1.4782608695652173,2.8,4.278260869565218,100.0,0.3,-7.333333333333333,17.245999999999995,16.566000000000003,17.232,2.5,0.0,0.5652173913043478,0.30434782608695654,0.26086956521739124,0.5384615384615384
2014,11620,8,1527437.0,1.0,61,15,113,20,2,0,3,12,0,0,7,51,0,0,0.0,1,2,0,2.0,0,0.0,2.3712,24,1.3333333333333333,1.1666666666666667,2.4,3.5666666666666664,69.0,0.133,-0.4358974358974359,16.221999999999998,16.58,16.580000000000002,4.4,0.125,2.125,0.2916666666666667,1.8333333333333333,0.13725490196078433
2014,11620,8,1527438.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1527440.0,1.0,61,2,10,1,0,0,0,2,0,0,1,1,0,0,0.0,2,0,1,0.0,0,0.0,0.6066666666666667,4,0.5,1.0,0.5,1.5,-47.0,0.0,0.5,1.452,1.062,1.084,2.5,0.0,0.25,0.25,0.0,1.0
2014,11620,8,1527447.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,8,1527448.0,1.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1215559.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1215560.0,1.0,56,32,204,55,2,1,0,25,3,3,29,34,0,0,0.0,15,7,1,6.0,0,0.0,13.142380952380956,69,1.71875,1.434782608695652,1.9375,3.3722826086956523,48.0,0.156,-55.0,37.108,36.763999999999996,38.788,2.0606060606060606,0.0,0.4927536231884058,0.42028985507246375,0.07246376811594207,0.8529411764705882
2014,11620,9,1215561.0,1.0,56,0,3,0,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0.0,0,0.0,0.26,1,,1.0,,,,,-0.0,-0.016000000000000014,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.5
2014,11620,9,1215563.0,1.0,56,0,4,1,0,0,0,2,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,-1.0,0.582,0.598,0.596,4.0,,,,,0.0
2014,11620,9,1215564.0,1.0,56,12,91,25,1,0,0,8,3,3,16,23,0,0,0.0,8,12,0,0.0,0,0.0,6.142500000000001,40,2.0833333333333335,1.225,2.25,3.475,61.0,0.083,-2.272727272727273,16.985999999999997,16.714000000000002,18.688000000000002,1.8571428571428572,0.0,0.575,0.4,0.17499999999999993,0.6956521739130435
2014,11620,9,1215576.0,1.0,56,16,214,42,4,0,0,13,7,2,14,33,0,0,0.0,7,3,0,11.0,0,0.0,8.4565,33,2.625,1.9090909090909092,3.125,5.034090909090909,129.0,0.25,-2.4705882352941178,29.075999999999997,29.357999999999997,30.656,3.3968253968253967,0.0,1.0,0.42424242424242425,0.5757575757575757,0.42424242424242425
2014,11620,9,1215579.0,1.0,56,9,76,20,3,0,1,16,2,1,6,12,0,0,0.0,4,0,0,3.0,0,0.0,4.023157894736843,15,2.2222222222222223,2.0,3.3333333333333335,5.333333333333334,143.0,0.333,-4.75,15.893999999999997,16.038,16.695999999999998,2.586206896551724,0.06666666666666667,0.8,0.4,0.4,0.5
2014,11620,9,1215581.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1313627.0,1.0,56,35,206,57,7,1,4,29,0,0,28,39,2,0,0.0,3,6,6,5.0,0,0.0,8.586666666666666,75,1.6285714285714286,1.1733333333333333,2.5714285714285716,3.744761904761905,79.0,0.286,-26.5,46.668,43.486,43.472,2.4047619047619047,0.05333333333333334,0.52,0.37333333333333335,0.14666666666666667,0.717948717948718
2014,11620,9,1313628.0,1.0,56,38,223,62,11,2,0,27,9,3,24,26,1,0,0.0,10,4,1,3.0,0,0.0,10.457402597402599,67,1.631578947368421,1.4328358208955223,2.3684210526315788,3.801256873527101,73.0,0.447,4.769230769230769,48.13199999999999,47.312,49.284,2.3229166666666665,0.0,0.3880597014925373,0.3582089552238806,0.029850746268656747,0.9230769230769231
2014,11620,9,1313630.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1313631.0,1.0,56,28,216,64,5,0,2,22,11,2,14,48,0,0,0.0,13,7,6,5.0,0,0.0,9.371470588235296,55,2.2857142857142856,1.6545454545454545,2.9285714285714284,4.583116883116883,111.0,0.179,-3.875,49.596000000000004,47.638,48.976000000000006,2.404494382022472,0.03636363636363636,0.8727272727272727,0.2545454545454545,0.6181818181818182,0.2916666666666667
2014,11620,9,1313632.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1428407.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1428408.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1428409.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1428410.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1428411.0,1.0,56,1,11,5,1,0,1,3,0,0,0,4,0,0,0.0,0,0,0,1.0,0,0.0,0.0,1,5.0,5.0,11.0,16.0,665.0,1.0,-1.0,4.9879999999999995,5.0520000000000005,5.0440000000000005,2.5,1.0,4.0,0.0,4.0,0.0
2014,11620,9,1428412.0,1.0,56,6,39,10,1,0,0,2,0,1,6,14,0,0,0.0,0,1,0,0.0,0,0.0,1.84,13,1.6666666666666667,1.2307692307692308,2.0,3.230769230769231,47.0,0.167,-1.25,5.688,5.792,6.424,2.4375,0.0,1.0769230769230769,0.46153846153846156,0.6153846153846153,0.42857142857142855
2014,11620,9,1428413.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1428415.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1428416.0,1.0,56,0,8,2,0,0,0,4,0,0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.78,1,,3.0,,,,,-2.0,1.172,1.196,1.192,2.6666666666666665,0.0,1.0,1.0,0.0,1.0
2014,11620,9,1533377.0,1.0,56,21,162,35,11,1,0,20,5,1,14,54,0,0,0.0,2,2,1,2.0,0,0.0,5.304,38,1.6666666666666667,1.3421052631578947,2.857142857142857,4.1992481203007515,100.0,0.667,-1.09375,28.997999999999994,29.072,29.704,3.176470588235294,0.0,1.4210526315789473,0.3684210526315789,1.0526315789473684,0.25925925925925924
2014,11620,9,1533378.0,1.0,56,17,133,39,5,0,1,21,3,0,27,38,2,0,0.0,1,3,2,4.0,0,0.0,9.1416,49,2.2941176470588234,1.3673469387755102,3.1176470588235294,4.484993997599039,116.0,0.294,-1.9,29.136,27.566,27.532000000000004,2.0,0.02040816326530612,0.7755102040816326,0.5510204081632653,0.22448979591836737,0.7105263157894737
2014,11620,9,1533379.0,1.0,56,17,96,24,3,0,1,12,0,0,20,20,0,0,0.0,3,6,1,2.0,0,0.0,6.057446808510638,44,1.411764705882353,1.0681818181818181,2.0,3.0681818181818183,43.0,0.176,-7.666666666666667,17.7,17.276,17.292,2.0652173913043477,0.022727272727272728,0.45454545454545453,0.45454545454545453,0.0,1.0
2014,11620,9,1533380.0,1.0,56,27,172,43,2,0,0,18,2,1,19,38,0,0,0.0,6,11,2,5.0,0,0.0,6.82,59,1.5925925925925926,1.152542372881356,1.7407407407407407,2.893283113622097,30.0,0.074,-4.777777777777778,27.336,26.528000000000002,27.196,2.5294117647058822,0.0,0.6440677966101694,0.3220338983050847,0.3220338983050847,0.5
2014,11620,9,1533381.0,1.0,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0.13,2,0.0,0.5,0.0,0.5,-88.0,0.0,0.0,-0.09,-0.098,-0.096,0.0,0.0,0.0,0.5,-0.5,
2014,11620,9,1533382.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1533383.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1533384.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1533385.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,9,1533388.0,1.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1101331.0,1.0,45,30,155,51,11,0,2,20,14,4,10,28,0,0,0.0,6,3,4,7.0,0,0.0,5.150943396226415,47,1.7,1.425531914893617,2.7,4.125531914893617,92.0,0.367,12.25,42.846000000000004,41.578,44.156000000000006,2.353846153846154,0.0425531914893617,0.5957446808510638,0.2127659574468085,0.3829787234042553,0.35714285714285715
2014,11620,14,1101332.0,1.0,45,24,166,44,12,0,5,36,1,2,13,35,1,0,0.0,4,0,1,0.0,0,0.0,5.868571428571428,38,1.8333333333333333,1.605263157894737,3.6666666666666665,5.271929824561403,154.0,0.5,-2.6,41.220000000000006,40.660000000000004,41.940000000000005,2.875,0.13157894736842105,0.9210526315789473,0.34210526315789475,0.5789473684210527,0.37142857142857144
2014,11620,14,1216472.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1216473.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1216479.0,1.0,45,26,151,42,5,2,2,9,5,1,13,26,0,0,0.0,2,3,1,6.0,0,0.0,4.9573333333333345,43,1.6153846153846154,1.3255813953488371,2.5384615384615383,3.8640429338103752,81.0,0.423,-40.0,32.54199999999999,32.367999999999995,32.995999999999995,2.709090909090909,0.046511627906976744,0.6046511627906976,0.3023255813953488,0.3023255813953488,0.5
2014,11620,14,1216482.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1324521.0,1.0,45,10,153,42,7,0,1,28,0,0,10,17,0,0,0.0,6,0,0,5.0,0,0.0,9.28,20,4.2,2.9,6.0,8.9,321.0,0.7,-5.125,32.264,32.596000000000004,32.592,2.6666666666666665,0.05,0.85,0.5,0.35,0.5882352941176471
2014,11620,14,1324524.0,1.0,45,4,37,4,2,0,0,4,0,0,9,16,0,0,0.0,2,0,2,2.0,0,0.0,2.5847058823529414,15,1.0,1.0,2.0,3.0,41.0,0.5,-0.4,4.732,4.1,4.12,2.466666666666667,0.0,1.0666666666666667,0.6,0.4666666666666667,0.5625
2014,11620,14,1324525.0,1.0,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,-0.0,-0.008000000000000007,0.0,0.0,,,,,,0.0
2014,11620,14,1324526.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1428886.0,1.0,45,10,111,23,5,0,0,13,1,2,7,20,0,0,0.0,13,4,2,1.0,0,0.0,6.023333333333333,23,2.3,1.8695652173913044,3.3,5.1695652173913045,138.0,0.5,-2.875,20.969999999999995,20.204,21.588,2.5813953488372094,0.0,0.8695652173913043,0.30434782608695654,0.5652173913043478,0.35
2014,11620,14,1428887.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1428889.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1428890.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1428891.0,1.0,45,19,137,43,7,0,2,28,1,0,38,28,0,0,0.0,8,3,1,3.0,0,0.0,15.464347826086955,61,2.263157894736842,1.459016393442623,3.4210526315789473,4.88006902502157,136.0,0.368,-4.1,34.745999999999995,34.592,34.624,1.5517241379310345,0.03278688524590164,0.45901639344262296,0.6229508196721312,-0.1639344262295082,1.3571428571428572
2014,11620,14,1428892.0,1.0,45,5,47,12,1,0,1,5,2,0,3,4,0,0,0.0,1,2,0,1.0,0,0.0,1.7018181818181817,10,2.4,1.6,3.6,5.2,150.0,0.2,,9.538,9.536,9.532,3.066666666666667,0.1,0.4,0.3,0.10000000000000003,0.75
2014,11620,14,1428893.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1428894.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1428906.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1529837.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,14,1529839.0,1.0,45,20,97,15,2,0,0,5,3,0,14,17,0,0,0.0,10,3,1,2.0,0,0.0,5.145833333333333,38,0.75,1.0263157894736843,0.95,1.9763157894736842,-20.0,0.1,3.75,12.783999999999997,12.290000000000001,12.399999999999999,2.4871794871794872,0.0,0.4473684210526316,0.3684210526315789,0.07894736842105265,0.8235294117647058
