,jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
3247,21,1749793,Jamison Roney,P,So,15,13,2017,12560,Montevallo,1238
3248,40,1874417,Sebastian Samuels,INF,Fr,48,48,2017,12560,Montevallo,1238
3249,29,1874414,Cas Silber,P,Jr,5,0,2017,12560,Montevallo,1238
3250,36,1874416,Zach Thompson,P,Fr,4,0,2017,12560,Montevallo,1238
3251,5,1649327,Chad Wagner,INF,Jr,42,41,2017,12560,Montevallo,1238
3252,8,1534635,Jacob Whiting,C,Sr,22,17,2017,12560,Montevallo,1238
3253,37,1749795,Justin Whitley,P,So,17,9,2017,12560,Montevallo,1238
3611,34,1545019,Kyle Alexander,INF,Sr,0,0,2017,12560,Colo. Sch. of Mines,155
3612,34,1894528,Tyler Blomster,P,Fr,11,11,2017,12560,Colo. Sch. of Mines,155
3613,10,1648238,Drew Burman,OF,Jr,21,2,2017,12560,Colo. Sch. of Mines,155
3614,3,1765484,Daniel Ciraula,SS,Fr,41,26,2017,12560,Colo. Sch. of Mines,155
3615,5,1883977,Derek Daly,DH,Fr,51,47,2017,12560,Colo. Sch. of Mines,155
3616,12,1883979,Jake Ekstrom,P,Jr,9,9,2017,12560,Colo. Sch. of Mines,155
3617,17,1648240,Jake Englehart,P,Jr,8,4,2017,12560,Colo. Sch. of Mines,155
3618,8,1765482,Mikey Gangwish,C,Fr,47,41,2017,12560,Colo. Sch. of Mines,155
3619,29,1894258,Nick Gardner,C,Fr,1,1,2017,12560,Colo. Sch. of Mines,155
3620,22,1889906,Josh Gregory,P,Fr,3,0,2017,12560,Colo. Sch. of Mines,155
3621,13,1648236,John Howard,INF,Jr,16,1,2017,12560,Colo. Sch. of Mines,155
3622,4,1648237,Griffin Jones,C,Jr,30,25,2017,12560,Colo. Sch. of Mines,155
3623,27,1883978,Trevor Kehe,LF,Fr,40,29,2017,12560,Colo. Sch. of Mines,155
3624,21,1545015,Connor Lambert,OF,Sr,51,51,2017,12560,Colo. Sch. of Mines,155
3625,35,1648243,Michael Maher,OF,Jr,0,0,2017,12560,Colo. Sch. of Mines,155
3626,37,1648242,Matt Martin,P,Jr,4,1,2017,12560,Colo. Sch. of Mines,155
3627,2,1883983,Colton Martin,P,Fr,7,0,2017,12560,Colo. Sch. of Mines,155
3628,20,1441204,Clark Martin,P,Sr,17,3,2017,12560,Colo. Sch. of Mines,155
3629,11,1545013,Cody Marvel,OF,Sr,54,53,2017,12560,Colo. Sch. of Mines,155
3630,24,1648246,Cameron Maxey,OF,Jr,30,15,2017,12560,Colo. Sch. of Mines,155
3631,15,1883982,Mitch Menard,P,Fr,5,0,2017,12560,Colo. Sch. of Mines,155
3632,39,1779831,Joe Millar,P,Fr,0,0,2017,12560,Colo. Sch. of Mines,155
3633,18,1648241,Max Moxley,C,Jr,9,2,2017,12560,Colo. Sch. of Mines,155
3634,19,1883980,Walter Pennington,P,Fr,27,2,2017,12560,Colo. Sch. of Mines,155
3635,28,1766515,Owen Pigati,P,Fr,7,1,2017,12560,Colo. Sch. of Mines,155
3636,26,1776550,Joe Popp,PH/LF,Fr,39,31,2017,12560,Colo. Sch. of Mines,155
3637,16,1648239,Samuel Reed,P,Jr,0,0,2017,12560,Colo. Sch. of Mines,155
3638,36,1648245,Jake Roberts,P,Jr,4,0,2017,12560,Colo. Sch. of Mines,155
3639,16,1883976,Jared Rodriguez,3B,Jr,17,8,2017,12560,Colo. Sch. of Mines,155
3640,5,1765481,A.J. Schillinger,C,Fr,0,0,2017,12560,Colo. Sch. of Mines,155
3641,9,1765483,Jace Selsor,1B,Fr,54,54,2017,12560,Colo. Sch. of Mines,155
3642,25,1894529,Sam Slusser,P,Fr,13,0,2017,12560,Colo. Sch. of Mines,155
3643,7,1545012,Logan Smith,INF,Sr,54,54,2017,12560,Colo. Sch. of Mines,155
3644,40,1545023,Nathan Smythe,P,Sr,17,0,2017,12560,Colo. Sch. of Mines,155
3645,14,1889905,Owen Starr,P,Fr,4,1,2017,12560,Colo. Sch. of Mines,155
3646,35,1895761,Ben Stinson,PH,Fr,7,0,2017,12560,Colo. Sch. of Mines,155
3647,1,1441194,Michael Tanner,P,Sr,6,0,2017,12560,Colo. Sch. of Mines,155
3648,32,1883981,Caleb Thomas,DH,Jr,14,4,2017,12560,Colo. Sch. of Mines,155
3649,23,1765959,Tyler Thomas,P,Fr,0,0,2017,12560,Colo. Sch. of Mines,155
3650,23,1545018,Caleb Thomas,INF,Sr,12,12,2017,12560,Colo. Sch. of Mines,155
3651,31,1545017,A.J. Valerio,P,Sr,12,9,2017,12560,Colo. Sch. of Mines,155
3652,33,1780579,Phil Vanzale,PH,Fr,13,6,2017,12560,Colo. Sch. of Mines,155
3653,6,1883975,Colton Wardle,SS,Jr,44,37,2017,12560,Colo. Sch. of Mines,155
4008,12,1886757,Travis Adams,INF,Fr,6,1,2017,12560,Scranton,633
4009,18,1644081,Seth Bower,INF,Jr,19,8,2017,12560,Scranton,633
4010,31,1886762,Kyle Bravin,P,Fr,10,7,2017,12560,Scranton,633
4011,8,1886756,Jack Burke,OF,Fr,4,0,2017,12560,Scranton,633
4012,3,1644086,Anthony Caladie,INF,Jr,19,9,2017,12560,Scranton,633
4013,1,1772445,Bryan Carmon,INF,So,11,3,2017,12560,Scranton,633
4014,40,1547586,David Chromey,P,Sr,12,2,2017,12560,Scranton,633
4015,48,1886763,Luc Cibischino,OF,Fr,4,0,2017,12560,Scranton,633
4016,11,1772448,Ryan Coonahan,OF,So,20,15,2017,12560,Scranton,633
4017,29,1772457,Liam Dougherty,P,So,8,1,2017,12560,Scranton,633
4018,7,1886755,Tim Gailor,INF,Fr,13,5,2017,12560,Scranton,633
4019,4,1772446,John Joe Gustin,OF,So,7,0,2017,12560,Scranton,633
4020,19,1886759,Kevin Haag,INF,Fr,34,29,2017,12560,Scranton,633
4021,22,1547580,Dan Hansen,C,Sr,21,16,2017,12560,Scranton,633
4022,45,1547583,Sean Haveron,OF,Jr,18,11,2017,12560,Scranton,633
4023,26,1886760,Bobby Hegarty,P,Fr,10,4,2017,12560,Scranton,633
4024,6,1772447,Grant Hellings,INF,So,6,0,2017,12560,Scranton,633
4025,38,1644085,Justin Howell,INF,Jr,30,20,2017,12560,Scranton,633
4026,30,1886761,Casey Jacobson,P,Fr,11,2,2017,12560,Scranton,633
4027,47,1644087,Brian Jenkins,P,So,9,0,2017,12560,Scranton,633
4028,21,1772452,David Lawall,P,So,2,0,2017,12560,Scranton,633
4029,25,1644083,Brian Markowski,P,Jr,5,2,2017,12560,Scranton,633
4030,13,1886758,Michael Mccarthy,C,Fr,3,0,2017,12560,Scranton,633
4031,14,1772449,Matt Mcdonald,P,So,14,3,2017,12560,Scranton,633
4032,33,1772453,Ian Mcintosh,INF,So,26,17,2017,12560,Scranton,633
4033,41,1547579,Sean Mcnamara,P,Sr,11,8,2017,12560,Scranton,633
4034,17,1644080,Patrick Mergel,INF,Jr,27,21,2017,12560,Scranton,633
4035,34,1547578,Alex Muggeo,1B,Sr,12,6,2017,12560,Scranton,633
4036,24,1656687,Kevin Nolan,C,Jr,26,20,2017,12560,Scranton,633
4037,2,1547576,Patrick O'Dell,SS,Sr,33,30,2017,12560,Scranton,633
4038,16,1644079,Michael Ratner,INF,Jr,13,9,2017,12560,Scranton,633
4039,15,1772450,Pat Rohr,P,So,8,3,2017,12560,Scranton,633
4040,5,1644078,Brad Schneider,INF,Jr,28,26,2017,12560,Scranton,633
4041,28,1547582,Anthony Simone,OF,Sr,37,33,2017,12560,Scranton,633
4042,23,1644082,Chase Standen,OF,Jr,32,30,2017,12560,Scranton,633
4043,9,1644077,Tommy Trotter,OF,Jr,38,37,2017,12560,Scranton,633
4044,39,1892498,Justin Van Steelant,OF,Fr,7,2,2017,12560,Scranton,633
4409,28,1779037,Tate Andrews,3B,So,7,7,2017,12560,North Central  (UMAC),30039
4410,8,1779040,Bobby Donohoe,2B,So,32,32,2017,12560,North Central  (UMAC),30039
4411,7,1886922,Blazsen Ferreira,P,Fr,30,30,2017,12560,North Central  (UMAC),30039
4412,17,1886938,Noah Harvey,OF,Fr,17,9,2017,12560,North Central  (UMAC),30039
4413,26,1783793,Jared High,DH,Fr,23,23,2017,12560,North Central  (UMAC),30039
4414,4,1779033,Taylor Justice,C,So,31,31,2017,12560,North Central  (UMAC),30039
4415,10,1779031,Cory Kukkola,SS,So,32,32,2017,12560,North Central  (UMAC),30039
4416,15,1886937,Jonathon Kutzke,P,Fr,14,9,2017,12560,North Central  (UMAC),30039
4417,21,1886940,Michael Mulligan,OF,Fr,1,0,2017,12560,North Central  (UMAC),30039
4418,19,1886939,Michael Nolte,3B,Fr,2,0,2017,12560,North Central  (UMAC),30039
4419,22,1886941,Grant Payne,P,Fr,32,32,2017,12560,North Central  (UMAC),30039
4420,20,1779035,Bryce Riege,P,So,32,31,2017,12560,North Central  (UMAC),30039
4421,24,1886942,Brandon Scott,C,Jr,30,29,2017,12560,North Central  (UMAC),30039
4422,18,1779039,Elijah Valder,P,So,32,28,2017,12560,North Central  (UMAC),30039
4423,29,1886943,Maddison Waddell,3B,Fr,2,1,2017,12560,North Central  (UMAC),30039
4610,38,1870214,Jordan Abushahla,INF,Jr,14,3,2017,12560,San Diego,627
4611,21,1643589,Riley Adams,C,Jr,54,54,2017,12560,San Diego,627
4612,12,1770524,Sean Barry,P,Sr,21,2,2017,12560,San Diego,627
4613,9,1770520,Brhet Bewley,INF,So,39,37,2017,12560,San Diego,627
4614,30,1531828,Cj Burdick,P,Sr,15,4,2017,12560,San Diego,627
4615,1,1870188,Chris Colarossi,OF,Jr,22,0,2017,12560,San Diego,627
4616,4,1770518,Kevin Collard,OF,So,49,27,2017,12560,San Diego,627
4617,14,1422857,Troy Conyers,P,Sr,28,1,2017,12560,San Diego,627
4618,11,1870195,Louis Crow,P,Fr,21,5,2017,12560,San Diego,627
4619,3,1770531,Connor Doyle,OF,So,18,3,2017,12560,San Diego,627
4620,35,1770528,Roman Garcia,INF,Sr,53,52,2017,12560,San Diego,627
4621,25,1870203,Dante Gutierrez,C,Fr,16,0,2017,12560,San Diego,627
4622,7,1770519,Jeffrey Houghtby,INF,So,54,54,2017,12560,San Diego,627
4623,31,1770533,Matthew Kirk,P,Jr,3,0,2017,12560,San Diego,627
4624,13,1770544,Nathan Kuchta,P,Sr,0,0,2017,12560,San Diego,627
4625,42,1870202,Travis Kuhn,P,Fr,0,0,2017,12560,San Diego,627
4626,28,1870194,Paul Kunst,OF,Fr,53,46,2017,12560,San Diego,627
4627,15,1870199,Geoff Mccalley,INF,Fr,1,0,2017,12560,San Diego,627
4628,20,1870190,Chris Mccready,OF,Jr,26,7,2017,12560,San Diego,627
4629,6,1531834,Hunter Mercado-Hood,OF,Sr,54,54,2017,12560,San Diego,627
4630,8,1870189,Chris Murphy,P,Fr,28,23,2017,12560,San Diego,627
4631,29,1870213,Doug Nimura,C,Jr,5,0,2017,12560,San Diego,627
4632,27,1870192,Noah Prewett,INF,Fr,21,6,2017,12560,San Diego,627
4633,32,1770526,Paul Richan,P,So,21,14,2017,12560,San Diego,627
4634,36,1870197,Trevor Rosenberg,INF,Fr,24,0,2017,12560,San Diego,627
4635,44,1870198,Miles Sandum,P,Fr,12,3,2017,12560,San Diego,627
4636,18,1770529,Jay Schuyler,INF,So,54,53,2017,12560,San Diego,627
4637,40,1870200,Aaron Simpson,OF,Fr,11,0,2017,12560,San Diego,627
4638,17,1770523,Nick Sprengel,P,So,18,17,2017,12560,San Diego,627
4639,26,1531826,Aiden Stinnett,INF,Sr,36,18,2017,12560,San Diego,627
4640,16,1643587,Jonathan Teaney,P,Jr,21,3,2017,12560,San Diego,627
4641,24,1870191,Nate Walker,P,Fr,6,0,2017,12560,San Diego,627
4642,5,1531827,Colton Waltner,C,Sr,54,54,2017,12560,San Diego,627
4986,22,1887440,Will Abbott,P,Fr,13,12,2017,12560,The Citadel,141
4987,21,1887439,Jack Henry Beasley,P,Fr,8,0,2017,12560,The Citadel,141
4988,27,1757065,Alex Bialakis,P,So,13,10,2017,12560,The Citadel,141
4989,8,1887433,Jeffery Brown,OF,Fr,19,10,2017,12560,The Citadel,141
4990,14,1757082,Cole Buffington,C,So,32,25,2017,12560,The Citadel,141
4991,32,1657124,Jordan Buster,P,Jr,30,1,2017,12560,The Citadel,141
4992,25,1657122,Thomas Byelick,P,Jr,16,3,2017,12560,The Citadel,141
4993,5,1542982,Barrett Charpia,OF,Sr,37,31,2017,12560,The Citadel,141
4994,2,1757083,Taylor Cothran,OF,Jr,50,47,2017,12560,The Citadel,141
4995,13,1887435,Jd Davis,2B,Fr,50,49,2017,12560,The Citadel,141
4996,36,1887445,Ian Foggo,P,Fr,0,0,2017,12560,The Citadel,141
4997,16,1757071,Morgan Foulks,P,So,9,1,2017,12560,The Citadel,141
4998,19,1887438,Bo Harrell,P,So,0,0,2017,12560,The Citadel,141
4999,18,1657117,William Kinney,P,Jr,51,51,2017,12560,The Citadel,141
5000,9,1887434,Bryce Leasure,C,Fr,46,41,2017,12560,The Citadel,141
5001,29,1887442,Aaron Lesiak,P,Sr,26,0,2017,12560,The Citadel,141
5002,4,1657118,Clay Martin,OF,Jr,50,50,2017,12560,The Citadel,141
5003,10,1757066,Jordan Merritt,P,So,7,0,2017,12560,The Citadel,141
5004,17,1887437,Marlin Morris,P,Sr,28,1,2017,12560,The Citadel,141
5005,24,1757072,Ben Peden,1B,So,37,37,2017,12560,The Citadel,141
5006,1,1657114,Shy Phillips,OF,Jr,25,15,2017,12560,The Citadel,141
5007,3,1887431,Will Pillsbury,P,Fr,12,6,2017,12560,The Citadel,141
5008,23,1887441,Joe Sabatini,C,Sr,51,51,2017,12560,The Citadel,141
5009,15,1887436,Jonathan Sabo,INF,Jr,51,51,2017,12560,The Citadel,141
5010,7,1657116,Jp Sears,P,Jr,14,14,2017,12560,The Citadel,141
5011,12,1757087,Kyle Smith,P,Jr,15,0,2017,12560,The Citadel,141
5012,11,1757070,Dylan Spence,P,So,16,1,2017,12560,The Citadel,141
5013,37,1657126,Ryan Stamler,P,Jr,11,0,2017,12560,The Citadel,141
5014,30,1542987,Beau Strickland,P,Jr,15,0,2017,12560,The Citadel,141
5015,35,1887444,Zach Taglieri,P,Fr,3,2,2017,12560,The Citadel,141
5016,6,1887432,John Thelan,OF,Fr,7,1,2017,12560,The Citadel,141
5017,33,1887443,Austin Todd,P,Fr,3,0,2017,12560,The Citadel,141
5373,33,1532788,Jeff Albrecht,P,Sr,16,15,2017,12560,Creighton,169
5374,15,1867025,Jason Allbery,OF,Fr,49,47,2017,12560,Creighton,169
5375,37,1768032,Mitchell Boyer,P,Fr,5,1,2017,12560,Creighton,169
5376,23,1867029,Clark Brinkman,OF,So,48,48,2017,12560,Creighton,169
5377,36,1867035,Chris Burica,P,Fr,1,0,2017,12560,Creighton,169
5378,21,1768022,Shane Coker,INF,So,8,4,2017,12560,Creighton,169
5379,1,1867017,Isaac Collins,INF,Fr,46,44,2017,12560,Creighton,169
5380,30,1768031,Conner Davis,P,Fr,2,0,2017,12560,Creighton,169
5381,27,1668425,Ethan Decaster,P,Jr,24,0,2017,12560,Creighton,169
5382,14,1768033,Michael Emodi,C,So,49,47,2017,12560,Creighton,169
5383,42,1532790,David Gerber,P,Sr,25,0,2017,12560,Creighton,169
5384,11,1867023,Houston Glad,P,Jr,14,0,2017,12560,Creighton,169
5385,16,1768020,Brennan Hammer,OF,Sr,28,8,2017,12560,Creighton,169
5386,17,1532791,Rollie Lacy,P,Sr,15,15,2017,12560,Creighton,169
5387,5,1768018,Riley Landuyt,OF,Sr,44,43,2017,12560,Creighton,169
5388,29,1867032,Kyle Lopez,OF,Jr,16,7,2017,12560,Creighton,169
5389,4,1867019,Thomas Luevano,INF,Jr,49,49,2017,12560,Creighton,169
5390,20,1768021,Bryce Only,INF,Sr,49,49,2017,12560,Creighton,169
5391,13,1867024,Nicholas Ortega,OF,Fr,18,1,2017,12560,Creighton,169
5392,8,1867021,Ben Reznicek,INF,Sr,20,13,2017,12560,Creighton,169
5393,24,1867030,Will Robertson,OF,Fr,49,49,2017,12560,Creighton,169
5394,34,1643861,Keith Rogalla,P,Jr,12,12,2017,12560,Creighton,169
5395,35,1867037,John Sakowski,INF,Fr,10,0,2017,12560,Creighton,169
5396,3,1867018,Drew Smith,INF,Fr,6,3,2017,12560,Creighton,169
5397,19,1867027,Grant Spranger,P,Jr,12,0,2017,12560,Creighton,169
5398,26,1768024,Austin Stroschein,P,Sr,12,5,2017,12560,Creighton,169
5399,38,1867036,Ryan Tapani,P,Jr,14,1,2017,12560,Creighton,169
5400,6,1867020,Parker Upton,INF,Fr,33,27,2017,12560,Creighton,169
5401,28,1867031,Jackson Vescelus,P,Fr,10,0,2017,12560,Creighton,169
5402,18,1867026,Blake Whitecotton,C,Jr,5,2,2017,12560,Creighton,169
5745,37,1872497,Dillon Brown,P,Fr,14,1,2017,12560,Cal St. Fullerton,97
5746,1,1528251,Taylor Bryant,INF,Sr,63,63,2017,12560,Cal St. Fullerton,97
5747,4,1772689,Ruben Cardenas,OF,So,16,16,2017,12560,Cal St. Fullerton,97
5748,25,1772691,Erik Cha,P,Fr,17,0,2017,12560,Cal St. Fullerton,97
5749,18,1772692,Brett Conine,P,So,31,0,2017,12560,Cal St. Fullerton,97
5750,10,1889533,Daniel Cope,C,Fr,19,6,2017,12560,Cal St. Fullerton,97
5751,33,1651365,Hunter Cullen,OF,Sr,58,54,2017,12560,Cal St. Fullerton,97
5752,17,1772693,Colton Eastman,P,So,9,7,2017,12560,Cal St. Fullerton,97
5753,20,1872498,Jimmy Endersby,OF,Fr,0,0,2017,12560,Cal St. Fullerton,97
5754,44,1651370,John Gavin,P,Jr,19,18,2017,12560,Cal St. Fullerton,97
5755,43,1528254,Maxwell Gibbs,P,Sr,14,1,2017,12560,Cal St. Fullerton,97
5756,2,1651355,Tristan Hildebrandt,INF,Jr,28,11,2017,12560,Cal St. Fullerton,97
5757,24,1651362,Chris Hudgins,C,Jr,52,52,2017,12560,Cal St. Fullerton,97
5758,6,1651357,Scott Hurst,OF,Jr,63,63,2017,12560,Cal St. Fullerton,97
5759,8,1772694,Coby Kauhaahaa,INF,So,0,0,2017,12560,Cal St. Fullerton,97
5760,15,1872509,Evan Larsen,P,Fr,0,0,2017,12560,Cal St. Fullerton,97
5761,9,1772695,Hank Loforte,INF,So,51,39,2017,12560,Cal St. Fullerton,97
5762,39,1872517,J.T. Mclellan,1B,Jr,16,10,2017,12560,Cal St. Fullerton,97
5763,30,1872518,Jack Pabich,P,Jr,20,1,2017,12560,Cal St. Fullerton,97
5764,27,1528257,Niko Pacheco,C,Sr,34,16,2017,12560,Cal St. Fullerton,97
5765,23,1651369,Jake Pavletich,INF,So,32,11,2017,12560,Cal St. Fullerton,97
5766,19,1872545,Dillon Persinger,INF,Jr,60,59,2017,12560,Cal St. Fullerton,97
5767,3,1872546,Chris Prescott,OF,Jr,46,38,2017,12560,Cal St. Fullerton,97
5768,13,1528258,Timmy Richards,INF,Sr,50,50,2017,12560,Cal St. Fullerton,97
5769,38,1772698,Josh Rios,P,Fr,3,0,2017,12560,Cal St. Fullerton,97
5770,40,1872560,Boston Romero,INF,Jr,19,10,2017,12560,Cal St. Fullerton,97
5771,26,1651363,Connor Seabold,P,Jr,18,18,2017,12560,Cal St. Fullerton,97
5772,47,1434761,Shane Stillwagon,P,Sr,0,0,2017,12560,Cal St. Fullerton,97
5773,12,1872561,Sahid Valenzuela,INF,Fr,57,55,2017,12560,Cal St. Fullerton,97
5774,42,1772700,Gavin Velasquez,P,So,18,8,2017,12560,Cal St. Fullerton,97
5775,31,1772701,Zach Weisz,OF,Fr,18,3,2017,12560,Cal St. Fullerton,97
5776,35,1872562,Zach Weller,INF,Fr,20,10,2017,12560,Cal St. Fullerton,97
5777,34,1872565,Joe Wills,P,Jr,13,7,2017,12560,Cal St. Fullerton,97
5778,55,1772702,Blake Workman,P,So,27,3,2017,12560,Cal St. Fullerton,97
6138,5,1868875,Alex Baumann,C,Fr,13,12,2017,12560,Bucknell,83
6139,25,1868879,Johnpaul Bell,OF,Fr,42,39,2017,12560,Bucknell,83
6140,30,1895912,Berkley,P,,1,0,2017,12560,Bucknell,83
6141,20,1527146,Mike Castellani,P,Sr,13,12,2017,12560,Bucknell,83
6142,16,1868915,Marc Chernin,C,Fr,4,0,2017,12560,Bucknell,83
6143,15,1527147,Sam Clark,3B,Sr,47,46,2017,12560,Bucknell,83
6144,11,1751843,Jared Drizin,3B,So,15,6,2017,12560,Bucknell,83
6145,28,1643748,Aaron Fritz,C,Jr,0,0,2017,12560,Bucknell,83
6146,35,1527148,Tommy Gambon,P,Sr,11,0,2017,12560,Bucknell,83
6147,21,1751844,Jeff Gottesman,P,So,12,10,2017,12560,Bucknell,83
6148,7,1751845,Jack Grabek,P,So,13,7,2017,12560,Bucknell,83
6149,13,1868877,Nate Grisius,P,Fr,13,1,2017,12560,Bucknell,83
6150,8,1868876,Luke Hartman,OF,Fr,18,8,2017,12560,Bucknell,83
6151,6,1643749,Luke Johnson,INF,Jr,47,46,2017,12560,Bucknell,83
6152,26,1751847,Evan Klugerman,C,So,41,37,2017,12560,Bucknell,83
6153,12,1643750,Mike Korchak,P,Jr,14,10,2017,12560,Bucknell,83
6154,3,1868874,Evan Madigan,INF,Fr,18,15,2017,12560,Bucknell,83
6155,44,1751848,Lavezz Middleton,OF,So,1,0,2017,12560,Bucknell,83
6156,23,1751850,Miles Moore,C,So,13,6,2017,12560,Bucknell,83
6157,24,1527151,Danny Rafferty,OF,Sr,48,47,2017,12560,Bucknell,83
6158,10,1643751,Keifer Rawlings,INF,Jr,48,46,2017,12560,Bucknell,83
6159,17,1751851,Hunter Robichaux,P,So,5,0,2017,12560,Bucknell,83
6160,1,1643752,Alex Salem,OF,Sr,12,0,2017,12560,Bucknell,83
6161,27,1643753,Chuckie Scales,OF,Jr,49,42,2017,12560,Bucknell,83
6162,31,1527152,Jack Schoenberger,P,Sr,12,0,2017,12560,Bucknell,83
6163,42,1868881,Matt Shobe,P,Fr,13,0,2017,12560,Bucknell,83
6164,38,1868880,Jack Simpson,P,Fr,17,2,2017,12560,Bucknell,83
6165,2,1527153,Brett Smith,OF,Sr,49,49,2017,12560,Bucknell,83
6166,22,1643754,Mike Stephens,P,Jr,15,0,2017,12560,Bucknell,83
6167,14,1751852,P.J. Strahm,P,So,8,0,2017,12560,Bucknell,83
6168,29,1751861,Christian Tailor,P,So,3,1,2017,12560,Bucknell,83
6169,32,1643755,Connor Van Hoose,P,Jr,13,13,2017,12560,Bucknell,83
6170,19,1868878,Tyler Wincig,INF,Fr,41,34,2017,12560,Bucknell,83
6525,14,1871383,Jake Agnos,P,Fr,16,10,2017,12560,East Carolina,196
6526,6,1871384,Dusty Baker,OF,Fr,49,28,2017,12560,East Carolina,196
6527,2,1871385,Nick Barber,INF,Fr,21,8,2017,12560,East Carolina,196
6528,24,1871386,Trey Benton,P,Fr,14,14,2017,12560,East Carolina,196
6529,37,1531424,Luke Bolka,P,Sr,46,37,2017,12560,East Carolina,196
6530,42,1871387,Spencer Brickhouse,OF,Fr,57,51,2017,12560,East Carolina,196
6531,27,1758467,Matt Bridges,P,So,34,0,2017,12560,East Carolina,196
6532,8,1758468,Turner Brown,INF,So,56,55,2017,12560,East Carolina,196
6533,39,1758469,Cam Colmore,P,So,0,0,2017,12560,East Carolina,196
6534,21,1758470,West Covington,P,Jr,19,0,2017,12560,East Carolina,196
6535,17,1871389,Tyler Edwards,OF,Jr,10,1,2017,12560,East Carolina,196
6536,26,1531419,Bryce Harman,1B,Sr,38,30,2017,12560,East Carolina,196
6537,4,1871390,Andrew Henrickson,OF,Jr,50,16,2017,12560,East Carolina,196
6538,11,1758473,Chris Holba,P,So,14,6,2017,12560,East Carolina,196
6539,29,1871391,Hunter Hood,P,Jr,5,1,2017,12560,East Carolina,196
6540,36,1644353,Joe Ingle,P,Jr,15,0,2017,12560,East Carolina,196
6541,12,1531415,Davis Kirkpatrick,P,Jr,18,1,2017,12560,East Carolina,196
6542,35,1531422,Evan Kruczynski,P,Sr,10,10,2017,12560,East Carolina,196
6543,28,1758474,Sam Lanier,P,So,27,0,2017,12560,East Carolina,196
6544,10,1758476,Brady Lloyd,INF,So,33,5,2017,12560,East Carolina,196
6545,32,1871392,Zack Moore,C,Fr,4,0,2017,12560,East Carolina,196
6546,9,1531413,Kirk Morgan,INF,Sr,34,12,2017,12560,East Carolina,196
6547,18,1871402,Bryant Packard,OF,Fr,43,30,2017,12560,East Carolina,196
6548,7,1758479,Wesley Phillips,INF,Sr,41,24,2017,12560,East Carolina,196
6549,5,1871403,T.J. Riles,OF,Jr,42,36,2017,12560,East Carolina,196
6550,16,1871404,Ryan Ross,P,Jr,23,0,2017,12560,East Carolina,196
6551,20,1871405,Tyler Smith,P,Fr,27,2,2017,12560,East Carolina,196
6552,25,1531418,Eric Tyler,INF,Sr,60,59,2017,12560,East Carolina,196
6553,44,1644361,Evan Voliva,P,Jr,4,1,2017,12560,East Carolina,196
6554,13,1758481,Jake Washer,C,Fr,12,5,2017,12560,East Carolina,196
6555,19,1426402,Travis Watkins,C,Sr,60,59,2017,12560,East Carolina,196
6556,1,1758482,Dwanya Williams-Sutton,OF,So,32,31,2017,12560,East Carolina,196
6557,33,1531421,Jacob Wolfe,P,Sr,17,10,2017,12560,East Carolina,196
6558,3,1531414,Charlie Yorgen,INF,Sr,58,58,2017,12560,East Carolina,196
6917,1,1670382,Jack Blanchard,INF,Jr,38,38,2017,12560,Denison,182
6918,34,1887901,Sean Bonner,P,Fr,5,0,2017,12560,Denison,182
6919,10,1782276,Matt Bonollo,INF,So,10,1,2017,12560,Denison,182
6920,33,1887902,Danny Brackman,P,So,5,0,2017,12560,Denison,182
6921,25,1670383,Andrew Bruss,P,Jr,17,0,2017,12560,Denison,182
6922,19,1887897,Jack Busch,INF,Fr,6,0,2017,12560,Denison,182
6923,35,1545129,Ethan Carlyon,1B,Sr,25,6,2017,12560,Denison,182
6924,27,1545131,Tucker Davison,3B,Sr,38,32,2017,12560,Denison,182
6925,6,1545123,Evan Flax,OF,Sr,39,34,2017,12560,Denison,182
6926,32,1671179,Sam Frazen,C,Jr,33,31,2017,12560,Denison,182
6927,2,1887893,Jacob Goodman,INF,Fr,11,0,2017,12560,Denison,182
6928,7,1780639,Noah Hahn,INF,Jr,31,31,2017,12560,Denison,182
6929,21,1545126,Connor Hanrahan,P,Sr,20,0,2017,12560,Denison,182
6930,24,1670408,Zack Huarte,P,Jr,14,14,2017,12560,Denison,182
6931,8,1670381,Tanner Johnson,OF,Jr,41,41,2017,12560,Denison,182
6932,26,1887899,Will Krushena,INF,Fr,9,0,2017,12560,Denison,182
6933,37,1887903,Daniel Kurtzer,P,So,4,0,2017,12560,Denison,182
6934,40,1782277,Cody Mauri,P,Jr,12,7,2017,12560,Denison,182
6935,3,1671174,Joseph Maydwell,OF,Jr,31,22,2017,12560,Denison,182
6936,16,1887896,Brian Mcauliffe,INF,Fr,29,14,2017,12560,Denison,182
6937,29,1887900,Liam Mckeough,P,Fr,9,0,2017,12560,Denison,182
6938,22,1887898,Patrick Mullinger,C,Fr,2,0,2017,12560,Denison,182
6939,17,1780640,Grady Paine,C,So,22,4,2017,12560,Denison,182
6940,14,1545144,Phil Papaioannou,C,Sr,37,37,2017,12560,Denison,182
6941,9,1783317,Nick Pettigrew,OF,So,30,12,2017,12560,Denison,182
6942,38,1670409,Perley Provost,P,Jr,14,12,2017,12560,Denison,182
6943,36,1780662,Mikey Rivera,P,So,14,4,2017,12560,Denison,182
6944,4,1887894,Jake Ryder,INF,Fr,21,8,2017,12560,Denison,182
