App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,Pitches,player_id,division
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,1,03/18/2014,away,11620,193,Duke,9,True,7,15,-8,loss,593515,393,1531683,2014,,7 - 15,0.0,1531683.0,1.0
1,,0.2,,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,2,0,1,,0,2,0,0,0,4,0,03/19/2014,away,11620,459,UNC Greensboro,9,True,5,16,-11,loss,593747,393,1531683,2014,,5 - 16,0.0,1531683.0,1.0
1,,1.0,,2,1,1,0,0,0,6,4,0,0,0,0,0,1,0,0,0,0,1,,1,2,0,0,0,4,0,04/05/2014,home,11620,165,Coppin St.,9,True,3,14,-11,loss,598280,393,1531683,2014,,3 - 14,0.0,1531683.0,1.0
1,,2.0,,1,0,0,2,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,2,0,04/16/2014,away,11620,352,Lehigh,9,True,3,6,-3,loss,601579,393,1531683,2014,,3 - 6,0.0,1531683.0,1.0
1,,4.0,,8,9,8,1,1,0,25,21,2,0,2,0,0,3,0,3,1,0,0,,5,6,0,0,0,2,0,04/19/2014,away,11620,178,Delaware St.,9,True,6,16,-10,loss,602676,393,1531683,2014,,6 - 16,0.0,1531683.0,1.0
1,,1.0,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,0,04/23/2014,home,11620,249,George Washington,9,True,1,14,-13,loss,603617,393,1531683,2014,,1 - 14,0.0,1531683.0,1.0
1,,1.0,,1,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,2,1,04/26/2014,away,11620,165,Coppin St.,9,True,11,4,7,win,604708,393,1531683,2014,,11 - 4,0.0,1531683.0,1.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,0,05/03/2014,home,11620,485,Norfolk St.,9,True,2,12,-10,loss,606207,393,1531683,2014,,2 - 12,0.0,1531683.0,1.0
1,,4.2,,2,1,1,2,2,0,19,15,1,0,1,1,0,1,0,3,1,0,1,,2,10,0,0,0,3,1,05/09/2014,home,11620,178,Delaware St.,9,True,3,8,-5,loss,607272,393,1531683,2014,,3 - 8,0.0,1531683.0,1.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,1,02/15/2014,away,11620,706,UTSA,9,True,3,15,-12,loss,587043,617,1093957,2014,,3 - 15,0.0,1093957.0,1.0
1,,1.0,,0,3,3,3,1,0,6,2,0,0,0,0,0,1,0,1,0,0,0,,1,0,0,0,0,3,0,03/02/2014,away,11620,749,Wake Forest,9,True,2,8,-6,loss,589733,617,1093957,2014,,2 - 8,26.0,1093957.0,1.0
1,,0.0,,2,3,3,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,03/14/2014,home,11620,164,UConn,9,True,1,10,-9,loss,592406,617,1093957,2014,,1 - 10,0.0,1093957.0,1.0
1,,4.0,,4,3,2,2,1,0,18,16,0,0,0,0,1,0,0,0,0,0,0,,3,8,0,0,0,1,1,03/19/2014,away,11620,635,Seton Hall,9,True,9,8,1,win,593764,617,1093957,2014,,9 - 8,0.0,1093957.0,1.0
1,,4.1,,5,2,2,1,1,0,20,17,2,0,0,0,0,0,0,0,0,2,0,,4,8,0,0,0,1,1,03/25/2014,away,11620,471,NJIT,9,True,6,3,3,win,595450,617,1093957,2014,,6 - 3,0.0,1093957.0,1.0
1,,4.1,,4,4,4,0,0,0,17,17,0,0,1,0,0,0,0,0,0,0,0,,7,6,0,1,0,1,0,04/02/2014,away,11620,361,LIU,9,True,5,11,-6,loss,597360,617,1093957,2014,,5 - 11,54.0,1093957.0,1.0
1,,4.0,,6,4,4,1,3,0,19,17,2,0,1,0,0,0,0,0,0,0,1,,3,6,0,0,0,1,0,04/09/2014,away,11620,540,Penn,9,True,4,8,-4,loss,599501,617,1093957,2014,,4 - 8,0.0,1093957.0,1.0
1,,3.0,,6,4,2,1,1,0,17,14,1,0,0,0,0,1,0,0,0,1,0,,2,4,0,1,0,1,0,04/17/2014,away,11620,748,Wagner,9,True,7,13,-6,loss,601714,617,1093957,2014,,7 - 13,0.0,1093957.0,1.0
1,,6.0,,4,2,2,0,2,0,25,22,2,0,1,0,0,3,0,0,0,0,0,,5,11,0,0,0,1,1,04/22/2014,home,11620,471,NJIT,10,True,3,5,-2,loss,603366,617,1093957,2014,,3 - 5,68.0,1093957.0,1.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,04/27/2014,away,11620,231,FIU,9,True,0,15,-15,loss,605021,617,1093957,2014,,0 - 15,11.0,1093957.0,1.0
1,,4.0,,9,6,5,2,1,0,22,20,2,1,0,1,0,0,0,0,0,0,0,,3,7,0,1,0,1,0,04/29/2014,home,11620,635,Seton Hall,9,True,0,15,-15,loss,605484,617,1093957,2014,,0 - 15,0.0,1093957.0,1.0
1,,1.0,,2,1,1,0,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,1,05/03/2014,home,11620,310,Iona,9,True,9,16,-7,loss,606334,617,1093957,2014,,9 - 16,16.0,1093957.0,1.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,0,05/13/2014,away,11620,603,St. John's (NY),9,True,4,13,-9,loss,607829,617,1093957,2014,,4 - 13,0.0,1093957.0,1.0
1,,1.0,,3,3,3,0,1,0,7,7,2,0,0,1,0,0,0,0,0,0,0,,0,2,0,0,0,2,0,05/17/2014,away,11620,381,Manhattan,9,True,2,5,-3,loss,608277,617,1093957,2014,,2 - 5,0.0,1093957.0,1.0
1,,1.0,,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,6,1,02/16/2014,away,11620,7,Alabama St.,9,True,3,11,-8,loss,587295,202,1315546,2014,,3 - 11,16.0,1315546.0,1.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,7,1,02/19/2014,away,11620,367,Louisville,9,True,1,13,-12,loss,587664,202,1315546,2014,,1 - 13,10.0,1315546.0,1.0
1,,1.0,,1,1,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,7,1,02/23/2014,away,11620,648,South Carolina,9,True,0,6,-6,loss,588486,202,1315546,2014,,0 - 6,11.0,1315546.0,1.0
1,,1.0,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,4,0,02/28/2014,away,11620,456,UNC Asheville,9,True,3,1,2,win,588981,202,1315546,2014,,3 - 1,0.0,1315546.0,1.0
1,,1.0,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,1,3,0,03/01/2014,away,11620,456,UNC Asheville,9,True,5,2,3,win,589193,202,1315546,2014,,5 - 2,0.0,1315546.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,1,6,0,03/09/2014,away,11620,692,Tennessee Tech,9,True,8,5,3,win,591073,202,1315546,2014,,8 - 5,1.0,1315546.0,1.0
1,,1.2,,6,5,5,2,0,0,13,11,0,0,0,0,0,0,1,2,0,0,0,,2,3,0,1,0,3,0,03/15/2014,home,11620,654,Southeast Mo. St.,9,True,4,9,-5,loss,592965,202,1315546,2014,,4 - 9,0.0,1315546.0,1.0
1,,1.0,,4,2,2,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,,2,1,0,0,1,4,0,03/18/2014,home,11620,198,ETSU,9,True,4,3,1,win,593501,202,1315546,2014,,4 - 3,0.0,1315546.0,1.0
1,,1.0,,1,2,2,1,1,0,5,4,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,8,1,03/19/2014,home,11620,505,Northern Ky.,11,True,11,13,-2,loss,593815,202,1315546,2014,,11 - 13,0.0,1315546.0,1.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,2,0,0,,0,2,0,0,0,3,1,03/21/2014,away,11620,14927,Belmont,9,True,12,6,6,win,594042,202,1315546,2014,,12 - 6,13.0,1315546.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,5,0,04/06/2014,home,11620,444,Morehead St.,9,True,9,6,3,win,598643,202,1315546,2014,,9 - 6,0.0,1315546.0,1.0
1,,0.1,,1,0,0,1,0,0,3,1,1,0,0,0,0,0,1,3,3,0,1,,0,1,0,0,0,4,0,04/09/2014,away,11620,505,Northern Ky.,9,True,9,6,3,win,599521,202,1315546,2014,,9 - 6,9.0,1315546.0,1.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,1,04/11/2014,away,11620,695,UT Martin,9,True,9,1,8,win,599812,202,1315546,2014,,9 - 1,13.0,1315546.0,1.0
1,,0.1,,1,0,0,0,0,0,2,2,1,0,0,1,0,0,0,3,3,0,0,,1,0,0,0,0,6,0,04/13/2014,away,11620,695,UT Martin,9,True,4,9,-5,loss,600926,202,1315546,2014,,4 - 9,8.0,1315546.0,1.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,7,0,04/16/2014,home,11620,414,Miami (OH),9,True,3,6,-3,loss,601475,202,1315546,2014,,3 - 6,14.0,1315546.0,1.0
1,,2.0,,3,1,1,1,1,0,9,8,1,0,0,0,0,0,1,0,0,0,0,,1,3,1,0,0,7,1,04/23/2014,away,11620,414,Miami (OH),14,True,7,5,2,win,603612,202,1315546,2014,,7 - 5,34.0,1315546.0,1.0
1,,2.2,,3,1,0,1,4,0,12,11,0,0,0,0,0,0,0,2,2,0,0,,3,0,0,0,0,2,0,05/06/2014,home,11620,709,Toledo,9,True,4,8,-4,loss,606920,202,1315546,2014,,4 - 8,45.0,1315546.0,1.0
1,,0.0,,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,3,0,05/10/2014,away,11620,315,Jacksonville St.,11,True,2,3,-1,loss,607523,202,1315546,2014,,2 - 3,9.0,1315546.0,1.0
1,,3.0,,3,2,2,3,2,0,14,11,1,0,0,1,0,0,0,0,0,0,0,,1,5,0,0,0,3,1,05/13/2014,home,11620,519,Ohio,9,True,8,7,1,win,607826,202,1315546,2014,,8 - 7,57.0,1315546.0,1.0
1,,0.2,,4,2,2,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,4,0,03/23/2014,home,11620,540,Penn,9,True,7,11,-4,loss,595248,342,1202748,2014,,7 - 11,0.0,1202748.0,1.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,05/03/2014,home,11620,489,N.C. Central,9,True,10,3,7,win,606209,342,1202748,2014,,10 - 3,0.0,1202748.0,1.0
1,,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,03/11/2014,home,11620,477,New York Tech,9,True,7,6,1,win,591789,236,1417678,2014,,7 - 6,0.0,1417678.0,1.0
1,,0.0,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,,0,0,0,0,0,4,0,02/15/2014,away,11620,2711,North Florida,9,True,3,4,-1,loss,587089,575,1315220,2014,,3 - 4,0.0,1315220.0,1.0
1,,1.1,,1,2,1,1,0,0,8,5,0,0,0,1,0,1,0,1,0,1,0,,3,1,0,0,0,5,0,02/16/2014,home,11620,355,Liberty,9,True,6,11,-5,loss,587484,575,1315220,2014,,6 - 11,0.0,1315220.0,1.0
1,,2.0,,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,0,3,0,02/23/2014,home,11620,635,Seton Hall,9,True,2,6,-4,loss,588637,575,1315220,2014,,2 - 6,0.0,1315220.0,1.0
1,,2.1,,2,0,0,0,4,0,10,10,1,0,0,0,0,0,0,1,0,0,0,,2,1,0,0,0,2,1,02/25/2014,home,11620,523,Old Dominion,9,True,0,3,-3,loss,588794,575,1315220,2014,,0 - 3,0.0,1315220.0,1.0
1,,4.0,,5,2,2,2,5,0,18,16,1,0,0,1,0,0,0,0,0,0,0,,2,4,0,1,0,1,2,03/01/2014,home,11620,220,Fairfield,9,True,2,6,-4,loss,589518,575,1315220,2014,,2 - 6,0.0,1315220.0,1.0
1,,5.0,,5,1,1,1,4,0,20,18,0,0,0,2,0,0,0,0,0,1,0,,8,2,1,0,0,1,2,03/09/2014,home,11620,562,Quinnipiac,9,True,5,4,1,win,591215,575,1315220,2014,,5 - 4,0.0,1315220.0,1.0
1,,4.0,,4,0,0,3,1,0,18,15,1,0,0,1,0,0,0,0,0,0,0,,5,4,0,0,0,1,0,03/16/2014,home,11620,540,Penn,9,True,1,0,1,win,593246,575,1315220,2014,,1 - 0,0.0,1315220.0,1.0
1,,2.1,,4,4,3,4,3,0,16,11,0,0,0,0,0,0,0,0,0,1,0,,3,1,0,0,0,1,1,03/23/2014,away,11620,175,Dayton,10,True,9,10,-1,loss,595084,575,1315220,2014,,9 - 10,0.0,1315220.0,1.0
1,,3.0,,6,4,4,2,3,0,18,13,2,0,1,0,1,1,0,0,0,1,1,,3,3,0,1,0,1,2,04/06/2014,home,11620,340,La Salle,9,True,3,6,-3,loss,598627,575,1315220,2014,,3 - 6,0.0,1315220.0,1.0
1,,1.1,,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,3,1,0,0,,2,2,0,0,0,2,0,04/09/2014,away,11620,741,VMI,9,True,2,4,-2,loss,599446,575,1315220,2014,,2 - 4,14.0,1315220.0,1.0
1,,1.0,,1,1,1,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,1,,1,2,0,0,0,5,0,02/23/2014,home,11620,28,Arizona St.,9,True,2,7,-5,loss,588667,810,1301527,2014,,2 - 7,24.0,1301527.0,1.0
1,,1.0,,0,1,0,1,1,0,6,4,0,0,0,1,0,1,0,0,0,0,0,,0,2,0,0,0,6,0,02/25/2014,away,11620,334,Kentucky,9,True,1,7,-6,loss,588816,810,1301527,2014,,1 - 7,18.0,1301527.0,1.0
1,,0.2,,1,3,3,2,1,0,6,2,0,0,0,0,0,1,0,1,0,1,0,,1,0,0,0,0,5,0,03/02/2014,away,11620,528,Oregon St.,9,True,2,13,-11,loss,589751,810,1301527,2014,,2 - 13,26.0,1301527.0,1.0
1,,2.0,,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,1,4,0,0,0,2,1,03/07/2014,home,11620,72,Bradley,9,True,1,5,-4,loss,590272,810,1301527,2014,,1 - 5,0.0,1301527.0,1.0
1,,3.0,,2,0,0,0,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,0,0,3,0,02/15/2014,home,11620,703,Texas,9,True,2,1,1,win,587081,107,1438857,2014,,2 - 1,0.0,1438857.0,1.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,0,02/22/2014,away,11620,37,Auburn,9,True,5,0,5,win,588012,107,1438857,2014,,5 - 0,16.0,1438857.0,1.0
1,,2.0,,2,0,0,0,1,0,9,8,0,0,0,1,0,1,0,0,0,0,0,,1,4,0,0,0,3,1,03/01/2014,home,11620,51,Baylor,9,True,8,5,3,win,589581,107,1438857,2014,,8 - 5,28.0,1438857.0,1.0
1,,2.0,,4,1,1,0,1,0,11,10,0,0,0,0,0,1,0,1,0,0,0,,4,1,1,0,0,3,0,03/03/2014,home,11620,51,Baylor,9,True,5,3,2,win,589957,107,1438857,2014,,5 - 3,26.0,1438857.0,1.0
1,,0.1,,0,0,0,2,0,0,4,1,0,0,0,0,0,1,0,2,0,0,0,,0,1,0,0,0,2,0,03/09/2014,home,11620,31,Arkansas,9,True,4,3,1,win,591174,107,1438857,2014,,4 - 3,0.0,1438857.0,1.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,1,03/15/2014,home,11620,110,UCLA,9,True,1,3,-2,loss,592558,107,1438857,2014,,1 - 3,0.0,1438857.0,1.0
1,,4.0,,3,4,4,1,1,0,18,14,1,0,0,0,0,2,0,0,0,1,0,,10,1,0,0,0,4,0,03/23/2014,away,11620,90,Cal Poly,9,True,4,8,-4,loss,595022,107,1438857,2014,,4 - 8,46.0,1438857.0,1.0
1,,3.1,,2,2,1,2,2,0,18,12,0,0,0,0,0,3,0,0,0,1,0,,3,5,0,0,0,1,0,03/30/2014,home,11620,732,Utah,9,True,8,7,1,win,596561,107,1438857,2014,,8 - 7,0.0,1438857.0,1.0
1,,3.1,,4,1,1,3,1,0,19,13,1,0,0,0,0,2,0,0,0,1,0,,8,1,0,0,0,1,0,04/06/2014,away,11620,754,Washington St.,10,True,5,6,-1,loss,598585,107,1438857,2014,,5 - 6,66.0,1438857.0,1.0
1,,4.0,,5,0,0,0,2,0,18,16,0,0,0,0,0,2,0,0,0,0,0,,5,4,0,0,0,1,0,04/13/2014,away,11620,28,Arizona St.,10,True,5,3,2,win,600909,107,1438857,2014,,5 - 3,0.0,1438857.0,1.0
1,,7.0,,5,1,1,1,2,0,26,25,2,0,0,0,0,0,0,0,0,0,0,,13,5,1,0,0,1,0,04/19/2014,home,11620,756,Washington,9,True,7,1,6,win,602535,107,1438857,2014,,7 - 1,0.0,1438857.0,1.0
1,,8.0,,6,5,4,3,3,0,31,26,0,0,0,0,0,1,0,0,0,1,0,,13,5,1,0,0,1,1,04/28/2014,away,11620,674,Stanford,9,True,9,5,4,win,605324,107,1438857,2014,,9 - 5,113.0,1438857.0,1.0
1,,8.0,,7,5,4,3,3,0,34,31,1,0,1,0,1,0,0,0,0,0,0,,9,11,0,1,0,1,0,05/04/2014,home,11620,528,Oregon St.,9,True,0,5,-5,loss,606588,107,1438857,2014,,0 - 5,0.0,1438857.0,1.0
1,,9.0,,6,1,1,2,3,0,35,30,1,0,0,0,0,1,0,0,0,1,1,,10,12,1,0,0,1,1,05/11/2014,away,11620,657,Southern California,9,True,4,1,3,win,607613,107,1438857,2014,,4 - 1,101.0,1438857.0,1.0
1,,6.0,,9,4,4,2,2,0,30,25,1,0,0,0,0,2,0,0,0,0,1,,5,10,1,0,0,1,1,05/18/2014,home,11620,29,Arizona,9,True,6,4,2,win,608405,107,1438857,2014,,6 - 4,0.0,1438857.0,1.0
1,,6.0,,5,3,2,1,5,0,23,22,1,0,0,0,0,0,0,0,0,0,0,,6,6,1,0,0,1,0,05/24/2014,away,11620,529,Oregon,9,True,5,3,2,win,608721,107,1438857,2014,,5 - 3,0.0,1438857.0,1.0
1,,4.1,,3,5,1,2,2,0,19,15,0,0,0,0,0,0,0,0,0,1,1,,4,6,0,0,0,1,0,02/16/2014,home,11620,545,Pittsburgh,9,True,8,5,3,win,587455,149,1544220,2014,,8 - 5,70.0,1544220.0,1.0
1,,4.0,,4,4,2,1,1,0,19,15,1,0,0,2,0,1,0,0,0,2,0,,4,6,0,1,0,1,0,02/24/2014,home,11620,782,Wichita St.,9,True,0,10,-10,loss,588739,149,1544220,2014,,0 - 10,68.0,1544220.0,1.0
1,,3.0,,8,6,6,1,2,0,18,17,1,0,1,0,0,0,0,0,0,0,0,,4,3,0,1,0,1,1,03/02/2014,home,11620,193,Duke,9,True,5,7,-2,loss,589681,149,1544220,2014,,5 - 7,58.0,1544220.0,1.0
1,,4.2,,5,4,4,3,0,0,22,18,0,0,0,1,1,0,0,0,0,0,1,,9,5,0,0,0,1,0,03/09/2014,home,11620,391,UMBC,9,True,7,5,2,win,591172,149,1544220,2014,,7 - 5,77.0,1544220.0,1.0
1,,3.0,,5,3,3,4,1,0,18,13,3,0,0,0,0,0,0,0,0,1,0,,5,3,0,1,0,1,0,03/26/2014,away,11620,648,South Carolina,9,True,0,4,-4,loss,595584,149,1544220,2014,,0 - 4,55.0,1544220.0,1.0
1,,5.0,,5,2,2,1,0,0,20,19,1,0,0,0,0,0,0,0,0,0,0,,8,6,0,0,0,1,0,04/02/2014,away,11620,460,UNCW,9,True,4,5,-1,loss,597311,149,1544220,2014,,4 - 5,76.0,1544220.0,1.0
1,,4.0,,5,2,2,1,2,0,17,14,0,0,1,0,0,2,0,0,0,0,0,,3,4,0,0,0,1,1,04/09/2014,away,11620,457,North Carolina,11,True,3,2,1,win,599395,149,1544220,2014,,3 - 2,71.0,1544220.0,1.0
1,,2.0,,6,5,5,3,1,0,13,10,1,0,1,1,0,0,0,0,0,0,0,,1,2,0,0,0,1,0,04/15/2014,away,11620,147,Clemson,9,True,6,9,-3,loss,601336,149,1544220,2014,,6 - 9,0.0,1544220.0,1.0
1,,4.0,,1,0,0,1,2,0,14,12,0,0,0,1,0,0,0,0,0,1,0,,4,6,1,0,0,1,0,04/22/2014,home,11620,1014,Col. of Charleston,9,True,3,0,3,win,603427,149,1544220,2014,,3 - 0,42.0,1544220.0,1.0
1,,5.0,,5,3,3,4,1,0,24,20,0,1,1,3,0,0,0,0,0,0,0,,6,8,0,0,0,1,0,05/04/2014,away,11620,490,NC State,9,True,4,8,-4,loss,606536,149,1544220,2014,,4 - 8,89.0,1544220.0,1.0
1,,4.1,,5,3,3,3,2,0,21,16,0,0,0,0,0,2,0,0,0,0,0,,6,3,0,1,0,1,2,02/22/2014,away,11620,9,UAB,9,True,0,4,-4,loss,588090,817,1528661,2014,,0 - 4,0.0,1528661.0,1.0
1,,4.0,,6,3,2,4,4,0,24,19,1,0,0,0,0,1,0,0,0,0,0,,3,4,0,0,0,1,2,03/01/2014,home,11620,513,Notre Dame,9,True,3,6,-3,loss,589545,817,1528661,2014,,3 - 6,105.0,1528661.0,1.0
1,,6.2,,4,1,1,1,1,0,28,22,1,0,0,0,0,3,0,0,0,2,0,,12,6,0,1,0,1,0,03/08/2014,away,11620,140,Cincinnati,9,True,0,1,-1,loss,590617,817,1528661,2014,,0 - 1,79.0,1528661.0,1.0
1,,1.0,,6,5,5,1,0,0,10,9,2,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,03/18/2014,away,11620,545,Pittsburgh,9,True,1,12,-11,loss,593561,817,1528661,2014,,1 - 12,27.0,1528661.0,1.0
1,,2.0,,2,1,0,2,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,,2,3,0,0,0,1,0,03/26/2014,away,11620,519,Ohio,9,True,11,4,7,win,595615,817,1528661,2014,,11 - 4,0.0,1528661.0,1.0
1,,4.0,,5,5,5,4,3,0,21,16,1,0,0,1,0,0,0,0,0,0,1,,4,4,0,1,0,1,1,03/29/2014,home,11620,810,Wright St.,9,True,1,5,-4,loss,596465,817,1528661,2014,,1 - 5,74.0,1528661.0,1.0
1,,3.1,,6,6,6,4,2,0,22,15,1,0,2,0,0,2,0,0,0,0,1,,4,4,0,1,0,1,0,04/04/2014,away,11620,302,UIC,9,True,6,12,-6,loss,597710,817,1528661,2014,,6 - 12,85.0,1528661.0,1.0
1,,3.1,,4,3,2,3,1,0,18,15,0,0,0,0,0,0,0,0,0,0,0,,6,2,0,0,0,1,0,04/11/2014,away,11620,735,Valparaiso,9,True,7,10,-3,loss,599914,817,1528661,2014,,7 - 10,78.0,1528661.0,1.0
1,,5.0,,7,3,3,3,0,0,24,20,0,0,0,0,0,1,0,0,0,0,0,,5,8,0,0,0,1,0,04/17/2014,home,11620,514,Oakland,9,True,5,4,1,win,601890,817,1528661,2014,,5 - 4,91.0,1528661.0,1.0
1,,5.0,,10,10,10,3,1,0,30,24,2,0,2,2,0,2,0,0,0,0,1,,5,9,0,1,0,1,0,04/25/2014,away,11620,797,Milwaukee,9,True,3,13,-10,loss,604061,817,1528661,2014,,3 - 13,101.0,1528661.0,1.0
1,,0.1,,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,0,02/15/2014,away,11620,406,Mercer,9,True,2,5,-3,loss,587159,19651,1531330,2014,,2 - 5,9.0,1531330.0,1.0
1,,0.1,,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,2,0,02/16/2014,away,11620,406,Mercer,9,True,3,4,-1,loss,587378,19651,1531330,2014,,3 - 4,12.0,1531330.0,1.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,0,02/18/2014,home,11620,458,Charlotte,11,True,4,3,1,win,587578,19651,1531330,2014,,4 - 3,0.0,1531330.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,1,2,0,02/22/2014,home,11620,786,William & Mary,9,True,6,3,3,win,588087,19651,1531330,2014,,6 - 3,0.0,1531330.0,1.0
1,,2.1,,1,0,0,0,2,0,9,7,0,0,0,0,0,1,0,3,2,1,0,,4,1,1,0,0,5,1,02/23/2014,home,11620,786,William & Mary,11,True,9,8,1,win,588554,19651,1531330,2014,,9 - 8,29.0,1531330.0,1.0
1,,2.2,,3,2,0,2,3,0,14,12,1,0,0,0,0,0,0,2,0,0,0,,4,1,0,0,0,3,2,02/26/2014,away,11620,459,UNC Greensboro,9,True,7,4,3,win,588899,19651,1531330,2014,,7 - 4,0.0,1531330.0,1.0
1,,1.0,,0,2,1,4,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,1,03/01/2014,away,11620,1068,Elon,9,True,6,2,4,win,589244,19651,1531330,2014,,6 - 2,38.0,1531330.0,1.0
1,,1.1,,0,0,0,1,3,0,5,3,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,3,0,03/05/2014,home,11620,1068,Elon,12,True,2,1,1,win,590150,19651,1531330,2014,,2 - 1,24.0,1531330.0,1.0
1,,0.2,,0,0,0,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,03/09/2014,home,11620,71,Bowling Green,9,True,4,2,2,win,591210,19651,1531330,2014,,4 - 2,21.0,1531330.0,1.0
1,,1.0,,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,0,03/15/2014,home,11620,149,Coastal Carolina,9,True,0,1,-1,loss,592777,19651,1531330,2014,,0 - 1,16.0,1531330.0,1.0
1,,1.1,,0,0,0,1,1,0,5,3,0,0,0,0,0,0,0,1,0,1,0,,3,0,0,0,0,2,1,03/21/2014,away,11620,355,Liberty,9,True,4,6,-2,loss,594164,19651,1531330,2014,,4 - 6,20.0,1531330.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,4,0,03/23/2014,away,11620,355,Liberty,9,True,1,4,-3,loss,595145,19651,1531330,2014,,1 - 4,3.0,1531330.0,1.0
1,,4.2,,6,0,0,1,4,0,21,19,1,0,0,1,0,1,0,2,1,0,0,,4,5,1,0,0,3,0,03/30/2014,away,11620,115,Campbell,9,True,8,6,2,win,596675,19651,1531330,2014,,8 - 6,77.0,1531330.0,1.0
