date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs,division
03/07/2024,away,16580,1112,Guilford,9,True,6,4,2,win,,4529049,19,1,0.1,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,4,0,2498603,2024,0.0,15.0,0.0,0.0,3.0
03/16/2024,home,16580,581,Rochester (NY),9,True,6,5,1,win,,4544437,19,1,2.1,3,2,2,0,3,0,12,9,0,0,0,0,0,1,0,0,0,2,0,,3,1,0,0,0,2,2,2498603,2024,0.0,48.0,0.0,0.0,3.0
03/24/2024,away,16580,30069,Franciscan,9,True,8,2,6,win,,4532767,19,1,2.0,1,0,0,1,2,0,8,7,1,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,2,1,2498603,2024,0.0,26.0,0.0,0.0,3.0
03/29/2024,away,16580,1451,Westminster (PA),9,True,0,3,-3,loss,,4533397,19,1,1.0,2,2,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,,3,0,0,0,0,2,0,2498603,2024,0.0,15.0,0.0,0.0,3.0
04/15/2024,home,16580,281,Hiram,9,True,17,7,10,win,,4537636,19,1,3.0,5,3,3,1,4,0,14,13,1,0,1,1,0,0,0,0,0,0,0,,2,2,0,0,0,1,1,2498603,2024,1.0,45.0,0.0,0.0,3.0
02/10/2024,away,16580,15646,Barton,9,True,3,6,-3,loss,,4525250,197,1,1.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,3,1,2498625,2024,0.0,13.0,0.0,0.0,2.0
02/17/2024,away,16580,8875,Chowan,9,True,11,0,11,win,,4525894,197,1,1.0,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,4,0,2498625,2024,0.0,17.0,0.0,0.0,2.0
03/24/2024,home,16580,1348,St. Thomas Aquinas,9,True,10,1,9,win,,5255359,197,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,0,2498625,2024,0.0,12.0,0.0,0.0,2.0
03/26/2024,home,16580,560,Queens (NY),9,True,6,5,1,win,,4533428,197,1,3.0,1,0,0,1,1,0,10,9,0,0,0,0,0,0,0,1,0,0,0,,3,4,1,0,0,4,0,2498625,2024,0.0,35.0,0.0,0.0,2.0
04/06/2024,away,16580,638,Shippensburg,9,True,10,8,2,win,,4535739,197,1,1.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,,2,1,0,0,0,4,0,2498625,2024,0.0,12.0,0.0,0.0,2.0
04/09/2024,home,16580,533,Pace,15,True,7,9,-2,loss,,4536189,197,1,2.0,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,0,2498625,2024,0.0,30.0,0.0,0.0,2.0
04/13/2024,home,16580,423,Millersville,9,True,14,3,11,win,,4545943,197,1,1.0,2,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,3,0,2498625,2024,0.0,21.0,0.0,0.0,2.0
04/21/2024,away,16580,65,Bloomsburg,9,True,15,3,12,win,,5283787,197,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,2498625,2024,0.0,9.0,0.0,0.0,2.0
02/13/2024,home,16580,1000,Carson-Newman,9,True,4,2,2,win,,4525406,12830,1,1.2,1,1,1,2,0,0,10,6,1,0,0,0,3,2,0,0,0,0,0,,2,3,1,0,0,2,0,2498677,2024,0.0,39.0,0.0,0.0,2.0
02/27/2024,home,16580,30051,King (TN),9,True,9,4,5,win,,4527492,12830,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,0,2498677,2024,0.0,16.0,0.0,0.0,2.0
03/07/2024,home,16580,0,Concordia (MI),9,True,5,13,-8,loss,,5251952,12830,1,1.0,0,0,0,0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,,1,2,0,0,0,9,0,2498677,2024,0.0,18.0,0.0,0.0,2.0
03/12/2024,away,16580,30051,King (TN),9,True,15,12,3,win,,4530494,12830,1,2.0,1,1,1,1,2,0,9,7,1,0,0,0,0,1,0,0,0,0,0,,3,1,0,0,0,2,0,2498677,2024,0.0,33.0,0.0,0.0,2.0
03/19/2024,home,16580,216,Emory & Henry,9,True,4,10,-6,loss,,4531828,12830,1,2.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,1,2498677,2024,0.0,27.0,0.0,0.0,2.0
03/27/2024,home,16580,30013,Lee,9,True,6,4,2,win,,4533267,12830,1,1.0,1,2,2,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,1,0,2498677,2024,1.0,35.0,0.0,0.0,2.0
04/13/2024,home,16580,30181,UVA Wise,9,True,13,2,11,win,,4536991,12830,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,0,2498677,2024,0.0,10.0,0.0,0.0,2.0
04/20/2024,away,16580,30151,Shorter,9,True,4,5,-1,loss,,4545989,12830,1,2.0,2,1,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,2,1,2498677,2024,0.0,31.0,0.0,0.0,2.0
03/01/2024,home,16580,230,Florida Tech,9,True,4,7,-3,loss,,4527891,20794,1,0.2,1,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,5,0,2498679,2024,0.0,8.0,0.0,0.0,2.0
03/11/2024,home,16580,995,Caldwell,9,True,13,3,10,win,,5245676,20794,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,2498679,2024,0.0,14.0,0.0,0.0,2.0
03/14/2024,home,16580,658,Southern Conn. St.,9,True,5,4,1,win,,4530762,20794,1,1.2,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,3,1,1,0,0,2,1,2498679,2024,0.0,15.0,0.0,0.0,2.0
04/05/2024,home,16580,9680,Embry-Riddle (FL),9,True,8,9,-1,loss,,4535255,20794,1,3.0,1,0,0,0,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,0,3,1,2498679,2024,0.0,36.0,0.0,0.0,2.0
04/12/2024,away,16580,233,Fla. Southern,9,True,8,4,4,win,,4536885,20794,1,1.2,3,1,1,2,2,0,10,8,1,0,0,0,1,0,0,0,0,0,0,,1,2,0,0,0,2,0,2498679,2024,0.0,36.0,0.0,0.0,2.0
04/20/2024,home,16580,608,Saint Leo,9,True,6,9,-3,loss,,4538628,20794,1,0.2,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,1,2498679,2024,0.0,14.0,0.0,0.0,2.0
03/06/2024,neutral,16580,281,Hiram,9,True,17,13,4,win,,4529064,987,1,0.2,2,3,3,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,2498814,2024,0.0,16.0,0.0,0.0,3.0
03/12/2024,away,16580,15,Albion,9,True,22,16,6,win,,4530510,987,1,0.1,4,3,3,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,5,0,2498814,2024,0.0,12.0,0.0,0.0,3.0
03/19/2024,home,16580,531,Otterbein,9,True,11,29,-18,loss,,4532008,987,1,1.2,2,3,3,1,1,0,8,7,1,0,0,1,0,0,0,0,0,0,0,,1,3,0,0,0,8,0,2498814,2024,0.0,26.0,0.0,0.0,3.0
03/24/2024,away,16580,8567,Mt. St. Joseph,9,True,0,7,-7,loss,,4533228,987,1,1.0,2,1,1,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,0,2498814,2024,0.0,15.0,0.0,0.0,3.0
03/04/2024,neutral,16580,582,Rockford,9,True,4,3,1,win,,5067752,987,1,2.0,4,2,2,1,2,0,11,10,1,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,1,2498830,2024,0.0,35.0,0.0,0.0,3.0
03/07/2024,neutral,16580,281,Hiram,9,True,1,9,-8,loss,,4529163,987,1,3.1,4,7,1,4,2,0,20,15,2,0,0,0,0,0,0,0,0,1,0,,3,4,0,1,0,1,0,2498830,2024,1.0,57.0,0.0,0.0,3.0
03/27/2024,home,16580,46,Baldwin Wallace,9,True,7,15,-8,loss,,4533481,987,1,2.0,5,7,7,1,1,0,14,11,2,0,0,1,1,2,0,0,0,0,0,,2,3,0,1,0,1,0,2498830,2024,1.0,49.0,0.0,0.0,3.0
03/05/2024,neutral,16580,278,Heidelberg,9,True,5,12,-7,loss,,4528897,987,1,1.0,0,2,2,2,0,0,5,2,0,0,0,0,2,1,0,0,0,0,0,,2,0,0,0,0,4,0,2498842,2024,0.0,11.0,0.0,0.0,3.0
03/19/2024,home,16580,531,Otterbein,9,True,11,29,-18,loss,,4532008,987,1,1.0,0,0,0,2,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,,1,2,0,0,0,9,0,2498842,2024,0.0,21.0,0.0,0.0,3.0
04/14/2024,away,16580,28749,Transylvania,9,True,10,18,-8,loss,,4537527,987,1,1.0,1,0,0,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,1,,0,1,0,0,0,7,1,2498842,2024,0.0,15.0,0.0,0.0,3.0
03/03/2024,neutral,16580,46,Baldwin Wallace,9,True,6,11,-5,loss,,5249298,987,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,0,2498844,2024,0.0,3.0,0.0,0.0,3.0
03/05/2024,neutral,16580,278,Heidelberg,9,True,5,12,-7,loss,,4528897,987,1,2.2,3,1,1,0,0,0,11,10,2,0,0,0,0,0,0,0,0,0,1,,1,7,0,0,0,3,0,2498844,2024,0.0,27.0,0.0,0.0,3.0
03/08/2024,neutral,16580,571,Rhode Island Col.,9,True,3,8,-5,loss,,4529436,987,1,2.0,2,0,0,1,3,0,9,8,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,1,2498844,2024,0.0,31.0,0.0,0.0,3.0
03/12/2024,away,16580,15,Albion,9,True,22,16,6,win,,4530510,987,1,0.2,4,7,7,3,1,0,9,6,1,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,4,0,2498844,2024,0.0,37.0,0.0,0.0,3.0
03/19/2024,home,16580,531,Otterbein,9,True,11,29,-18,loss,,4532008,987,1,0.1,4,5,5,1,0,0,6,5,1,0,0,1,1,0,0,0,0,0,0,,0,1,0,0,0,6,0,2498844,2024,0.0,23.0,0.0,0.0,3.0
03/25/2024,home,16580,195,Earlham,9,True,8,7,1,win,,5255564,987,1,0.2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,5,1,2498844,2024,0.0,10.0,0.0,0.0,3.0
04/07/2024,away,16580,585,Rose-Hulman,9,True,11,14,-3,loss,,4535998,987,1,1.0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,,2,1,0,0,0,5,0,2498844,2024,0.0,7.0,0.0,0.0,3.0
04/09/2024,home,16580,517,Ohio Northern,10,True,7,8,-1,loss,,4534872,987,1,2.0,2,3,2,0,1,0,9,8,1,0,0,0,0,1,0,0,0,0,0,,1,4,0,0,0,2,0,2498844,2024,0.0,25.0,0.0,0.0,3.0
04/14/2024,away,16580,28749,Transylvania,9,True,10,18,-8,loss,,4537527,987,1,0.2,3,4,4,1,0,0,7,5,1,0,0,1,0,1,0,0,0,0,0,,0,2,0,0,0,4,0,2498844,2024,0.0,14.0,0.0,0.0,3.0
03/02/2024,neutral,16580,774,Western Mich.,9,True,13,3,10,win,,5250497,416,1,7.0,7,3,2,0,5,0,28,27,1,0,0,2,0,0,0,0,0,1,0,,8,7,1,0,0,1,0,2498994,2024,1.0,88.0,0.0,0.0,1.0
03/09/2024,neutral,16580,769,Western Caro.,9,True,5,9,-4,loss,,5252642,416,1,6.0,7,4,4,1,7,0,24,22,2,0,0,0,0,0,0,0,0,1,0,,5,4,0,1,0,1,2,2498994,2024,1.0,87.0,0.0,0.0,1.0
03/16/2024,home,16580,219,Evansville,11,True,3,5,-2,loss,,4780673,416,1,7.0,5,1,1,2,6,0,27,25,1,0,0,1,0,0,0,0,0,0,0,,4,9,0,0,0,1,0,2498994,2024,1.0,96.0,0.0,0.0,1.0
03/23/2024,away,16580,392,Maryland,9,True,5,2,3,win,,4492181,416,1,8.0,7,2,2,1,5,0,33,30,0,0,0,1,0,1,0,0,0,0,1,,8,11,1,0,0,1,1,2498994,2024,1.0,117.0,0.0,0.0,1.0
03/30/2024,home,16580,587,Rutgers,9,True,5,2,3,win,,4780649,416,1,7.0,7,2,2,1,2,0,28,26,1,0,0,1,0,0,0,0,0,0,1,,10,8,1,0,0,1,0,2498994,2024,1.0,77.0,0.0,0.0,1.0
04/06/2024,home,16580,482,Niagara,9,True,7,6,1,win,,4780679,416,1,6.0,7,6,6,2,6,0,27,25,2,0,0,1,0,0,0,0,0,0,0,,6,6,1,0,0,1,2,2498994,2024,1.0,92.0,0.0,0.0,1.0
04/13/2024,away,16580,559,Purdue,9,True,0,14,-14,loss,,4492450,416,1,1.1,4,6,6,2,3,0,11,8,1,0,0,1,0,1,0,0,0,0,0,,1,0,0,1,0,1,0,2498994,2024,1.0,47.0,0.0,0.0,1.0
04/20/2024,home,16580,539,Penn St.,9,True,11,5,6,win,,4491840,416,1,7.0,6,2,2,1,5,0,28,26,2,0,0,1,0,1,0,0,0,0,0,,9,6,1,0,0,1,3,2498994,2024,1.0,100.0,0.0,0.0,1.0
04/27/2024,away,16580,518,Ohio St.,9,True,17,12,5,win,,4493145,416,1,3.0,10,8,8,2,2,0,21,18,2,0,0,1,1,1,0,0,0,0,0,,2,4,0,0,0,1,0,2498994,2024,1.0,70.0,0.0,0.0,1.0
02/17/2024,home,16580,30170,Alfred St.,9,True,8,9,-1,loss,,4525891,225,1,1.1,2,1,0,0,1,0,6,6,1,0,0,0,1,0,0,0,0,0,0,,1,2,0,0,0,4,1,2499017,2024,0.0,23.0,0.0,0.0,3.0
02/24/2024,home,16580,806,Wittenberg,9,True,14,10,4,win,,4527010,225,1,2.0,5,4,3,1,0,0,11,9,1,0,0,0,0,1,0,0,0,0,0,,3,1,1,0,0,3,0,2499017,2024,0.0,35.0,0.0,0.0,3.0
03/03/2024,neutral,16580,21830,Piedmont,9,True,0,9,-9,loss,,4528544,225,1,1.2,0,1,0,2,0,0,7,4,0,0,0,0,0,1,0,0,0,0,0,,2,2,0,0,0,3,0,2499017,2024,0.0,31.0,0.0,0.0,3.0
03/07/2024,away,16580,389,Mary Baldwin,9,True,11,8,3,win,,4529191,225,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,6,1,2499017,2024,0.0,3.0,0.0,0.0,3.0
03/13/2024,home,16580,267,Hamilton,9,True,6,5,1,win,,4530655,225,1,1.0,3,3,3,0,1,0,6,6,0,0,0,1,0,0,0,0,0,0,0,,0,2,1,0,0,7,0,2499017,2024,0.0,20.0,0.0,0.0,3.0
03/16/2024,home,16580,269,Hampden-Sydney,9,True,7,5,2,win,,4544994,225,1,3.0,3,0,0,0,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,1,7,0,2499017,2024,0.0,35.0,0.0,0.0,3.0
03/24/2024,home,16580,203,East. Mennonite,9,True,8,12,-4,loss,,4532850,225,1,1.2,3,2,2,1,2,0,11,8,1,0,0,0,0,1,0,0,0,0,1,,0,3,0,0,0,3,1,2499017,2024,0.0,34.0,0.0,0.0,3.0
03/30/2024,away,16580,75,Bridgewater (VA),9,True,1,9,-8,loss,,4534403,225,1,2.0,5,6,6,4,1,0,14,7,0,0,0,0,0,0,1,0,0,1,2,,1,3,0,0,0,2,0,2499017,2024,0.0,56.0,0.0,0.0,3.0
04/06/2024,home,16580,374,Lynchburg,9,True,4,3,1,win,,4542600,225,1,3.1,2,0,0,2,5,0,13,11,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,0,0,3,1,2499017,2024,0.0,69.0,0.0,0.0,3.0
04/17/2024,home,16580,578,Roanoke,9,True,13,3,10,win,,4538038,225,1,3.0,2,0,0,2,2,0,13,11,0,0,0,0,0,0,0,0,0,0,0,,3,4,0,0,1,2,0,2499017,2024,0.0,19.0,0.0,0.0,3.0
02/17/2024,home,16580,30170,Alfred St.,9,True,7,18,-11,loss,,4542640,225,1,1.0,4,2,2,1,2,0,8,7,0,0,0,0,2,0,0,0,0,0,0,,0,1,0,0,0,2,1,2499018,2024,0.0,30.0,0.0,0.0,3.0
02/25/2024,home,16580,806,Wittenberg,9,True,5,8,-3,loss,,4527347,225,1,1.2,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,5,1,2499018,2024,0.0,19.0,0.0,0.0,3.0
03/03/2024,neutral,16580,21830,Piedmont,9,True,0,9,-9,loss,,4528544,225,1,2.1,6,6,4,1,4,0,14,13,0,0,0,0,1,0,0,0,0,0,0,,1,2,0,0,0,2,2,2499018,2024,0.0,46.0,0.0,0.0,3.0
03/20/2024,away,16580,1112,Guilford,9,True,11,14,-3,loss,,4532130,225,1,0.1,1,1,1,2,0,0,4,2,0,0,0,0,2,0,1,0,0,0,0,,0,1,0,0,0,2,0,2499018,2024,0.0,18.0,0.0,0.0,3.0
02/17/2024,home,16580,30170,Alfred St.,9,True,7,18,-11,loss,,4542640,225,1,1.0,1,2,1,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,7,0,2499021,2024,0.0,20.0,0.0,0.0,3.0
03/02/2024,neutral,16580,390,Mary Washington,9,True,0,12,-12,loss,,4528392,225,1,1.0,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,2499021,2024,0.0,10.0,0.0,0.0,3.0
03/07/2024,away,16580,389,Mary Baldwin,9,True,11,8,3,win,,4529191,225,1,0.2,3,1,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,5,0,2499021,2024,0.0,19.0,0.0,0.0,3.0
03/30/2024,away,16580,75,Bridgewater (VA),9,True,9,23,-14,loss,,4543243,225,1,1.0,3,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,5,0,2499021,2024,0.0,23.0,0.0,0.0,3.0
04/02/2024,home,16580,30164,Southern Va.,9,True,4,11,-7,loss,,4534636,225,1,1.0,1,1,1,0,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,3,0,2499021,2024,0.0,10.0,0.0,0.0,3.0
04/06/2024,home,16580,374,Lynchburg,9,True,1,14,-13,loss,,4535724,225,1,1.0,1,1,1,1,1,0,6,3,0,0,0,0,0,2,0,0,0,0,0,,0,1,0,0,0,4,0,2499021,2024,0.0,33.0,0.0,0.0,3.0
04/10/2024,home,16580,542,Pfeiffer,9,True,7,11,-4,loss,,4536549,225,1,1.1,1,0,0,1,2,0,6,5,1,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,5,0,2499021,2024,0.0,25.0,0.0,0.0,3.0
04/16/2024,away,16580,30164,Southern Va.,9,True,10,5,5,win,,4537870,225,1,1.0,2,1,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,4,0,2499021,2024,0.0,25.0,0.0,0.0,3.0
02/17/2024,home,16580,30164,Southern Va.,9,True,9,5,4,win,,4544931,139,1,4.0,6,5,2,2,3,0,24,22,1,0,0,0,0,0,0,0,0,0,0,,5,4,0,0,0,1,0,2499147,2024,1.0,78.0,0.0,0.0,3.0
02/24/2024,neutral,16580,168,Cortland,9,True,4,5,-1,loss,,4526930,139,1,4.0,3,2,1,4,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,,8,3,0,0,0,1,0,2499147,2024,1.0,69.0,0.0,0.0,3.0
03/03/2024,away,16580,412,Methodist,10,True,11,12,-1,loss,,4528418,139,1,5.0,6,5,5,3,4,0,22,19,2,0,0,0,0,0,0,0,0,0,0,,7,2,0,0,0,1,2,2499147,2024,1.0,95.0,0.0,0.0,3.0
03/14/2024,home,16580,565,Randolph-Macon,9,True,9,6,3,win,,4530704,139,1,6.0,7,3,1,2,4,0,26,24,2,1,0,0,1,0,0,0,0,0,0,,5,7,1,0,0,1,3,2499147,2024,1.0,96.0,0.0,0.0,3.0
03/22/2024,home,16580,21830,Piedmont,9,True,6,3,3,win,,4532550,139,1,6.1,6,3,1,2,6,0,30,27,1,0,0,0,2,1,0,0,0,0,0,,4,9,1,0,0,1,2,2499147,2024,1.0,105.0,0.0,0.0,3.0
03/30/2024,away,16580,30114,Penn St.-Abington,9,True,9,6,3,win,,4543111,139,1,4.0,5,5,4,2,5,0,21,17,0,0,0,1,0,2,0,0,0,0,0,,6,0,0,0,0,1,1,2499147,2024,1.0,79.0,0.0,0.0,3.0
04/10/2024,home,16580,374,Lynchburg,9,True,22,8,14,win,,4536431,139,1,5.0,5,3,3,2,1,0,21,18,0,0,0,2,0,1,0,0,0,0,0,,5,7,1,0,0,1,1,2499147,2024,1.0,83.0,0.0,0.0,3.0
04/16/2024,away,16580,203,East. Mennonite,9,True,18,3,15,win,,4537730,139,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,2,1,2499147,2024,0.0,13.0,0.0,0.0,3.0
04/25/2024,home,16580,752,Wash. & Lee,9,True,10,9,1,win,,4539531,139,1,2.0,7,5,5,1,2,0,15,12,1,0,0,0,0,1,0,0,0,1,0,,2,2,0,0,0,1,0,2499147,2024,1.0,56.0,0.0,0.0,3.0
02/17/2024,home,16580,249,George Washington,9,True,7,4,3,win,,4525721,523,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,4,0,2499148,2024,0.0,14.0,0.0,0.0,1.0
02/24/2024,home,16580,587,Rutgers,9,True,6,7,-1,loss,,4780619,523,1,1.2,4,3,3,1,1,0,11,9,1,0,0,1,1,1,0,0,0,0,0,,3,1,0,1,0,2,0,2499148,2024,0.0,35.0,0.0,0.0,1.0
03/01/2024,home,16580,458,Charlotte,9,True,2,4,-2,loss,,4527757,523,1,3.0,1,0,0,0,9,0,10,10,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,2,3,2499148,2024,0.0,45.0,0.0,0.0,1.0
03/08/2024,home,16580,500,Northeastern,9,True,7,5,2,win,,4529223,523,1,1.2,2,1,1,2,3,0,9,6,1,0,0,0,1,0,0,0,0,0,1,,1,1,0,0,0,3,0,2499148,2024,0.0,45.0,0.0,0.0,1.0
03/15/2024,home,16580,253,Ga. Southern,9,True,11,1,10,win,,4530795,523,1,2.2,4,1,1,1,1,0,12,11,1,1,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,1,0,2499148,2024,1.0,38.0,0.0,1.0,1.0
03/22/2024,away,16580,671,Louisiana,9,True,0,3,-3,loss,,4532480,523,1,3.0,3,0,0,1,4,0,12,10,0,0,0,0,0,0,0,0,0,1,0,,3,1,0,0,0,1,2,2499148,2024,1.0,42.0,0.0,0.0,1.0
03/29/2024,home,16580,646,South Alabama,9,True,8,2,6,win,,4533633,523,1,1.2,3,2,2,1,1,0,10,8,0,0,0,1,0,1,0,0,0,0,0,,3,1,0,0,0,1,0,2499148,2024,1.0,37.0,0.0,0.0,1.0
04/05/2024,away,16580,149,Coastal Carolina,9,True,2,9,-7,loss,,4535100,523,1,2.2,0,0,0,3,4,0,12,8,0,0,0,0,1,1,0,0,0,0,0,,1,3,0,0,0,1,0,2499148,2024,1.0,44.0,0.0,0.0,1.0
04/12/2024,home,16580,317,James Madison,9,True,7,1,6,win,,4536844,523,1,4.0,1,0,0,1,6,0,15,14,0,0,0,0,0,0,0,0,0,0,0,,2,5,0,0,0,1,1,2499148,2024,1.0,55.0,0.0,0.0,1.0
04/19/2024,away,16580,388,Marshall,9,True,2,4,-2,loss,,4538108,523,1,3.1,4,2,2,1,3,0,15,14,2,0,0,0,1,0,0,0,0,0,0,,4,4,0,1,0,1,0,2499148,2024,1.0,57.0,0.0,0.0,1.0
02/16/2024,home,16580,17094,William Peace,10,True,2,1,1,win,,4525495,139,1,1.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,0,2499150,2024,0.0,22.0,0.0,0.0,3.0
02/20/2024,home,16580,75,Bridgewater (VA),9,True,4,7,-3,loss,,4526351,139,1,1.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,2499150,2024,0.0,20.0,0.0,0.0,3.0
04/10/2024,home,16580,374,Lynchburg,9,True,22,8,14,win,,4536431,139,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,2499150,2024,0.0,13.0,0.0,0.0,3.0
04/23/2024,away,16580,491,N.C. Wesleyan,9,True,5,10,-5,loss,,5284348,139,1,1.1,1,0,0,1,1,0,7,5,0,0,0,0,0,1,0,0,0,0,0,,0,3,0,0,0,3,1,2499150,2024,0.0,23.0,0.0,0.0,3.0
04/25/2024,home,16580,752,Wash. & Lee,9,True,10,9,1,win,,4539531,139,1,1.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,1,2499150,2024,0.0,16.0,0.0,0.0,3.0
02/23/2024,home,16580,554,Princeton,9,True,14,1,13,win,,4526696,460,1,1.0,2,1,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,2499151,2024,0.0,23.0,0.0,0.0,1.0
03/05/2024,home,16580,67,Boston College,9,True,7,14,-7,loss,,4528966,460,1,0.2,3,1,1,0,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,5,1,2499151,2024,0.0,20.0,0.0,0.0,1.0
03/26/2024,away,16580,196,East Carolina,9,True,4,7,-3,loss,,4533277,460,1,1.1,3,2,2,1,2,0,8,7,1,0,0,1,0,0,0,0,0,0,0,,1,1,0,0,0,1,1,2499151,2024,1.0,29.0,0.0,0.0,1.0
02/03/2024,away,16580,30045,Palm Beach Atl.,10,True,8,7,1,win,,4525062,12830,1,4.1,6,4,3,1,4,0,21,17,0,0,0,0,1,1,0,0,0,2,0,,4,4,0,0,0,1,3,2499157,2024,1.0,72.0,0.0,0.0,2.0
02/09/2024,home,16580,30050,Ill. Springfield,9,True,3,4,-1,loss,,4543134,12830,1,2.0,1,1,1,1,2,0,8,7,0,0,0,1,1,0,0,0,0,0,0,,3,1,0,0,0,1,1,2499157,2024,1.0,30.0,0.0,0.0,2.0
02/11/2024,home,16580,30050,Ill. Springfield,9,True,5,4,1,win,,4525347,12830,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,1,4,0,2499157,2024,0.0,5.0,0.0,0.0,2.0
02/17/2024,away,16580,13028,Anderson (SC),9,True,9,3,6,win,,4525957,12830,1,5.2,5,3,3,2,5,0,23,20,1,0,0,0,2,0,0,0,0,1,0,,3,8,1,0,0,1,3,2499157,2024,1.0,81.0,0.0,0.0,2.0
