App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,division,Pitches
1,,9.0,,8,0,0,0,5,1,32,32,1,0,0,0,0,0,0,0,0,0,0,,11,8,1,0,0,1,3,03/23/2012,home,10942,587,Rutgers,9,True,3,0,3,win,764511,635,1102079,2012,,3 - 0,,0.0
1,,8.0,,8,1,1,2,4,0,32,30,0,1,0,0,0,0,0,0,0,0,0,,9,9,0,0,0,1,1,03/30/2012,away,10942,164,UConn,11,True,1,2,-1,loss,766918,635,1102079,2012,,1 - 2,,98.0
1,,6.0,,7,2,1,1,8,0,26,23,0,0,0,1,0,1,0,0,0,0,1,,3,6,0,0,0,1,6,04/05/2012,home,10942,513,Notre Dame,10,True,5,4,1,win,768880,635,1102079,2012,,5 - 4,,0.0
1,,6.2,,7,2,1,0,4,0,28,26,1,0,0,0,0,1,0,0,0,1,0,,6,9,1,0,0,1,1,04/13/2012,away,10942,367,Louisville,9,True,3,2,1,win,771415,635,1102079,2012,,3 - 2,,107.0
1,,8.0,,7,2,2,0,10,0,31,30,3,0,0,0,0,0,0,0,0,1,0,,9,5,1,0,0,1,6,04/20/2012,home,10942,739,Villanova,9,True,8,2,6,win,773876,635,1102079,2012,,8 - 2,,0.0
1,,4.1,,13,8,8,1,6,0,27,25,3,0,0,0,0,0,0,0,0,1,0,,2,5,0,0,0,1,2,04/27/2012,home,10942,768,West Virginia,9,True,11,9,2,win,776142,635,1102079,2012,,11 - 9,,0.0
1,,7.2,,7,3,3,0,8,0,31,31,3,0,0,0,0,0,0,0,0,0,0,,12,3,1,0,0,1,0,05/04/2012,away,10942,251,Georgetown,9,True,5,3,2,win,777892,635,1102079,2012,,5 - 3,,0.0
1,,1.2,,7,7,6,1,1,0,15,12,3,1,0,0,0,1,0,0,0,1,0,,2,2,0,1,0,1,1,05/11/2012,home,10942,545,Pittsburgh,9,True,4,7,-3,loss,779203,635,1102079,2012,,4 - 7,,0.0
1,,6.0,,4,1,1,2,5,0,25,22,0,0,0,0,1,1,0,0,0,0,0,,7,6,1,0,0,1,4,05/17/2012,away,10942,603,St. John's (NY),9,True,4,1,3,win,779915,635,1102079,2012,,4 - 1,,0.0
1,,6.0,,7,1,1,4,4,0,27,23,0,0,0,0,0,0,0,0,0,0,0,,8,4,1,0,0,1,1,05/23/2012,home,10942,587,Rutgers,9,True,6,1,5,win,780489,635,1102079,2012,,6 - 1,,103.0
1,,5.0,,7,3,1,3,2,0,27,22,1,0,0,0,0,1,0,0,0,1,0,,4,8,1,0,0,1,0,02/26/2012,home,10942,222,Fairleigh Dickinson,9,True,7,3,4,win,757398,173,1218099,2012,,7 - 3,,0.0
1,,5.2,,9,3,3,1,8,0,28,25,1,0,0,0,0,1,0,0,0,1,0,,3,6,0,0,0,1,3,03/04/2012,home,10942,1320,Presbyterian,9,True,6,7,-1,loss,758921,173,1218099,2012,,6 - 7,,0.0
1,,5.1,,5,2,1,1,4,0,24,20,1,0,0,0,0,2,0,0,0,0,1,,2,10,0,0,0,1,0,03/11/2012,away,10942,27,App State,10,True,4,5,-1,loss,761059,173,1218099,2012,,4 - 5,,71.0
1,,6.1,,8,4,4,3,3,0,30,24,1,0,0,0,0,2,0,0,0,1,0,,5,8,0,0,0,1,1,03/18/2012,home,10942,1068,Elon,11,True,9,8,1,win,763490,173,1218099,2012,,9 - 8,,0.0
1,,4.1,,7,4,4,4,3,0,24,20,0,1,0,0,0,0,0,0,0,0,0,,5,5,0,1,0,1,0,03/25/2012,away,10942,1014,Col. of Charleston,9,True,0,6,-6,loss,765538,173,1218099,2012,,0 - 6,,75.0
1,,2.0,,8,4,4,0,0,0,14,14,3,0,0,0,0,0,0,0,0,0,0,,1,4,0,1,0,1,0,04/01/2012,away,10942,769,Western Caro.,9,True,3,5,-2,loss,767737,173,1218099,2012,,3 - 5,,43.0
1,,5.0,,8,5,5,0,3,0,22,21,2,0,0,0,0,1,0,0,0,0,0,,3,7,0,0,0,1,2,04/07/2012,home,10942,253,Ga. Southern,9,True,6,7,-1,loss,769704,173,1218099,2012,,6 - 7,,0.0
1,,3.2,,4,2,2,2,1,0,15,13,1,0,0,0,0,0,0,0,0,0,0,,3,5,0,0,0,1,0,04/15/2012,home,10942,2915,Wofford,9,True,5,4,1,win,772771,173,1218099,2012,,5 - 4,,0.0
1,,1.1,,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,1,0,,2,2,0,0,0,5,0,04/21/2012,away,10942,459,UNC Greensboro,9,True,6,8,-2,loss,774949,173,1218099,2012,,6 - 8,,19.0
1,,1.2,,4,5,5,2,0,0,11,9,2,0,0,0,0,0,1,0,0,0,0,,2,3,0,1,0,2,0,04/24/2012,away,10942,742,Virginia Tech,9,True,3,7,-4,loss,775436,173,1218099,2012,,3 - 7,,38.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,2,1,04/28/2012,home,10942,625,Samford,9,True,3,5,-2,loss,776458,173,1218099,2012,,3 - 5,,0.0
1,,1.0,,1,2,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,,0,1,0,1,0,2,0,04/29/2012,home,10942,625,Samford,9,True,6,15,-9,loss,777119,173,1218099,2012,,6 - 15,,0.0
1,,1.2,,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,,3,2,0,0,0,3,0,05/02/2012,away,10942,648,South Carolina,9,True,1,2,-1,loss,777614,173,1218099,2012,,1 - 2,,14.0
1,,1.0,,1,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,,2,1,0,0,0,2,0,05/06/2012,home,10942,141,The Citadel,9,True,0,2,-2,loss,778818,173,1218099,2012,,0 - 2,,0.0
1,,0.2,,2,3,3,1,2,0,5,4,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,3,0,05/17/2012,away,10942,244,Furman,9,True,1,12,-11,loss,779863,173,1218099,2012,,1 - 12,,28.0
1,,0.0,,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,5,0,03/16/2012,away,10942,175,Dayton,9,True,5,11,-6,loss,762387,514,981384,2012,,5 - 11,,3.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,0,03/31/2012,away,10942,27,App State,9,True,5,14,-9,loss,767549,514,981384,2012,,5 - 14,,9.0
1,,1.0,,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,04/18/2012,home,10942,525,Olivet,9,True,23,7,16,win,773482,514,981384,2012,,23 - 7,,15.0
1,,6.2,,1,1,1,4,5,0,25,20,0,0,0,1,0,1,0,0,0,0,0,,8,6,1,0,0,1,2,02/17/2012,home,10942,617,Saint Peter's,9,True,4,1,3,win,755581,458,870369,2012,,4 - 1,,82.0
1,,6.2,,6,3,2,3,8,0,29,26,2,0,0,0,0,0,0,0,0,0,0,,5,7,1,0,0,1,2,02/24/2012,home,10942,709,Toledo,9,True,8,4,4,win,756693,458,870369,2012,,8 - 4,,104.0
1,,5.0,,2,4,4,2,4,0,20,17,2,0,0,0,0,1,0,0,0,0,0,,7,4,1,0,0,1,2,03/02/2012,home,10942,748,Wagner,9,True,7,4,3,win,758136,458,870369,2012,,7 - 4,,75.0
1,,5.0,,6,5,3,2,3,0,27,20,1,0,0,1,0,3,0,0,0,2,0,,9,3,0,1,0,1,0,03/09/2012,away,10942,434,Missouri,9,True,4,10,-6,loss,760111,458,870369,2012,,4 - 10,,93.0
1,,7.0,,4,1,1,0,6,0,27,25,0,0,0,0,1,2,0,0,0,0,0,,9,5,0,1,0,1,3,03/15/2012,home,10942,1045,DBU,9,True,0,3,-3,loss,762156,458,870369,2012,,0 - 3,,83.0
1,,7.0,,7,5,3,1,7,0,28,26,0,0,0,2,0,0,0,0,0,1,0,,8,5,0,1,0,1,3,03/23/2012,away,10942,572,Rhode Island,9,True,2,5,-3,loss,764495,458,870369,2012,,2 - 5,,105.0
1,,5.1,,8,8,6,6,2,0,30,21,2,0,0,0,0,1,0,0,0,2,0,,8,5,0,1,0,1,1,03/30/2012,away,10942,812,Xavier,9,True,6,12,-6,loss,766754,458,870369,2012,,6 - 12,,109.0
1,,5.2,,8,6,6,0,2,0,27,25,3,0,1,1,0,2,0,0,0,0,0,,9,6,0,1,0,1,1,04/06/2012,home,10942,175,Dayton,9,True,7,8,-1,loss,769072,458,870369,2012,,7 - 8,,95.0
1,,9.0,,8,1,1,1,6,0,37,36,1,0,0,2,0,0,0,0,0,0,0,,14,7,1,0,0,1,0,04/13/2012,away,10942,690,Temple,9,True,10,1,9,win,771386,458,870369,2012,,10 - 1,,131.0
1,,4.1,,9,7,5,1,1,0,24,23,2,0,0,1,0,0,0,0,0,0,0,,3,7,0,1,0,1,1,04/20/2012,home,10942,606,Saint Joseph's,9,True,7,8,-1,loss,773853,458,870369,2012,,7 - 8,,86.0
1,,7.0,,6,3,1,1,3,0,28,25,1,0,1,0,0,0,0,0,0,1,1,,13,4,1,0,0,1,0,04/27/2012,away,10942,249,George Washington,9,True,9,5,4,win,776077,458,870369,2012,,9 - 5,,103.0
1,,5.1,,6,5,5,4,0,0,27,20,1,0,0,2,0,2,0,0,0,1,0,,9,5,0,1,0,1,0,05/05/2012,away,10942,255,Georgia Tech,9,True,0,9,-9,loss,778151,458,870369,2012,,0 - 9,,85.0
1,,7.0,,2,2,2,3,6,0,25,22,0,0,1,0,0,0,0,0,0,0,0,,7,7,0,0,0,1,2,05/11/2012,home,10942,609,Saint Louis,9,True,5,7,-2,loss,779208,458,870369,2012,,5 - 7,,0.0
1,,9.0,,6,2,2,1,7,0,35,31,1,0,0,1,0,0,0,0,0,2,1,,8,12,0,0,0,1,2,05/18/2012,home,10942,596,St. Bonaventure,12,True,2,4,-2,loss,780151,458,870369,2012,,2 - 4,,126.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,4,0,02/19/2012,home,10942,774,Western Mich.,9,True,17,2,15,win,756223,28,1100646,2012,,17 - 2,,0.0
1,,1.0,,1,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,4,0,02/26/2012,home,10942,111,UC Riverside,9,True,11,2,9,win,757384,28,1100646,2012,,11 - 2,,0.0
1,,2.0,,2,1,1,1,2,0,9,7,0,1,0,0,0,0,1,0,0,0,1,,0,4,0,1,0,6,0,03/04/2012,home,10942,610,Saint Mary's (CA),11,True,3,4,-1,loss,759195,28,1100646,2012,,3 - 4,,0.0
1,,3.0,,0,0,0,0,2,0,10,9,0,0,0,0,0,1,0,0,0,0,0,,5,2,1,0,0,2,1,03/09/2012,away,10942,99,Long Beach St.,12,True,3,2,1,win,760041,28,1100646,2012,,3 - 2,,35.0
1,,1.0,,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,03/11/2012,away,10942,99,Long Beach St.,9,True,6,1,5,win,761038,28,1100646,2012,,6 - 1,,16.0
1,,1.0,,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,1,03/14/2012,home,10942,30024,Utah Valley,9,True,6,9,-3,loss,761989,28,1100646,2012,,6 - 9,,0.0
1,,0.2,,1,1,1,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,2,0,03/16/2012,away,10942,110,UCLA,9,True,5,6,-1,loss,762318,28,1100646,2012,,5 - 6,,16.0
1,,1.0,,2,1,1,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,1,3,0,03/18/2012,away,10942,110,UCLA,9,True,4,3,1,win,763572,28,1100646,2012,,4 - 3,,23.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,5,0,03/21/2012,home,10942,465,UNLV,9,True,4,2,2,win,764104,28,1100646,2012,,4 - 2,,0.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,2,0,03/24/2012,home,10942,107,California,9,True,2,3,-1,loss,764791,28,1100646,2012,,2 - 3,,5.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,5,0,03/25/2012,home,10942,107,California,9,True,9,6,3,win,765529,28,1100646,2012,,9 - 6,,12.0
1,,1.0,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,4,0,03/27/2012,home,10942,97,Cal St. Fullerton,9,True,1,0,1,win,766073,28,1100646,2012,,1 - 0,,10.0
1,,1.0,,1,1,0,0,1,0,4,3,0,0,0,1,0,0,0,2,2,1,0,,0,1,0,0,0,6,1,03/28/2012,home,10942,97,Cal St. Fullerton,9,True,5,9,-4,loss,766338,28,1100646,2012,,5 - 9,,0.0
1,,0.1,,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,5,0,04/01/2012,away,10942,529,Oregon,9,True,3,4,-1,loss,767702,28,1100646,2012,,3 - 4,,0.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,3,1,04/06/2012,home,10942,528,Oregon St.,9,True,3,2,1,win,769171,28,1100646,2012,,3 - 2,,0.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,0,04/07/2012,home,10942,528,Oregon St.,9,True,5,1,4,win,769783,28,1100646,2012,,5 - 1,,0.0
1,,1.0,,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,5,1,04/10/2012,away,10942,473,New Mexico,9,True,3,1,2,win,770627,28,1100646,2012,,3 - 1,,17.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,1,04/15/2012,home,10942,657,Southern California,9,True,8,1,7,win,772716,28,1100646,2012,,8 - 1,,0.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,5,0,04/17/2012,home,10942,29,Arizona,9,True,12,8,4,win,773090,28,1100646,2012,,12 - 8,,6.0
1,,1.1,,3,1,1,0,1,0,7,7,0,0,0,0,0,0,0,2,0,0,0,,2,1,0,1,0,3,0,04/21/2012,away,10942,674,Stanford,9,True,7,8,-1,loss,774145,28,1100646,2012,,7 - 8,,20.0
1,,1.0,,1,1,0,0,1,0,4,4,0,0,0,1,0,0,0,1,1,0,0,,1,1,0,0,0,5,0,04/22/2012,away,10942,674,Stanford,9,True,5,9,-4,loss,775018,28,1100646,2012,,5 - 9,,15.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,3,0,04/27/2012,away,10942,754,Washington St.,9,True,7,4,3,win,775997,28,1100646,2012,,7 - 4,,13.0
1,,1.1,,2,1,1,1,0,0,6,4,0,0,0,0,0,0,0,1,0,1,0,,2,1,0,1,0,5,0,04/29/2012,away,10942,754,Washington St.,9,True,6,7,-1,loss,776992,28,1100646,2012,,6 - 7,,20.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,2,0,05/04/2012,home,10942,732,Utah,9,True,5,3,2,win,777913,28,1100646,2012,,5 - 3,,0.0
1,,1.0,,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,4,0,05/06/2012,home,10942,732,Utah,9,True,4,2,2,win,778710,28,1100646,2012,,4 - 2,,0.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,2,0,05/11/2012,away,10942,260,Gonzaga,9,True,4,2,2,win,779140,28,1100646,2012,,4 - 2,,0.0
1,,1.1,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,2,0,0,0,,2,1,1,0,0,5,0,05/13/2012,away,10942,260,Gonzaga,9,True,3,1,2,win,779597,28,1100646,2012,,3 - 1,,0.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,05/19/2012,home,10942,756,Washington,9,True,8,4,4,win,780323,28,1100646,2012,,8 - 4,,0.0
1,,2.0,,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,2,3,0,0,1,6,0,05/20/2012,home,10942,756,Washington,9,True,9,6,3,win,780413,28,1100646,2012,,9 - 6,,0.0
1,,0.0,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,2,0,05/25/2012,away,10942,29,Arizona,9,True,0,1,-1,loss,780604,28,1100646,2012,,0 - 1,,0.0
1,,1.0,,2,2,1,2,1,0,8,6,1,0,0,1,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,05/26/2012,away,10942,29,Arizona,9,True,9,7,2,win,780685,28,1100646,2012,,9 - 7,,0.0
1,,1.0,,2,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,2,1,02/18/2012,away,10942,632,Savannah St.,9,True,3,4,-1,loss,755927,165,1300832,2012,,3 - 4,,0.0
1,,2.0,,0,0,0,1,1,0,7,4,0,0,0,0,0,1,0,0,0,1,0,,4,0,0,0,0,3,0,02/26/2012,home,10942,363,Longwood,9,True,5,6,-1,loss,757419,165,1300832,2012,,5 - 6,,0.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,6,0,03/13/2012,home,10942,352,Lehigh,9,True,4,14,-10,loss,761609,165,1300832,2012,,4 - 14,,13.0
1,,2.0,,2,2,2,1,2,0,9,8,0,1,0,0,0,0,0,1,1,0,0,,4,0,0,0,0,3,0,03/16/2012,home,10942,391,UMBC,9,True,8,17,-9,loss,762366,165,1300832,2012,,8 - 17,,0.0
1,,2.0,,4,4,3,1,2,0,13,10,1,0,0,3,0,2,0,0,0,0,0,,3,0,0,1,0,3,0,03/18/2012,home,10942,391,UMBC,9,True,4,12,-8,loss,763408,165,1300832,2012,,4 - 12,,39.0
1,,1.0,,1,0,0,1,2,0,6,4,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,4,1,03/20/2012,away,10942,115,Campbell,9,True,2,12,-10,loss,763833,165,1300832,2012,,2 - 12,,0.0
1,,1.0,,2,1,0,0,1,0,7,6,0,0,0,0,0,1,0,0,0,0,0,,2,0,0,0,0,3,0,03/25/2012,home,10942,485,Norfolk St.,9,True,5,11,-6,loss,765893,165,1300832,2012,,5 - 11,,25.0
1,,1.2,,1,0,0,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,4,0,03/28/2012,away,10942,539,Penn St.,9,True,1,7,-6,loss,766564,165,1300832,2012,,1 - 7,,26.0
1,,1.0,,3,4,1,0,1,0,8,8,0,0,0,1,0,0,0,0,0,0,0,,2,0,0,1,0,2,0,03/31/2012,home,10942,393,UMES,9,True,4,6,-2,loss,767539,165,1300832,2012,,4 - 6,,0.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,3,0,04/01/2012,home,10942,393,UMES,9,True,3,8,-5,loss,767778,165,1300832,2012,,3 - 8,,0.0
1,,1.0,,1,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,4,0,04/04/2012,away,10942,726,Navy,9,True,0,5,-5,loss,768670,165,1300832,2012,,0 - 5,,26.0
1,,0.1,,1,2,0,2,0,0,5,2,0,0,0,0,0,1,0,1,1,0,0,,1,0,0,1,0,2,0,04/06/2012,away,10942,393,UMES,9,True,6,7,-1,loss,769070,165,1300832,2012,,6 - 7,,0.0
1,,0.0,,1,2,0,0,0,0,2,2,0,1,0,1,0,0,0,2,2,0,0,,0,0,0,0,0,2,0,04/14/2012,home,10942,178,Delaware St.,9,True,0,15,-15,loss,772387,165,1300832,2012,,0 - 15,,6.0
1,,3.2,,1,1,0,2,1,0,15,12,0,0,0,1,0,1,0,1,1,0,0,,7,2,0,0,0,2,1,04/15/2012,home,10942,178,Delaware St.,9,True,3,8,-5,loss,772598,165,1300832,2012,,3 - 8,,52.0
1,,1.0,,2,3,2,2,1,0,8,5,0,0,0,0,0,1,0,2,2,0,0,,1,1,0,0,0,3,0,04/20/2012,away,10942,485,Norfolk St.,9,True,5,12,-7,loss,773950,165,1300832,2012,,5 - 12,,0.0
1,,2.0,,4,4,4,0,1,0,11,9,1,2,0,0,0,1,0,0,0,0,1,,4,1,0,0,0,2,1,04/21/2012,away,10942,485,Norfolk St.,9,True,6,8,-2,loss,774864,165,1300832,2012,,6 - 8,,0.0
1,,3.0,,5,3,3,2,1,0,17,14,2,1,0,1,0,0,0,0,0,0,1,,3,5,0,0,0,1,0,04/25/2012,home,10942,248,George Mason,9,True,5,4,1,win,775689,165,1300832,2012,,5 - 4,,67.0
1,,2.0,,6,5,5,0,3,0,12,10,1,0,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,2,1,04/29/2012,away,10942,178,Delaware St.,9,True,2,8,-6,loss,777265,165,1300832,2012,,2 - 8,,46.0
1,,2.1,,5,5,5,1,0,0,14,12,1,0,0,0,0,1,0,1,0,0,0,,4,3,0,0,0,2,0,05/01/2012,away,10942,726,Navy,9,True,12,17,-5,loss,777495,165,1300832,2012,,12 - 17,,52.0
1,,2.2,,2,4,2,1,2,0,14,11,0,0,0,0,0,1,0,0,0,1,0,,3,2,0,1,0,2,0,05/05/2012,away,10942,178,Delaware St.,9,True,5,9,-4,loss,778357,165,1300832,2012,,5 - 9,,47.0
1,,0.1,,1,0,0,0,1,0,3,2,0,0,0,0,0,1,0,2,1,0,0,,0,0,0,0,0,3,0,05/06/2012,away,10942,178,Delaware St.,9,True,2,12,-10,loss,778604,165,1300832,2012,,2 - 12,,15.0
1,,4.1,,5,2,1,3,2,0,21,18,0,0,0,0,0,0,0,0,0,0,0,,7,3,0,0,0,1,1,05/11/2012,home,10942,485,Norfolk St.,9,True,4,10,-6,loss,779193,165,1300832,2012,,4 - 10,,83.0
1,,2.0,,3,2,2,1,3,0,11,8,0,0,0,0,1,2,0,0,0,0,0,,0,2,0,0,0,2,2,05/16/2012,home,10942,61,Bethune-Cookman,9,True,4,10,-6,loss,779848,165,1300832,2012,,4 - 10,,38.0
1,,0.2,,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,2,0,02/17/2012,home,10942,756,Washington,9,True,4,7,-3,loss,755607,626,1094027,2012,,4 - 7,,0.0
1,,0.1,,1,5,2,2,1,0,6,3,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,2,0,02/19/2012,home,10942,756,Washington,9,True,10,9,1,win,756213,626,1094027,2012,,10 - 9,,0.0
1,,1.0,,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,5,0,02/25/2012,home,10942,534,Pacific,9,True,5,4,1,win,756925,626,1094027,2012,,5 - 4,,0.0
1,,1.2,,1,1,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,03/02/2012,home,10942,797,Milwaukee,9,True,7,4,3,win,758140,626,1094027,2012,,7 - 4,,0.0
1,,0.1,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,1,5,0,03/04/2012,home,10942,101,CSUN,9,True,12,9,3,win,758797,626,1094027,2012,,12 - 9,,0.0
1,,3.1,,5,4,3,2,4,0,17,14,0,1,0,0,0,0,0,2,0,1,0,,1,4,0,1,0,2,2,03/09/2012,home,10942,610,Saint Mary's (CA),9,True,3,6,-3,loss,760135,626,1094027,2012,,3 - 6,,0.0
1,,3.0,,4,1,1,2,4,0,15,13,0,0,0,1,0,0,0,0,0,0,0,,1,4,0,0,0,2,0,03/20/2012,home,10942,627,San Diego,9,True,1,5,-4,loss,763879,626,1094027,2012,,1 - 5,,0.0
1,,4.0,,6,4,4,3,5,0,19,16,2,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,1,2,03/23/2012,away,10942,90,Cal Poly,9,True,10,4,6,win,764651,626,1094027,2012,,10 - 4,,75.0
1,,5.0,,5,2,2,1,4,0,22,20,2,0,0,1,0,0,0,3,3,0,1,,2,8,1,0,0,2,1,03/30/2012,home,10942,721,Air Force,9,True,18,13,5,win,766803,626,1094027,2012,,18 - 13,,0.0
1,,3.1,,0,0,0,0,5,0,11,11,0,0,0,1,0,0,0,2,0,0,0,,1,5,1,0,0,3,2,04/05/2012,away,10942,465,UNLV,9,True,12,6,6,win,768897,626,1094027,2012,,12 - 6,,42.0
1,,1.2,,3,3,3,0,1,0,8,8,3,0,0,0,0,0,0,2,0,0,0,,2,2,0,0,0,2,1,04/07/2012,away,10942,465,UNLV,9,True,9,5,4,win,769818,626,1094027,2012,,9 - 5,,21.0
1,,2.2,,5,3,2,2,2,0,15,10,0,0,1,0,0,1,0,2,2,1,1,,3,2,0,0,0,2,1,04/14/2012,home,10942,473,New Mexico,9,True,4,11,-7,loss,772498,626,1094027,2012,,4 - 11,,0.0
1,,3.0,,5,2,2,2,2,0,15,13,1,0,0,0,0,0,0,1,1,0,0,,3,3,0,0,0,2,1,04/20/2012,home,10942,698,TCU,9,True,1,6,-5,loss,773868,626,1094027,2012,,1 - 6,,0.0
1,,1.1,,3,3,3,2,0,0,9,6,1,0,0,0,0,1,0,1,0,0,0,,1,2,0,0,0,2,0,04/27/2012,away,10942,721,Air Force,9,True,7,10,-3,loss,776112,626,1094027,2012,,7 - 10,,0.0
1,,0.1,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,,0,1,0,0,0,4,0,05/06/2012,home,10942,465,UNLV,9,True,4,5,-1,loss,778655,626,1094027,2012,,4 - 5,,0.0
1,,0.1,,1,0,0,0,1,0,2,2,1,0,0,0,0,0,0,3,3,0,0,,0,0,0,0,0,3,0,05/13/2012,away,10942,697,Texas A&M,9,True,2,4,-2,loss,779661,626,1094027,2012,,2 - 4,,10.0
1,,2.0,,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,0,0,2,0,05/15/2012,home,10942,370,LMU (CA),9,True,13,7,6,win,779757,626,1094027,2012,,13 - 7,,0.0
1,,2.0,,6,3,3,1,3,0,12,11,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,2,2,05/19/2012,away,10942,698,TCU,9,True,0,4,-4,loss,780306,626,1094027,2012,,0 - 4,,37.0
1,,0.1,,3,3,3,0,0,0,4,4,0,0,1,0,0,0,0,2,0,0,0,,0,1,0,0,0,2,0,05/25/2012,home,10942,465,UNLV,9,True,15,9,6,win,780624,626,1094027,2012,,15 - 9,,11.0
1,,0.2,,5,6,3,0,0,0,8,8,3,0,1,0,0,0,0,0,0,0,0,,0,2,0,1,0,1,0,05/26/2012,home,10942,473,New Mexico,9,True,3,22,-19,loss,780740,626,1094027,2012,,3 - 22,,29.0
