date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs,division
03/21/2012,away,10942,19651,High Point,9,True,2,10,-8,loss,2 - 10,764075,196,1,0.2,0,0,0,0,0,0,4,3,0,0,0,1,0,1,0,2,1,0,0,9.0,1,1,0,0,0,9,0,993357,2012,,,,,
05/15/2012,home,10942,19651,High Point,9,True,13,1,12,win,13 - 1,779793,196,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,5,0,993357,2012,,,,,
02/19/2012,home,10942,231,FIU,9,True,8,1,7,win,8 - 1,756168,574,1,1.0,2,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,3,0,993364,2012,,,,,
02/22/2012,home,10942,472,New Mexico St.,9,True,12,4,8,win,12 - 4,756503,574,1,5.1,2,0,0,0,10,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,1,0,0,1,4,993364,2012,,,,,
02/28/2012,away,10942,288,Houston,9,True,4,1,3,win,4 - 1,757784,574,1,5.0,3,1,1,4,4,0,22,17,0,0,0,0,1,0,0,0,0,1,0,88.0,8,3,1,0,0,1,1,993364,2012,,,,,
03/06/2012,away,10942,670,Texas St.,9,True,2,3,-1,loss,2 - 3,759485,574,1,6.0,4,1,1,2,10,0,26,22,0,0,0,0,0,1,0,0,0,1,0,92.0,4,4,0,0,0,1,4,993364,2012,,,,,
03/13/2012,home,10942,29,Arizona,9,True,5,1,4,win,5 - 1,761577,574,1,5.2,6,0,0,1,1,0,23,22,1,0,0,1,0,0,0,0,0,0,0,0.0,9,6,1,0,0,1,1,993364,2012,,,,,
03/20/2012,home,10942,706,UTSA,9,True,9,1,8,win,9 - 1,763892,574,1,3.0,3,0,0,0,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,1,0,0,1,1,993364,2012,,,,,
03/25/2012,away,10942,404,Memphis,9,True,2,6,-4,loss,2 - 6,765619,574,1,5.1,3,2,2,2,5,0,21,18,1,0,2,0,0,0,0,0,0,1,0,73.0,7,4,0,0,0,1,1,993364,2012,,,,,
04/01/2012,home,10942,664,Southern Miss.,9,True,8,6,2,win,8 - 6,767839,574,1,3.1,5,5,5,3,3,0,18,14,0,0,0,1,0,1,0,0,0,0,0,0.0,3,3,0,0,0,1,2,993364,2012,,,,,
04/06/2012,away,10942,718,Tulane,9,True,2,7,-5,loss,2 - 7,769181,574,1,4.2,5,4,4,2,7,0,21,18,2,0,1,0,0,0,0,0,0,1,0,78.0,3,4,0,1,0,1,3,993364,2012,,,,,
04/15/2012,away,10942,388,Marshall,9,True,3,1,2,win,3 - 1,772700,574,1,6.1,4,0,0,0,9,0,25,21,1,0,0,0,0,2,0,0,0,2,0,89.0,5,4,1,0,0,1,3,993364,2012,,,,,
04/22/2012,home,10942,196,East Carolina,9,True,3,4,-1,loss,3 - 4,775056,574,1,4.2,8,4,4,2,2,0,22,18,0,0,0,0,0,0,0,0,0,1,1,0.0,7,3,0,1,0,1,2,993364,2012,,,,,
05/02/2012,home,10942,699,Texas Southern,11,True,6,5,1,win,6 - 5,777647,574,1,0.2,3,5,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,2,0,0.0,2,0,0,0,0,1,0,993364,2012,,,,,
05/08/2012,home,10942,676,SFA,9,True,6,0,6,win,6 - 0,778943,574,1,7.0,7,0,0,1,8,0,30,27,0,0,0,1,0,2,0,0,0,0,0,0.0,6,6,1,0,0,1,3,993364,2012,,,,,
05/13/2012,home,10942,9,UAB,12,True,5,6,-1,loss,5 - 6,779594,574,1,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0.0,2,0,0,0,0,7,0,993364,2012,,,,,
05/15/2012,away,10942,624,Sam Houston,9,True,5,0,5,win,5 - 0,779772,574,1,7.1,5,0,0,1,9,0,27,26,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,1,0,0,1,2,993364,2012,,,,,
05/23/2012,home,10942,288,Houston,9,True,7,5,2,win,7 - 5,780523,574,1,0.2,3,3,3,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,993364,2012,,,,,
02/18/2012,home,10942,231,FIU,12,True,5,4,1,win,5 - 4,755789,574,1,6.0,4,0,0,1,7,0,25,24,2,0,0,1,0,0,0,0,0,0,0,0.0,5,5,0,0,0,1,3,993371,2012,,,,,
02/22/2012,home,10942,472,New Mexico St.,9,True,12,4,8,win,12 - 4,756503,574,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,1,993371,2012,,,,,
02/25/2012,home,10942,1045,DBU,9,True,2,0,2,win,2 - 0,756976,574,1,8.1,2,0,0,3,11,0,29,25,0,0,0,0,0,1,0,0,0,0,0,0.0,3,9,1,0,0,1,4,993371,2012,,,,,
03/03/2012,home,10942,700,Texas Tech,9,True,6,2,4,win,6 - 2,758683,574,1,6.2,4,2,2,3,3,0,29,22,0,0,0,1,0,3,1,0,0,0,1,102.0,7,9,1,0,0,1,2,993371,2012,,,,,
03/09/2012,away,10942,674,Stanford,10,True,2,4,-2,loss,2 - 4,760130,574,1,6.0,3,2,2,4,7,0,26,19,1,0,0,1,0,2,0,0,0,1,0,0.0,4,6,0,0,0,1,3,993371,2012,,,,,
03/17/2012,home,10942,261,Grambling,9,True,12,1,11,win,12 - 1,762695,574,1,6.0,3,1,1,2,13,0,25,21,0,0,0,1,0,2,0,0,0,0,0,0.0,4,1,1,0,0,1,4,993371,2012,,,,,
03/23/2012,away,10942,404,Memphis,9,True,1,0,1,win,1 - 0,764510,574,1,9.0,3,0,0,1,8,1,32,30,1,0,0,0,0,1,0,0,0,0,0,97.0,7,11,1,0,0,1,1,993371,2012,,,,,
03/30/2012,home,10942,664,Southern Miss.,9,True,6,3,3,win,6 - 3,766789,574,1,6.1,6,3,3,2,7,0,26,24,0,0,0,2,0,0,0,0,0,0,0,0.0,5,6,1,0,0,1,1,993371,2012,,,,,
04/05/2012,away,10942,718,Tulane,9,True,5,4,1,win,5 - 4,768890,574,1,3.2,5,4,3,5,5,0,22,16,0,0,0,0,0,1,0,0,0,0,0,97.0,2,3,0,0,0,1,2,993371,2012,,,,,
04/13/2012,away,10942,388,Marshall,9,True,9,0,9,win,9 - 0,771404,574,1,6.2,4,0,0,2,7,0,25,22,0,0,0,1,0,1,0,0,0,0,0,107.0,5,5,1,0,0,1,1,993371,2012,,,,,
04/20/2012,home,10942,196,East Carolina,9,True,2,0,2,win,2 - 0,773798,574,1,9.0,1,0,0,2,10,1,29,26,0,0,0,0,0,1,0,0,0,0,0,0.0,9,6,1,0,0,1,3,993371,2012,,,,,
05/04/2012,home,10942,288,Houston,9,True,6,11,-5,loss,6 - 11,777838,574,1,2.1,8,8,8,1,4,0,18,15,2,0,1,0,0,2,0,0,0,0,0,0.0,2,1,0,1,0,1,0,993371,2012,,,,,
05/08/2012,home,10942,676,SFA,9,True,6,0,6,win,6 - 0,778943,574,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,3,0,993371,2012,,,,,
05/11/2012,home,10942,9,UAB,9,True,12,2,10,win,12 - 2,779138,574,1,5.0,3,2,2,4,5,0,24,18,0,0,0,3,0,2,0,0,0,0,0,0.0,3,7,1,0,0,1,0,993371,2012,,,,,
05/17/2012,away,10942,128,UCF,9,True,6,8,-2,loss,6 - 8,779909,574,1,2.0,3,5,4,2,2,0,12,8,1,0,0,0,0,2,0,0,0,0,0,43.0,1,2,0,1,0,1,0,993371,2012,,,,,
05/26/2012,home,10942,664,Southern Miss.,9,True,2,4,-2,loss,2 - 4,780747,574,1,4.2,4,2,2,2,5,0,21,17,0,0,0,2,0,2,0,0,0,0,0,0.0,3,5,0,0,0,1,1,993371,2012,,,,,
06/03/2012,away,10942,624,Sam Houston,9,True,1,4,-3,loss,1 - 4,780879,574,1,4.0,5,2,2,2,2,0,21,17,0,0,0,0,0,2,0,0,0,0,0,0.0,5,4,0,1,0,1,0,993371,2012,,,,,
02/18/2012,home,10942,231,FIU,12,True,5,4,1,win,5 - 4,755789,574,1,3.1,2,0,0,0,3,0,10,10,1,0,0,0,0,0,0,1,0,0,0,0.0,5,0,1,0,0,4,0,993374,2012,,,,,
02/21/2012,home,10942,472,New Mexico St.,9,True,7,5,2,win,7 - 5,756382,574,1,5.0,5,2,2,3,4,0,21,17,0,0,0,1,1,0,0,2,1,0,1,0.0,4,5,1,0,0,2,1,993374,2012,,,,,
02/26/2012,home,10942,1045,DBU,9,True,7,3,4,win,7 - 3,757491,574,1,4.2,4,1,0,0,2,0,17,17,1,1,0,1,0,0,0,2,0,0,0,0.0,5,6,1,0,0,2,1,993374,2012,,,,,
03/02/2012,home,10942,703,Texas,9,True,8,11,-3,loss,8 - 11,758238,574,1,2.2,5,4,4,0,3,0,12,11,2,0,0,0,0,0,0,3,0,1,0,0.0,4,0,0,1,0,2,2,993374,2012,,,,,
03/10/2012,away,10942,674,Stanford,9,True,6,11,-5,loss,6 - 11,760505,574,1,0.0,2,1,1,0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0.0,0,0,0,0,0,4,0,993374,2012,,,,,
03/13/2012,home,10942,29,Arizona,9,True,5,1,4,win,5 - 1,761577,574,1,1.2,1,1,1,1,1,0,7,6,0,0,0,0,0,0,0,2,0,0,0,0.0,2,2,0,0,0,2,0,993374,2012,,,,,
03/14/2012,home,10942,29,Arizona,9,True,5,8,-3,loss,5 - 8,761905,574,1,2.2,4,2,2,0,3,0,13,11,1,0,0,1,0,1,0,1,1,1,0,0.0,2,3,0,1,0,2,1,993374,2012,,,,,
03/20/2012,home,10942,706,UTSA,9,True,9,1,8,win,9 - 1,763892,574,1,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,3,0,993374,2012,,,,,
03/21/2012,home,10942,346,Lamar University,9,True,4,5,-1,loss,4 - 5,764093,574,1,2.2,1,0,0,2,4,0,11,9,1,0,0,0,0,0,0,2,0,0,0,0.0,4,0,0,0,0,3,2,993374,2012,,,,,
03/24/2012,away,10942,404,Memphis,9,True,15,4,11,win,15 - 4,764895,574,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,1,0,0,0,0,5,0,993374,2012,,,,,
03/25/2012,away,10942,404,Memphis,9,True,2,6,-4,loss,2 - 6,765619,574,1,2.0,3,2,2,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,25.0,5,0,0,1,0,2,0,993374,2012,,,,,
03/30/2012,home,10942,664,Southern Miss.,9,True,6,3,3,win,6 - 3,766789,574,1,2.0,0,0,0,1,3,0,7,6,0,0,0,0,0,0,0,1,0,0,0,0.0,2,1,0,0,0,2,1,993374,2012,,,,,
04/01/2012,home,10942,664,Southern Miss.,9,True,8,6,2,win,8 - 6,767839,574,1,1.0,0,1,1,4,0,0,7,2,0,0,0,0,0,0,0,3,3,0,1,0.0,1,2,0,0,0,2,0,993374,2012,,,,,
04/05/2012,away,10942,718,Tulane,9,True,5,4,1,win,5 - 4,768890,574,1,3.1,2,0,0,0,3,0,12,12,0,0,0,0,0,0,0,2,0,0,0,41.0,5,2,1,0,0,2,1,993374,2012,,,,,
04/07/2012,away,10942,718,Tulane,9,True,5,0,5,win,5 - 0,769804,574,1,3.0,1,0,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,38.0,4,1,0,0,1,2,1,993374,2012,,,,,
04/10/2012,home,10942,670,Texas St.,9,True,6,5,1,win,6 - 5,770735,574,1,1.1,1,0,0,1,2,0,6,5,1,0,0,0,0,0,0,3,3,0,0,0.0,0,2,0,0,0,2,1,993374,2012,,,,,
04/13/2012,away,10942,388,Marshall,9,True,9,0,9,win,9 - 0,771404,574,1,0.1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,3,0,993374,2012,,,,,
04/14/2012,away,10942,388,Marshall,9,True,5,1,4,win,5 - 1,771817,574,1,1.1,2,1,1,1,1,0,8,6,0,0,0,0,0,1,0,2,0,0,0,36.0,1,2,0,0,0,2,0,993374,2012,,,,,
04/17/2012,away,10942,697,Texas A&M,9,True,5,4,1,win,5 - 4,773185,574,1,1.1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,18.0,4,0,1,0,0,4,0,993374,2012,,,,,
04/21/2012,home,10942,196,East Carolina,10,True,6,2,4,win,6 - 2,774202,574,1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,3,0,993374,2012,,,,,
04/22/2012,home,10942,196,East Carolina,9,True,3,4,-1,loss,3 - 4,775056,574,1,1.1,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,3,0,993374,2012,,,,,
05/02/2012,home,10942,699,Texas Southern,11,True,6,5,1,win,6 - 5,777647,574,1,4.1,2,0,0,2,5,0,16,14,1,0,0,0,0,0,0,1,0,0,0,0.0,5,2,0,0,0,2,1,993374,2012,,,,,
05/05/2012,home,10942,288,Houston,10,True,4,3,1,win,4 - 3,778097,574,1,4.1,1,0,0,1,3,0,16,13,0,0,0,0,0,0,0,1,1,2,0,0.0,6,4,0,0,0,2,0,993374,2012,,,,,
05/12/2012,home,10942,9,UAB,9,True,8,6,2,win,8 - 6,779357,574,1,2.1,3,5,5,3,3,0,13,10,0,1,0,0,0,0,0,2,0,0,0,0.0,3,1,0,0,0,2,1,993374,2012,,,,,
05/15/2012,away,10942,624,Sam Houston,9,True,5,0,5,win,5 - 0,779772,574,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,2,0,993374,2012,,,,,
05/17/2012,away,10942,128,UCF,9,True,6,8,-2,loss,6 - 8,779909,574,1,3.0,4,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,35.0,6,2,0,0,0,4,0,993374,2012,,,,,
05/23/2012,home,10942,288,Houston,9,True,7,5,2,win,7 - 5,780523,574,1,2.0,2,0,0,1,2,0,9,7,0,1,0,0,0,0,1,1,0,1,0,0.0,1,3,1,0,0,3,0,993374,2012,,,,,
05/26/2012,home,10942,664,Southern Miss.,9,True,2,4,-2,loss,2 - 4,780747,574,1,1.2,2,2,2,1,0,0,8,7,1,0,0,0,0,0,0,2,1,0,0,0.0,4,1,0,1,0,2,0,993374,2012,,,,,
06/03/2012,away,10942,624,Sam Houston,9,True,1,4,-3,loss,1 - 4,780879,574,1,2.0,2,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,2,2,993374,2012,,,,,
02/24/2012,home,10942,716,Troy,9,True,0,3,-3,loss,0 - 3,756695,664,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,2.0,1,0,0,0,0,4,0,993390,2012,,,,,
02/28/2012,home,10942,432,Mississippi Val.,9,True,5,1,4,win,5 - 1,757774,664,1,1.0,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,0,0,1,0,15.0,2,1,0,0,0,3,0,993390,2012,,,,,
04/05/2012,home,10942,17,Alcorn,9,True,9,7,2,win,9 - 7,768821,664,1,0.2,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,10.0,1,0,1,0,0,4,0,993390,2012,,,,,
04/11/2012,home,10942,365,LSU,9,True,3,8,-5,loss,3 - 8,771207,664,1,0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,1,0,0,10.0,1,0,0,0,0,5,0,993390,2012,,,,,
04/15/2012,home,10942,128,UCF,9,True,3,12,-9,loss,3 - 12,772587,664,1,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,7.0,0,1,0,0,0,4,0,993390,2012,,,,,
04/18/2012,away,10942,646,South Alabama,9,True,7,8,-1,loss,7 - 8,773501,664,1,0.2,0,0,0,0,1,0,3,2,0,0,0,1,0,1,0,3,1,0,0,12.0,1,0,0,0,0,4,0,993390,2012,,,,,
05/04/2012,away,10942,718,Tulane,9,True,5,9,-4,loss,5 - 9,777903,664,1,0.2,1,2,2,1,0,0,4,2,0,0,0,0,0,1,0,2,0,0,0,11.0,1,0,0,0,0,2,0,993390,2012,,,,,
05/23/2012,home,10942,404,Memphis,9,True,3,14,-11,loss,3 - 14,780522,664,1,1.1,4,3,3,1,1,0,9,8,1,0,0,1,0,0,0,2,1,0,0,35.0,1,2,0,0,0,4,1,993390,2012,,,,,
02/17/2012,home,10942,639,Siena,9,True,5,4,1,win,5 - 4,755584,718,1,4.0,0,0,0,1,3,0,12,11,0,0,0,0,0,0,0,1,0,0,0,47.0,4,4,1,0,0,2,2,993401,2012,,,,,
02/21/2012,away,10942,498,ULM,9,True,3,9,-6,loss,3 - 9,756395,718,1,3.0,2,1,1,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,31.0,3,3,0,0,0,2,0,993401,2012,,,,,
02/24/2012,home,10942,306,Indiana,9,True,3,2,1,win,3 - 2,756642,718,1,3.0,0,0,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,1,2,1,993401,2012,,,,,
03/02/2012,home,10942,8,Alabama,9,True,9,7,2,win,9 - 7,758053,718,1,1.2,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,1,0,0,0,18.0,1,1,0,0,1,3,2,993401,2012,,,,,
03/04/2012,home,10942,8,Alabama,9,True,7,2,5,win,7 - 2,758780,718,1,1.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1,0,0,0,3,0,993401,2012,,,,,
03/10/2012,away,10942,782,Wichita St.,9,True,7,2,5,win,7 - 2,760523,718,1,2.1,0,0,0,3,3,0,10,6,0,0,0,0,0,0,0,2,0,1,0,48.0,3,1,0,0,1,2,0,993401,2012,,,,,
03/13/2012,home,10942,498,ULM,9,True,3,5,-2,loss,3 - 5,761628,718,1,2.0,1,1,1,1,2,0,8,5,1,0,0,0,0,0,0,2,0,1,1,37.0,1,3,0,0,0,3,2,993401,2012,,,,,
03/18/2012,home,10942,80,Brown,9,True,14,6,8,win,14 - 6,763359,718,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,2,0,0,0,0,5,0,993401,2012,,,,,
03/24/2012,home,10942,391,UMBC,9,True,2,3,-1,loss,2 - 3,764860,718,1,0.2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,8.0,1,0,0,0,0,2,0,993401,2012,,,,,
03/27/2012,away,10942,655,Southeastern La.,9,True,7,2,5,win,7 - 2,766155,718,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,2,1,0,0,0,5,0,993401,2012,,,,,
04/01/2012,away,10942,404,Memphis,9,True,7,3,4,win,7 - 3,767851,718,1,1.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,7.0,0,1,0,0,0,3,0,993401,2012,,,,,
04/06/2012,home,10942,574,Rice,9,True,7,2,5,win,7 - 2,769181,718,1,3.1,4,0,0,1,1,0,15,14,1,0,0,0,0,0,0,2,0,0,0,47.0,5,4,0,0,1,2,0,993401,2012,,,,,
04/10/2012,home,10942,483,Nicholls,9,True,5,2,3,win,5 - 2,770697,718,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,1,0,0,0,1,4,1,993401,2012,,,,,
04/14/2012,away,10942,9,UAB,9,True,3,4,-1,loss,3 - 4,771865,718,1,2.1,4,0,0,0,2,0,12,11,0,0,0,0,0,1,0,2,1,0,0,36.0,2,3,0,0,0,2,2,993401,2012,,,,,
04/17/2012,home,10942,655,Southeastern La.,9,True,7,3,4,win,7 - 3,773196,718,1,1.1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,2,0,0,0,18.0,3,0,0,0,1,3,1,993401,2012,,,,,
04/20/2012,home,10942,128,UCF,9,True,0,1,-1,loss,0 - 1,773783,718,1,2.1,2,0,0,1,1,0,9,8,0,0,0,0,0,0,0,2,0,0,0,30.0,2,3,0,0,0,2,0,993401,2012,,,,,
04/22/2012,home,10942,128,UCF,9,True,6,8,-2,loss,6 - 8,775040,718,1,1.0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,26.0,2,1,0,0,0,3,0,993401,2012,,,,,
04/27/2012,away,10942,196,East Carolina,9,True,4,1,3,win,4 - 1,776130,718,1,2.0,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,1,0,0,0,23.0,1,3,0,0,1,2,0,993401,2012,,,,,
04/28/2012,away,10942,196,East Carolina,9,True,4,2,2,win,4 - 2,776497,718,1,1.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,20.0,1,2,0,0,1,3,0,993401,2012,,,,,
05/04/2012,home,10942,664,Southern Miss.,9,True,9,5,4,win,9 - 5,777903,718,1,0.1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,9.0,0,0,0,0,1,4,1,993401,2012,,,,,
05/06/2012,home,10942,664,Southern Miss.,9,True,4,3,1,win,4 - 3,778700,718,1,2.0,1,0,0,2,2,0,9,5,0,0,0,0,0,0,1,1,0,2,0,38.0,3,1,0,0,1,3,0,993401,2012,,,,,
05/08/2012,home,10942,671,Louisiana,9,True,7,3,4,win,7 - 3,778942,718,1,1.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19.0,1,0,0,0,0,3,0,993401,2012,,,,,
05/11/2012,away,10942,288,Houston,12,True,4,5,-1,loss,4 - 5,779225,718,1,4.1,5,1,1,6,1,0,23,15,1,0,0,0,0,0,2,0,0,2,0,75.0,6,5,0,0,0,3,0,993401,2012,,,,,
05/17/2012,home,10942,388,Marshall,9,True,3,1,2,win,3 - 1,779887,718,1,1.0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,15.0,0,3,0,0,1,2,0,993401,2012,,,,,
05/18/2012,home,10942,388,Marshall,11,True,6,5,1,win,6 - 5,780059,718,1,3.1,3,0,0,2,0,0,14,11,1,0,0,0,0,0,1,2,1,1,0,45.0,5,4,1,0,0,3,0,993401,2012,,,,,
05/23/2012,home,10942,196,East Carolina,9,True,4,3,1,win,4 - 3,780524,718,1,1.0,1,0,0,0,0,0,4,4,0,0,0,0,1,0,0,1,1,0,0,19.0,0,3,0,0,1,2,0,993401,2012,,,,,
05/26/2012,home,10942,128,UCF,9,True,2,6,-4,loss,2 - 6,780746,718,1,1.0,3,4,3,4,1,0,10,5,0,0,0,0,0,0,1,0,0,1,0,38.0,1,1,0,1,0,3,0,993401,2012,,,,,
02/17/2012,home,10942,361,LIU,9,True,13,7,6,win,13 - 7,755556,128,1,2.0,2,3,3,4,2,0,12,8,0,0,0,0,0,0,0,0,0,0,0,52.0,2,2,1,0,0,2,1,993416,2012,,,,,
03/25/2012,home,10942,196,East Carolina,9,True,6,15,-9,loss,6 - 15,765541,128,1,1.2,2,1,1,0,2,0,7,6,0,0,0,0,0,0,0,3,0,0,1,32.0,0,3,0,0,0,3,1,993416,2012,,,,,
03/27/2012,away,10942,229,Fla. Atlantic,9,True,11,3,8,win,11 - 3,766077,128,1,2.0,4,1,1,0,2,0,11,10,0,0,0,0,0,1,0,0,0,0,0,52.0,2,2,0,0,0,3,0,993416,2012,,,,,
03/30/2012,away,10942,288,Houston,9,True,8,3,5,win,8 - 3,766711,128,1,1.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,27.0,0,2,0,0,0,3,1,993416,2012,,,,,
04/04/2012,away,10942,415,Miami (FL),9,True,4,1,3,win,4 - 1,768667,128,1,1.1,1,1,1,1,3,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,4,1,993416,2012,,,,,
04/08/2012,home,10942,9,UAB,9,True,8,7,1,win,8 - 7,770400,128,1,2.2,4,2,2,1,1,0,12,11,0,0,1,0,0,0,0,0,0,0,0,39.0,3,3,0,0,0,2,0,993416,2012,,,,,
04/11/2012,home,10942,61,Bethune-Cookman,9,True,6,2,4,win,6 - 2,770954,128,1,2.0,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,30.0,1,3,0,0,0,3,1,993416,2012,,,,,
04/15/2012,away,10942,664,Southern Miss.,9,True,12,3,9,win,12 - 3,772587,128,1,1.0,1,0,0,0,2,0,4,4,0,1,0,0,0,0,0,0,0,0,0,14.0,1,0,0,0,0,3,0,993416,2012,,,,,
04/17/2012,home,10942,229,Fla. Atlantic,9,True,12,3,9,win,12 - 3,773122,128,1,2.0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,26.0,1,3,0,0,0,2,1,993416,2012,,,,,
04/22/2012,away,10942,718,Tulane,9,True,8,6,2,win,8 - 6,775040,128,1,1.2,5,4,4,2,1,0,11,9,0,0,0,2,0,0,0,0,0,0,0,43.0,1,2,0,0,0,2,0,993416,2012,,,,,
05/02/2012,away,10942,678,Stetson,13,True,5,4,1,win,5 - 4,777613,128,1,3.0,1,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,34.0,3,4,1,0,0,4,1,993416,2012,,,,,
05/07/2012,home,10942,1320,Presbyterian,9,True,7,2,5,win,7 - 2,778876,128,1,1.1,2,1,1,1,1,0,7,6,0,1,0,1,0,0,0,2,0,0,0,31.0,2,1,0,0,0,2,0,993416,2012,,,,,
05/13/2012,away,10942,388,Marshall,9,True,13,6,7,win,13 - 6,779610,128,1,2.0,3,3,2,2,3,0,12,8,0,0,0,1,0,2,0,1,0,0,0,50.0,1,0,1,0,0,2,0,993416,2012,,,,,
05/17/2012,home,10942,574,Rice,9,True,8,6,2,win,8 - 6,779909,128,1,0.0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,13.0,0,0,0,0,0,2,0,993416,2012,,,,,
05/19/2012,home,10942,574,Rice,9,True,2,5,-3,loss,2 - 5,780300,128,1,6.2,6,2,2,0,3,0,23,22,0,0,0,0,0,0,0,2,0,1,0,79.0,9,5,0,0,0,2,1,993416,2012,,,,,
06/03/2012,home,10942,683,Stony Brook,9,True,5,12,-7,loss,5 - 12,780892,128,1,3.2,6,4,4,0,3,0,20,15,1,0,0,0,0,4,0,2,2,1,0,65.0,6,1,0,0,0,2,1,993416,2012,,,,,
02/28/2012,home,10942,651,South Fla.,9,True,12,1,11,win,12 - 1,757795,128,1,2.0,3,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,26.0,2,1,0,0,0,1,0,993418,2012,,,,,
04/27/2012,away,10942,30024,Utah Valley,9,True,2,12,-10,loss,2 - 12,776252,471,1,0.1,0,2,2,3,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,22.0,0,0,0,0,0,3,0,993479,2012,,,,,
02/18/2012,home,10942,328,Kansas,9,True,0,2,-2,loss,0 - 2,755796,14927,1,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,9.0,1,0,0,0,0,4,0,993577,2012,,,,,
