season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,15204,6,1.0,03/08/2020,4958409,home,17,Alcorn,10,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,6,1.0,03/10/2020,1835027,away,625,Samford,1,5,-4,26,0,2,0,0,0,1,0,1,1,8,0,2,0.0,0,0,1,0.0,0,0.0,0.17999999999999997,28,0.077,0.0,0.107,0.077,0.184,-60.0,0.0,0.105,-0.494,-1.012,-0.304,,0.0,0.0,0.286,0.036,0.25,0.125
2020,15204,6,1.0,03/10/2020,4956832,away,625,Samford,1,5,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,1.0,02/14/2020,1830162,neutral,553,Prairie View,12,0,12,29,11,13,2,0,1,10,0,0,3,4,0,18,0.0,1,0,0,0.0,0,0.0,9.808484848484849,32,0.448,0.276,0.531,0.724,1.255,218.0,0.069,0.5,14.368,14.082,14.304,0.0,0.625,0.031,0.125,0.094,0.031,0.75
2020,15204,7,1.0,02/14/2020,4925855,home,553,Prairie View,12,0,12,5,1,1,0,0,0,1,1,0,0,1,0,1,0.0,0,0,0,0.0,0,0.0,0.304,5,0.2,0.2,0.2,0.2,0.4,-6.0,0.0,0.25,0.652,0.618,0.636,0.0,1.0,0.0,0.2,0.0,0.2,0.0
2020,15204,7,1.0,02/15/2020,1830652,neutral,2678,Ark.-Pine Bluff,6,5,1,28,4,8,0,0,1,4,2,1,5,2,0,11,0.0,1,0,1,0.0,0,1.0,4.709714285714286,34,0.286,0.321,0.412,0.429,0.841,100.0,0.0,0.269,8.114,7.48,8.28,1.3,0.231,0.029,0.059,0.147,-0.088,2.5
2020,15204,7,1.0,02/15/2020,4956975,home,2678,Ark.-Pine Bluff,6,5,1,4,2,1,0,0,0,0,0,0,1,1,1,1,0.0,0,0,0,0.0,0,0.0,0.4,5,0.25,0.25,0.4,0.25,0.65,36.0,0.0,0.333,1.152,0.536,0.552,,1.0,0.0,0.2,0.2,0.0,1.0
2020,15204,7,1.0,02/16/2020,1830790,neutral,665,Southern U.,5,2,3,40,4,10,1,1,0,4,0,1,6,11,0,13,0.0,0,0,0,0.0,0,0.0,4.747826086956522,46,0.25,0.2,0.348,0.375,0.723,74.0,0.1,0.345,8.072,7.79,8.62,,0.25,0.0,0.239,0.13,0.109,0.545
2020,15204,7,1.0,02/16/2020,4930439,home,665,Southern U.,5,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0.26,1,,inf,1.0,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,-1.0,inf
2020,15204,7,1.0,02/19/2020,1831056,away,8,Alabama,3,10,-7,27,3,5,0,0,1,3,2,0,3,11,0,8,0.0,1,0,0,0.0,0,1.0,2.658064516129032,30,0.185,0.296,0.3,0.333,0.633,53.0,0.0,0.267,5.292,5.114,5.248,1.3,0.25,0.033,0.367,0.1,0.267,0.273
2020,15204,7,1.0,02/19/2020,4932305,away,8,Alabama,3,10,-7,4,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.25,4,0.25,0.0,0.25,0.25,0.5,18.0,0.0,0.25,0.57,0.536,0.552,,0.0,0.0,0.0,0.0,0.0,
2020,15204,7,1.0,02/21/2020,1831361,home,514,Oakland,9,5,4,30,7,8,0,1,0,7,0,0,9,14,0,10,0.0,1,0,0,0.0,0,0.0,5.67,39,0.267,0.367,0.462,0.367,0.829,85.0,0.1,0.5,6.688,6.514,6.668,,0.389,0.0,0.359,0.231,0.128,0.643
2020,15204,7,1.0,02/21/2020,4934266,home,514,Oakland,9,5,4,4,2,2,0,1,0,0,0,0,1,0,0,4,0.0,0,0,0,0.0,0,0.0,2.556,5,0.5,0.75,0.6,1.25,1.85,409.0,0.75,0.5,3.22,3.164,3.208,,0.667,0.0,0.0,0.2,-0.2,inf
2020,15204,7,1.0,02/22/2020,1968214,home,514,Oakland,6,5,1,35,6,12,1,1,0,3,1,0,4,8,0,15,0.0,0,0,0,0.0,0,1.0,6.593846153846153,39,0.343,0.229,0.41,0.486,0.896,120.0,0.114,0.444,10.906,10.636,10.832,0.0,0.375,0.0,0.205,0.103,0.102,0.5
2020,15204,7,1.0,02/22/2020,4936579,home,514,Oakland,6,5,1,4,0,2,1,0,0,2,3,0,1,1,0,3,0.0,0,0,0,0.0,0,0.0,2.268,5,0.5,1.25,0.6,1.0,1.6,322.0,0.25,0.667,3.092,3.054,3.088,0.0,0.0,0.0,0.2,0.2,0.0,1.0
2020,15204,7,1.0,02/23/2020,1832014,home,514,Oakland,11,1,10,33,10,11,3,0,1,9,0,0,7,4,0,17,0.0,0,0,0,0.0,0,0.0,8.469,40,0.333,0.394,0.45,0.636,1.086,177.0,0.091,0.357,12.868,12.554,12.768,0.0,0.529,0.025,0.1,0.175,-0.075,1.75
2020,15204,7,1.0,02/23/2020,4938259,home,514,Oakland,11,1,10,4,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.052000000000000005,5,0.0,0.25,0.2,0.0,0.2,-75.0,0.0,0.0,-0.368,-0.392,-0.384,,1.0,0.0,0.2,0.2,0.0,1.0
2020,15204,7,1.0,02/25/2020,1832174,away,716,Troy,0,5,-5,27,0,3,1,0,0,0,0,0,4,10,0,4,0.0,0,0,0,0.0,0,0.0,1.1380645161290324,31,0.111,0.185,0.226,0.185,0.411,-8.0,0.037,0.176,1.34,1.188,1.276,,0.0,0.0,0.323,0.129,0.194,0.4
2020,15204,7,1.0,02/25/2020,4939577,away,716,Troy,0,5,-5,4,0,2,1,0,0,0,0,1,0,0,0,3,0.0,0,0,0,0.0,0,0.0,0.75,4,0.5,0.0,0.5,1.0,1.5,310.0,0.25,0.5,2.24,2.194,2.868,,0.0,0.0,0.0,0.0,0.0,
2020,15204,7,1.0,02/26/2020,1832256,home,9,UAB,5,10,-5,30,5,9,1,0,0,4,2,0,7,12,0,10,0.0,2,1,0,0.0,0,0.0,5.5920000000000005,38,0.3,0.333,0.474,0.367,0.841,86.0,0.033,0.5,7.714,7.482,7.644,0.0,0.278,0.0,0.316,0.184,0.132,0.583
2020,15204,7,1.0,02/26/2020,4940412,home,9,UAB,5,10,-5,4,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0,0.0,0.17333333333333334,6,0.0,0.5,0.333,0.0,0.333,-59.0,0.0,0.0,-0.368,-0.392,-0.384,,0.0,0.0,0.167,0.333,-0.166,2.0
2020,15204,7,1.0,02/28/2020,1832517,home,709,Toledo,6,5,1,26,5,6,0,0,0,2,0,1,3,8,0,6,0.0,1,1,0,0.0,0,1.0,2.0606451612903225,30,0.231,0.077,0.333,0.231,0.564,22.0,0.0,0.333,3.236,3.03,3.78,,0.5,0.0,0.267,0.1,0.167,0.375
2020,15204,7,1.0,02/28/2020,4942466,home,709,Toledo,6,5,1,4,1,3,0,1,1,4,0,0,0,0,0,8,0.0,0,0,0,0.0,0,0.0,6.0,4,0.75,1.25,0.75,2.5,3.25,863.0,0.75,0.667,6.61,6.522,6.604,0.0,0.0,0.25,0.0,0.0,0.0,
2020,15204,7,1.0,02/29/2020,1832796,home,709,Toledo,7,6,1,33,6,11,2,0,1,6,1,0,3,6,0,16,0.0,1,0,0,0.0,0,2.0,6.922162162162162,36,0.333,0.273,0.417,0.576,0.993,152.0,0.061,0.385,12.312,12.014,12.228,1.0,0.357,0.028,0.167,0.083,0.084,0.5
2020,15204,7,1.0,02/29/2020,1849192,home,709,Toledo,3,2,1,21,3,0,0,0,0,0,2,0,10,13,0,0,0.0,2,0,0,0.0,0,0.0,1.166060606060606,31,0.0,0.571,0.387,0.0,0.387,-52.0,0.0,0.0,-0.954,-1.038,-0.976,0.0,0.25,0.0,0.419,0.323,0.096,0.769
2020,15204,7,1.0,02/29/2020,4944710,home,709,Toledo,3,2,1,4,0,1,0,1,0,1,0,0,0,1,0,3,0.0,0,1,0,0.0,0,0.0,0.704,5,0.25,0.5,0.2,1.0,1.2,273.0,0.75,0.333,2.322,2.236,2.272,,0.0,0.0,0.2,0.0,0.2,0.0
2020,15204,7,1.0,02/29/2020,4944736,home,709,Toledo,7,6,1,3,1,0,0,0,0,0,1,0,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.312,5,0.0,1.0,0.4,0.0,0.4,-50.0,0.0,0.0,-0.106,-0.114,-0.108,0.0,0.5,0.0,0.4,0.4,0.0,1.0
2020,15204,7,1.0,03/01/2020,1833218,home,709,Toledo,9,8,1,31,9,10,3,0,3,7,0,0,5,5,0,22,0.0,2,0,0,0.0,0,0.0,10.656315789473684,36,0.323,0.548,0.472,0.903,1.375,273.0,0.097,0.304,17.71,17.342,17.624,0.0,0.429,0.083,0.139,0.139,0.0,1.0
2020,15204,7,1.0,03/01/2020,4945519,home,709,Toledo,9,8,1,5,0,1,1,0,0,1,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.4,5,0.2,0.2,0.2,0.6,0.8,134.0,0.2,0.2,1.54,1.488,1.516,,0.0,0.0,0.0,0.0,0.0,
2020,15204,7,1.0,03/07/2020,1834013,away,432,Mississippi Val.,4,2,2,29,3,3,1,0,0,4,2,0,1,11,0,4,0.0,1,0,0,0.0,0,0.0,0.7625806451612902,30,0.103,0.138,0.167,0.172,0.339,-19.0,0.034,0.167,1.852,1.682,1.784,0.0,0.6,0.0,0.367,0.033,0.334,0.091
2020,15204,7,1.0,03/07/2020,1971344,away,432,Mississippi Val.,5,3,2,33,5,6,1,0,1,3,1,2,4,12,0,10,0.0,0,0,0,0.0,0,0.0,2.401081081081081,37,0.182,0.212,0.27,0.364,0.634,60.0,0.03,0.25,5.574,5.354,6.788,1.0,0.444,0.027,0.324,0.108,0.216,0.333
2020,15204,7,1.0,03/07/2020,4951786,away,432,Mississippi Val.,4,2,2,3,1,0,0,0,0,0,0,0,1,3,0,0,0.0,0,0,0,0.0,0,0.0,0.065,4,0.0,0.333,0.25,0.0,0.25,-69.0,0.0,,-0.294,-0.294,-0.288,,1.0,0.0,0.75,0.25,0.5,0.333
2020,15204,7,1.0,03/07/2020,4952776,away,432,Mississippi Val.,5,3,2,4,0,1,0,0,0,2,0,0,0,1,0,1,0.0,1,0,0,0.0,0,0.0,0.504,4,0.25,0.0,0.5,0.25,0.75,49.0,0.0,0.333,0.902,0.866,0.892,,0.0,0.0,0.25,0.0,0.25,0.0
2020,15204,7,1.0,03/08/2020,1834425,away,432,Mississippi Val.,10,2,8,26,6,5,1,1,2,6,0,1,5,5,0,14,0.0,3,0,0,0.0,0,3.0,5.675294117647058,31,0.192,0.5,0.419,0.692,1.111,193.0,0.154,0.158,10.67,10.372,11.224,0.0,0.364,0.065,0.161,0.161,0.0,1.0
2020,15204,7,1.0,03/08/2020,4954409,away,432,Mississippi Val.,10,2,8,6,4,4,0,1,1,4,0,0,2,1,0,9,0.0,1,0,0,0.0,0,0.0,7.606666666666666,8,0.667,1.167,0.875,1.833,2.708,646.0,0.5,0.75,7.692,7.584,7.688,0.0,0.5,0.125,0.125,0.25,-0.125,2.0
2020,15204,7,1.0,03/10/2020,1835020,home,735,Valparaiso,3,8,-5,29,2,5,0,0,1,3,1,0,4,12,0,8,0.0,0,0,0,0.0,0,0.0,2.4812121212121205,33,0.172,0.276,0.273,0.31,0.583,42.0,0.0,0.25,4.584,4.408,4.536,1.0,0.125,0.03,0.364,0.121,0.243,0.333
2020,15204,7,1.0,03/10/2020,4957048,home,735,Valparaiso,3,8,-5,4,1,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0.0,0,0.0,0.504,5,0.25,0.25,0.4,0.25,0.65,36.0,0.0,0.25,0.57,0.536,0.552,,0.5,0.0,0.0,0.2,-0.2,inf
2020,15204,7,1.0,03/11/2020,1835224,home,735,Valparaiso,4,2,2,30,2,8,1,1,0,3,3,0,8,13,0,11,0.0,0,0,0,0.0,0,1.0,5.548421052631579,38,0.267,0.467,0.421,0.433,0.854,103.0,0.133,0.471,7.956,7.774,7.928,0.0,0.125,0.0,0.342,0.211,0.131,0.615
2020,15204,7,1.0,03/11/2020,4958069,home,735,Valparaiso,4,2,2,3,2,1,0,0,1,1,1,0,1,0,0,4,0.0,1,0,0,0.0,0,0.0,2.816,4,0.333,1.667,0.75,1.667,2.417,573.0,0.0,0.0,3.64,3.574,3.628,1.0,0.5,0.25,0.0,0.25,-0.25,inf
2020,15204,7,1.0,03/13/2020,1835224,home,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,1.0,03/14/2020,1835224,home,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,7,1.0,03/15/2020,1835224,home,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,8,1.0,02/14/2020,1830216,home,500,Northeastern,10,0,10,30,9,10,1,0,2,8,1,0,8,9,0,17,0.0,2,0,0,0.0,0,1.0,9.812999999999999,38,0.333,0.533,0.526,0.667,1.193,197.0,0.033,0.421,13.368,13.09,13.32,1.3,0.389,0.053,0.237,0.211,0.026,0.889
2020,15204,8,1.0,02/14/2020,4926062,home,500,Northeastern,10,0,10,5,1,2,0,1,0,1,0,0,1,1,0,4,0.0,0,0,1,0.0,0,0.0,1.9,7,0.4,0.6,0.429,1.0,1.429,301.0,0.6,0.4,3.492,3.066,3.112,,0.333,0.0,0.143,0.143,0.0,1.0
2020,15204,8,1.0,02/15/2020,1830427,home,500,Northeastern,8,0,8,31,7,10,4,0,0,7,0,0,3,5,0,14,0.0,1,0,0,0.0,0,0.0,6.016,34,0.323,0.226,0.412,0.581,0.993,153.0,0.129,0.385,11.05,10.772,10.964,,0.5,0.0,0.147,0.088,0.059,0.6
2020,15204,8,1.0,02/15/2020,4927692,home,500,Northeastern,8,0,8,5,1,2,0,0,0,0,0,0,1,1,0,2,0.0,0,0,0,0.0,0,0.0,1.13,6,0.4,0.2,0.5,0.4,0.9,101.0,0.0,0.5,1.402,1.366,1.392,,0.333,0.0,0.167,0.167,0.0,1.0
2020,15204,8,1.0,02/16/2020,1830814,home,500,Northeastern,6,3,3,31,5,11,1,1,2,6,1,1,3,5,1,20,0.0,2,0,0,0.0,0,1.0,8.781111111111109,34,0.355,0.387,0.471,0.774,1.245,228.0,0.129,0.375,16.23,15.3,16.2,1.3,0.214,0.059,0.147,0.088,0.059,0.6
2020,15204,8,1.0,02/16/2020,4930059,home,500,Northeastern,6,3,3,2,1,1,0,0,0,0,2,0,2,1,0,1,0.0,0,0,0,0.0,0,0.0,1.4000000000000001,4,0.5,2.0,0.75,0.5,1.25,167.0,0.0,1.0,1.102,1.092,1.104,0.0,0.333,0.0,0.25,0.5,-0.25,2.0
2020,15204,8,1.0,02/19/2020,1831056,home,7,Alabama St.,10,3,7,25,7,8,3,0,1,8,2,0,3,3,0,14,0.0,1,0,1,0.0,0,1.0,6.068,29,0.32,0.44,0.414,0.72,1.134,202.0,0.12,0.318,11.876,11.244,11.428,1.3,0.545,0.034,0.103,0.103,0.0,1.0
2020,15204,8,1.0,02/19/2020,4932305,home,7,Alabama St.,10,3,7,4,3,0,0,0,0,1,1,1,3,0,0,0,0.0,2,0,0,0.0,0,0.0,0.6355555555555557,7,0.0,0.75,0.714,0.0,0.714,-12.0,0.0,0.0,0.18,0.128,0.796,0.0,0.6,0.0,0.0,0.429,-0.429,inf
2020,15204,8,1.0,02/21/2020,1968265,away,465,UNLV,8,0,8,30,8,8,2,0,3,7,2,0,1,6,1,19,0.0,0,0,3,0.0,0,0.0,5.105882352941176,34,0.267,0.467,0.265,0.8,1.065,211.0,0.067,0.208,16.252,14.234,14.468,2.4,0.833,0.088,0.176,0.029,0.147,0.167
2020,15204,8,1.0,02/21/2020,1968271,away,465,UNLV,5,4,1,30,5,8,3,0,1,5,1,1,2,9,0,14,0.0,0,1,1,0.0,0,1.0,3.8894117647058826,34,0.267,0.267,0.294,0.6,0.894,145.0,0.1,0.333,10.578,9.924,10.748,1.0,0.444,0.029,0.265,0.059,0.206,0.222
2020,15204,8,1.0,02/21/2020,4934312,away,465,UNLV,5,4,1,3,0,2,1,0,0,0,0,0,1,0,1,3,0.0,0,0,0,0.0,0,0.0,2.25,4,0.667,0.667,0.75,1.333,2.083,457.0,0.333,0.667,3.24,2.612,2.644,,0.0,0.0,0.0,0.25,-0.25,inf
2020,15204,8,1.0,02/21/2020,4934323,away,465,UNLV,8,0,8,4,0,1,0,0,0,0,0,0,0,2,0,1,0.0,0,0,0,0.0,0,0.0,0.25,4,0.25,0.0,0.25,0.25,0.5,18.0,0.0,0.5,0.554,0.536,0.552,,0.0,0.0,0.5,0.0,0.5,0.0
2020,15204,8,1.0,02/23/2020,1831826,away,465,UNLV,5,1,4,29,5,7,1,0,3,5,3,1,3,5,1,17,0.0,0,0,0,0.0,0,0.0,4.97625,32,0.241,0.517,0.312,0.724,1.036,191.0,0.034,0.19,13.11,12.214,13.068,3.0,0.286,0.094,0.156,0.094,0.062,0.6
2020,15204,8,1.0,02/23/2020,4937576,away,465,UNLV,5,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.368,-0.392,-0.384,,,0.0,0.25,0.0,0.25,0.0
2020,15204,8,1.0,02/25/2020,1832112,home,695,UT Martin,10,5,5,33,10,11,3,0,1,8,3,1,6,7,0,17,0.0,2,0,1,0.0,0,1.0,8.226666666666665,40,0.333,0.424,0.475,0.636,1.111,180.0,0.091,0.385,14.114,13.434,14.308,1.5,0.5,0.025,0.175,0.15,0.025,0.857
2020,15204,8,1.0,02/25/2020,4939360,home,695,UT Martin,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,8,1.0,02/26/2020,1832218,home,419,Middle Tenn.,12,6,6,29,6,8,2,1,1,8,1,0,3,6,0,15,0.0,2,0,0,0.0,0,2.0,6.24764705882353,32,0.276,0.379,0.406,0.655,1.061,178.0,0.172,0.318,11.942,11.652,11.864,1.0,0.417,0.031,0.188,0.094,0.094,0.5
2020,15204,8,1.0,02/26/2020,4940902,home,419,Middle Tenn.,12,6,6,9,6,7,2,0,0,1,1,0,0,0,0,9,0.0,0,0,0,0.0,0,0.0,7.057777777777778,9,0.778,0.333,0.778,1.222,2.0,422.0,0.222,0.778,8.0,7.894,7.988,0.0,0.857,0.0,0.0,0.0,0.0,
2020,15204,8,1.0,02/28/2020,1832393,home,275,Harvard,15,3,12,33,11,14,3,0,0,8,0,0,13,7,0,17,0.0,2,0,0,0.0,0,3.0,12.627083333333331,46,0.424,0.485,0.63,0.606,1.236,189.0,0.091,0.538,13.854,13.568,13.796,,0.379,0.0,0.152,0.283,-0.131,1.857
2020,15204,8,1.0,02/28/2020,4942170,home,275,Harvard,15,3,12,8,4,5,0,0,0,5,0,0,1,1,0,5,0.0,0,0,0,0.0,0,0.0,3.5066666666666664,9,0.625,0.125,0.667,0.625,1.292,200.0,0.0,0.714,3.922,3.856,3.912,,0.667,0.0,0.111,0.111,0.0,1.0
2020,15204,8,1.0,02/29/2020,1832826,home,275,Harvard,10,5,5,22,8,9,0,0,1,4,1,1,5,3,0,12,0.0,4,1,0,0.0,0,2.0,7.650625,28,0.409,0.364,0.643,0.591,1.234,185.0,0.0,0.444,10.086,9.806,10.632,1.0,0.412,0.036,0.107,0.179,-0.072,1.667
2020,15204,8,1.0,02/29/2020,4944188,home,275,Harvard,10,5,5,7,2,1,0,0,0,1,0,0,1,2,0,1,0.0,0,1,1,0.0,0,1.0,0.356,10,0.143,0.143,0.2,0.143,0.343,-25.0,0.0,0.167,0.694,0.242,0.264,,1.0,0.0,0.2,0.1,0.1,0.5
2020,15204,8,1.0,03/01/2020,1833026,home,275,Harvard,6,3,3,30,6,9,3,0,1,6,1,0,5,4,0,15,0.0,3,1,0,0.0,0,0.0,7.471794871794871,36,0.3,0.4,0.472,0.633,1.105,179.0,0.1,0.32,12.518,12.162,12.384,1.0,0.312,0.028,0.111,0.139,-0.028,1.25
2020,15204,8,1.0,03/01/2020,4945421,home,275,Harvard,6,3,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.20800000000000002,5,0.0,0.667,0.4,0.0,0.4,-50.0,0.0,0.0,-0.286,-0.294,-0.288,,0.0,0.0,0.4,0.4,0.0,1.0
2020,15204,8,1.0,03/03/2020,1833399,home,646,South Alabama,12,2,10,30,10,12,2,0,3,11,0,0,1,4,0,23,0.0,1,0,1,0.0,0,0.0,9.993939393939392,32,0.4,0.4,0.438,0.933,1.371,279.0,0.067,0.375,18.638,17.916,18.192,0.0,0.636,0.094,0.125,0.031,0.094,0.25
2020,15204,8,1.0,03/03/2020,4947945,home,646,South Alabama,12,2,10,7,2,2,0,0,1,1,0,0,2,1,0,5,0.0,0,0,0,0.0,0,0.0,2.453333333333333,9,0.286,0.714,0.444,0.857,1.301,253.0,0.0,0.2,3.682,3.6,3.66,0.0,0.333,0.111,0.111,0.222,-0.111,2.0
2020,15204,8,1.0,03/06/2020,1833909,home,28600,Lipscomb,2,1,1,41,2,9,0,0,0,1,1,0,6,15,2,9,0.0,0,1,0,0.0,0,0.0,3.1591666666666662,48,0.22,0.171,0.312,0.22,0.532,15.0,0.0,0.346,5.96,4.514,4.668,0.0,0.133,0.0,0.312,0.125,0.187,0.4
2020,15204,8,1.0,03/06/2020,4951365,home,28600,Lipscomb,2,1,1,7,0,2,1,0,0,0,0,0,0,2,0,3,0.0,0,0,0,0.0,0,0.0,0.8571428571428571,7,0.286,0.143,0.286,0.571,0.857,134.0,0.143,0.4,2.274,2.22,2.26,,0.0,0.0,0.286,0.0,0.286,0.0
2020,15204,8,1.0,03/07/2020,1834281,home,28600,Lipscomb,2,3,-1,27,1,3,1,0,0,2,1,0,6,6,1,4,0.0,2,0,0,0.0,0,1.0,1.844,33,0.111,0.296,0.333,0.185,0.518,6.0,0.037,0.143,2.822,2.028,2.136,0.0,0.091,0.0,0.182,0.182,0.0,1.0
2020,15204,8,1.0,03/07/2020,4955107,home,28600,Lipscomb,2,3,-1,2,1,0,0,0,0,0,2,0,2,1,0,0,0.0,0,0,0,0.0,0,0.0,0.52,4,0.0,2.0,0.5,0.0,0.5,-38.0,0.0,0.0,0.172,0.164,0.168,0.0,0.5,0.0,0.25,0.5,-0.25,2.0
2020,15204,8,1.0,03/08/2020,1834596,home,28600,Lipscomb,14,2,12,25,11,7,3,1,1,10,0,1,8,5,0,15,0.0,4,0,1,0.0,0,0.0,8.596842105263159,34,0.28,0.6,0.559,0.8,1.359,248.0,0.24,0.3,12.99,12.326,13.192,0.0,0.556,0.029,0.147,0.235,-0.088,1.6
2020,15204,8,1.0,03/08/2020,4954096,home,28600,Lipscomb,14,2,12,7,3,3,1,0,0,2,0,0,1,1,0,4,0.0,0,0,0,0.0,0,0.0,2.13,8,0.429,0.286,0.5,0.714,1.214,210.0,0.143,0.5,3.212,3.148,3.196,,0.75,0.0,0.125,0.125,0.0,1.0
2020,15204,8,1.0,03/10/2020,1835046,away,9,UAB,13,7,6,31,11,10,2,0,1,11,5,0,6,5,0,15,0.0,4,0,1,0.0,0,0.0,8.455238095238096,38,0.323,0.516,0.526,0.581,1.107,167.0,0.065,0.346,13.68,12.992,13.224,1.7,0.526,0.026,0.132,0.158,-0.026,1.2
2020,15204,8,1.0,03/10/2020,4957130,away,9,UAB,13,7,6,6,2,0,0,0,0,2,0,0,5,1,0,0,0.0,1,0,0,0.0,0,0.0,0.7799999999999999,11,0.0,0.833,0.545,0.0,0.545,-33.0,0.0,0.0,-0.208,-0.258,-0.236,,0.333,0.0,0.091,0.455,-0.364,5.0
2020,15204,8,1.0,03/13/2020,1835046,home,0,0.0,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,8,1.0,03/14/2020,1835046,home,0,0.0,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,9,1.0,02/14/2020,1830139,home,513,Notre Dame,2,4,-2,23,2,3,1,1,0,2,0,0,4,9,0,6,0.0,1,1,0,0.0,0,0.0,2.0317241379310347,28,0.13,0.304,0.286,0.348,0.634,56.0,0.174,0.214,3.808,3.61,3.72,,0.25,0.0,0.321,0.143,0.178,0.444
2020,15204,9,1.0,02/14/2020,4926078,home,513,Notre Dame,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,9,1.0,02/15/2020,1830376,home,513,Notre Dame,10,7,3,24,8,6,1,0,2,9,0,1,6,6,0,13,0.0,1,1,0,0.0,0,0.0,5.57375,31,0.25,0.5,0.419,0.667,1.086,184.0,0.042,0.25,9.412,9.136,9.952,0.0,0.545,0.065,0.194,0.194,0.0,1.0
2020,15204,9,1.0,02/15/2020,4928338,home,513,Notre Dame,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,9,1.0,02/16/2020,1830684,home,513,Notre Dame,3,9,-6,26,2,2,1,0,0,3,0,0,1,9,0,3,0.0,1,0,0,0.0,0,1.0,0.5028571428571429,27,0.077,0.077,0.148,0.154,0.302,-28.0,0.038,0.118,0.848,0.688,0.776,,0.5,0.0,0.333,0.037,0.296,0.111
2020,15204,9,1.0,02/16/2020,4929888,home,513,Notre Dame,3,9,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,9,1.0,02/19/2020,1831059,away,315,Jacksonville St.,3,5,-2,26,3,7,3,0,0,1,0,0,1,8,0,10,0.0,0,0,1,0.0,0,2.0,2.9499999999999997,28,0.269,0.154,0.286,0.5,0.786,109.0,0.115,0.368,7.656,7.098,7.236,,0.375,0.0,0.286,0.036,0.25,0.125
2020,15204,9,1.0,02/19/2020,4932183,away,315,Jacksonville St.,3,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,9,1.0,02/21/2020,1831125,home,456,UNC Asheville,3,7,-4,28,1,5,0,0,0,2,0,0,2,9,0,5,0.0,1,0,0,0.0,0,0.0,1.4916129032258065,30,0.179,0.071,0.267,0.179,0.446,-5.0,0.0,0.263,2.398,2.226,2.332,,0.125,0.0,0.3,0.067,0.233,0.222
