season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,11620,368,1.0,02/24/2014,588765,576,Rider,2,1,1,29,2,30,6,1,0,0,1,0,2,2,3,0,0,0.0,0,1,0,0.0,0,0.0,0.728,5,3.0,1.6,4.0,5.6,173.0,0.5,-6.0,3.4559999999999995,3.4719999999999995,4.744,3.75,0.0,0.6,0.4,0.19999999999999996,0.6666666666666666
2014,11620,368,1.0,02/28/2014,589124,140,Cincinnati,1,0,1,29,1,24,3,1,0,0,0,0,2,2,6,1,0,0.0,2,1,0,0.0,0,0.0,0.7366666666666667,4,3.0,1.75,5.0,6.75,235.0,1.0,-0.6,3.0219999999999994,2.436,3.732,3.4285714285714284,0.0,1.5,0.5,1.0,0.3333333333333333
2014,11620,368,1.0,03/01/2014,589204,742,Virginia Tech,3,4,-1,29,3,36,5,1,0,0,3,1,0,9,9,0,0,0.0,0,0,0,2.0,0,0.0,2.7733333333333334,12,1.6666666666666667,1.1666666666666667,2.3333333333333335,3.5,65.0,0.333,-0.8333333333333334,3.5079999999999996,3.596,3.592,2.5714285714285716,0.0,0.75,0.75,0.0,1.0
2014,11620,368,1.0,03/01/2014,589540,140,Cincinnati,6,2,4,29,6,35,12,2,0,0,6,1,1,3,3,0,0,0.0,1,1,1,1.0,0,0.0,1.43,11,2.0,1.4545454545454546,2.6666666666666665,4.121212121212121,91.0,0.333,3.0,8.565999999999997,8.218,8.856,2.1875,0.0,0.2727272727272727,0.2727272727272727,0.0,1.0
2014,11620,368,1.0,03/02/2014,589701,742,Virginia Tech,6,4,2,29,6,32,11,1,1,0,6,2,0,3,4,0,0,0.0,2,3,1,3.0,0,0.0,1.5946666666666667,13,1.8333333333333333,1.2307692307692308,2.6666666666666665,3.8974358974358974,86.0,0.667,3.6666666666666665,9.207999999999998,8.77,8.78,2.0,0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.75
2014,11620,368,1.0,03/11/2014,591669,572,Rhode Island,8,4,4,29,8,32,5,3,1,0,8,0,1,6,4,0,0,0.0,5,3,0,0.0,0,0.0,2.0209090909090914,17,0.625,0.9411764705882353,1.75,2.6911764705882355,25.0,0.75,1.25,6.898,6.736000000000001,7.432,2.0,0.0,0.23529411764705882,0.35294117647058826,-0.11764705882352944,1.5
2014,11620,368,1.0,03/15/2014,592835,62,Binghamton,4,2,2,29,4,23,5,0,0,0,3,1,1,3,3,0,0,0.0,0,1,0,0.0,0,0.0,0.8125,8,1.25,1.0,1.25,2.25,-3.0,0.0,5.0,2.466,2.458,3.096,2.875,0.0,0.375,0.375,0.0,1.0
2014,11620,368,1.0,03/15/2014,593107,62,Binghamton,4,2,2,29,4,33,11,0,0,0,3,2,0,3,11,0,0,0.0,0,2,0,0.0,0,0.0,1.4444444444444444,9,2.75,1.5555555555555556,2.75,4.305555555555555,98.0,0.0,-1.5714285714285714,6.482,6.546,6.532,2.357142857142857,0.0,1.2222222222222223,0.3333333333333333,0.8888888888888891,0.2727272727272727
2014,11620,368,1.0,03/19/2014,593746,813,Yale,0,1,-1,29,0,33,6,0,0,0,0,1,2,5,12,0,0,0.0,0,0,0,2.0,0,0.0,2.444,5,inf,2.2,inf,inf,inf,,-0.5,2.984,3.128,4.396000000000001,3.0,0.0,2.4,1.0,1.4,0.4166666666666667
2014,11620,368,1.0,03/21/2014,594063,786,William & Mary,4,16,-12,29,4,33,9,1,0,1,4,0,0,2,9,0,0,0.0,0,0,0,2.0,0,0.0,0.9533333333333335,6,2.25,1.8333333333333333,3.75,5.583333333333333,164.0,0.25,-1.3333333333333333,7.038,7.15,7.140000000000001,3.2,0.16666666666666666,1.5,0.3333333333333333,1.1666666666666667,0.2222222222222222
2014,11620,368,1.0,03/22/2014,594925,80,Brown,2,8,-6,29,2,31,5,1,0,0,1,0,0,0,9,0,0,0.0,1,0,0,0.0,0,0.0,0.52,2,2.5,3.0,3.5,6.5,177.0,0.5,-0.7142857142857143,3.7579999999999996,3.844,3.848,5.166666666666667,0.0,4.5,0.0,4.5,0.0
2014,11620,368,1.0,03/23/2014,595295,80,Brown,3,9,-6,29,3,34,10,2,1,0,3,0,1,3,8,0,0,0.0,1,1,0,1.0,0,0.0,1.755,7,3.3333333333333335,2.0,5.666666666666667,7.666666666666667,281.0,1.667,-2.0,8.105999999999998,8.176,8.812,2.4285714285714284,0.0,1.1428571428571428,0.42857142857142855,0.7142857142857142,0.375
2014,11620,368,1.0,03/25/2014,595504,81,Bryant,4,5,-1,29,4,32,9,3,0,0,4,1,1,2,7,0,0,0.0,1,1,0,3.0,0,0.0,1.2025000000000001,7,2.25,1.7142857142857142,3.75,5.464285714285714,161.0,0.75,-3.0,7.294,7.34,7.98,2.6666666666666665,0.0,1.0,0.2857142857142857,0.7142857142857143,0.2857142857142857
2014,11620,368,1.0,04/01/2014,597142,127,Central Conn. St.,3,4,-1,29,3,31,4,0,0,2,3,0,1,2,8,0,0,0.0,1,0,0,0.0,0,0.0,0.7799999999999999,5,1.3333333333333333,1.4,4.0,5.4,168.0,0.0,-0.2857142857142857,4.925999999999999,4.9879999999999995,5.636,5.8,0.4,1.6,0.4,1.2000000000000002,0.25
2014,11620,368,1.0,04/05/2014,598060,14,UAlbany,7,8,-1,29,7,39,10,1,0,0,7,1,0,3,9,0,0,0.0,1,0,0,1.0,0,0.0,1.3709090909090909,10,1.4285714285714286,1.4,1.7142857142857142,3.114285714285714,34.0,0.143,-5.0,6.438,6.523999999999999,6.528,2.7857142857142856,0.0,0.9,0.3,0.6000000000000001,0.3333333333333333
2014,11620,368,1.0,04/05/2014,598310,14,UAlbany,11,4,7,29,11,35,13,2,0,0,9,4,0,7,4,0,0,0.0,1,1,0,0.0,0,0.0,2.314,19,1.1818181818181819,1.105263157894737,1.5454545454545454,2.650717703349282,17.0,0.182,1.8571428571428572,9.187999999999999,9.186,9.192,1.6666666666666667,0.0,0.21052631578947367,0.3684210526315789,-0.15789473684210525,1.75
2014,11620,368,1.0,04/06/2014,598631,14,UAlbany,2,3,-1,29,2,33,8,3,0,0,2,2,0,2,9,0,0,0.0,0,1,0,0.0,0,0.0,1.3519999999999999,5,4.0,2.0,7.0,9.0,359.0,1.5,-1.1428571428571428,7.0280000000000005,7.1080000000000005,7.096,3.3,0.0,1.8,0.4,1.4,0.2222222222222222
2014,11620,368,1.0,04/08/2014,599154,220,Fairfield,4,2,2,29,4,36,13,0,0,0,4,3,1,1,5,1,0,0.0,3,0,0,1.0,0,0.0,1.7550000000000001,5,3.25,3.4,3.25,6.65,171.0,0.0,-13.0,9.099999999999998,8.592,9.244,2.1176470588235294,0.0,1.0,0.2,0.8,0.2
2014,11620,368,1.0,04/12/2014,600329,380,Maine,4,5,-1,29,4,38,10,3,1,0,4,0,0,2,11,0,0,0.0,2,0,0,0.0,0,0.0,1.82,6,2.5,2.3333333333333335,4.75,7.083333333333334,234.0,1.5,-1.4285714285714286,9.331999999999999,9.448,9.456,2.7142857142857144,0.0,1.8333333333333333,0.3333333333333333,1.5,0.18181818181818182
2014,11620,368,1.0,04/12/2014,600591,380,Maine,2,3,-1,29,2,36,12,0,0,0,1,4,0,4,5,0,0,0.0,0,1,0,1.0,0,0.0,2.7485714285714287,7,6.0,2.2857142857142856,6.0,8.285714285714285,307.0,0.0,-4.0,7.62,7.699999999999999,7.68,2.25,0.0,0.7142857142857143,0.5714285714285714,0.1428571428571429,0.8
2014,11620,368,1.0,04/13/2014,600951,380,Maine,1,2,-1,29,1,32,4,0,0,0,1,3,0,4,6,0,0,0.0,0,1,0,0.0,0,0.0,1.7333333333333334,6,4.0,1.3333333333333333,4.0,5.333333333333333,167.0,0.0,-0.8,2.802,2.834,2.8280000000000003,4.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666
2014,11620,368,1.0,04/16/2014,601529,67,Boston College,6,7,-1,29,6,39,10,5,0,1,5,2,0,1,8,0,0,0.0,1,1,1,1.0,0,0.0,0.8320000000000001,9,1.6666666666666667,1.3333333333333333,4.0,5.333333333333333,167.0,0.833,-4.5,11.445999999999996,11.121999999999998,11.123999999999999,3.4545454545454546,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.7777777777777777,0.125
2014,11620,368,1.0,04/18/2014,602206,683,Stony Brook,3,9,-6,29,3,36,12,1,0,0,3,0,1,3,5,0,0,0.0,1,0,1,1.0,0,0.0,2.015,7,4.0,2.2857142857142856,4.666666666666667,6.9523809523809526,228.0,0.333,-12.0,7.879999999999999,7.611999999999999,8.244,2.25,0.0,0.7142857142857143,0.42857142857142855,0.28571428571428575,0.6
2014,11620,368,1.0,04/18/2014,602356,683,Stony Brook,2,1,1,29,2,27,6,1,0,0,2,3,1,3,10,0,0,0.0,1,3,1,0.0,0,0.0,1.3,9,3.0,1.1111111111111112,4.0,5.111111111111111,162.0,0.5,-0.8571428571428571,5.049999999999999,4.662,5.304,2.7,0.0,1.1111111111111112,0.3333333333333333,0.7777777777777779,0.3
2014,11620,368,1.0,04/19/2014,602574,683,Stony Brook,3,1,2,29,3,26,5,0,0,0,2,4,0,4,7,0,0,0.0,1,1,0,2.0,0,0.0,1.7333333333333334,8,1.6666666666666667,1.25,1.6666666666666667,2.916666666666667,28.0,0.0,-1.25,3.7239999999999993,3.746,3.752,2.6,0.0,0.875,0.5,0.375,0.5714285714285714
2014,11620,368,1.0,04/22/2014,603351,386,Marist,8,5,3,29,8,35,10,0,0,0,6,3,0,3,4,0,0,0.0,3,1,1,1.0,0,0.0,1.7225000000000001,13,1.25,1.2307692307692308,1.25,2.480769230769231,3.0,0.0,2.0,7.117999999999999,6.726,6.752,2.1875,0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.75
2014,11620,368,1.0,04/26/2014,604498,391,UMBC,5,1,4,29,5,33,10,3,0,0,5,0,1,1,6,0,0,0.0,1,2,0,0.0,0,0.0,0.7511111111111112,8,2.0,1.5,3.2,4.7,124.0,0.6,-10.0,7.662,7.66,8.3,2.75,0.0,0.75,0.125,0.625,0.16666666666666666
2014,11620,368,1.0,04/26/2014,604703,391,UMBC,15,1,14,29,15,35,16,6,0,3,13,2,1,3,6,0,0,0.0,1,0,1,0.0,0,0.0,1.066,19,1.0666666666666667,1.0526315789473684,2.6666666666666665,3.719298245614035,82.0,0.4,1.8571428571428572,17.432,17.107999999999997,17.756,1.8823529411764706,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.5
2014,11620,368,1.0,04/27/2014,604975,391,UMBC,12,8,4,29,12,39,14,5,0,0,12,4,0,6,5,0,0,0.0,0,0,1,1.0,0,0.0,1.7789473684210528,19,1.1666666666666667,1.0526315789473684,2.0,3.052631578947368,42.0,0.417,1.75,11.83,11.516,11.512,1.95,0.0,0.2631578947368421,0.3157894736842105,-0.05263157894736842,1.2
2014,11620,368,1.0,04/29/2014,605501,80,Brown,4,5,-1,29,4,25,5,2,0,0,1,0,0,0,3,0,0,0.0,3,0,0,0.0,0,0.0,0.8914285714285715,4,1.25,2.0,2.25,4.25,80.0,0.5,5.0,5.026,5.028,5.056,3.125,0.0,0.75,0.0,0.75,0.0
2014,11620,368,1.0,04/29/2014,605513,80,Brown,5,3,2,29,4,25,9,1,0,0,1,1,0,0,2,0,0,0.0,1,1,0,0.0,0,0.0,0.6066666666666667,5,2.25,2.0,2.75,4.75,109.0,0.25,4.5,6.2139999999999995,6.22,6.219999999999999,2.5,0.0,0.4,0.0,0.4,0.0
2014,11620,368,1.0,05/03/2014,606196,62,Binghamton,6,10,-4,29,6,34,8,0,0,1,6,2,0,4,6,0,0,0.0,1,0,0,1.0,0,0.0,1.630909090909091,10,1.3333333333333333,1.3,2.0,3.3,48.0,0.0,-7.0,6.271999999999999,6.326,6.332,2.75,0.1,0.6,0.4,0.19999999999999996,0.6666666666666666
2014,11620,368,1.0,05/03/2014,606338,62,Binghamton,3,2,1,29,3,27,10,0,0,0,1,1,0,1,3,0,0,0.0,3,1,0,0.0,0,0.0,1.9500000000000002,5,3.3333333333333335,2.8,3.3333333333333335,6.133333333333333,162.0,0.0,inf,6.845999999999999,6.856,6.871999999999999,1.9285714285714286,0.0,0.6,0.2,0.39999999999999997,0.3333333333333333
2014,11620,368,1.0,05/04/2014,606562,62,Binghamton,3,7,-4,29,3,27,5,0,0,0,3,3,0,2,4,0,0,0.0,1,2,1,0.0,0,0.0,1.04,8,1.6666666666666667,1.0,1.6666666666666667,2.666666666666667,22.0,0.0,inf,3.978,3.5660000000000003,3.572,3.375,0.0,0.5,0.25,0.25,0.5
2014,11620,368,1.0,05/10/2014,607481,272,Hartford,6,8,-2,29,6,31,9,2,1,0,6,1,0,2,9,0,0,0.0,1,0,2,1.0,0,0.0,0.9927272727272727,10,1.5,1.2,2.6666666666666665,3.8666666666666663,85.0,0.833,-9.0,8.437999999999999,7.783999999999999,7.787999999999999,2.5833333333333335,0.0,0.9,0.2,0.7,0.2222222222222222
2014,11620,368,1.0,05/10/2014,607509,272,Hartford,2,5,-3,29,2,21,4,1,0,0,1,0,2,2,4,0,0,0.0,1,1,0,1.0,0,0.0,0.7366666666666667,5,2.0,1.4,3.0,4.4,110.0,0.5,-2.0,2.6079999999999997,2.606,3.892,3.0,0.0,0.8,0.4,0.4,0.5
2014,11620,368,1.0,05/11/2014,607634,272,Hartford,3,2,1,29,3,28,6,0,1,0,2,3,1,2,5,0,0,0.0,2,1,0,2.0,0,0.0,1.43,6,2.0,1.6666666666666667,3.0,4.666666666666667,116.0,1.0,-3.0,5.209999999999999,5.214,5.868,2.8,0.0,0.8333333333333334,0.3333333333333333,0.5,0.4
2014,11620,368,1.0,05/13/2014,607788,500,Northeastern,3,7,-4,29,3,32,6,0,0,0,3,2,0,3,10,0,0,0.0,2,0,0,1.0,0,0.0,1.9175,6,2.0,1.8333333333333333,2.0,3.833333333333333,61.0,0.0,-0.8571428571428571,4.23,4.314,4.328,2.909090909090909,0.0,1.6666666666666667,0.5,1.1666666666666667,0.3
2014,11620,368,1.0,05/17/2014,608328,283,Hofstra,4,2,2,29,4,34,8,2,0,0,3,1,1,1,3,0,0,0.0,1,1,0,0.0,0,0.0,0.8171428571428571,6,2.0,1.6666666666666667,3.0,4.666666666666667,116.0,0.5,8.0,6.015999999999999,6.021999999999999,6.664,3.4,0.0,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333
2014,11620,368,1.0,05/17/2014,608348,283,Hofstra,11,18,-7,29,10,36,11,2,1,2,10,2,1,3,7,0,0,0.0,2,0,0,1.0,0,0.0,1.3693333333333333,13,1.1,1.2307692307692308,2.6,3.830769230769231,82.0,0.5,9.0,11.613999999999999,11.658,12.315999999999999,2.4285714285714284,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.30769230769230765,0.42857142857142855
2014,11620,370,1.0,02/14/2014,586943,30024,Utah Valley,2,1,1,31,2,25,2,1,0,0,2,1,0,4,5,0,0,0.0,0,0,0,0.0,0,0.0,1.1266666666666667,6,1.0,1.0,2.0,3.0,41.0,0.5,-0.6666666666666666,1.8599999999999997,1.9,1.9,4.166666666666667,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666674,0.8
2014,11620,370,1.0,02/15/2014,587074,30024,Utah Valley,3,5,-2,31,3,29,8,0,0,0,3,4,0,2,5,0,0,0.0,1,0,1,1.0,0,0.0,1.5971428571428572,6,2.6666666666666665,1.8333333333333333,2.6666666666666665,4.5,100.0,0.0,-8.0,5.839999999999999,5.54,5.539999999999999,2.6363636363636362,0.0,0.8333333333333334,0.3333333333333333,0.5,0.4
2014,11620,370,1.0,02/16/2014,587380,30024,Utah Valley,9,2,7,31,7,29,9,0,0,0,6,2,0,0,3,0,0,0.0,4,1,3,1.0,0,0.0,1.1093333333333333,11,1.2857142857142858,1.1818181818181819,1.2857142857142858,2.4675324675324677,4.0,0.0,1.2857142857142858,7.526000000000001,6.376,6.412000000000001,2.230769230769231,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0
2014,11620,370,1.0,02/18/2014,587575,626,San Diego St.,2,9,-7,31,1,28,4,2,0,0,1,1,0,3,7,0,0,0.0,0,0,0,2.0,0,0.0,1.495,4,4.0,1.75,8.0,9.75,412.0,2.0,-0.6666666666666666,3.8339999999999996,3.914,3.9080000000000004,4.0,0.0,1.75,0.75,1.0,0.42857142857142855
2014,11620,370,1.0,02/21/2014,587827,529,Oregon,2,12,-10,31,2,27,8,2,0,0,2,2,0,2,8,0,0,0.0,2,1,2,3.0,0,0.0,1.6755555555555555,7,4.0,1.7142857142857142,6.0,7.714285714285714,293.0,1.0,-2.0,7.736,7.048,7.055999999999999,2.25,0.0,1.1428571428571428,0.2857142857142857,0.8571428571428571,0.25
2014,11620,370,1.0,02/22/2014,588054,529,Oregon,3,5,-2,31,2,29,5,0,1,0,3,1,1,0,11,0,0,0.0,0,1,0,0.0,0,0.0,0.3466666666666667,3,2.5,1.6666666666666667,4.0,5.666666666666667,175.0,1.5,-0.5555555555555556,3.622,3.6940000000000004,4.328,5.8,0.0,3.6666666666666665,0.0,3.6666666666666665,0.0
2014,11620,370,1.0,02/23/2014,588525,529,Oregon,3,4,-1,31,2,28,7,0,0,0,2,0,0,2,4,0,0,0.0,0,2,0,0.0,0,0.0,0.9533333333333333,6,3.5,1.5,3.5,5.0,141.0,0.0,-3.5,3.9979999999999998,3.99,3.98,3.111111111111111,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5
2014,11620,370,1.0,02/25/2014,588784,109,UC Irvine,2,3,-1,31,1,34,8,0,0,0,0,1,2,2,12,0,0,0.0,0,1,0,0.0,0,0.0,1.3,4,8.0,2.5,8.0,10.5,430.0,0.0,-0.7272727272727273,4.114,4.226,5.491999999999999,3.4,0.0,3.0,0.5,2.5,0.16666666666666666
2014,11620,370,1.0,03/01/2014,589335,732,Utah,6,7,-1,31,4,29,7,0,0,0,5,1,0,4,9,0,0,0.0,0,3,1,0.0,0,0.0,1.1700000000000002,12,1.75,0.9166666666666666,1.75,2.6666666666666665,25.0,0.0,-1.75,4.367999999999999,3.974,3.968,2.6363636363636362,0.0,0.75,0.3333333333333333,0.4166666666666667,0.4444444444444444
2014,11620,370,1.0,03/01/2014,589521,732,Utah,2,0,2,31,1,24,5,1,0,0,1,0,4,5,5,0,0,0.0,1,1,0,0.0,0,0.0,1.43,7,5.0,1.5714285714285714,7.0,8.571428571428571,349.0,1.0,-1.25,2.6399999999999997,2.6619999999999995,5.224,2.1818181818181817,0.0,0.7142857142857143,0.7142857142857143,0.0,1.0
2014,11620,370,1.0,03/02/2014,589747,732,Utah,4,1,3,31,4,25,6,2,0,1,4,0,0,0,6,0,0,0.0,1,0,0,0.0,0,0.0,0.364,4,1.5,1.75,3.5,5.25,147.0,0.5,-1.6666666666666667,6.3519999999999985,6.405999999999999,6.411999999999999,4.0,0.25,1.5,0.0,1.5,0.0
2014,11620,370,1.0,03/04/2014,589995,110,UCLA,6,1,5,31,5,29,7,0,0,0,5,1,0,3,7,0,0,0.0,3,4,0,1.0,0,0.0,1.5253333333333334,12,1.4,1.0833333333333333,1.4,2.4833333333333334,8.0,0.0,-3.5,4.983999999999999,4.866,4.8919999999999995,2.230769230769231,0.0,0.5833333333333334,0.25,0.33333333333333337,0.42857142857142855
2014,11620,370,1.0,03/05/2014,590097,101,CSUN,12,11,1,31,10,49,21,3,1,0,10,2,0,3,12,0,0,0.0,4,2,1,2.0,0,0.0,2.678,16,2.1,1.75,3.0,4.75,118.0,0.6,-21.0,16.764,16.458,16.476,1.75,0.0,0.75,0.1875,0.5625,0.25
2014,11620,370,1.0,03/07/2014,590321,505,Northern Ky.,4,2,2,31,3,24,5,0,1,0,4,1,2,3,3,0,0,0.0,0,0,2,0.0,0,0.0,0.78,8,1.6666666666666667,1.0,2.6666666666666665,3.6666666666666665,80.0,1.0,2.5,3.976,3.2760000000000002,4.5520000000000005,3.0,0.0,0.375,0.375,0.0,1.0
2014,11620,370,1.0,03/08/2014,590589,505,Northern Ky.,8,3,5,31,7,31,12,2,0,1,7,1,1,3,3,0,0,0.0,2,1,2,0.0,0,0.0,1.5253333333333334,13,1.7142857142857142,1.3076923076923077,2.857142857142857,4.164835164835165,99.0,0.286,2.2,10.625999999999998,9.889999999999999,10.54,1.875,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.0,1.0
2014,11620,370,1.0,03/09/2014,591116,505,Northern Ky.,13,10,3,31,11,34,15,1,2,1,11,1,0,2,5,0,0,0.0,0,1,1,1.0,0,0.0,0.6933333333333334,15,1.3636363636363635,1.1333333333333333,2.4545454545454546,3.587878787878788,71.0,0.636,2.3333333333333335,12.649999999999999,12.312,12.304,2.0625,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.19999999999999998,0.4
2014,11620,370,1.0,03/11/2014,591670,657,Southern California,1,6,-5,31,1,27,7,0,0,0,1,1,0,4,8,0,0,0.0,0,1,0,3.0,0,0.0,2.08,6,7.0,1.8333333333333333,7.0,8.833333333333334,355.0,0.0,-1.0,4.196000000000001,4.268000000000001,4.256,2.4545454545454546,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
2014,11620,370,1.0,03/14/2014,592258,551,Portland,5,2,3,31,5,26,7,2,0,0,4,0,2,2,2,0,0,0.0,1,0,2,0.0,0,0.0,0.728,9,1.4,1.1111111111111112,2.2,3.3111111111111113,56.0,0.4,1.4,5.5440000000000005,4.826,6.111999999999999,2.6,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0
2014,11620,370,1.0,03/15/2014,592589,551,Portland,10,8,2,31,9,31,11,2,1,0,8,1,0,2,3,0,0,0.0,2,1,0,1.0,0,0.0,1.1885714285714286,12,1.2222222222222223,1.25,2.0,3.25,47.0,0.556,1.8333333333333333,9.035999999999998,9.015999999999998,9.032,2.066666666666667,0.0,0.25,0.16666666666666666,0.08333333333333334,0.6666666666666666
2014,11620,370,1.0,03/16/2014,593247,551,Portland,8,7,1,31,8,34,15,8,0,0,8,1,0,1,3,0,0,0.0,1,0,1,1.0,0,0.0,0.8981818181818181,10,1.875,1.7,3.875,5.575,168.0,1.0,2.5,14.755999999999998,14.456,14.452,2.0,0.0,0.3,0.1,0.19999999999999998,0.3333333333333333
2014,11620,370,1.0,03/18/2014,593493,99,Long Beach St.,4,3,1,31,3,25,7,1,0,1,4,1,0,2,4,0,0,0.0,3,1,0,1.0,0,0.0,1.848888888888889,6,2.3333333333333335,2.0,4.333333333333333,6.333333333333333,202.0,0.333,-3.0,7.227999999999999,7.222,7.244,2.1818181818181817,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5
2014,11620,370,1.0,03/21/2014,594064,627,San Diego,7,0,7,31,5,33,8,1,0,1,6,0,1,4,8,0,0,0.0,0,0,0,0.0,0,0.0,1.2711111111111113,9,1.6,1.3333333333333333,2.8,4.133333333333333,96.0,0.2,-1.75,6.046,6.134,6.768000000000001,2.909090909090909,0.1111111111111111,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.5
2014,11620,370,1.0,03/22/2014,594403,627,San Diego,5,3,2,31,5,24,4,0,0,1,4,0,0,2,2,0,0,0.0,1,3,0,1.0,0,0.0,0.6381818181818182,10,0.8,0.7,1.6,2.3,11.0,0.0,1.5,3.7939999999999996,3.672,3.6839999999999997,3.8333333333333335,0.1,0.2,0.2,0.0,1.0
2014,11620,370,1.0,03/23/2014,595048,627,San Diego,1,8,-7,31,1,29,6,0,0,0,1,2,0,1,4,0,0,0.0,0,0,0,2.0,0,0.0,1.4300000000000002,2,6.0,3.5,6.0,9.5,336.0,0.0,-2.0,3.778,3.8499999999999996,3.84,4.142857142857143,0.0,2.0,0.5,1.5,0.25
2014,11620,370,1.0,03/25/2014,595455,657,Southern California,2,4,-2,31,1,31,8,0,0,0,2,0,0,2,5,0,0,0.0,1,0,2,1.0,0,0.0,1.6033333333333335,5,8.0,2.2,8.0,10.2,423.0,0.0,-4.0,5.67,5.016,5.012,2.8181818181818183,0.0,1.0,0.4,0.6,0.4
2014,11620,370,1.0,03/29/2014,596300,260,Gonzaga,5,10,-5,31,4,32,8,2,0,0,5,0,0,2,5,0,0,0.0,0,1,0,0.0,0,0.0,0.8171428571428573,7,2.0,1.4285714285714286,3.0,4.428571428571429,110.0,0.5,-8.0,5.799999999999999,5.832,5.824,3.2,0.0,0.7142857142857143,0.2857142857142857,0.4285714285714286,0.4
2014,11620,370,1.0,03/29/2014,596419,260,Gonzaga,2,0,2,31,2,30,7,2,0,0,2,0,0,1,4,0,0,0.0,0,1,0,1.0,0,0.0,0.65,4,3.5,2.0,5.5,7.5,271.0,1.0,-3.5,5.397999999999999,5.43,5.42,3.75,0.0,1.0,0.25,0.75,0.25
2014,11620,370,1.0,03/30/2014,596515,260,Gonzaga,7,5,2,31,4,27,8,0,0,0,6,0,1,3,6,0,0,0.0,0,4,3,0.0,0,0.0,0.8171428571428573,14,2.0,0.7857142857142857,2.0,2.7857142857142856,36.0,0.0,8.0,5.2620000000000005,4.072,4.704000000000001,2.4545454545454546,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.5
2014,11620,370,1.0,04/01/2014,596979,110,UCLA,3,5,-2,31,2,31,9,0,0,0,3,1,1,0,7,0,0,0.0,0,1,0,0.0,0,0.0,0.3466666666666667,3,4.5,3.0,4.5,7.5,236.0,0.0,-1.8,4.973999999999999,5.045999999999999,5.672,3.4444444444444446,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0
2014,11620,370,1.0,04/04/2014,597684,629,San Francisco,4,6,-2,31,1,33,13,1,0,0,4,1,0,0,5,0,0,0.0,2,0,1,2.0,0,0.0,2.21,2,13.0,7.5,15.0,22.5,959.0,1.0,-4.333333333333333,9.489999999999998,9.236,9.232,2.2,0.0,2.5,0.0,2.5,0.0
2014,11620,370,1.0,04/05/2014,597896,629,San Francisco,3,9,-6,31,2,31,10,1,0,0,3,1,0,2,4,0,0,0.0,1,0,0,1.0,0,0.0,2.132,4,5.0,3.25,6.0,9.25,330.0,0.5,-5.0,6.927999999999999,7.013999999999999,7.007999999999999,2.3846153846153846,0.0,1.0,0.5,0.5,0.5
2014,11620,370,1.0,04/06/2014,598670,629,San Francisco,5,4,1,31,4,27,7,2,0,0,4,1,0,3,3,0,0,0.0,1,1,0,0.0,0,0.0,1.3866666666666667,8,1.75,1.375,2.75,4.125,94.0,0.5,7.0,5.7459999999999996,5.744,5.747999999999999,2.4545454545454546,0.0,0.375,0.375,0.0,1.0
2014,11620,370,1.0,04/08/2014,599155,99,Long Beach St.,8,2,6,31,6,30,10,2,0,1,7,2,0,1,5,0,0,0.0,1,0,2,1.0,0,0.0,0.8320000000000001,9,1.6666666666666667,1.3333333333333333,3.0,4.333333333333333,108.0,0.333,4.5,9.639999999999999,8.961999999999998,8.963999999999999,2.6363636363636362,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.4444444444444445,0.2
2014,11620,370,1.0,04/11/2014,599879,610,Saint Mary's (CA),4,3,1,31,4,28,7,0,1,1,4,0,0,2,6,0,0,0.0,0,0,1,0.0,0,0.0,0.7428571428571428,7,1.75,1.2857142857142858,3.5,4.785714285714286,136.0,0.75,-3.0,6.572,6.274000000000001,6.268000000000001,3.375,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.3333333333333333
