season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2024,16580,699,1.0,02/16/2024,4525701,neutral,314,Jackson St.,9,5,30,9,10,1,1,2,9,0,0,4,7,0,19,0.0,3,2,2,0.0,0,0.0,8.683414634146342,38,0.333,0.433,0.447,0.767,1.214,190.0,0.133,0.348,16.084,14.94,15.2,0.0,0.467,0.053,0.184,0.105,0.079,0.571
2024,16580,699,1.0,02/17/2024,4525838,neutral,553,Prairie View,3,5,28,3,2,0,0,1,3,0,0,4,8,1,5,0.0,0,0,1,0.0,0,0.0,1.0666666666666667,33,0.071,0.25,0.182,0.214,0.396,-13.0,0.0,0.05,2.696,1.542,1.644,0.0,0.4,0.03,0.242,0.121,0.121,0.5
2024,16580,699,1.0,02/18/2024,4526137,neutral,665,Southern U.,5,3,26,3,5,1,0,0,5,2,1,4,4,0,6,0.0,0,1,0,0.0,1,0.0,1.8670967741935485,31,0.192,0.231,0.29,0.269,0.559,17.0,0.038,0.227,3.418,3.182,3.924,0.0,0.333,0.0,0.129,0.129,0.0,1.0
2024,16580,700,1.0,02/16/2024,4525566,neutral,694,Tennessee,2,6,30,2,5,0,1,0,2,1,0,1,17,0,7,0.0,0,0,0,0.0,0,1.0,1.421935483870968,31,0.167,0.133,0.194,0.267,0.461,5.0,0.1,0.385,3.714,3.58,3.7,0.0,0.333,0.0,0.548,0.032,0.516,0.059
2024,16580,700,1.0,02/17/2024,4493159,neutral,463,Nebraska,6,3,36,6,11,2,0,0,6,0,0,3,9,0,13,0.0,0,0,2,0.0,0,0.0,4.730731707317073,41,0.306,0.139,0.341,0.417,0.758,69.0,0.056,0.379,9.778,8.78,8.96,,0.429,0.0,0.22,0.073,0.147,0.333
2024,16580,700,1.0,02/18/2024,4526130,neutral,529,Oregon,11,7,35,8,13,4,0,2,11,0,0,3,11,0,23,0.0,0,0,1,0.0,0,0.0,9.76923076923077,39,0.371,0.371,0.41,0.829,1.239,205.0,0.114,0.478,18.382,17.694,17.968,0.0,0.429,0.051,0.282,0.077,0.205,0.273
2024,16580,702,1.0,02/16/2024,4525499,away,706,UTSA,10,9,41,10,14,1,0,3,8,1,0,3,9,0,24,1.0,1,0,0,0.0,0,1.0,9.47111111111111,44,0.341,0.341,0.409,0.683,1.092,159.0,0.024,0.379,17.848,17.824,18.128,1.5,0.467,0.068,0.205,0.068,0.137,0.333
2024,16580,702,1.0,02/17/2024,4525796,away,706,UTSA,2,7,27,2,8,0,0,0,2,0,0,0,7,0,8,1.0,0,0,0,0.0,0,2.0,2.074074074074074,27,0.296,0.0,0.296,0.296,0.592,26.0,0.0,0.4,4.584,4.778,4.896,,0.25,0.0,0.259,0.0,0.259,0.0
2024,16580,702,1.0,02/17/2024,4544933,away,706,UTSA,1,2,31,1,5,0,0,0,1,0,0,4,9,0,5,0.0,0,0,0,0.0,0,1.0,1.5531428571428572,35,0.161,0.129,0.257,0.161,0.418,-21.0,0.0,0.227,1.788,1.602,1.704,,0.111,0.0,0.257,0.114,0.143,0.444
2024,16580,702,1.0,02/18/2024,4526056,away,706,UTSA,5,4,36,5,9,2,0,1,5,1,0,2,5,0,14,0.0,1,0,0,0.0,0,0.0,4.561025641025641,38,0.25,0.222,0.316,0.472,0.788,83.0,0.056,0.267,10.19,9.864,10.068,1.0,0.364,0.026,0.132,0.053,0.079,0.4
2024,16580,703,1.0,02/16/2024,4525482,home,627,San Diego,7,3,34,7,9,0,1,1,7,0,0,5,7,0,14,0.0,0,0,0,0.0,0,0.0,5.492307692307692,39,0.265,0.294,0.359,0.471,0.83,87.0,0.088,0.308,9.434,9.15,9.34,0.0,0.462,0.026,0.179,0.128,0.051,0.714
2024,16580,703,1.0,02/17/2024,4525719,home,627,San Diego,5,6,38,5,10,2,0,1,4,0,1,5,10,0,15,0.0,0,0,0,0.0,0,1.0,5.306976744186047,43,0.263,0.237,0.349,0.474,0.823,87.0,0.053,0.333,10.06,9.766,10.612,0.0,0.286,0.023,0.233,0.116,0.117,0.5
2024,16580,703,1.0,02/18/2024,4526040,home,627,San Diego,9,4,32,9,9,2,0,0,8,3,0,7,8,0,11,0.0,4,1,1,0.0,0,0.0,6.217777777777778,41,0.281,0.375,0.488,0.406,0.894,82.0,0.062,0.36,9.856,9.176,9.372,0.0,0.45,0.0,0.195,0.171,0.024,0.875
2024,16580,706,1.0,02/16/2024,4525499,home,702,UT Arlington,9,10,37,9,11,1,0,3,9,0,0,2,4,0,21,0.0,0,0,2,0.0,0,0.0,6.848780487804878,41,0.297,0.324,0.317,0.676,0.993,147.0,0.027,0.25,16.048,14.922,15.184,0.0,0.6,0.073,0.098,0.049,0.049,0.5
2024,16580,706,1.0,02/17/2024,4525796,home,702,UT Arlington,7,2,24,6,8,2,1,0,6,1,0,3,3,0,12,0.0,2,0,1,0.0,0,0.0,5.798,28,0.333,0.333,0.464,0.625,1.089,147.0,0.208,0.364,10.326,9.712,9.884,0.0,0.462,0.0,0.107,0.107,0.0,1.0
2024,16580,706,1.0,02/17/2024,4544933,home,702,UT Arlington,2,1,33,2,10,1,0,0,2,0,0,1,0,0,11,0.0,0,0,0,0.0,0,3.0,3.6429411764705883,34,0.303,0.061,0.324,0.364,0.688,50.0,0.03,0.303,7.39,7.096,7.252,,0.182,0.0,0.0,0.029,-0.029,inf
2024,16580,706,1.0,02/18/2024,4526056,home,702,UT Arlington,4,5,35,4,9,3,0,0,4,0,0,1,11,0,12,0.0,1,0,0,0.0,0,0.0,3.7221621621621623,36,0.257,0.114,0.306,0.429,0.735,68.0,0.086,0.375,8.652,8.402,8.584,,0.364,0.0,0.306,0.028,0.278,0.091
2024,16580,709,1.0,02/16/2024,4525479,away,406,Mercer,5,4,35,5,8,1,0,0,4,0,1,1,9,0,9,1.0,2,1,1,0.0,0,1.0,2.2265,38,0.229,0.029,0.289,0.286,0.575,22.0,0.029,0.296,5.678,5.384,6.188,,0.455,0.0,0.237,0.026,0.211,0.111
2024,16580,709,1.0,02/17/2024,4525717,away,406,Mercer,2,5,31,2,7,0,0,0,1,0,0,5,6,0,7,1.0,0,0,0,0.0,0,1.0,2.5361111111111114,36,0.226,0.161,0.333,0.226,0.559,8.0,0.0,0.28,3.302,3.458,3.576,,0.167,0.0,0.167,0.139,0.028,0.833
2024,16580,711,1.0,02/16/2024,4525476,away,2915,Wofford,11,12,39,10,16,6,0,1,10,0,2,5,8,0,25,1.0,0,1,0,0.0,0,1.0,10.531555555555556,45,0.41,0.308,0.467,0.821,1.288,209.0,0.154,0.5,19.156,19.116,20.692,0.0,0.45,0.022,0.178,0.111,0.067,0.625
2024,16580,711,1.0,02/17/2024,4525847,neutral,83,Bucknell,14,3,39,14,12,3,0,3,14,0,0,9,7,0,24,1.0,1,0,0,0.0,0,1.0,11.4,48,0.308,0.538,0.458,0.769,1.227,192.0,0.077,0.31,18.124,18.084,18.388,0.0,0.579,0.062,0.146,0.188,-0.042,1.286
2024,16580,711,1.0,02/18/2024,4526033,away,2915,Wofford,1,14,34,1,9,0,0,0,1,0,0,2,10,0,9,2.0,0,0,0,0.0,0,2.0,2.38,36,0.265,0.059,0.306,0.265,0.571,17.0,0.0,0.375,4.49,5.02,5.16,,0.091,0.0,0.278,0.056,0.222,0.2
2024,16580,711,1.0,02/18/2024,4526147,neutral,83,Bucknell,3,7,30,2,6,2,0,0,3,3,0,7,8,0,8,0.0,2,2,1,0.0,0,1.0,3.767142857142857,40,0.2,0.4,0.375,0.333,0.708,46.0,0.067,0.261,6.606,5.928,6.076,0.0,0.133,0.0,0.2,0.175,0.025,0.875
2024,16580,716,1.0,02/16/2024,4525481,home,660,SIUE,9,8,38,8,14,4,1,1,9,3,0,9,8,0,23,1.0,1,0,2,0.0,0,1.0,11.828000000000001,49,0.368,0.553,0.49,0.763,1.253,193.0,0.184,0.419,19.206,18.468,18.756,1.5,0.304,0.02,0.163,0.184,-0.021,1.125
2024,16580,716,1.0,02/17/2024,4525792,home,660,SIUE,24,13,34,24,19,7,0,1,22,3,0,9,3,0,29,1.0,3,0,3,0.0,0,1.0,19.728979591836733,46,0.559,0.647,0.674,1.088,1.762,315.0,0.206,0.545,26.766,25.61,25.96,1.5,0.767,0.022,0.065,0.196,-0.131,3.0
2024,16580,716,1.0,02/17/2024,4544929,home,660,SIUE,6,7,37,6,10,3,1,3,4,0,0,7,6,0,24,0.0,0,0,0,0.0,0,0.0,9.975909090909092,44,0.27,0.568,0.386,0.838,1.224,205.0,0.162,0.25,18.202,17.794,18.088,0.0,0.214,0.068,0.136,0.159,-0.023,1.167
2024,16580,716,1.0,02/18/2024,4526039,home,660,SIUE,11,0,24,11,7,3,0,3,11,2,1,4,4,0,19,0.0,3,0,0,0.0,1,0.0,8.764516129032259,28,0.292,0.708,0.5,1.042,1.542,281.0,0.125,0.235,15.938,15.614,16.508,2.4,0.727,0.107,0.143,0.143,0.0,1.0
2024,16580,716,1.0,02/20/2024,4526377,away,228,Florida A&M,13,2,29,13,12,1,0,2,13,0,1,7,8,0,19,0.0,6,0,1,0.0,1,0.0,12.503255813953489,37,0.414,0.448,0.676,0.759,1.435,213.0,0.034,0.5,16.556,15.864,16.788,0.0,0.478,0.054,0.216,0.189,0.027,0.875
2024,16580,718,1.0,02/16/2024,4492534,home,509,Northwestern,0,9,32,0,5,1,0,0,0,0,0,1,10,0,6,0.0,1,0,0,0.0,0,0.0,1.3423529411764705,33,0.156,0.062,0.212,0.219,0.431,-8.0,0.031,0.227,3.09,2.884,3.008,,0.0,0.0,0.303,0.03,0.273,0.1
2024,16580,718,1.0,02/17/2024,4492535,home,509,Northwestern,6,2,33,6,12,3,0,0,5,1,0,7,5,0,15,1.0,2,1,0,0.0,0,1.0,8.089302325581397,41,0.364,0.333,0.512,0.545,1.057,128.0,0.091,0.429,11.86,11.892,12.104,0.0,0.286,0.0,0.122,0.171,-0.049,1.4
2024,16580,718,1.0,02/18/2024,4492536,home,509,Northwestern,12,9,27,10,8,1,0,1,11,1,0,8,8,0,12,1.0,5,2,2,0.0,0,1.0,7.05,39,0.296,0.481,0.538,0.519,1.057,123.0,0.037,0.35,10.796,10.088,10.296,1.0,0.45,0.026,0.205,0.205,0.0,1.0
2024,16580,721,1.0,02/16/2024,4525465,away,430,Mississippi St.,4,8,37,4,10,5,0,1,4,0,1,2,9,1,18,0.0,0,0,0,0.0,1,0.0,5.150256410256411,39,0.27,0.243,0.308,0.649,0.957,137.0,0.135,0.333,13.928,13.014,13.888,0.0,0.273,0.026,0.231,0.051,0.18,0.222
2024,16580,721,1.0,02/17/2024,4525706,away,430,Mississippi St.,3,2,29,3,4,0,0,1,3,1,1,3,13,0,7,0.0,2,0,0,0.0,1,1.0,1.968235294117647,32,0.138,0.207,0.281,0.276,0.557,18.0,0.0,0.2,4.006,3.82,4.6,1.0,0.25,0.031,0.406,0.094,0.312,0.231
2024,16580,721,1.0,02/18/2024,4526023,away,430,Mississippi St.,2,10,31,2,6,0,0,0,2,1,0,2,16,0,6,1.0,0,0,0,0.0,1,1.0,1.398787878787879,33,0.194,0.097,0.242,0.194,0.436,-12.0,0.0,0.4,2.472,2.71,2.82,0.0,0.25,0.0,0.485,0.061,0.424,0.125
2024,16580,721,1.0,02/19/2024,4526268,away,664,Southern Miss.,5,7,35,5,7,2,1,0,4,2,0,2,13,0,11,0.0,2,0,0,0.0,0,0.0,3.4225641025641025,37,0.2,0.229,0.297,0.4,0.697,58.0,0.143,0.318,8.136,7.886,8.072,0.0,0.455,0.0,0.351,0.054,0.297,0.154
2024,16580,725,1.0,02/16/2024,4525668,neutral,439,Monmouth,3,2,27,3,5,1,0,0,2,3,0,4,8,0,6,0.0,1,0,1,0.0,0,0.0,2.275151515151515,32,0.185,0.296,0.312,0.259,0.571,16.0,0.037,0.25,4.466,3.914,4.028,0.0,0.3,0.0,0.25,0.125,0.125,0.5
2024,16580,725,1.0,02/17/2024,4491802,neutral,539,Penn St.,3,4,34,3,7,0,1,1,3,4,1,3,13,0,12,0.0,1,0,0,0.0,1,0.0,3.486315789473684,37,0.206,0.324,0.297,0.412,0.709,62.0,0.088,0.3,8.266,8.024,8.848,1.6,0.2,0.027,0.351,0.081,0.27,0.231
2024,16580,725,1.0,02/18/2024,4491857,neutral,539,Penn St.,4,12,33,4,6,0,0,1,4,0,0,2,14,0,9,1.0,0,0,0,0.0,0,1.0,1.904,35,0.182,0.152,0.229,0.303,0.532,20.0,0.0,0.278,4.588,4.764,4.908,0.0,0.429,0.029,0.4,0.057,0.343,0.143
2024,16580,725,1.0,02/18/2024,4526152,neutral,439,Monmouth,10,1,34,10,8,3,0,1,6,3,1,7,8,0,14,0.0,3,1,0,0.0,0,0.0,6.317333333333334,42,0.235,0.441,0.429,0.529,0.958,113.0,0.088,0.28,11.236,10.882,11.744,1.5,0.529,0.024,0.19,0.167,0.023,0.875
2024,16580,726,1.0,02/16/2024,4525647,away,1068,Elon,2,10,30,1,4,2,0,1,2,0,0,1,10,0,9,0.0,1,0,0,0.0,0,0.0,1.785,31,0.133,0.2,0.194,0.4,0.594,47.0,0.067,0.158,5.86,5.632,5.784,0.0,0.0,0.032,0.323,0.032,0.291,0.1
2024,16580,726,1.0,02/17/2024,4525974,away,1068,Elon,21,13,35,21,13,2,0,4,19,3,1,12,6,0,27,0.0,5,0,3,0.0,0,1.0,16.623636363636365,50,0.371,0.8,0.6,0.943,1.543,262.0,0.057,0.321,23.882,22.324,23.328,3.4,0.654,0.08,0.12,0.24,-0.12,2.0
2024,16580,726,1.0,02/18/2024,4526204,away,1068,Elon,9,7,35,9,10,1,1,0,9,4,0,8,6,0,13,0.0,2,0,0,0.0,1,2.0,6.979555555555555,43,0.286,0.429,0.465,0.429,0.894,86.0,0.114,0.345,10.282,9.98,10.18,0.0,0.45,0.0,0.14,0.186,-0.046,1.333
2024,16580,732,1.0,02/16/2024,4526258,away,541,Pepperdine,0,1,27,0,2,0,0,0,0,1,0,3,6,0,2,1.0,2,0,0,0.0,1,1.0,0.6349999999999999,30,0.074,0.148,0.233,0.074,0.307,-51.0,0.0,0.095,-0.128,0.05,0.14,0.0,0.0,0.0,0.2,0.1,0.1,0.5
2024,16580,732,1.0,02/17/2024,4525879,neutral,30135,California Baptist,9,4,38,9,12,4,0,2,9,2,0,3,6,0,22,0.0,2,0,0,0.0,0,0.0,9.235813953488373,41,0.316,0.395,0.415,0.737,1.152,177.0,0.105,0.333,17.892,17.492,17.784,2.0,0.467,0.049,0.146,0.073,0.073,0.5
2024,16580,732,1.0,02/17/2024,4526001,away,541,Pepperdine,9,4,38,9,11,5,0,1,7,2,0,2,7,0,19,0.0,0,0,1,0.0,0,0.0,6.227317073170732,41,0.289,0.316,0.317,0.658,0.975,141.0,0.132,0.323,15.244,14.524,14.768,1.3,0.667,0.024,0.171,0.049,0.122,0.286
2024,16580,732,1.0,02/18/2024,4526281,away,30135,California Baptist,7,1,31,6,7,0,0,1,5,4,1,4,5,0,10,3.0,5,0,0,0.0,0,3.0,3.754,35,0.226,0.323,0.457,0.355,0.812,62.0,0.0,0.24,7.13,7.938,8.776,1.6,0.333,0.029,0.143,0.114,0.029,0.8
2024,16580,735,1.0,02/16/2024,4525689,away,7,Alabama St.,5,16,31,5,7,2,0,3,4,1,1,3,6,0,18,0.0,1,0,0,0.0,0,0.0,5.454857142857143,34,0.226,0.452,0.324,0.742,1.066,168.0,0.065,0.182,13.372,13.038,13.916,1.5,0.25,0.088,0.176,0.088,0.088,0.5
2024,16580,735,1.0,02/17/2024,4525953,away,7,Alabama St.,8,2,36,8,10,6,0,0,7,2,0,7,6,0,16,0.0,1,0,1,0.0,0,0.0,7.266666666666666,44,0.278,0.417,0.409,0.611,1.02,137.0,0.167,0.323,13.442,12.742,12.964,0.0,0.444,0.0,0.136,0.159,-0.023,1.167
2024,16580,735,1.0,02/17/2024,4542953,away,7,Alabama St.,8,1,33,7,7,3,0,0,7,2,0,3,10,0,10,0.0,3,1,1,0.0,0,0.0,3.71609756097561,38,0.212,0.242,0.342,0.394,0.736,61.0,0.091,0.292,8.43,7.762,7.944,0.0,0.538,0.0,0.263,0.079,0.184,0.3
2024,16580,735,1.0,02/18/2024,4526159,away,7,Alabama St.,1,9,28,1,3,0,0,1,1,0,0,2,7,0,6,3.0,1,0,0,0.0,0,3.0,0.6561290322580645,30,0.107,0.179,0.2,0.25,0.45,1.0,0.0,0.1,1.904,2.8,2.92,0.0,0.0,0.033,0.233,0.067,0.166,0.286
2024,16580,736,1.0,02/16/2024,4525486,home,229,Fla. Atlantic,12,11,40,11,15,2,0,3,11,2,0,3,10,0,26,0.0,1,0,1,0.0,0,0.0,11.451555555555554,44,0.375,0.4,0.432,0.775,1.207,190.0,0.05,0.429,20.84,20.08,20.4,2.4,0.5,0.068,0.227,0.068,0.159,0.3
2024,16580,736,1.0,02/17/2024,4525722,home,229,Fla. Atlantic,4,5,30,4,3,1,0,0,3,2,0,8,11,0,4,1.0,1,0,0,0.0,0,1.0,1.814871794871795,38,0.1,0.367,0.316,0.167,0.483,-12.0,0.033,0.158,1.392,1.584,1.688,0.0,0.333,0.0,0.289,0.211,0.078,0.727
2024,16580,736,1.0,02/18/2024,4526044,home,229,Fla. Atlantic,11,1,30,11,10,4,1,0,10,5,0,5,9,0,16,0.0,4,0,2,0.0,0,0.0,8.587804878048779,37,0.333,0.533,0.514,0.7,1.214,176.0,0.233,0.435,15.488,14.46,14.7,0.0,0.579,0.0,0.243,0.135,0.108,0.556
2024,16580,739,1.0,02/16/2024,5245918,away,2743,UIW,7,12,36,7,9,1,0,0,4,1,0,5,7,0,10,0.0,1,0,1,0.0,0,0.0,4.056744186046512,42,0.25,0.194,0.357,0.306,0.663,36.0,0.028,0.3,7.024,6.384,6.548,0.0,0.467,0.0,0.167,0.119,0.048,0.714
2024,16580,739,1.0,02/17/2024,5245927,away,2743,UIW,6,7,37,6,10,2,0,1,5,1,0,5,6,0,15,0.0,1,1,0,0.0,0,0.0,6.045454545454546,43,0.27,0.297,0.372,0.486,0.858,94.0,0.054,0.3,11.062,10.694,10.908,1.0,0.333,0.023,0.14,0.116,0.024,0.833
2024,16580,739,1.0,02/18/2024,5245928,away,2743,UIW,6,9,28,6,4,0,0,1,5,1,1,10,8,0,7,1.0,0,1,1,0.0,0,1.0,2.9189999999999996,40,0.143,0.464,0.35,0.286,0.636,29.0,0.0,0.15,3.496,3.258,4.016,1.0,0.385,0.025,0.2,0.25,-0.05,1.25
2024,16580,740,1.0,02/16/2024,4525628,away,490,NC State,1,6,29,1,3,0,0,0,1,0,0,7,11,0,3,0.0,1,0,1,0.0,0,0.0,1.4842105263157896,37,0.103,0.241,0.297,0.103,0.4,-34.0,0.0,0.158,0.802,0.272,0.364,,0.091,0.0,0.297,0.189,0.108,0.636
2024,16580,740,1.0,02/17/2024,4525978,away,490,NC State,9,6,36,9,11,1,0,2,9,0,1,1,8,0,18,0.0,1,0,1,0.0,1,0.0,5.711794871794872,38,0.306,0.194,0.342,0.583,0.925,120.0,0.028,0.333,13.296,12.6,13.48,0.0,0.636,0.053,0.211,0.026,0.185,0.125
2024,16580,740,1.0,02/18/2024,4526210,away,490,NC State,3,5,33,3,7,1,0,2,3,0,0,4,13,0,14,1.0,3,0,0,0.0,0,1.0,5.1415,37,0.212,0.333,0.378,0.515,0.893,103.0,0.03,0.278,10.066,10.162,10.384,0.0,0.083,0.054,0.351,0.108,0.243,0.308
2024,16580,740,1.0,02/20/2024,4526291,home,363,Longwood,16,6,36,16,16,2,0,1,13,1,0,14,5,0,21,1.0,2,0,0,0.0,0,1.0,15.00923076923077,50,0.444,0.556,0.64,0.667,1.307,180.0,0.056,0.5,16.67,16.69,16.96,1.0,0.484,0.02,0.1,0.28,-0.18,2.8
2024,16580,741,1.0,02/16/2024,4525498,away,365,LSU,8,11,35,8,11,3,0,1,7,1,3,5,14,0,17,0.0,0,0,0,0.0,0,0.0,5.960500000000001,40,0.314,0.257,0.4,0.6,1.0,132.0,0.086,0.5,11.828,11.578,13.716,1.0,0.467,0.025,0.35,0.125,0.225,0.357
2024,16580,741,1.0,02/16/2024,4525567,neutral,1004,Central Ark.,3,1,30,3,7,1,0,0,3,1,1,1,10,0,8,1.0,3,2,0,0.0,1,1.0,2.303333333333333,33,0.233,0.067,0.333,0.3,0.633,31.0,0.033,0.35,5.38,5.456,6.252,0.0,0.273,0.0,0.303,0.03,0.273,0.1
2024,16580,741,1.0,02/17/2024,4525831,neutral,1004,Central Ark.,3,4,38,3,8,1,0,0,2,3,1,6,12,0,9,1.0,1,0,0,0.0,0,1.0,3.1604444444444444,44,0.211,0.237,0.341,0.263,0.604,20.0,0.026,0.308,5.174,5.3,6.1,0.0,0.2,0.0,0.273,0.136,0.137,0.5
2024,16580,741,1.0,02/18/2024,4526055,away,365,LSU,5,27,18,5,2,0,0,0,4,0,2,12,7,0,2,0.0,1,0,3,0.0,0,0.0,2.1029411764705883,33,0.111,0.556,0.455,0.111,0.566,-14.0,0.0,0.143,0.994,-0.218,1.124,,0.333,0.0,0.212,0.364,-0.152,1.714
2024,16580,741,1.0,02/20/2024,4526343,away,485,Norfolk St.,11,9,27,11,6,1,1,2,10,10,2,10,7,0,15,1.0,3,2,2,0.0,1,1.0,6.849090909090908,41,0.222,1.0,0.463,0.704,1.167,172.0,0.148,0.2,13.424,12.682,14.184,3.3,0.529,0.049,0.171,0.244,-0.073,1.429
2024,16580,742,1.0,02/16/2024,4525660,away,458,Charlotte,10,0,41,14,8,0,1,4,9,2,0,11,18,0,22,0.0,0,0,0,0.0,0,0.0,9.103461538461538,52,0.195,0.659,0.365,0.659,1.024,147.0,0.073,0.211,15.526,15.186,15.472,2.7,0.667,0.077,0.346,0.212,0.134,0.611
2024,16580,742,1.0,02/17/2024,4525989,away,458,Charlotte,10,5,48,11,16,0,0,3,9,0,1,6,11,0,25,0.0,1,0,0,0.0,0,0.0,10.728,54,0.333,0.292,0.426,0.583,1.009,130.0,0.0,0.382,17.872,17.444,18.408,0.0,0.4,0.056,0.204,0.111,0.093,0.545
2024,16580,742,1.0,02/18/2024,4526234,away,458,Charlotte,5,10,36,6,7,4,0,1,5,1,0,5,10,0,14,1.0,2,0,2,0.0,0,1.0,4.604888888888889,43,0.194,0.361,0.326,0.528,0.854,101.0,0.111,0.222,11.12,10.438,10.656,1.0,0.385,0.023,0.233,0.116,0.117,0.5
2024,16580,746,1.0,02/16/2024,4525507,home,283,Hofstra,10,8,29,10,7,1,0,2,7,0,0,5,7,1,14,1.0,3,0,1,0.0,0,1.0,5.842105263157896,35,0.241,0.414,0.429,0.586,1.015,131.0,0.034,0.238,11.434,10.554,10.768,0.0,0.615,0.057,0.2,0.143,0.057,0.714
2024,16580,746,1.0,02/17/2024,4525737,home,283,Hofstra,21,3,40,20,17,5,0,4,19,2,0,11,8,0,34,1.0,2,0,2,0.0,0,1.0,19.747272727272726,53,0.425,0.75,0.566,1.075,1.641,299.0,0.125,0.433,28.696,27.846,28.252,2.7,0.615,0.075,0.151,0.208,-0.057,1.375
2024,16580,746,1.0,02/18/2024,4526063,home,283,Hofstra,11,9,36,11,15,7,0,1,11,3,0,4,3,1,25,2.0,0,1,1,0.0,0,2.0,10.496666666666666,42,0.417,0.472,0.452,0.917,1.369,237.0,0.194,0.424,21.366,20.712,21.004,1.5,0.556,0.024,0.071,0.095,-0.024,1.333
2024,16580,748,1.0,02/16/2024,4525654,away,457,North Carolina,3,10,35,3,8,2,0,2,3,0,0,2,14,0,16,1.0,0,0,0,0.0,0,1.0,4.018378378378379,37,0.229,0.286,0.27,0.571,0.841,109.0,0.057,0.316,10.848,10.954,11.168,0.0,0.125,0.054,0.378,0.054,0.324,0.143
2024,16580,748,1.0,02/17/2024,4525883,away,457,North Carolina,5,16,31,5,3,0,0,0,4,0,0,6,8,0,3,1.0,0,0,0,0.0,0,1.0,0.9859459459459461,37,0.097,0.194,0.243,0.097,0.34,-42.0,0.0,0.13,-0.434,-0.254,-0.168,,0.556,0.0,0.216,0.162,0.054,0.75
2024,16580,748,1.0,02/18/2024,4526220,away,457,North Carolina,6,20,39,5,9,1,0,0,4,0,0,5,8,0,10,1.0,0,0,0,0.0,0,1.0,3.338636363636364,44,0.231,0.154,0.318,0.282,0.6,24.0,0.026,0.29,5.486,5.58,5.74,,0.357,0.0,0.182,0.114,0.068,0.625
2024,16580,749,1.0,02/16/2024,4525464,home,236,Fordham,9,3,30,8,5,1,0,1,6,2,0,9,8,0,9,0.0,0,0,0,0.0,1,0.0,4.097435897435897,39,0.167,0.5,0.359,0.367,0.726,55.0,0.033,0.19,5.766,5.54,5.68,1.3,0.538,0.026,0.205,0.231,-0.026,1.125
2024,16580,749,1.0,02/17/2024,4492209,home,301,Illinois,5,2,29,5,4,0,0,2,5,1,0,6,13,0,10,0.0,1,0,0,0.0,0,0.0,3.6261111111111117,35,0.138,0.448,0.314,0.414,0.728,65.0,0.0,0.143,6.446,6.24,6.4,1.3,0.333,0.057,0.371,0.171,0.2,0.462
2024,16580,749,1.0,02/18/2024,4526022,home,5,Akron,14,3,28,14,13,4,1,1,14,3,0,8,5,0,22,0.0,1,0,2,0.0,0,0.0,13.796923076923077,38,0.464,0.714,0.579,1.0,1.579,277.0,0.25,0.5,19.57,18.52,18.78,1.5,0.619,0.026,0.132,0.211,-0.079,1.6
2024,16580,749,1.0,02/20/2024,4526328,away,459,UNC Greensboro,3,4,32,3,4,3,0,0,3,1,0,5,8,0,7,1.0,2,0,0,0.0,0,1.0,2.2748717948717947,37,0.125,0.281,0.297,0.312,0.609,31.0,0.094,0.167,4.446,4.566,4.712,0.0,0.273,0.0,0.216,0.135,0.081,0.625
2024,16580,754,1.0,02/16/2024,4525669,away,30095,Utah Tech,12,6,43,12,18,4,1,3,12,1,0,5,3,0,33,2.0,0,0,1,0.0,0,2.0,14.721224489795917,49,0.419,0.488,0.469,0.953,1.422,250.0,0.163,0.395,25.996,25.86,26.24,1.5,0.45,0.061,0.061,0.102,-0.041,1.667
2024,16580,754,1.0,02/17/2024,4525926,away,30095,Utah Tech,8,6,37,8,11,3,0,3,8,0,1,4,5,0,23,0.0,3,0,0,0.0,0,0.0,9.589545454545455,41,0.297,0.405,0.439,0.784,1.223,194.0,0.081,0.276,18.12,17.692,18.644,0.0,0.333,0.073,0.122,0.098,0.024,0.8
2024,16580,754,1.0,02/17/2024,4542796,away,30095,Utah Tech,4,7,33,3,8,1,0,1,4,2,0,2,8,0,12,1.0,1,0,0,0.0,0,1.0,3.578888888888889,35,0.242,0.242,0.314,0.424,0.738,68.0,0.03,0.292,8.256,8.36,8.54,1.3,0.2,0.029,0.229,0.057,0.172,0.25
2024,16580,754,1.0,02/18/2024,4526200,away,30095,Utah Tech,5,1,35,5,10,2,2,2,5,0,2,4,6,0,22,0.0,1,0,0,0.0,0,0.0,7.572500000000001,39,0.286,0.4,0.385,0.8,1.185,193.0,0.229,0.296,16.282,15.9,17.46,0.0,0.231,0.051,0.154,0.103,0.051,0.667
2024,16580,756,1.0,02/16/2024,4525690,away,99,Long Beach St.,5,10,33,5,7,1,0,1,5,0,0,7,15,0,11,1.0,2,0,0,0.0,0,1.0,4.764285714285714,40,0.212,0.333,0.4,0.394,0.794,68.0,0.03,0.353,7.25,7.402,7.584,0.0,0.267,0.025,0.375,0.175,0.2,0.467
