season,season_id,school_id,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2021,15580,772,2296,1760,455,711,294,109,9,43,265,229,71,20,22,457,0.0,44,20,3,10,42.0,0.0,2031,0.2585227272727273,0.37173806006893156,0.4954545454545455,0.8671926055234771,0.321875,0.35252808988764045,0.02117183653372723,0.22501230920728704,0.11275233874938453,0.11225997045790251,0.5010940919037199
2021,15580,774,1500,1553,436,676,298,96,6,44,269,202,63,16,26,377,0.0,62,20,4,4,30.0,0.0,1797,0.2807469414037347,0.3900946021146355,0.5292981326464906,0.9193927347611262,0.34146341463414637,0.3866057838660578,0.02448525319977741,0.20979410127991097,0.112409571508069,0.09738452977184196,0.5358090185676393
2021,15580,782,2106,1803,498,781,335,86,22,51,307,193,42,22,14,419,0.0,67,14,8,6,33.0,0.0,2032,0.2762063227953411,0.36072834645669294,0.5213533000554631,0.882081646512156,0.3298892988929889,0.41642228739002934,0.025098425196850394,0.2062007874015748,0.09498031496062992,0.11122047244094488,0.4606205250596659
2021,15580,786,1505,1434,336,513,192,73,13,26,178,170,30,18,16,373,0.0,50,16,7,3,23.0,0.0,1638,0.23430962343096234,0.32722832722832723,0.43584379358437936,0.7630721208127066,0.2943969610636277,0.3254901960784314,0.015873015873015872,0.2277167277167277,0.10378510378510379,0.12393162393162392,0.45576407506702415
2021,15580,792,1794,1591,445,620,276,79,6,28,236,208,40,25,32,371,0.0,45,17,12,5,34.0,0.0,1856,0.2796983029541169,0.3733836206896552,0.4607165304839723,0.8341001511736275,0.34264585045193097,0.37293233082706767,0.015086206896551725,0.19989224137931033,0.11206896551724138,0.08782327586206895,0.5606469002695418
2021,15580,797,2090,1764,457,636,284,70,11,29,250,150,63,17,17,438,0.0,55,17,12,1,33.0,0.0,1948,0.2590702947845805,0.34394250513347024,0.42290249433106575,0.766844999464536,0.3257229832572298,0.39781591263650545,0.014887063655030801,0.22484599589322382,0.07700205338809035,0.14784394250513347,0.3424657534246575
2021,15580,810,1872,1685,572,976,502,130,20,78,456,315,42,34,13,338,0.0,91,16,13,8,18.0,0.0,2047,0.3394658753709199,0.4538348803126527,0.714540059347181,1.1683749396598337,0.3791250959324635,0.4982373678025852,0.038104543234000976,0.16511968734733756,0.1538837322911578,0.011235955056179775,0.9319526627218935
2021,15580,812,2106,1734,434,698,294,89,8,53,261,240,60,15,19,499,0.0,56,21,7,5,26.0,0.0,2008,0.2502883506343714,0.3655378486055777,0.48904267589388695,0.8545805244994646,0.3182957393483709,0.35389133627019087,0.026394422310756973,0.24850597609561753,0.11952191235059761,0.12898406374501992,0.48096192384769537
2021,15580,817,2016,1840,549,852,371,96,27,51,338,209,50,34,26,356,0.0,88,27,11,4,35.0,0.0,2109,0.29836956521739133,0.3831199620673305,0.5576086956521739,0.9407286577195044,0.3394683026584867,0.4227212681638045,0.02418207681365576,0.16880037932669512,0.0990990990990991,0.06970128022759602,0.5870786516853933
2021,15580,1004,1938,1416,363,484,250,62,4,17,220,221,61,11,39,317,0.0,20,10,7,3,28.0,0.0,1687,0.2563559322033898,0.3823355068168346,0.4004237288135593,0.7827592356303938,0.31655992680695333,0.37101910828025475,0.01007705986959099,0.1879075281564908,0.13100177830468288,0.056905749851807935,0.6971608832807571
2021,15580,1014,1924,1789,487,750,315,88,11,51,285,160,40,17,20,402,0.0,58,19,3,4,38.0,0.0,1986,0.2722191168250419,0.3459214501510574,0.5030743432084964,0.8489957933595538,0.3222468588322247,0.41509433962264153,0.0256797583081571,0.20241691842900303,0.08056394763343404,0.12185297079556899,0.39800995024875624
2021,15580,1045,1829,1521,441,789,364,92,5,82,335,226,50,20,9,358,0.0,69,15,3,6,26.0,0.0,1776,0.28994082840236685,0.40371621621621623,0.6364234056541749,1.040139621870391,0.3260672116257947,0.4440944881889764,0.04617117117117117,0.20157657657657657,0.12725225225225226,0.07432432432432431,0.6312849162011173
2021,15580,1068,1408,1251,338,546,215,58,9,44,201,120,48,15,24,297,0.0,40,11,6,5,28.0,0.0,1410,0.2701838529176659,0.3588652482269504,0.5251798561151079,0.8840451043420583,0.3178378378378378,0.37012987012987014,0.031205673758865248,0.21063829787234042,0.0851063829787234,0.12553191489361704,0.40404040404040403
2021,15580,1092,1872,1288,352,572,234,68,7,46,199,128,24,15,18,344,0.0,43,13,5,1,22.0,0.0,1449,0.2732919254658385,0.34782608695652173,0.5380434782608695,0.8858695652173912,0.33515881708652795,0.4104803493449782,0.031746031746031744,0.23740510697032435,0.0883367839889579,0.14906832298136646,0.37209302325581395
2021,15580,1104,2340,1967,574,837,351,99,10,48,323,219,46,22,25,360,0.0,57,22,9,4,32.0,0.0,2233,0.2918149466192171,0.3757277205553068,0.505338078291815,0.8810657988471218,0.33270082226438963,0.38305941845764857,0.021495745633676667,0.16121809225257502,0.0980743394536498,0.06314375279892523,0.6083333333333333
2021,15580,1157,1785,1753,499,748,345,79,13,48,314,228,52,15,29,377,0.0,48,19,4,5,30.0,0.0,2025,0.28465487735310896,0.38469135802469134,0.50656018254421,0.8912515405689013,0.33581533879374537,0.4062927496580027,0.023703703703703703,0.18617283950617283,0.11259259259259259,0.07358024691358024,0.6047745358090185
2021,15580,1320,1575,1567,402,629,259,70,8,47,219,162,54,14,28,385,0.0,58,19,4,3,23.0,0.0,1771,0.25654116145500955,0.3489553924336533,0.48117421825143586,0.8301296106850892,0.308964316797215,0.3712784588441331,0.026538678712591756,0.21739130434782608,0.09147374364765669,0.1259175607001694,0.42077922077922075
2021,15580,1356,1836,1661,420,575,227,65,9,24,198,162,59,12,19,414,0.0,54,21,7,10,34.0,0.0,1854,0.25285972305839854,0.34573894282632145,0.40517760385310053,0.750916546679422,0.32064777327935223,0.32901134521880065,0.012944983818770227,0.22330097087378642,0.08737864077669903,0.13592233009708737,0.391304347826087
2021,15580,1395,1980,1372,357,571,240,78,8,40,232,164,47,15,23,355,0.0,42,17,5,0,30.0,0.0,1574,0.2602040816326531,0.36086404066073696,0.5080174927113703,0.8688815333721073,0.31955645161290325,0.3787878787878788,0.025412960609911054,0.22554002541296062,0.10419313850063533,0.12134688691232529,0.4619718309859155
2021,15580,2678,1444,1097,258,386,169,49,11,19,154,160,23,8,7,317,0.0,59,14,5,6,18.0,0.0,1272,0.23518687329079307,0.3466981132075472,0.4238833181403829,0.77058143134793,0.3107932379713914,0.35545023696682465,0.014937106918238994,0.24921383647798742,0.12578616352201258,0.12342767295597484,0.5047318611987381
2021,15580,2711,1530,1457,391,581,248,78,5,34,221,185,38,19,12,313,0.0,32,9,3,7,23.0,0.0,1673,0.26835964310226496,0.3670053795576808,0.4790665751544269,0.8460719547121077,0.31620903454384414,0.3689655172413793,0.020322773460848775,0.18708906156604901,0.11057979677226538,0.07650926479378363,0.5910543130990416
2021,15580,2743,1666,1117,284,463,207,58,14,31,177,158,40,9,8,268,0.0,25,7,7,1,22.0,0.0,1292,0.25425246195165624,0.37306501547987614,0.5067144136078783,0.8797794290877544,0.3059250302297461,0.3902439024390244,0.023993808049535603,0.20743034055727555,0.12229102167182662,0.08513931888544893,0.5895522388059702
2021,15580,2915,2337,1883,549,772,404,117,11,28,347,301,68,31,54,404,0.0,132,34,13,7,40.0,0.0,2269,0.2915560276155072,0.40458351696782724,0.4928305894848646,0.8974141064526918,0.3515519568151147,0.42247191011235957,0.0123402379903041,0.17805200528867343,0.13265755839576907,0.045394446892904367,0.745049504950495
2021,15580,10411,2067,1812,540,728,354,93,16,21,313,222,85,29,30,348,0.0,52,12,6,0,54.0,0.0,2093,0.2980132450331126,0.40468227424749165,0.4735099337748344,0.8781922080223261,0.35258152173913043,0.40314769975786924,0.010033444816053512,0.16626851409460106,0.10606784519827998,0.06020066889632107,0.6379310344827587
2021,15580,14927,1612,1647,426,602,266,72,10,28,243,248,52,20,23,433,0.0,58,23,15,7,43.0,0.0,1938,0.2586520947176685,0.3746130030959752,0.432301153612629,0.8069141567086042,0.33001658374792703,0.34097421203438394,0.014447884416924664,0.22342621259029927,0.12796697626418987,0.09545923632610939,0.5727482678983834
2021,15580,19651,1620,1552,424,608,263,78,5,32,220,169,40,24,19,251,0.0,24,22,4,4,31.0,0.0,1764,0.27319587628865977,0.358843537414966,0.46585051546391754,0.8246940528788835,0.3031709203402939,0.3843594009983361,0.018140589569160998,0.14229024943310659,0.09580498866213152,0.04648526077097506,0.6733067729083665
2021,15580,26172,1998,1696,448,657,270,72,16,35,242,185,65,26,18,403,0.0,56,26,8,9,41.0,0.0,1925,0.2641509433962264,0.3625974025974026,0.45990566037735847,0.8225030629747611,0.32165109034267914,0.35444947209653094,0.01818181818181818,0.20935064935064934,0.09610389610389611,0.11324675324675323,0.45905707196029777
2021,15580,28600,1786,1574,390,580,240,72,11,32,217,192,26,15,22,404,0.0,54,15,4,2,26.0,0.0,1803,0.24777636594663277,0.3372157515252357,0.4415501905972046,0.7787659421224402,0.3104943625325238,0.3611111111111111,0.01774819744869662,0.22407099278979478,0.1064891846921797,0.11758180809761508,0.4752475247524752
2021,15580,28755,1632,1510,410,638,288,79,7,45,261,202,66,14,19,360,0.0,30,6,4,6,33.0,0.0,1745,0.271523178807947,0.38853868194842406,0.509271523178808,0.8978102051272321,0.3261840929401251,0.38388625592417064,0.025787965616045846,0.20630372492836677,0.11575931232091691,0.09054441260744986,0.5611111111111111
2021,15580,30024,1995,1734,391,591,206,75,7,37,192,130,45,14,10,413,0.0,16,6,1,4,42.0,0.0,1888,0.22549019607843138,0.2997881355932203,0.40945790080738176,0.7092460364006021,0.2727272727272727,0.31947069943289225,0.019597457627118644,0.21875,0.06885593220338983,0.1498940677966102,0.31476997578692495
2021,15580,30095,2016,1653,436,680,290,74,7,52,259,218,59,15,35,470,0.0,54,15,10,5,37.0,0.0,1921,0.2637628554143981,0.3711608537220198,0.49183303085299457,0.8629938845750144,0.33507853403141363,0.3600605143721634,0.02706923477355544,0.24466423737636647,0.11348256116605934,0.13118167621030713,0.46382978723404256
2021,15580,30135,2016,1786,531,784,319,103,6,46,296,198,26,24,33,397,0.0,73,29,8,11,35.0,0.0,2041,0.2973124300111982,0.3699167074963253,0.5257558790593505,0.8956725865556758,0.3547915142648135,0.385049365303244,0.02253797158255757,0.1945124938755512,0.09701126898579128,0.09750122488975992,0.4987405541561713
