season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2014,11620,697,1.0,05/17/2014,608259,433,Ole Miss,9,6,3,3,0.0,1,0,0,0.0,0,3.333333333333333,4,1,1,1,0,0,1,0,1,0,0,0,14,12,4,1,1,0,5,3,0,0.0,1.0,2.7,153.0,2.4580393802506313,1.5000000000000002,10.8,0.0,2.7,2.7,1.0,2.7
2014,11620,697,1.0,05/20/2014,608475,31,Arkansas,0,4,-4,4,0.0,0,1,0,0.0,0,8.0,6,4,4,0,0,0,2,0,2,3,1,1,34,28,6,2,1,0,9,12,2,0.0,0.0,4.5,92.0,3.533039380250631,1.0,6.75,0.0,2.25,2.25,1.0,4.5
2014,11620,697,1.0,05/30/2014,608863,703,Texas,1,8,-7,2,0.0,0,1,0,0.0,0,8.0,11,8,8,2,0,2,2,0,4,0,1,0,35,32,1,1,1,0,11,6,2,0.0,0.0,9.0,46.0,5.1580393802506315,1.625,12.375,2.25,2.25,4.5,2.0,9.0
2014,11620,697,1.0,05/31/2014,608895,248,George Mason,7,3,4,3,0.0,1,0,0,0.0,0,9.0,14,3,3,0,0,1,4,0,5,0,0,0,44,40,2,0,0,0,9,12,2,0.0,1.0,3.0,138.0,3.8247060469172975,2.0,14.0,1.0,4.0,5.0,1.25,3.0
2014,11620,697,1.0,06/01/2014,608921,574,Rice,9,8,1,4,0.0,1,0,0,0.0,0,5.0,6,5,5,0,0,1,4,1,3,2,1,0,27,17,6,3,4,0,9,3,0,0.0,1.0,9.0,46.0,7.1580393802506315,2.0,10.799999999999999,1.8,7.2,5.3999999999999995,0.75,9.0
2014,11620,697,1.0,06/01/2014,608927,703,Texas,3,2,1,1,0.0,1,0,0,0.0,0,9.0,4,2,2,1,0,0,5,0,9,0,0,0,36,29,0,0,2,0,8,10,3,0.0,1.0,2.0,207.0,1.8247060469172978,1.0,4.0,0.0,5.0,9.0,1.8,2.0
2014,11620,697,1.0,06/02/2014,608942,703,Texas,1,4,-3,4,0.0,0,1,0,0.0,0,8.0,8,4,2,1,0,2,6,0,4,1,0,0,38,27,3,2,3,1,6,10,0,0.0,0.0,2.25,184.0,7.0330393802506315,1.75,9.0,2.25,6.75,4.5,0.6666666666666666,4.5
2014,11620,698,1.0,02/14/2014,586870,316,Jacksonville,5,0,5,2,0.0,1,0,0,0.0,0,9.0,3,0,0,0,0,0,3,0,15,0,0,0,33,30,0,0,0,0,6,5,6,0.0,1.0,0.0,inf,-0.17529395308270246,0.6666666666666666,3.0,0.0,3.0,15.0,5.0,0.0
2014,11620,698,1.0,02/15/2014,587012,316,Jacksonville,5,1,4,2,0.0,1,0,0,0.0,0,9.0,5,1,1,1,0,0,2,0,6,0,0,0,34,30,0,0,1,1,14,6,0,0.0,1.0,1.0,414.0,1.4913727135839645,0.7777777777777778,5.0,0.0,2.0,6.0,3.0,1.0
2014,11620,698,1.0,02/16/2014,587306,316,Jacksonville,0,2,-2,3,0.0,0,1,0,0.0,0,9.0,7,2,1,2,0,0,1,0,5,1,0,0,35,32,4,2,1,0,12,8,0,0.0,0.0,1.0,414.0,1.7135949358061866,0.8888888888888888,7.0,0.0,1.0,5.0,5.0,2.0
2014,11620,698,1.0,02/18/2014,587581,502,Northern Colo.,10,3,7,4,0.0,1,0,0,0.0,0,9.0,4,3,1,3,0,0,0,0,15,0,0,0,32,32,0,0,0,0,9,3,5,0.0,1.0,1.0,414.0,-1.1752939530827025,0.4444444444444444,4.0,0.0,0.0,15.0,inf,3.0
2014,11620,698,1.0,02/21/2014,587936,77,BYU,10,0,10,3,0.0,1,0,0,0.0,0,9.0,8,0,0,0,0,0,1,0,11,0,0,0,35,34,0,0,0,0,11,4,5,0.0,1.0,0.0,inf,0.04692826913951986,1.0,8.0,0.0,1.0,11.0,11.0,0.0
2014,11620,698,1.0,02/22/2014,588075,26172,A&M-Corpus Christi,7,4,3,3,0.0,1,0,0,0.0,0,9.0,7,4,2,1,0,1,1,0,5,1,0,0,35,32,0,0,1,0,14,6,2,0.0,1.0,2.0,207.0,3.158039380250631,0.8888888888888888,7.0,1.0,1.0,5.0,5.0,4.0
2014,11620,698,1.0,02/23/2014,588659,706,UTSA,5,1,4,2,0.0,1,0,1,0.0,0,9.0,5,1,1,1,0,0,1,0,6,1,0,0,35,33,0,0,0,0,6,15,2,0.0,1.0,1.0,414.0,1.4913727135839645,0.6666666666666666,5.0,0.0,1.0,6.0,6.0,1.0
2014,11620,698,1.0,02/25/2014,588809,702,UT Arlington,2,10,-8,6,0.0,0,1,0,0.0,0,9.0,13,10,8,4,0,1,6,0,10,1,1,0,48,40,3,2,1,0,11,6,3,0.0,0.0,8.0,52.0,3.713594935806187,2.111111111111111,13.0,1.0,6.0,10.0,1.6666666666666667,10.0
2014,11620,698,1.0,02/28/2014,589137,624,Sam Houston,4,9,-5,2,0.0,0,1,0,0.0,0,9.0,12,9,9,1,2,4,5,0,13,1,1,0,44,36,1,1,2,0,8,5,5,0.0,0.0,9.0,46.0,7.046928269139521,1.8888888888888888,12.0,4.0,5.0,13.0,2.6,9.0
2014,11620,698,1.0,03/01/2014,589563,574,Rice,0,1,-1,1,0.0,0,1,0,0.0,0,8.0,5,1,1,2,0,0,1,0,5,1,0,0,28,25,0,0,0,1,12,4,0,0.0,0.0,1.125,368.0,1.658039380250631,0.75,5.625,0.0,1.125,5.625,5.0,1.125
2014,11620,698,1.0,03/02/2014,589846,288,Houston,2,1,1,3,0.0,1,0,1,0.0,0,9.0,5,1,1,1,0,0,4,0,9,0,0,0,37,32,3,0,1,0,10,8,3,0.0,1.0,1.0,414.0,1.4913727135839645,1.0,5.0,0.0,4.0,9.0,2.25,1.0
2014,11620,698,1.0,03/04/2014,590019,1045,DBU,5,4,1,6,0.0,1,0,0,0.0,0,15.0,12,4,2,2,0,0,5,0,15,0,1,0,59,52,4,1,2,0,17,9,3,0.0,1.0,1.2,345.0,1.158039380250631,1.1333333333333333,7.2,0.0,3.0,9.0,3.0,2.4
2014,11620,698,1.0,03/07/2014,590309,416,Michigan St.,1,2,-1,1,0.0,0,1,0,0.0,0,9.0,4,2,2,1,0,0,1,0,12,0,1,0,31,29,0,0,1,0,7,6,3,0.0,0.0,2.0,207.0,-0.17529395308270246,0.5555555555555556,4.0,0.0,1.0,12.0,12.0,2.0
2014,11620,698,1.0,03/08/2014,590576,416,Michigan St.,1,4,-3,3,0.0,0,1,0,0.0,0,9.0,14,4,4,2,0,0,2,1,5,3,0,0,44,37,0,0,2,0,11,8,1,0.0,0.0,4.0,103.0,2.713594935806187,1.7777777777777777,14.0,0.0,2.0,5.0,2.5,4.0
2014,11620,698,1.0,03/09/2014,591100,416,Michigan St.,6,2,4,4,0.0,1,0,0,0.0,0,9.0,8,2,2,0,0,0,0,0,8,0,1,0,35,35,0,0,0,0,9,9,1,0.0,1.0,2.0,207.0,0.38026160247285334,0.8888888888888888,8.0,0.0,0.0,8.0,inf,2.0
2014,11620,698,1.0,03/11/2014,591706,574,Rice,0,5,-5,3,0.0,0,1,0,0.0,0,8.0,10,5,4,2,0,1,1,1,8,1,0,0,37,35,3,3,0,0,8,7,1,0.0,0.0,4.5,92.0,2.533039380250631,1.375,11.25,1.125,1.125,9.0,8.0,5.625
2014,11620,698,1.0,03/14/2014,592205,172,Dartmouth,4,1,3,4,0.0,1,0,1,0.0,0,9.0,5,1,1,0,0,1,1,0,13,0,0,0,32,31,2,0,0,0,5,8,3,0.0,1.0,1.0,414.0,1.0469282691395199,0.6666666666666666,5.0,1.0,1.0,13.0,13.0,1.0
2014,11620,698,1.0,03/15/2014,592562,172,Dartmouth,5,1,4,2,0.0,1,0,0,0.0,0,9.0,9,1,1,1,0,0,1,0,9,0,0,0,35,34,0,0,0,0,9,7,2,0.0,1.0,1.0,414.0,0.4913727135839643,1.1111111111111112,9.0,0.0,1.0,9.0,9.0,1.0
2014,11620,698,1.0,03/16/2014,593216,172,Dartmouth,8,0,8,3,0.0,1,0,0,0.0,0,9.0,5,0,0,0,0,1,1,0,6,0,0,0,32,31,0,0,0,0,9,11,1,0.0,1.0,0.0,inf,2.602483824695075,0.6666666666666666,5.0,1.0,1.0,6.0,6.0,0.0
2014,11620,698,1.0,03/18/2014,593547,522,Oklahoma,5,9,-4,5,0.0,0,1,0,0.0,0,8.0,12,9,8,4,0,1,5,1,10,0,0,0,39,34,3,3,0,0,8,4,4,0.0,0.0,9.0,46.0,3.158039380250631,2.125,13.5,1.125,5.625,11.25,2.0,10.125
2014,11620,698,1.0,03/21/2014,594118,700,Texas Tech,9,0,9,2,0.0,1,0,0,0.0,0,9.0,4,0,0,0,0,0,2,0,13,0,0,0,33,31,0,0,0,0,4,10,6,0.0,1.0,0.0,inf,-0.0641828419715913,0.6666666666666666,4.0,0.0,2.0,13.0,6.5,0.0
2014,11620,698,1.0,03/22/2014,594445,700,Texas Tech,2,10,-8,4,0.0,0,1,0,0.0,0,9.0,15,10,9,4,0,2,7,0,5,0,1,0,47,40,7,4,0,0,8,12,2,0.0,0.0,9.0,46.0,6.269150491361742,2.4444444444444446,15.0,2.0,7.0,5.0,0.7142857142857143,10.0
2014,11620,698,1.0,03/23/2014,595110,700,Texas Tech,2,12,-10,6,0.0,0,1,0,0.0,0,9.0,12,12,12,3,0,5,4,0,15,1,0,0,45,39,4,4,0,1,6,6,4,0.0,0.0,12.0,34.0,7.713594935806187,1.7777777777777777,12.0,5.0,4.0,15.0,3.75,12.0
2014,11620,698,1.0,03/25/2014,595445,536,UTRGV,11,0,11,4,0.0,1,0,0,0.0,0,9.0,6,0,0,0,0,0,3,0,11,0,0,0,34,31,0,0,0,0,11,3,1,0.0,1.0,0.0,inf,0.7135949358061866,1.0,6.0,0.0,3.0,11.0,3.6666666666666665,0.0
2014,11620,698,1.0,03/28/2014,595914,521,Oklahoma St.,3,1,2,2,0.0,1,0,1,0.0,0,9.0,6,1,1,1,0,1,4,0,12,0,0,0,37,32,0,0,1,0,7,7,2,0.0,1.0,1.0,414.0,2.269150491361742,1.1111111111111112,6.0,1.0,4.0,12.0,3.0,1.0
2014,11620,698,1.0,03/29/2014,596133,521,Oklahoma St.,1,2,-1,2,0.0,0,1,0,0.0,0,8.666666666666668,9,2,2,0,0,0,1,0,6,2,0,0,35,30,1,0,2,0,9,8,0,0.0,0.0,2.0769230769230766,199.0,1.811885534096785,1.1538461538461537,9.346153846153845,0.0,1.0384615384615383,6.23076923076923,6.0,2.0769230769230766
2014,11620,698,1.0,03/30/2014,596555,521,Oklahoma St.,4,9,-5,4,0.0,0,1,0,0.0,0,8.0,13,9,6,2,0,2,5,0,4,3,1,0,46,36,4,1,2,0,11,8,2,0.0,0.0,6.75,61.0,7.4080393802506315,2.25,14.625,2.25,5.625,4.5,0.8,10.125
2014,11620,698,1.0,04/01/2014,597053,702,UT Arlington,12,6,6,5,0.0,1,0,0,0.0,0,9.0,12,6,5,6,0,1,4,0,11,1,0,0,45,40,4,2,0,0,10,6,3,0.0,1.0,5.0,83.0,2.8247060469172975,1.7777777777777777,12.0,1.0,4.0,11.0,2.75,6.0
2014,11620,698,1.0,04/04/2014,597704,768,West Virginia,4,3,1,2,0.0,1,0,0,0.0,0,9.0,6,3,3,0,1,2,3,0,11,0,0,0,35,32,1,0,0,0,8,5,2,0.0,1.0,3.0,138.0,3.602483824695075,1.0,6.0,2.0,3.0,11.0,3.6666666666666665,3.0
2014,11620,698,1.0,04/05/2014,598221,768,West Virginia,8,0,8,1,0.0,1,0,0,0.0,1,9.0,1,0,0,1,0,0,1,0,7,0,0,0,29,28,0,0,0,0,8,12,1,0.0,1.0,0.0,inf,0.9358171580284087,0.2222222222222222,1.0,0.0,1.0,7.0,7.0,0.0
2014,11620,698,1.0,04/05/2014,598471,768,West Virginia,3,1,2,3,0.0,1,0,1,0.0,0,9.0,5,1,1,0,0,0,1,0,6,0,0,1,33,31,2,0,1,0,13,7,0,0.0,1.0,1.0,414.0,1.158039380250631,0.6666666666666666,5.0,0.0,1.0,6.0,6.0,1.0
2014,11620,698,1.0,04/08/2014,599196,1045,DBU,7,1,6,2,0.0,1,0,0,0.0,0,9.0,4,1,1,1,0,0,0,0,8,1,0,0,31,30,0,0,0,0,13,5,1,0.0,1.0,1.0,414.0,0.7135949358061866,0.4444444444444444,4.0,0.0,0.0,8.0,inf,1.0
2014,11620,698,1.0,04/11/2014,600096,328,Kansas,5,2,3,3,0.0,1,0,1,0.0,0,9.0,9,2,2,2,0,0,3,0,7,1,0,0,37,32,2,0,1,0,12,5,4,0.0,1.0,2.0,207.0,1.9358171580284087,1.3333333333333333,9.0,0.0,3.0,7.0,2.3333333333333335,2.0
2014,11620,698,1.0,04/12/2014,600518,328,Kansas,3,1,2,2,0.0,1,0,1,0.0,0,9.0,4,1,1,2,0,0,1,0,9,1,1,0,33,31,1,0,0,0,13,5,1,0.0,1.0,1.0,414.0,0.8247060469172978,0.5555555555555556,4.0,0.0,1.0,9.0,9.0,1.0
2014,11620,698,1.0,04/12/2014,600774,328,Kansas,1,5,-4,3,0.0,0,1,0,0.0,0,8.0,8,5,5,1,1,0,2,0,7,0,2,0,32,29,1,0,1,0,11,4,3,0.0,0.0,5.625,74.0,1.158039380250631,1.25,9.0,0.0,2.25,7.875,3.5,5.625
2014,11620,698,1.0,04/15/2014,601342,287,Houston Baptist,13,0,13,4,0.0,1,0,0,0.0,0,9.0,7,0,0,0,0,0,2,0,10,0,0,0,35,33,0,0,0,0,8,7,0,0.0,1.0,0.0,inf,0.6024838246950754,1.0,7.0,0.0,2.0,10.0,5.0,0.0
2014,11620,698,1.0,04/17/2014,601726,703,Texas,3,0,3,2,0.0,1,0,1,0.0,0,9.0,4,0,0,1,0,0,1,0,13,0,0,0,32,30,0,0,1,0,7,7,4,0.0,1.0,0.0,inf,-0.39751617530492434,0.5555555555555556,4.0,0.0,1.0,13.0,13.0,0.0
2014,11620,698,1.0,04/18/2014,602002,703,Texas,2,0,2,3,0.0,1,0,1,0.0,0,9.0,4,0,0,0,0,0,3,0,10,1,0,0,36,32,3,0,0,0,7,10,4,0.0,1.0,0.0,inf,1.2691504913617422,0.7777777777777778,4.0,0.0,3.0,10.0,3.3333333333333335,0.0
2014,11620,698,1.0,04/19/2014,602528,703,Texas,3,1,2,5,0.0,1,0,1,0.0,0,9.0,9,1,1,0,0,1,2,0,5,1,0,0,36,32,3,0,1,0,13,6,1,0.0,1.0,1.0,414.0,3.4913727135839645,1.2222222222222223,9.0,1.0,2.0,5.0,2.5,1.0
2014,11620,698,1.0,04/22/2014,603572,700,Texas Tech,4,0,4,3,0.0,1,0,1,0.0,0,9.0,6,0,0,0,0,0,1,0,4,0,0,0,31,30,2,0,0,0,10,10,2,0.0,1.0,0.0,inf,1.6024838246950754,0.7777777777777778,6.0,0.0,1.0,4.0,4.0,0.0
2014,11620,698,1.0,04/25/2014,603946,101,CSUN,6,2,4,3,0.0,1,0,1,0.0,0,9.0,10,2,1,2,0,0,2,0,7,1,0,0,39,36,0,0,0,0,10,8,4,0.0,1.0,1.0,414.0,1.6024838246950754,1.3333333333333333,10.0,0.0,2.0,7.0,3.5,2.0
2014,11620,698,1.0,04/26/2014,604277,101,CSUN,1,0,1,1,0.0,1,0,0,0.0,1,9.0,3,0,0,0,0,0,1,0,5,1,0,0,31,29,0,0,0,0,14,7,1,0.0,1.0,0.0,inf,1.7135949358061866,0.4444444444444444,3.0,0.0,1.0,5.0,5.0,0.0
2014,11620,698,1.0,04/27/2014,604934,101,CSUN,3,0,3,3,0.0,1,0,1,0.0,0,9.0,6,0,0,0,1,0,1,0,8,1,0,0,34,32,2,0,0,0,5,12,3,0.0,1.0,0.0,inf,1.0469282691395199,0.7777777777777778,6.0,0.0,1.0,8.0,8.0,0.0
2014,11620,698,1.0,04/29/2014,605435,676,SFA,14,4,10,6,0.0,1,0,0,0.0,0,9.0,6,4,4,0,1,2,5,0,12,0,1,0,38,30,2,0,1,2,7,9,3,0.0,1.0,4.0,103.0,4.04692826913952,1.2222222222222223,6.0,2.0,5.0,12.0,2.4,4.0
2014,11620,698,1.0,05/02/2014,605739,327,Kansas St.,5,0,5,1,0.0,1,0,0,0.0,1,9.0,7,0,0,2,0,0,1,0,7,0,0,0,34,32,0,0,1,0,7,11,3,0.0,1.0,0.0,inf,0.9358171580284087,0.8888888888888888,7.0,0.0,1.0,7.0,7.0,0.0
2014,11620,698,1.0,05/03/2014,606031,327,Kansas St.,3,1,2,3,0.0,1,0,1,0.0,0,9.0,4,1,1,0,0,0,0,0,8,1,1,0,31,30,2,0,0,0,9,9,1,0.0,1.0,1.0,414.0,0.7135949358061866,0.4444444444444444,4.0,0.0,0.0,8.0,inf,1.0
2014,11620,698,1.0,05/04/2014,606556,327,Kansas St.,21,7,14,3,0.0,1,0,0,0.0,0,7.0,5,7,3,0,0,0,6,0,2,1,0,0,32,24,1,0,0,1,8,8,1,0.0,1.0,3.8571428571428568,107.0,4.586610808822059,1.5714285714285714,6.428571428571429,0.0,7.7142857142857135,2.571428571428571,0.3333333333333333,9.0
2014,11620,698,1.0,05/09/2014,607190,522,Oklahoma,10,2,8,3,0.0,1,0,0,0.0,0,9.0,10,2,2,1,0,0,4,0,7,0,0,0,38,33,0,0,1,0,10,7,2,0.0,1.0,2.0,207.0,1.9358171580284087,1.5555555555555556,10.0,0.0,4.0,7.0,1.75,2.0
2014,11620,698,1.0,05/10/2014,607406,522,Oklahoma,5,7,-2,4,0.0,0,1,0,0.0,0,11.0,12,7,4,2,0,2,2,0,8,0,0,0,49,46,3,1,1,0,13,10,1,0.0,0.0,3.272727272727273,126.0,3.6125848347960856,1.2727272727272727,9.818181818181817,1.6363636363636365,1.6363636363636365,6.545454545454546,4.0,5.7272727272727275
2014,11620,698,1.0,05/11/2014,607667,522,Oklahoma,9,1,8,2,0.0,1,0,0,0.0,0,9.0,6,1,1,0,0,1,0,0,3,0,1,0,30,30,0,0,0,0,14,7,0,0.0,1.0,1.0,414.0,2.9358171580284087,0.6666666666666666,6.0,1.0,0.0,3.0,inf,1.0
2014,11620,698,1.0,05/15/2014,607936,51,Baylor,3,6,-3,2,0.0,0,1,0,0.0,0,8.0,7,6,5,1,0,0,2,0,7,1,1,0,34,28,2,1,3,0,10,5,4,0.0,0.0,5.625,74.0,1.533039380250631,1.125,7.875,0.0,2.25,7.875,3.5,6.75
2014,11620,698,1.0,05/16/2014,608091,51,Baylor,5,0,5,2,0.0,1,0,0,0.0,0,9.0,5,0,0,1,0,0,2,0,6,0,0,0,33,31,0,0,0,0,15,5,2,0.0,1.0,0.0,inf,1.4913727135839645,0.7777777777777778,5.0,0.0,2.0,6.0,3.0,0.0
2014,11620,698,1.0,05/17/2014,608288,51,Baylor,7,1,6,4,0.0,1,0,0,0.0,0,9.0,5,1,1,3,1,0,2,0,12,1,0,0,34,31,0,0,0,0,9,4,4,0.0,1.0,1.0,414.0,0.4913727135839643,0.7777777777777778,5.0,0.0,2.0,12.0,6.0,1.0
2014,11620,698,1.0,05/21/2014,608535,51,Baylor,8,5,3,4,0.0,1,0,1,0.0,0,9.0,11,5,5,4,0,0,1,0,8,1,0,0,40,38,2,1,0,0,11,7,3,0.0,1.0,5.0,83.0,1.0469282691395199,1.3333333333333333,11.0,0.0,1.0,8.0,8.0,5.0
2014,11620,698,1.0,05/22/2014,608611,768,West Virginia,6,2,4,1,0.0,1,0,0,0.0,0,9.0,7,2,2,1,0,0,1,0,6,0,0,0,35,33,0,0,0,1,12,9,0,0.0,1.0,2.0,207.0,1.158039380250631,0.8888888888888888,7.0,0.0,1.0,6.0,6.0,2.0
2014,11620,698,1.0,05/24/2014,608779,51,Baylor,4,1,3,3,0.0,1,0,1,0.0,0,9.0,6,1,1,2,0,0,3,0,11,0,0,0,36,33,4,0,0,0,8,8,3,0.0,1.0,1.0,414.0,0.7135949358061866,1.0,6.0,0.0,3.0,11.0,3.6666666666666665,1.0
2014,11620,698,1.0,05/25/2014,608824,521,Oklahoma St.,7,1,6,1,0.0,1,0,0,0.0,0,9.0,4,1,1,1,0,1,0,0,4,0,0,0,32,31,0,0,1,0,15,8,1,0.0,1.0,1.0,414.0,2.713594935806187,0.4444444444444444,4.0,1.0,0.0,4.0,inf,1.0
2014,11620,698,1.0,05/30/2014,608848,639,Siena,2,1,1,3,0.0,1,0,0,0.0,0,11.0,6,1,1,1,1,0,1,0,17,0,0,0,39,36,1,0,2,0,13,2,5,0.0,1.0,0.8181818181818182,505.0,-0.6601424379311873,0.6363636363636364,4.909090909090908,0.0,0.8181818181818182,13.909090909090908,17.0,0.8181818181818182
2014,11620,698,1.0,05/31/2014,608881,624,Sam Houston,3,2,1,7,0.0,1,0,1,0.0,0,22.0,9,2,1,2,0,2,9,1,13,3,0,0,85,70,5,1,3,0,27,22,0,0.0,1.0,0.4090909090909091,1011.0,3.7944030166142673,0.8181818181818182,3.681818181818182,0.8181818181818182,3.681818181818182,5.318181818181818,1.4444444444444444,0.8181818181818182
2014,11620,698,1.0,06/01/2014,608914,624,Sam Houston,6,1,5,1,0.0,1,0,0,0.0,0,9.0,6,1,1,1,0,1,1,0,5,0,0,0,32,30,0,0,1,0,14,6,3,0.0,1.0,1.0,414.0,2.8247060469172975,0.7777777777777778,6.0,1.0,1.0,5.0,5.0,1.0
2014,11620,698,1.0,06/07/2014,608953,541,Pepperdine,3,2,1,3,0.0,1,0,1,0.0,0,9.0,5,2,2,0,0,0,2,0,11,1,1,0,36,31,2,0,2,0,11,5,1,0.0,1.0,2.0,207.0,0.7135949358061866,0.7777777777777778,5.0,0.0,2.0,11.0,5.5,2.0
2014,11620,698,1.0,06/08/2014,608957,541,Pepperdine,2,3,-1,2,0.0,0,1,0,0.0,0,8.0,6,3,2,2,0,0,3,0,6,1,0,0,34,28,1,0,1,1,8,9,3,0.0,0.0,2.25,184.0,2.158039380250631,1.125,6.75,0.0,3.375,6.75,2.0,3.375
2014,11620,698,1.0,06/09/2014,608963,541,Pepperdine,6,5,1,3,0.0,1,0,0,0.0,0,9.0,9,5,5,2,1,1,2,0,8,1,2,0,39,34,3,1,1,1,11,8,2,0.0,1.0,5.0,83.0,2.8247060469172975,1.2222222222222223,9.0,1.0,2.0,8.0,4.0,5.0
2014,11620,698,1.0,06/15/2014,608966,700,Texas Tech,3,2,1,2,0.0,1,0,0,0.0,0,9.0,8,2,2,0,1,0,2,0,12,0,0,0,37,35,1,1,0,0,5,9,3,0.0,1.0,2.0,207.0,0.15803938025063102,1.1111111111111112,8.0,0.0,2.0,12.0,6.0,2.0
2014,11620,698,1.0,06/17/2014,608971,746,Virginia,2,3,-1,3,0.0,0,1,0,0.0,0,14.666666666666666,11,3,2,4,0,0,3,1,11,0,0,0,56,50,0,0,2,1,20,10,6,0.0,0.0,1.2272727272727275,337.0,1.2716757438869948,0.9545454545454546,6.75,0.0,1.840909090909091,6.75,3.6666666666666665,1.840909090909091
2014,11620,698,1.0,06/19/2014,608973,433,Ole Miss,4,6,-2,5,0.0,0,1,0,0.0,0,9.0,11,6,6,4,0,0,3,0,10,2,0,1,42,36,6,0,1,0,7,9,1,0.0,0.0,6.0,69.0,1.6024838246950754,1.5555555555555556,11.0,0.0,3.0,10.0,3.3333333333333335,6.0
2014,11620,700,1.0,02/14/2014,586869,306,Indiana,0,1,-1,2,0.0,0,1,0,0.0,0,9.0,5,1,1,3,0,0,3,0,5,0,0,1,34,30,0,0,0,1,11,10,0,0.0,0.0,1.0,414.0,2.04692826913952,0.8888888888888888,5.0,0.0,3.0,5.0,1.6666666666666667,1.0
2014,11620,700,1.0,02/15/2014,587109,306,Indiana,10,5,5,3,0.0,1,0,0,0.0,0,9.0,6,5,2,0,0,0,2,0,7,0,1,0,36,34,0,0,0,0,12,8,1,0.0,1.0,2.0,207.0,1.2691504913617422,0.8888888888888888,6.0,0.0,2.0,7.0,3.5,5.0
2014,11620,700,1.0,02/15/2014,587173,306,Indiana,6,2,4,3,0.0,1,0,0,0.0,0,9.0,9,2,2,0,0,1,1,0,7,0,0,0,37,34,1,0,2,0,16,4,3,0.0,1.0,2.0,207.0,2.3802616024728533,1.1111111111111112,9.0,1.0,1.0,7.0,7.0,2.0
2014,11620,700,1.0,02/16/2014,587304,306,Indiana,7,0,7,3,0.0,1,0,0,0.0,0,9.0,7,0,0,1,0,0,3,0,4,0,0,1,34,31,1,0,0,0,13,7,1,0.0,1.0,0.0,inf,2.269150491361742,1.1111111111111112,7.0,0.0,3.0,4.0,1.3333333333333333,0.0
2014,11620,700,1.0,02/21/2014,587826,527,Oral Roberts,3,2,1,4,0.0,1,0,1,0.0,0,9.0,11,2,1,2,0,2,2,0,5,0,0,0,39,35,4,1,2,0,12,8,3,0.0,1.0,1.0,414.0,4.602483824695076,1.4444444444444444,11.0,2.0,2.0,5.0,2.5,2.0
2014,11620,700,1.0,02/22/2014,588053,527,Oral Roberts,7,2,5,3,0.0,1,0,0,0.0,0,9.0,6,2,1,1,0,0,2,0,10,0,0,0,34,32,0,0,0,0,9,5,2,0.0,1.0,1.0,414.0,0.6024838246950754,0.8888888888888888,6.0,0.0,2.0,10.0,5.0,2.0
2014,11620,700,1.0,02/23/2014,588524,527,Oral Roberts,4,1,3,3,0.0,1,0,1,0.0,0,9.0,8,1,1,0,0,1,2,0,4,0,0,0,35,33,4,1,0,0,15,6,1,0.0,1.0,1.0,414.0,3.3802616024728533,1.1111111111111112,8.0,1.0,2.0,4.0,2.0,1.0
2014,11620,700,1.0,02/24/2014,588737,77,BYU,4,2,2,5,0.0,1,0,1,0.0,0,9.0,8,2,2,1,0,1,2,0,6,0,1,0,38,36,1,0,0,0,12,9,1,0.0,1.0,2.0,207.0,2.9358171580284087,1.1111111111111112,8.0,1.0,2.0,6.0,3.0,2.0
2014,11620,700,1.0,02/27/2014,588916,676,SFA,5,4,1,5,0.0,1,0,1,0.0,0,6.666666666666667,10,3,3,1,0,1,5,0,2,1,0,0,34,26,4,1,2,0,8,8,0,0.0,1.0,4.05,102.0,6.20803938025063,2.25,13.5,1.3499999999999999,6.75,2.6999999999999997,0.4,4.05
2014,11620,700,1.0,02/28/2014,589138,288,Houston,0,9,-9,4,0.0,0,1,0,0.0,0,8.0,10,9,9,3,0,1,4,0,5,3,1,1,40,33,2,2,0,0,12,6,0,0.0,0.0,10.125,41.0,5.1580393802506315,1.75,11.25,1.125,4.5,5.625,1.25,10.125
2014,11620,700,1.0,03/01/2014,589561,624,Sam Houston,6,10,-4,3,0.0,0,1,0,0.0,0,8.0,12,8,8,1,0,1,2,0,6,3,3,0,39,32,1,0,1,1,6,8,2,0.0,0.0,9.0,46.0,4.1580393802506315,1.75,13.5,1.125,2.25,6.75,3.0,9.0
2014,11620,700,1.0,03/02/2014,589845,574,Rice,2,1,1,3,0.0,1,0,1,0.0,0,9.0,7,1,0,0,0,0,0,0,4,0,0,0,33,33,2,0,0,0,11,10,1,0.0,1.0,0.0,inf,1.2691504913617422,0.7777777777777778,7.0,0.0,0.0,4.0,inf,1.0
2014,11620,700,1.0,03/04/2014,590000,473,New Mexico,9,3,6,4,0.0,1,0,0,0.0,0,9.0,11,3,3,2,0,1,2,0,5,1,0,0,39,34,1,0,2,0,10,10,1,0.0,1.0,3.0,138.0,3.4913727135839645,1.4444444444444444,11.0,1.0,2.0,5.0,2.5,3.0
