season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2024,16580,2713,3.0,03/02/2024,4528414,neutral,263,Greensboro,3,14,0,1,0,0.0,0,6.333333333333334,12,14,13,2,3,1,5,0,11,3,0,2,40,31,0,0,1,0,3,4,8,0.0,115.15394912985275,0.0,18.473684210526315,275.0,6.031120382421271,2.6842105263157894,17.052631578947366,1.4210526315789473,7.105263157894736,15.63157894736842,2.2,19.89473684210526
2024,16580,2713,3.0,03/03/2024,5251074,away,973,Berry,4,12,0,1,0,0.0,0,1.3333333333333333,1,3,3,0,0,0,0,0,2,2,0,0,7,4,0,0,0,1,0,2,0,0.0,115.15394912985275,0.0,20.25,302.0,5.162699329789692,0.75,6.75,0.0,0.0,13.5,inf,20.25
2024,16580,2741,3.0,02/23/2024,4526765,away,8530,McMurry,10,8,1,0,1,0.0,0,8.666666666666668,12,4,2,1,0,0,4,0,5,1,2,2,42,36,0,0,1,0,13,4,2,0.0,56.99166717352959,1.0,2.0769230769230766,52.0,4.239622406712769,1.8461538461538458,12.46153846153846,0.0,4.153846153846153,5.192307692307692,1.25,4.153846153846153
2024,16580,2741,3.0,02/24/2024,4527079,away,8530,McMurry,2,3,0,1,0,0.0,0,6.0,6,3,2,0,1,0,3,0,3,0,0,0,28,24,0,0,1,0,5,9,1,0.0,56.99166717352959,0.0,3.0,75.0,4.162699329789692,1.5,9.0,0.0,4.5,4.5,1.0,4.5
2024,16580,2741,3.0,02/24/2024,4544132,away,8530,McMurry,19,18,1,0,1,0.0,0,15.0,16,18,12,6,0,1,11,0,11,5,1,5,79,61,0,0,1,1,15,17,4,0.0,56.99166717352959,1.0,7.2,181.0,6.262699329789692,1.8,9.6,0.6,6.6,6.6,1.0,10.799999999999999
2024,16580,2741,3.0,03/02/2024,4528277,home,1203,Mary Hardin-Baylor,1,13,0,1,0,0.0,0,7.0,15,13,7,2,2,0,6,1,1,1,0,2,44,35,0,0,1,1,7,11,1,0.0,56.99166717352959,0.0,9.0,226.0,6.376985044075406,3.0,19.285714285714285,0.0,7.7142857142857135,1.2857142857142856,0.16666666666666666,16.714285714285715
2024,16580,2741,3.0,03/02/2024,4543553,home,1203,Mary Hardin-Baylor,10,9,1,0,0,0.0,0,12.0,15,9,8,1,0,0,8,0,10,2,0,0,60,48,0,0,2,0,15,8,4,0.0,56.99166717352959,1.0,6.0,151.0,4.496032663123025,1.9166666666666667,11.25,0.0,6.0,7.5,1.25,6.75
2024,16580,8404,3.0,02/25/2024,4527377,home,11839,Pitt.-Greensburg,19,5,1,0,0,0.0,0,3.0,3,2,1,1,0,0,1,0,2,0,0,1,12,11,0,0,0,0,4,2,0,0.0,60.88348271446863,1.0,3.0,73.0,3.3293659964563584,1.3333333333333333,9.0,0.0,3.0,6.0,2.0,6.0
2024,16580,8404,3.0,03/01/2024,4527921,away,30085,Lancaster Bible,18,4,1,0,0,0.0,0,7.0,5,4,4,0,0,2,4,0,9,0,0,0,29,25,0,0,0,0,7,4,1,0.0,60.88348271446863,1.0,5.142857142857142,126.0,6.519842186932549,1.2857142857142858,6.428571428571429,2.571428571428571,5.142857142857142,11.571428571428573,2.25,5.142857142857142
2024,16580,8404,3.0,03/03/2024,4528619,home,773,McDaniel,8,7,1,0,1,0.0,0,9.0,8,7,7,1,0,1,6,0,7,1,0,0,42,33,0,0,1,1,11,9,3,0.0,60.88348271446863,1.0,7.0,171.0,5.884921552011914,1.5555555555555556,8.0,1.0,6.0,7.0,1.1666666666666667,7.0
2024,16580,8486,3.0,02/26/2024,5249961,away,0,Fisher,6,1,1,0,1,0.0,0,9.0,6,1,0,3,0,0,3,0,8,3,0,1,38,31,0,0,1,0,5,11,1,1.0,,1.0,0.0,,3.8849215520119142,1.0,6.0,0.0,3.0,8.0,2.6666666666666665,1.0
2024,16580,8486,3.0,03/03/2024,4528636,away,684,Suffolk,11,4,1,0,0,0.0,0,8.0,8,4,3,2,2,0,3,0,6,0,0,0,36,33,0,0,0,0,11,7,4,0.0,,1.0,3.375,,3.287699329789692,1.375,9.0,0.0,3.375,6.75,2.0,4.5
2024,16580,8486,3.0,03/03/2024,4544777,away,684,Suffolk,0,15,0,0,0,0.0,0,1.9999999999999998,7,5,5,1,0,0,2,0,2,1,0,2,16,13,0,0,0,0,0,4,0,0.0,,,22.500000000000004,,6.162699329789692,4.500000000000001,31.500000000000004,0.0,9.000000000000002,9.000000000000002,1.0,22.500000000000004
2024,16580,8490,3.0,02/09/2024,4525168,home,426,Millsaps,7,8,0,1,0,0.0,0,7.0,9,8,6,1,1,0,5,0,3,1,0,1,37,29,4,2,1,1,7,11,0,0.0,111.02661596958174,0.0,7.7142857142857135,121.0,5.376985044075406,2.0,11.571428571428573,0.0,6.428571428571429,3.8571428571428568,0.6,10.285714285714285
2024,16580,8490,3.0,02/09/2024,4543146,home,426,Millsaps,8,17,0,1,0,0.0,0,9.0,16,13,12,6,0,1,2,0,8,5,0,2,47,40,7,5,0,0,10,6,3,0.0,111.02661596958174,0.0,12.0,188.0,5.662699329789692,2.0,16.0,1.0,2.0,8.0,4.0,13.0
2024,16580,8490,3.0,02/16/2024,4525612,away,567,Redlands,3,5,0,1,0,0.0,0,8.0,9,5,4,1,1,2,1,0,2,0,0,0,35,34,0,0,0,0,9,13,1,0.0,111.02661596958174,0.0,4.5,70.0,6.787699329789692,1.25,10.125,2.25,1.125,2.25,2.0,5.625
2024,16580,8490,3.0,02/17/2024,4525867,away,567,Redlands,3,6,0,1,0,0.0,0,8.0,5,6,3,0,0,0,9,0,3,3,0,1,43,29,0,0,2,0,7,14,0,0.0,111.02661596958174,0.0,3.375,53.0,7.412699329789692,1.75,5.625,0.0,10.125,3.375,0.3333333333333333,6.75
2024,16580,8490,3.0,02/17/2024,4542629,away,567,Redlands,2,10,0,0,0,0.0,0,8.0,11,6,4,1,0,0,5,0,4,2,0,1,42,33,0,0,0,2,6,12,1,0.0,111.02661596958174,,4.5,70.0,5.287699329789692,2.0,12.375,0.0,5.625,4.5,0.8,6.75
2024,16580,8490,3.0,02/23/2024,4526524,home,23008,Ozarks (AR),6,7,0,1,0,0.0,0,9.0,11,7,4,0,0,0,3,0,11,1,0,2,45,40,6,2,1,0,7,9,2,0.0,111.02661596958174,0.0,4.0,63.0,2.5515882186785808,1.5555555555555556,11.0,0.0,3.0,11.0,3.6666666666666665,7.0
2024,16580,8490,3.0,02/24/2024,4526891,home,23008,Ozarks (AR),2,3,0,1,0,0.0,0,7.0,9,3,2,1,1,0,3,0,6,0,0,0,32,28,0,0,1,0,9,6,3,0.0,111.02661596958174,0.0,2.571428571428571,40.0,3.2341279012182635,1.7142857142857142,11.571428571428573,0.0,3.8571428571428568,7.7142857142857135,2.0,3.8571428571428568
2024,16580,8490,3.0,02/24/2024,4543505,home,23008,Ozarks (AR),13,10,1,0,0,0.0,0,9.0,12,10,4,3,0,2,6,0,12,1,0,0,48,41,1,0,0,0,6,9,2,0.0,111.02661596958174,1.0,4.0,63.0,6.218254885345248,2.0,12.0,2.0,6.0,12.0,2.0,10.0
2024,16580,8490,3.0,02/27/2024,4527631,home,123,VTSU Castleton,10,3,1,0,0,0.0,0,9.0,8,3,2,1,0,0,4,0,10,6,0,2,45,34,0,0,0,1,9,7,3,0.0,111.02661596958174,1.0,2.0,31.0,4.773810440900803,1.3333333333333333,8.0,0.0,4.0,10.0,2.5,3.0
2024,16580,8490,3.0,03/01/2024,4527968,away,1390,Sul Ross St.,10,9,1,0,1,0.0,0,7.0,16,9,7,4,1,1,0,0,6,1,0,1,38,37,1,1,0,0,3,11,2,0.0,111.02661596958174,1.0,9.0,141.0,4.2341279012182635,2.2857142857142856,20.57142857142857,1.2857142857142856,0.0,7.7142857142857135,inf,11.571428571428573
2024,16580,8490,3.0,03/01/2024,4544951,away,1390,Sul Ross St.,15,4,1,0,0,0.0,0,9.0,9,4,3,0,0,1,4,0,7,1,0,0,41,35,0,0,1,0,9,10,3,0.0,111.02661596958174,1.0,3.0,47.0,5.218254885345248,1.4444444444444444,9.0,1.0,4.0,7.0,1.75,4.0
2024,16580,8490,3.0,03/02/2024,4528300,away,1390,Sul Ross St.,12,6,1,0,0,0.0,0,9.0,10,6,6,2,0,1,2,0,4,0,0,0,37,35,0,0,0,0,8,13,1,0.0,111.02661596958174,1.0,6.0,94.0,4.884921552011914,1.3333333333333333,10.0,1.0,2.0,4.0,2.0,6.0
2024,16580,8530,3.0,02/09/2024,4525197,away,567,Redlands,2,9,0,1,0,0.0,0,8.0,12,9,4,2,0,2,5,0,5,1,1,0,42,32,0,0,2,2,8,9,3,0.0,134.01358602580203,0.0,4.5,52.0,7.912699329789692,2.125,13.5,2.25,5.625,5.625,1.0,10.125
2024,16580,8530,3.0,02/10/2024,4543154,away,567,Redlands,4,6,0,1,0,0.0,0,8.0,6,6,3,2,0,0,7,0,5,2,0,2,35,26,0,0,0,0,8,7,0,0.0,134.01358602580203,0.0,3.375,39.0,5.787699329789692,1.625,6.75,0.0,7.875,5.625,0.7142857142857143,6.75
2024,16580,8530,3.0,02/16/2024,4525828,home,2810,St. Thomas (TX),0,12,0,1,0,0.0,0,7.0,16,12,12,2,1,3,2,0,5,1,0,0,40,36,0,0,1,0,7,8,0,0.0,134.01358602580203,0.0,15.428571428571427,179.0,9.091270758361121,2.5714285714285716,20.57142857142857,3.8571428571428568,2.571428571428571,6.428571428571429,2.5,15.428571428571427
2024,16580,8530,3.0,02/16/2024,4545067,home,2810,St. Thomas (TX),6,5,1,0,1,0.0,0,9.0,13,5,3,0,0,1,7,0,10,0,0,1,45,38,0,0,0,0,5,9,3,1.0,134.01358602580203,1.0,3.0,35.0,5.218254885345248,2.2222222222222223,13.0,1.0,7.0,10.0,1.4285714285714286,5.0
2024,16580,8530,3.0,02/17/2024,4525560,home,2810,St. Thomas (TX),12,9,1,0,1,0.0,0,9.0,8,9,9,0,0,1,8,0,5,1,0,0,42,33,0,0,0,0,10,10,1,0.0,134.01358602580203,1.0,9.0,104.0,6.996032663123025,1.7777777777777777,8.0,1.0,8.0,5.0,0.625,9.0
2024,16580,8530,3.0,02/23/2024,4526765,home,2741,Howard Payne,8,10,0,1,0,0.0,0,9.0,11,10,6,3,0,2,5,0,9,2,0,0,45,37,0,0,1,0,7,8,1,0.0,134.01358602580203,0.0,6.0,70.0,6.884921552011914,1.7777777777777777,11.0,2.0,5.0,9.0,1.8,10.0
2024,16580,8530,3.0,02/24/2024,4527079,home,2741,Howard Payne,3,2,1,0,0,0.0,0,7.0,6,2,2,1,0,0,3,0,4,1,0,1,29,25,0,0,0,0,5,10,1,0.0,134.01358602580203,1.0,2.571428571428571,30.0,4.2341279012182635,1.2857142857142858,7.7142857142857135,0.0,3.8571428571428568,5.142857142857142,1.3333333333333333,2.571428571428571
2024,16580,8530,3.0,02/24/2024,4544132,home,2741,Howard Payne,18,19,0,1,0,0.0,0,15.0,21,19,15,5,0,3,7,1,14,2,4,2,78,69,0,0,0,0,13,17,6,0.0,134.01358602580203,0.0,9.0,104.0,6.196032663123026,1.8666666666666667,12.6,1.8,4.2,8.4,2.0,11.399999999999999
2024,16580,8530,3.0,02/27/2024,4527566,away,1044,Dallas,6,13,0,1,0,0.0,0,7.0,13,13,8,4,0,0,5,0,5,0,0,0,44,30,0,0,6,3,11,5,2,0.0,134.01358602580203,0.0,10.285714285714285,119.0,4.376985044075406,2.5714285714285716,16.714285714285715,0.0,6.428571428571429,6.428571428571429,1.0,16.714285714285715
2024,16580,8530,3.0,03/01/2024,4527831,home,23121,Texas-Dallas,1,7,0,1,0,0.0,0,9.0,10,7,4,2,0,1,3,0,5,0,0,0,39,33,0,0,3,0,13,7,1,0.0,134.01358602580203,0.0,4.0,46.0,4.996032663123025,1.4444444444444444,10.0,1.0,3.0,5.0,1.6666666666666667,7.0
2024,16580,8530,3.0,03/02/2024,4543177,home,23121,Texas-Dallas,8,7,1,0,0,0.0,0,11.0,11,7,2,0,1,0,6,0,9,2,0,0,52,44,0,0,0,0,8,14,3,0.0,134.01358602580203,1.0,1.6363636363636365,19.0,4.208153875244237,1.5454545454545454,9.0,0.0,4.909090909090908,7.363636363636364,1.5,5.7272727272727275
2024,16580,8567,3.0,02/23/2024,4526594,neutral,652,Sewanee,6,7,0,0,0,0.0,0,5.0,6,3,3,3,0,1,0,0,5,0,0,0,20,20,0,0,0,0,4,5,3,1.0,85.00355366027009,,5.3999999999999995,109.0,4.262699329789692,1.2,10.799999999999999,1.8,0.0,9.0,inf,5.3999999999999995
2024,16580,8567,3.0,02/24/2024,4526857,away,1130,Huntingdon,1,11,0,1,0,0.0,0,4.0,2,3,2,1,0,0,1,0,1,2,0,0,17,13,0,0,1,0,4,6,1,0.0,85.00355366027009,0.0,4.5,91.0,5.412699329789692,0.75,4.5,0.0,2.25,2.25,1.0,6.75
2024,16580,8567,3.0,02/25/2024,4527458,home,123,VTSU Castleton,9,5,0,0,0,0.0,0,6.666666666666666,9,4,2,1,0,0,7,0,8,1,1,0,36,28,0,0,0,0,5,4,3,0.0,85.00355366027009,,2.7,55.0,4.862699329789692,2.4000000000000004,12.15,0.0,9.450000000000001,10.8,1.1428571428571428,5.4
2024,16580,8567,3.0,03/02/2024,4528288,home,520,Ohio Wesleyan,2,4,0,0,0,0.0,0,4.0,3,1,1,1,0,1,3,0,2,0,0,0,18,15,0,0,0,0,5,4,0,0.0,85.00355366027009,,2.25,45.0,8.162699329789692,1.5,6.75,2.25,6.75,4.5,0.6666666666666666,2.25
2024,16580,8567,3.0,03/02/2024,4543626,home,520,Ohio Wesleyan,2,1,1,0,1,0.0,0,8.333333333333332,4,1,1,0,0,0,3,0,6,0,0,2,31,27,0,0,1,0,9,9,4,0.0,85.00355366027009,1.0,1.0800000000000003,22.0,3.302699329789692,0.8400000000000001,4.320000000000001,0.0,3.24,6.48,2.0,1.0800000000000003
2024,16580,8567,3.0,03/03/2024,4528624,home,520,Ohio Wesleyan,7,11,0,0,0,0.0,0,3.0,2,2,2,0,0,0,3,0,0,0,0,1,13,8,0,0,1,1,4,4,0,0.0,85.00355366027009,,6.0,121.0,6.662699329789692,1.6666666666666667,6.0,0.0,9.0,0.0,0.0,6.0
2024,16580,8911,3.0,02/24/2024,4527108,away,297,Illinois Col.,6,8,0,0,0,0.0,0,2.0,5,6,0,0,1,0,4,0,0,0,0,0,16,12,0,0,0,0,3,2,0,0.0,,,0.0,,9.662699329789692,4.5,22.5,0.0,18.0,0.0,0.0,27.0
2024,16580,8911,3.0,02/25/2024,4527292,away,64,Blackburn,9,16,0,1,0,0.0,0,3.6666666666666665,12,13,11,1,0,1,3,0,2,1,0,1,28,23,0,0,1,0,3,5,1,0.0,,0.0,27.0,,9.389972057062419,4.090909090909091,29.454545454545457,2.454545454545455,7.363636363636364,4.90909090909091,0.6666666666666666,31.90909090909091
2024,16580,8911,3.0,03/02/2024,4528376,neutral,212,Elmhurst,8,5,1,0,1,0.0,0,8.666666666666666,9,4,4,3,0,0,1,0,3,1,1,0,36,32,0,0,1,1,11,10,1,0.0,,1.0,4.153846153846154,,3.662699329789692,1.153846153846154,9.346153846153847,0.0,1.0384615384615385,3.115384615384616,3.0,4.153846153846154
2024,16580,8968,3.0,02/16/2024,4525850,home,958,Clarks Summit,5,2,1,0,0,1.0,0,7.0,3,2,0,1,0,0,0,0,6,0,0,0,25,25,0,0,0,0,8,6,0,1.0,98.88014527845037,1.0,0.0,0.0,1.9484136155039777,0.42857142857142855,3.8571428571428568,0.0,0.0,7.7142857142857135,inf,2.571428571428571
2024,16580,8968,3.0,02/16/2024,4545069,home,958,Clarks Summit,6,0,1,0,0,0.0,0,7.0,1,0,0,0,0,0,1,0,5,0,0,0,22,21,0,0,0,0,10,4,1,0.0,98.88014527845037,1.0,0.0,0.0,2.662699329789692,0.2857142857142857,1.2857142857142856,0.0,1.2857142857142856,6.428571428571429,5.0,0.0
2024,16580,8968,3.0,02/26/2024,4527470,neutral,88,Cabrini,1,7,0,1,0,0.0,0,8.0,6,7,6,2,0,1,4,0,4,0,1,3,35,30,0,0,0,1,9,10,3,0.0,98.88014527845037,0.0,6.75,120.0,5.787699329789692,1.25,6.75,1.125,4.5,4.5,1.0,7.875
2024,16580,8968,3.0,02/27/2024,4527573,home,1115,Hanover,1,7,0,0,0,0.0,0,9.0,11,7,6,2,2,0,2,0,9,3,2,0,42,37,0,0,0,0,9,7,3,0.0,98.88014527845037,,6.0,107.0,3.3293659964563584,1.4444444444444444,11.0,0.0,2.0,9.0,4.5,7.0
2024,16580,8968,3.0,02/28/2024,5020484,home,321,John Jay,13,9,0,0,0,0.0,0,4.666666666666667,8,7,7,1,0,2,3,0,3,3,1,0,27,20,0,0,0,1,2,8,0,0.0,98.88014527845037,,13.5,240.0,11.805556472646835,2.357142857142857,15.428571428571427,3.8571428571428568,5.785714285714285,5.785714285714285,1.0,13.5
2024,16580,8968,3.0,02/29/2024,4527720,neutral,321,John Jay,9,4,0,0,0,0.0,0,4.0,4,2,2,0,0,0,3,0,2,0,0,0,17,13,0,0,0,1,4,4,1,0.0,98.88014527845037,,4.5,80.0,4.912699329789692,1.75,9.0,0.0,6.75,4.5,0.6666666666666666,4.5
2024,16580,8968,3.0,03/03/2024,4528287,home,453,Muhlenberg,5,6,0,1,0,0.0,0,7.0,9,6,6,0,0,1,2,0,3,3,0,0,32,27,0,0,0,0,4,11,1,1.0,98.88014527845037,0.0,7.7142857142857135,137.0,6.805556472646835,1.5714285714285714,11.571428571428573,1.2857142857142856,2.571428571428571,3.8571428571428568,1.5,7.7142857142857135
2024,16580,8968,3.0,03/03/2024,4543625,home,453,Muhlenberg,9,0,1,0,0,0.0,0,6.0,5,0,0,1,0,0,0,0,8,1,0,0,23,22,0,0,0,0,5,4,2,0.0,98.88014527845037,1.0,0.0,0.0,1.4960326631230254,0.8333333333333334,7.5,0.0,0.0,12.0,inf,0.0
2024,16580,8981,3.0,03/02/2024,4528042,away,401,UMass Boston,5,1,1,0,1,0.0,0,9.0,7,1,1,1,0,0,3,0,13,1,0,1,38,34,0,0,0,0,8,5,2,0.0,170.58823529411765,1.0,1.0,5.0,2.107143774234136,1.1111111111111112,7.0,0.0,3.0,13.0,4.333333333333333,1.0
2024,16580,8981,3.0,03/03/2024,4528516,home,621,Salem St.,5,1,0,0,0,0.0,0,4.666666666666666,5,1,1,1,1,1,3,0,5,1,0,0,21,17,0,0,0,0,7,0,2,0.0,170.58823529411765,,1.9285714285714288,10.0,6.876985044075407,1.7142857142857144,9.642857142857144,1.9285714285714288,5.7857142857142865,9.642857142857144,1.6666666666666667,1.9285714285714288
2024,16580,8981,3.0,03/03/2024,4544274,home,621,Salem St.,11,3,1,0,0,0.0,0,9.0,4,3,3,1,0,0,2,0,12,2,0,2,33,29,0,0,0,0,10,3,2,0.0,170.58823529411765,1.0,3.0,16.0,2.3293659964563584,0.6666666666666666,4.0,0.0,2.0,12.0,6.0,3.0
2024,16580,9500,3.0,03/02/2024,4528124,away,761,Wells,6,3,1,0,1,0.0,0,6.0,3,3,3,1,0,2,4,0,6,1,0,1,26,21,0,0,0,0,6,6,0,0.0,,1.0,4.5,,8.496032663123025,1.1666666666666667,4.5,3.0,6.0,9.0,1.5,4.5
2024,16580,9500,3.0,03/02/2024,4543002,away,761,Wells,10,6,1,0,1,0.0,0,7.0,10,6,6,2,0,0,4,0,3,2,0,0,36,29,0,0,1,0,7,10,0,0.0,,1.0,7.7142857142857135,,5.376985044075406,2.0,12.857142857142858,0.0,5.142857142857142,3.8571428571428568,0.75,7.7142857142857135
2024,16580,10972,3.0,02/25/2024,4526959,neutral,455,Muskingum,5,12,0,1,0,0.0,0,8.333333333333332,9,12,9,3,0,0,5,0,8,7,1,3,47,34,0,0,0,1,5,10,3,0.0,179.73568281938327,0.0,9.72,35.0,6.062699329789693,1.6800000000000002,9.72,0.0,5.4,8.640000000000002,1.6,12.96
2024,16580,10972,3.0,02/25/2024,4543800,neutral,455,Muskingum,0,11,0,1,0,0.0,0,6.0,9,11,11,1,0,1,8,0,4,2,0,1,33,23,0,0,0,0,6,4,2,0.0,179.73568281938327,0.0,16.5,59.0,9.496032663123025,2.8333333333333335,13.5,1.5,12.0,6.0,0.5,16.5
2024,16580,11036,3.0,02/23/2024,4526569,away,724,Merchant Marine,1,7,0,1,0,0.0,0,8.0,9,7,5,1,0,1,0,0,8,3,0,1,37,34,0,0,0,0,6,7,3,0.0,,0.0,5.625,,4.412699329789692,1.125,10.125,1.125,0.0,9.0,inf,7.875
2024,16580,11036,3.0,03/02/2024,4528160,neutral,30039,North Central (MN),15,5,1,0,0,0.0,0,7.0,4,5,3,0,0,0,9,0,12,2,0,0,36,24,0,0,0,1,5,3,6,0.0,,1.0,3.8571428571428568,,4.948413615503978,1.8571428571428572,5.142857142857142,0.0,11.571428571428573,15.428571428571427,1.3333333333333333,6.428571428571429
2024,16580,11538,3.0,02/13/2024,4525422,home,0,Hannibal-La Grange,18,9,1,0,0,0.0,0,9.0,13,9,9,4,0,2,3,0,8,0,0,0,41,38,0,0,0,0,9,8,1,0.0,122.03261520991705,1.0,9.0,123.0,5.773810440900803,1.7777777777777777,13.0,2.0,3.0,8.0,2.6666666666666665,9.0
2024,16580,11538,3.0,02/16/2024,4525670,away,2713,Oglethorpe,4,10,0,1,0,0.0,0,8.0,9,10,6,1,1,1,3,0,9,5,0,2,42,33,0,0,1,0,6,8,3,0.0,122.03261520991705,0.0,6.75,92.0,6.037699329789692,1.5,10.125,1.125,3.375,10.125,3.0,11.25
2024,16580,11538,3.0,02/16/2024,5245911,away,2713,Oglethorpe,16,7,1,0,0,0.0,0,9.0,9,7,3,2,0,1,7,0,9,1,0,2,45,37,3,0,0,0,9,8,6,0.0,122.03261520991705,1.0,3.0,41.0,5.773810440900803,1.7777777777777777,9.0,1.0,7.0,9.0,1.2857142857142858,7.0
2024,16580,11538,3.0,02/17/2024,4525928,away,2713,Oglethorpe,0,8,0,1,0,0.0,0,8.0,10,8,7,2,0,1,2,0,4,2,0,0,38,33,2,2,0,1,13,6,3,0.0,122.03261520991705,0.0,7.875,108.0,5.787699329789692,1.5,11.25,1.125,2.25,4.5,2.0,9.0
2024,16580,11538,3.0,02/23/2024,4526620,home,300,Ill. Wesleyan,6,5,1,0,0,0.0,0,9.0,11,5,2,7,0,0,0,0,5,0,0,0,36,35,0,0,0,1,9,10,0,1.0,122.03261520991705,1.0,2.0,27.0,2.5515882186785808,1.2222222222222223,11.0,0.0,0.0,5.0,inf,5.0
2024,16580,11538,3.0,02/24/2024,4527136,home,800,Wis.-Platteville,0,12,0,1,0,0.0,0,7.333333333333333,14,10,9,2,0,1,2,0,9,3,0,0,41,36,0,0,0,0,8,4,2,0.0,122.03261520991705,0.0,11.045454545454545,151.0,5.026335693426056,2.181818181818182,17.181818181818183,1.2272727272727275,2.454545454545455,11.045454545454545,4.5,12.272727272727273
2024,16580,11538,3.0,02/25/2024,4527327,home,800,Wis.-Platteville,8,7,1,0,0,0.0,0,9.0,11,7,5,6,0,0,5,0,9,0,0,1,43,38,0,0,0,0,10,6,1,0.0,122.03261520991705,1.0,5.0,68.0,3.3293659964563584,1.7777777777777777,11.0,0.0,5.0,9.0,1.8,7.0
2024,16580,11538,3.0,03/02/2024,4528169,neutral,145,Clark (MA),3,7,0,1,0,0.0,0,8.0,10,7,7,2,0,0,4,0,9,3,0,1,41,32,0,0,2,0,9,6,1,0.0,122.03261520991705,0.0,7.875,108.0,4.037699329789692,1.75,11.25,0.0,4.5,10.125,2.25,7.875
2024,16580,11538,3.0,03/03/2024,4528526,neutral,15,Albion,4,6,0,1,0,0.0,0,8.0,11,6,6,2,0,1,0,0,11,0,0,0,36,36,0,0,0,0,5,8,2,0.0,122.03261520991705,0.0,6.75,92.0,2.537699329789692,1.375,12.375,1.125,0.0,12.375,inf,6.75
2024,16580,11839,3.0,02/25/2024,4527377,away,8404,Hood,5,19,0,1,0,0.0,0,2.0,4,6,5,1,0,0,3,0,0,0,0,0,14,9,0,0,0,2,3,3,0,0.0,,0.0,22.5,,8.162699329789692,3.5,18.0,0.0,13.5,0.0,0.0,27.0
2024,16580,11839,3.0,03/01/2024,4527731,away,751,Wash. & Jeff.,5,10,0,0,0,0.0,0,8.0,9,5,5,2,1,1,3,0,4,1,1,2,38,33,0,0,0,1,8,13,2,0.0,,,5.625,,5.787699329789692,1.5,10.125,1.125,3.375,4.5,1.3333333333333333,5.625
2024,16580,12399,3.0,02/23/2024,4526669,home,753,Washington Col.,3,1,1,0,1,0.0,0,9.0,5,1,1,1,0,0,0,0,11,0,0,0,32,32,0,0,0,0,9,7,1,0.0,29.166666666666668,1.0,1.0,30.0,1.2182548853452473,0.5555555555555556,5.0,0.0,0.0,11.0,inf,1.0
2024,16580,12399,3.0,02/24/2024,4526875,home,276,Haverford,2,6,0,0,0,0.0,0,3.3333333333333335,1,2,2,0,0,0,4,0,1,0,0,1,16,12,0,0,0,0,5,4,1,0.0,29.166666666666668,,5.3999999999999995,162.0,6.662699329789692,1.5,2.6999999999999997,0.0,10.799999999999999,2.6999999999999997,0.25,5.3999999999999995
2024,16580,12399,3.0,02/24/2024,4543489,home,276,Haverford,0,2,0,1,0,0.0,0,7.333333333333333,6,2,1,2,0,0,0,0,4,0,0,0,26,26,0,0,0,0,7,8,2,2.0,29.166666666666668,0.0,1.2272727272727275,37.0,2.5717902388806007,0.8181818181818182,7.363636363636364,0.0,0.0,4.90909090909091,inf,2.454545454545455
2024,16580,12399,3.0,03/01/2024,4527777,home,15882,Rosemont,11,1,1,0,0,0.0,0,8.0,5,1,1,0,0,0,4,0,5,2,0,0,34,28,0,0,0,0,6,10,3,0.0,29.166666666666668,1.0,1.125,34.0,4.662699329789692,1.125,5.625,0.0,4.5,5.625,1.25,1.125
2024,16580,15882,3.0,02/18/2024,5246317,away,88,Cabrini,2,14,0,1,0,0.0,0,8.0,13,14,9,7,0,0,7,0,9,1,0,2,49,38,0,0,0,3,7,9,2,0.0,60.40289336548184,0.0,10.125,248.0,4.412699329789692,2.5,14.625,0.0,7.875,10.125,1.2857142857142858,15.75
2024,16580,15882,3.0,03/01/2024,4527777,away,12399,Gwynedd Mercy,1,11,0,1,0,0.0,0,6.0,12,8,8,2,0,0,3,0,4,1,0,0,33,28,0,0,1,0,6,7,0,0.0,60.40289336548184,0.0,12.0,294.0,4.3293659964563584,2.5,18.0,0.0,4.5,6.0,1.3333333333333333,12.0
2024,16580,16142,3.0,02/19/2024,4525898,away,637,Shenandoah,6,0,1,0,0,1.0,1,7.0,3,0,0,0,0,0,0,0,4,0,0,0,24,24,0,0,0,0,10,7,2,0.0,,1.0,0.0,,2.519842186932549,0.42857142857142855,3.8571428571428568,0.0,0.0,5.142857142857142,inf,0.0
2024,16580,16142,3.0,02/19/2024,4542647,away,637,Shenandoah,1,5,0,1,0,0.0,0,4.0,7,4,3,2,0,0,1,0,3,0,0,0,19,17,0,0,1,0,5,3,1,0.0,,0.0,6.75,,2.912699329789692,2.0,15.75,0.0,2.25,6.75,3.0,9.0
2024,16580,16142,3.0,02/23/2024,4526675,away,329,Kean,10,11,0,0,0,0.0,0,8.666666666666666,9,10,6,2,0,3,1,0,3,0,0,0,38,35,0,0,1,1,10,13,0,0.0,,,6.230769230769232,,7.816545483635846,1.153846153846154,9.346153846153847,3.115384615384616,1.0384615384615385,3.115384615384616,3.0,10.384615384615385
