season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2020,15204,268,3.0,02/29/2020,1832608,neutral,372,Luther,0,4,-4,0,0,0,0.0,0,2.0,1,0,0,1,0,0,0,0,4,0,0,0,6,6,0,0,0,0,0,1,2,0.0,,0.0,inf,-0.22285153400273217,0.5,4.5,0.0,0.0,18.0,inf,0.0
2020,15204,268,3.0,02/29/2020,1848407,neutral,372,Luther,1,3,-2,0,0,0,0.0,0,2.3333333333333335,0,0,0,0,0,0,0,0,4,0,0,0,7,7,1,0,0,0,2,1,1,0.0,,0.0,inf,0.34857703742583945,0.0,0.0,0.0,0.0,15.428571428571427,inf,0.0
2020,15204,268,3.0,03/05/2020,1833684,neutral,30035,Crown (MN),5,2,3,1,0,1,0.0,0,5.0,1,0,0,0,0,0,2,0,6,0,0,0,18,16,3,0,0,0,5,4,1,0.0,1.0,0.0,inf,2.5771484659972677,0.6,1.8,0.0,3.6,10.799999999999999,3.0,0.0
2020,15204,268,3.0,03/05/2020,1848421,neutral,30035,Crown (MN),3,2,1,1,0,0,0.0,0,6.0,1,2,0,0,0,0,2,0,4,0,0,0,22,20,0,0,0,0,6,8,2,0.0,1.0,0.0,inf,3.4438151326639344,0.5,1.5,0.0,3.0,6.0,2.0,3.0
2020,15204,268,3.0,03/07/2020,1834396,neutral,348,Lawrence,10,2,8,1,0,1,0.0,0,7.0,8,2,1,0,0,0,1,0,3,0,0,1,29,27,0,0,0,1,5,11,1,0.0,1.0,1.2857142857142856,435.0,3.3485770374258395,1.2857142857142858,10.285714285714285,0.0,1.2857142857142856,3.8571428571428568,3.0,2.571428571428571
2020,15204,268,3.0,03/08/2020,1971427,neutral,348,Lawrence,3,4,-1,0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0.0,,0.0,inf,3.777148465997268,0.0,0.0,0.0,0.0,0.0,,0.0
2020,15204,269,3.0,02/15/2020,1830441,home,17094,William Peace,3,5,-2,0,1,0,0.0,0,17.0,13,5,5,1,2,0,8,1,16,1,0,2,70,60,0,0,0,1,17,13,7,0.0,0.0,2.6470588235294117,211.0,3.4830308189384445,1.2352941176470589,6.88235294117647,0.0,4.235294117647059,8.470588235294118,2.0,2.6470588235294117
2020,15204,269,3.0,02/16/2020,1830907,away,17094,William Peace,6,9,-3,0,1,0,0.0,0,5.0,10,9,6,2,2,0,5,0,3,1,0,1,31,24,0,0,1,0,4,7,1,0.0,0.0,10.799999999999999,52.0,6.177148465997268,3.0,18.0,0.0,9.0,5.3999999999999995,0.6,16.2
2020,15204,269,3.0,02/16/2020,1848193,away,17094,William Peace,8,2,6,1,0,0,0.0,0,7.0,5,2,2,1,1,0,1,0,7,0,0,0,27,26,0,0,0,0,1,13,1,0.0,1.0,2.571428571428571,217.0,2.2057198945686967,0.8571428571428571,6.428571428571429,0.0,1.2857142857142856,9.0,7.0,2.571428571428571
2020,15204,269,3.0,02/18/2020,1830967,away,139,Chris. Newport,15,7,8,0,0,0,0.0,0,1.3333333333333333,1,5,5,0,0,1,4,0,0,0,0,0,9,5,0,0,0,0,2,2,0,0.0,,33.75,17.0,22.527148465997268,3.75,6.75,6.75,27.0,0.0,0.0,33.75
2020,15204,269,3.0,02/22/2020,1831501,home,443,Moravian,2,0,2,1,0,0,1.0,1,7.0,3,0,0,2,0,0,0,0,8,1,0,0,25,24,0,0,0,0,9,2,2,0.0,1.0,0.0,inf,1.9200056088544106,0.42857142857142855,3.8571428571428568,0.0,0.0,10.285714285714285,inf,0.0
2020,15204,269,3.0,02/22/2020,1849157,home,443,Moravian,0,11,-11,0,1,0,0.0,0,7.0,16,11,9,2,2,0,2,1,7,1,0,1,40,34,0,0,2,1,6,7,1,0.0,0.0,11.571428571428573,48.0,3.0628627517115534,2.5714285714285716,20.57142857142857,0.0,2.571428571428571,9.0,3.5,14.142857142857142
2020,15204,269,3.0,02/23/2020,1831857,home,443,Moravian,6,3,3,1,0,1,0.0,0,9.0,6,3,2,3,0,0,3,0,9,1,0,1,39,35,0,0,0,0,7,11,3,0.0,1.0,2.0,279.0,3.1104817993306013,1.0,6.0,0.0,3.0,9.0,3.0,3.0
2020,15204,269,3.0,02/26/2020,1832215,home,30164,Southern Va.,3,0,3,0,0,1,0.0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,2,0,1,0.0,,0.0,inf,1.7771484659972678,1.0,9.0,0.0,0.0,9.0,inf,0.0
2020,15204,269,3.0,02/29/2020,1832640,away,611,St. Mary's (MD),12,2,10,1,0,0,0.0,0,9.0,7,2,1,0,0,1,2,0,13,1,0,1,37,33,0,0,1,0,9,4,5,0.0,1.0,1.0,559.0,3.332704021552823,1.0,7.0,1.0,2.0,13.0,6.5,2.0
2020,15204,269,3.0,02/29/2020,1969423,neutral,313,Ithaca,9,4,5,1,0,0,0.0,0,9.0,6,4,2,1,1,0,4,0,8,0,0,0,38,33,0,0,0,1,7,11,2,0.0,1.0,2.0,279.0,3.332704021552823,1.1111111111111112,6.0,0.0,4.0,8.0,2.0,4.0
2020,15204,269,3.0,03/04/2020,1833397,home,263,Greensboro,9,8,1,1,0,0,0.0,0,2.6666666666666665,1,0,0,1,0,0,1,0,3,0,0,0,10,9,0,0,0,0,3,2,3,0.0,1.0,0.0,inf,2.652148465997268,0.75,3.375,0.0,3.375,10.125,3.0,0.0
2020,15204,269,3.0,03/07/2020,1834134,home,578,Roanoke,7,2,5,1,0,1,0.0,0,9.0,4,2,0,1,0,0,3,0,13,0,0,0,34,31,0,0,0,0,6,7,4,0.0,1.0,0.0,inf,1.888259577108379,0.7777777777777778,4.0,0.0,3.0,13.0,4.333333333333333,2.0
2020,15204,269,3.0,03/07/2020,1849750,home,578,Roanoke,3,2,1,1,0,1,0.0,0,9.0,10,2,2,2,0,0,1,0,8,0,0,2,38,37,0,0,0,0,13,5,3,0.0,1.0,2.0,279.0,2.332704021552823,1.2222222222222223,10.0,0.0,1.0,8.0,8.0,2.0
2020,15204,269,3.0,03/09/2020,1834801,away,30094,Brevard,13,3,10,1,0,0,0.0,0,7.333333333333334,5,1,1,0,0,0,3,0,5,0,0,1,30,27,0,0,0,0,6,11,0,0.0,1.0,1.227272727272727,455.0,3.6407848296336316,1.0909090909090908,6.136363636363636,0.0,3.6818181818181817,6.136363636363636,1.6666666666666667,1.227272727272727
2020,15204,269,3.0,03/10/2020,1835049,away,1130,Huntingdon,3,6,-3,0,1,0,0.0,0,1.0,6,4,4,0,0,0,0,0,1,0,0,1,9,9,0,0,0,0,1,1,1,0.0,0.0,36.0,16.0,1.7771484659972678,6.0,54.0,0.0,0.0,9.0,inf,36.0
2020,15204,269,3.0,03/11/2020,1835236,away,21830,Piedmont,9,0,9,0,0,0,0.0,0,8.0,6,0,0,0,0,0,1,0,9,2,0,0,30,27,0,0,0,0,5,7,5,0.0,,0.0,inf,2.652148465997268,0.875,6.75,0.0,1.125,10.125,9.0,0.0
2020,15204,271,3.0,02/07/2020,1963712,home,1094,George Fox,1,5,-4,0,1,0,0.0,0,9.0,9,5,5,1,1,0,2,0,3,2,0,0,39,34,0,0,1,0,12,11,2,0.0,0.0,5.0,112.0,4.443815132663935,1.2222222222222223,9.0,0.0,2.0,3.0,1.5,5.0
2020,15204,271,3.0,02/08/2020,1829932,neutral,412,Methodist,3,14,-11,0,1,0,0.0,0,8.0,15,14,6,4,0,0,7,0,7,3,0,1,51,39,7,4,2,0,7,8,2,0.0,0.0,6.75,83.0,5.777148465997268,2.75,16.875,0.0,7.875,7.875,1.0,15.75
2020,15204,271,3.0,02/09/2020,1830082,neutral,1124,Hendrix,5,7,-2,0,1,0,0.0,0,9.0,12,7,7,3,0,0,4,1,8,1,1,2,43,36,0,0,1,1,7,11,2,0.0,0.0,7.0,80.0,3.6660373548861567,1.7777777777777777,12.0,0.0,4.0,8.0,2.0,7.0
2020,15204,271,3.0,02/14/2020,1830326,home,1400,Texas Lutheran,10,11,-1,0,1,0,0.0,0,9.0,13,11,10,3,1,2,11,1,5,0,0,0,53,42,0,0,0,0,8,14,2,0.0,0.0,10.0,56.0,9.221592910441712,2.6666666666666665,13.0,2.0,11.0,5.0,0.45454545454545453,11.0
2020,15204,271,3.0,02/15/2020,1830469,home,1400,Texas Lutheran,3,16,-13,0,1,0,0.0,0,7.0,12,16,11,5,1,0,9,1,2,3,1,3,45,33,5,5,0,0,11,7,0,0.0,0.0,14.142857142857142,40.0,8.348577037425839,3.0,15.428571428571427,0.0,11.571428571428573,2.571428571428571,0.2222222222222222,20.57142857142857
2020,15204,271,3.0,02/15/2020,1848369,home,1400,Texas Lutheran,5,6,-1,0,1,0,0.0,0,9.0,12,6,6,4,0,2,2,0,1,1,0,1,41,37,0,0,1,0,16,9,1,0.0,0.0,6.0,93.0,7.443815132663934,1.5555555555555556,12.0,2.0,2.0,1.0,0.5,6.0
2020,15204,271,3.0,02/21/2020,1831192,away,23121,Texas-Dallas,4,9,-5,0,1,0,0.0,0,8.0,13,9,8,3,2,0,4,0,1,5,0,2,47,37,2,2,0,1,9,13,1,0.0,0.0,9.0,62.0,6.902148465997268,2.125,14.625,0.0,4.5,1.125,0.25,10.125
2020,15204,271,3.0,02/22/2020,1831515,away,23121,Texas-Dallas,2,3,-1,0,1,0,0.0,0,7.666666666666667,6,3,2,0,0,0,4,0,3,2,0,1,37,28,5,2,2,1,8,12,0,0.0,0.0,2.3478260869565215,238.0,5.3423658573016155,1.3043478260869565,7.0434782608695645,0.0,4.695652173913043,3.5217391304347823,0.75,3.5217391304347823
2020,15204,271,3.0,02/22/2020,1849674,away,23121,Texas-Dallas,3,4,-1,0,1,0,1.0,0,6.0,8,4,4,1,0,1,2,0,2,0,0,0,27,25,0,0,0,0,6,8,1,0.0,0.0,6.0,93.0,6.277148465997268,1.6666666666666667,12.0,1.5,3.0,3.0,1.0,6.0
2020,15204,271,3.0,02/28/2020,1832422,home,23008,Ozarks (AR),9,5,4,1,0,0,0.0,0,7.0,7,5,3,2,0,0,2,0,7,4,0,0,34,27,0,0,0,1,6,6,2,0.0,1.0,3.8571428571428568,145.0,4.348577037425839,1.2857142857142858,9.0,0.0,2.571428571428571,9.0,3.5,6.428571428571429
2020,15204,271,3.0,02/28/2020,1847814,home,23008,Ozarks (AR),2,3,-1,0,1,0,0.0,0,9.0,9,3,3,4,0,1,1,0,5,1,0,0,37,34,0,0,1,0,15,6,1,0.0,0.0,3.0,186.0,4.777148465997268,1.1111111111111112,9.0,1.0,1.0,5.0,5.0,3.0
2020,15204,271,3.0,02/29/2020,1832673,home,23008,Ozarks (AR),13,12,1,1,0,0,0.0,0,10.0,19,12,11,7,0,1,5,0,13,1,0,3,54,48,0,0,0,0,7,8,3,0.0,1.0,9.9,56.0,4.277148465997268,2.4,17.099999999999998,0.9,4.5,11.700000000000001,2.6,10.799999999999999
2020,15204,271,3.0,03/06/2020,1833845,away,30197,Belhaven,8,5,3,1,0,0,0.0,0,8.0,8,5,5,3,1,0,5,2,8,1,0,1,39,31,3,2,0,2,4,12,2,0.0,1.0,5.625,99.0,4.027148465997268,1.625,9.0,0.0,5.625,9.0,1.6,5.625
2020,15204,271,3.0,03/06/2020,1849203,away,30197,Belhaven,0,6,-6,0,1,0,0.0,0,6.0,8,6,4,2,0,0,1,0,6,1,0,1,29,27,1,1,0,0,5,6,1,0.0,0.0,6.0,93.0,2.777148465997268,1.5,12.0,0.0,1.5,9.0,6.0,9.0
2020,15204,271,3.0,03/07/2020,1834122,away,30197,Belhaven,8,14,-6,0,1,0,0.0,0,8.0,12,14,10,5,0,0,4,1,8,1,0,1,45,39,4,4,1,0,10,6,2,0.0,0.0,11.25,50.0,3.652148465997268,2.0,13.5,0.0,4.5,9.0,2.0,15.75
2020,15204,271,3.0,03/10/2020,1834934,home,1355,Schreiner,13,10,3,1,0,1,0.0,0,9.0,12,10,9,1,0,1,9,0,1,3,0,5,51,38,0,0,1,0,13,12,0,0.0,1.0,9.0,62.0,8.99937068821949,2.3333333333333335,12.0,1.0,9.0,1.0,0.1111111111111111,10.0
2020,15204,276,3.0,02/29/2020,1832657,away,329,Kean,2,19,-17,0,1,0,0.0,0,8.0,18,19,18,0,1,0,7,0,5,5,1,2,53,38,5,5,2,1,7,9,0,0.0,0.0,20.25,28.0,7.027148465997268,3.125,20.25,0.0,7.875,5.625,0.7142857142857143,21.375
2020,15204,276,3.0,02/29/2020,1832892,neutral,685,Susquehanna,0,5,-5,0,1,0,0.0,0,9.0,10,5,4,0,2,0,6,0,5,0,0,1,38,31,1,0,0,1,8,8,1,0.0,0.0,4.0,140.0,4.666037354886157,1.7777777777777777,10.0,0.0,6.0,5.0,0.8333333333333334,5.0
2020,15204,276,3.0,03/04/2020,1833593,away,633,Scranton,8,4,4,1,0,1,0.0,0,9.0,5,4,4,1,0,0,8,0,8,1,1,3,38,29,0,0,0,0,6,10,3,0.0,1.0,4.0,140.0,4.99937068821949,1.4444444444444444,5.0,0.0,8.0,8.0,1.0,4.0
2020,15204,276,3.0,03/08/2020,1834571,neutral,806,Wittenberg,6,7,-1,0,1,0,0.0,0,7.0,12,7,5,4,0,0,5,1,5,0,0,2,33,26,0,0,0,2,5,6,1,0.0,0.0,6.428571428571429,87.0,4.491434180282982,2.4285714285714284,15.428571428571427,0.0,6.428571428571429,6.428571428571429,1.0,9.0
2020,15204,276,3.0,03/08/2020,1849008,neutral,806,Wittenberg,3,10,-7,0,1,0,0.0,0,6.0,5,10,8,2,0,1,7,0,6,2,0,2,33,22,0,0,0,2,5,6,3,0.0,0.0,12.0,47.0,8.443815132663936,2.0,7.5,1.5,10.5,9.0,0.8571428571428571,15.0
2020,15204,276,3.0,03/09/2020,1834785,neutral,807,Wooster,17,6,11,1,0,0,0.0,0,9.0,11,6,5,4,0,1,3,0,10,2,0,0,43,38,0,0,0,0,7,10,3,0.0,1.0,5.0,112.0,4.666037354886157,1.5555555555555556,11.0,1.0,3.0,10.0,3.3333333333333335,6.0
2020,15204,276,3.0,03/10/2020,1834875,neutral,281,Hiram,17,0,17,1,0,0,1.0,1,7.0,3,0,0,2,0,0,0,0,8,0,0,0,23,23,0,0,0,0,8,3,1,0.0,1.0,0.0,inf,1.4914341802829822,0.42857142857142855,3.8571428571428568,0.0,0.0,10.285714285714285,inf,0.0
2020,15204,276,3.0,03/10/2020,1847747,neutral,281,Hiram,15,6,9,1,0,0,0.0,0,7.0,9,6,6,2,1,0,8,0,5,0,0,1,36,27,0,0,0,1,6,8,1,0.0,1.0,7.7142857142857135,72.0,5.777148465997268,2.4285714285714284,11.571428571428573,0.0,10.285714285714285,6.428571428571429,0.625,7.7142857142857135
2020,15204,276,3.0,03/12/2020,1835272,neutral,120,Carroll (WI),18,4,14,1,0,0,0.0,0,9.0,13,4,4,2,1,0,4,0,9,1,0,0,41,36,0,0,0,0,7,7,3,0.0,1.0,4.0,140.0,3.4438151326639344,1.8888888888888888,13.0,0.0,4.0,9.0,2.25,4.0
2020,15204,276,3.0,03/13/2020,1835389,neutral,1050,Defiance,5,4,1,1,0,0,0.0,0,8.0,6,4,3,1,0,0,4,1,13,0,0,1,34,29,0,0,1,0,3,5,5,0.0,1.0,3.375,166.0,2.027148465997268,1.25,6.75,0.0,4.5,14.625,3.25,4.5
2020,15204,276,3.0,03/13/2020,1849403,neutral,1050,Defiance,5,6,-1,0,1,0,0.0,0,6.0,7,6,6,3,0,0,8,1,5,3,0,1,31,19,6,2,1,0,5,3,1,0.0,0.0,9.0,62.0,7.610481799330602,2.5,10.5,0.0,12.0,7.5,0.625,9.0
2020,15204,276,3.0,03/14/2020,1835706,neutral,548,Plymouth St.,11,8,3,1,0,1,0.0,0,9.0,12,8,7,3,0,1,5,0,5,0,0,1,43,38,0,0,0,0,4,15,3,0.0,1.0,7.0,80.0,5.777148465997268,1.8888888888888888,12.0,1.0,5.0,5.0,1.0,8.0
2020,15204,278,3.0,02/22/2020,1831428,away,530,Oswego St.,4,2,2,1,0,1,0.0,0,9.0,6,2,2,1,1,0,3,0,13,0,0,2,36,31,0,0,0,2,5,7,4,0.0,1.0,2.0,279.0,1.888259577108379,1.0,6.0,0.0,3.0,13.0,4.333333333333333,2.0
2020,15204,278,3.0,02/22/2020,1831547,neutral,939,Anderson (IN),3,4,-1,0,1,0,0.0,0,8.666666666666666,11,4,4,6,0,0,1,0,16,0,0,1,37,34,0,0,1,1,5,4,3,0.0,0.0,4.153846153846154,135.0,0.4309946198434216,1.3846153846153848,11.423076923076925,0.0,1.0384615384615385,16.615384615384617,16.0,4.153846153846154
2020,15204,278,3.0,02/29/2020,1969408,neutral,747,Wabash,1,15,-14,0,1,0,0.0,0,9.0,15,15,12,1,3,0,6,0,10,2,0,2,53,42,5,4,2,1,8,8,6,0.0,0.0,12.0,47.0,4.2215929104417125,2.3333333333333335,15.0,0.0,6.0,10.0,1.6666666666666667,15.0
2020,15204,278,3.0,03/01/2020,1832651,neutral,2694,Franklin,5,11,-6,0,1,0,0.0,0,9.333333333333334,9,11,5,1,0,3,8,0,8,0,0,2,43,35,0,0,0,0,8,8,1,0.0,0.0,4.821428571428571,116.0,8.812862751711553,1.8214285714285714,8.678571428571427,2.8928571428571423,7.7142857142857135,7.7142857142857135,1.0,10.607142857142858
2020,15204,278,3.0,03/01/2020,1833264,neutral,1192,Manchester,3,0,3,1,0,1,0.0,0,9.0,4,0,0,1,2,0,1,0,14,1,0,0,33,30,0,0,1,0,8,5,3,0.0,1.0,0.0,inf,1.3327040215528232,0.5555555555555556,4.0,0.0,1.0,14.0,14.0,0.0
2020,15204,278,3.0,03/06/2020,1833988,neutral,16142,Misericordia,5,3,2,1,0,1,0.0,0,9.0,10,3,2,2,0,0,3,0,5,0,0,0,39,36,2,2,0,0,10,8,1,0.0,1.0,2.0,279.0,3.6660373548861567,1.4444444444444444,10.0,0.0,3.0,5.0,1.6666666666666667,3.0
2020,15204,278,3.0,03/06/2020,1970921,neutral,492,North Central (IL),7,11,-4,0,1,0,0.0,0,9.0,15,11,10,1,1,0,6,0,6,0,1,2,49,42,0,0,0,1,10,11,2,0.0,0.0,10.0,56.0,4.443815132663935,2.3333333333333335,15.0,0.0,6.0,6.0,1.0,11.0
2020,15204,278,3.0,03/07/2020,1834112,neutral,686,Swarthmore,5,1,4,1,0,1,0.0,0,9.0,7,1,1,1,0,0,4,0,6,0,0,0,35,31,0,0,0,0,10,8,2,0.0,1.0,1.0,559.0,3.777148465997268,1.2222222222222223,7.0,0.0,4.0,6.0,1.5,1.0
2020,15204,278,3.0,03/09/2020,1834809,neutral,1163,La Roche,8,4,4,1,0,0,0.0,0,5.0,3,1,1,2,0,0,0,0,5,0,0,1,18,18,0,0,0,0,5,5,1,0.0,1.0,1.8,310.0,1.7771484659972678,0.6,5.3999999999999995,0.0,0.0,9.0,inf,1.8
2020,15204,278,3.0,03/11/2020,1835112,neutral,685,Susquehanna,3,5,-2,0,1,0,0.0,0,8.0,9,5,2,3,0,0,4,0,6,0,1,0,38,33,0,0,1,0,7,10,3,0.0,0.0,2.25,248.0,3.777148465997268,1.625,10.125,0.0,4.5,6.75,1.5,5.625
2020,15204,278,3.0,03/12/2020,1835285,neutral,76,Bridgewater St.,11,3,8,1,0,0,0.0,0,9.0,8,3,2,1,0,0,3,0,4,2,0,0,42,37,0,0,0,0,11,12,1,0.0,1.0,2.0,279.0,4.5549262437750455,1.2222222222222223,8.0,0.0,3.0,4.0,1.3333333333333333,3.0
2020,15204,278,3.0,03/13/2020,1835398,neutral,520,Ohio Wesleyan,6,2,4,1,0,0,0.0,0,9.0,10,2,2,4,0,1,3,0,9,2,0,2,40,35,0,0,0,0,6,10,2,0.0,1.0,2.0,279.0,4.8882595771083786,1.4444444444444444,10.0,1.0,3.0,9.0,3.0,2.0
2020,15204,279,3.0,02/21/2020,1831164,away,12884,Centenary (NJ),7,11,-4,0,1,0,0.0,0,6.0,9,11,5,0,0,0,5,0,7,1,0,2,37,30,0,0,0,1,5,6,2,0.0,0.0,7.5,75.0,4.443815132663935,2.3333333333333335,13.5,0.0,7.5,10.5,1.4,16.5
2020,15204,279,3.0,02/21/2020,1847900,away,12884,Centenary (NJ),6,9,-3,0,1,0,0.0,0,6.0,13,9,7,2,1,0,2,0,3,2,0,0,36,32,0,0,0,0,11,4,1,0.0,0.0,10.5,53.0,4.777148465997268,2.5,19.5,0.0,3.0,4.5,1.5,13.5
2020,15204,279,3.0,03/06/2020,1833781,away,467,New England Col.,1,21,-20,0,1,0,0.0,0,6.0,19,21,19,2,0,5,3,0,10,4,0,1,46,38,0,0,0,1,2,5,2,0.0,0.0,28.5,20.0,14.777148465997268,3.6666666666666665,28.5,7.5,4.5,15.0,3.3333333333333335,31.5
2020,15204,279,3.0,03/06/2020,1848996,home,467,New England Col.,14,26,-12,0,1,0,0.0,0,7.0,21,26,24,3,0,4,8,0,5,4,0,1,57,44,0,0,0,1,5,11,1,0.0,0.0,30.857142857142854,18.0,14.92000560885441,4.142857142857143,27.0,5.142857142857142,10.285714285714285,6.428571428571429,0.625,33.42857142857143
2020,15204,279,3.0,03/07/2020,1834090,neutral,242,Fredonia,8,19,-11,0,1,0,0.0,0,7.0,15,19,12,1,1,0,10,0,7,0,0,4,47,37,0,0,0,0,5,8,4,0.0,0.0,15.428571428571427,36.0,6.062862751711553,3.5714285714285716,19.285714285714285,0.0,12.857142857142858,9.0,0.7,24.42857142857143
2020,15204,279,3.0,03/07/2020,1849588,neutral,242,Fredonia,7,10,-3,0,1,0,0.0,0,6.0,13,10,10,3,3,0,1,0,5,2,0,0,35,31,0,0,0,1,7,6,1,0.0,0.0,15.0,37.0,3.6104817993306013,2.3333333333333335,19.5,0.0,1.5,7.5,5.0,15.0
2020,15204,279,3.0,03/08/2020,1834736,neutral,2798,Albertus Magnus,3,18,-15,0,1,0,0.0,0,6.0,15,18,12,4,2,1,9,0,5,2,0,0,45,32,0,0,0,2,4,6,1,0.0,0.0,18.0,31.0,9.777148465997268,4.0,22.5,1.5,13.5,7.5,0.5555555555555556,27.0
2020,15204,279,3.0,03/09/2020,1834780,neutral,124,Catholic,5,16,-11,0,1,0,0.0,0,9.0,20,16,14,4,3,0,3,0,5,2,0,0,51,45,0,0,0,1,11,9,2,0.0,0.0,14.0,40.0,4.332704021552823,2.5555555555555554,20.0,0.0,3.0,5.0,1.6666666666666667,16.0
2020,15204,279,3.0,03/10/2020,1834872,home,30190,Penn College,1,9,-8,0,1,0,0.0,0,9.0,14,9,8,1,1,1,6,0,7,2,0,0,49,40,0,0,0,1,7,10,3,0.0,0.0,8.0,70.0,6.332704021552823,2.2222222222222223,14.0,1.0,6.0,7.0,1.1666666666666667,9.0
2020,15204,281,3.0,03/08/2020,1834472,neutral,707,Thiel,5,4,1,1,0,0,0.0,0,9.0,9,4,3,2,0,0,3,0,4,0,0,0,39,33,0,0,2,1,10,11,0,0.0,1.0,3.0,186.0,3.888259577108379,1.3333333333333333,9.0,0.0,3.0,4.0,1.3333333333333333,4.0
2020,15204,281,3.0,03/08/2020,1834563,neutral,582,Rockford,0,15,-15,0,1,0,0.0,0,8.0,21,15,13,3,0,0,4,0,12,0,0,2,49,45,0,0,0,0,6,5,7,0.0,0.0,14.625,38.0,2.277148465997268,3.125,23.625,0.0,4.5,13.5,3.0,16.875
2020,15204,281,3.0,03/09/2020,1834772,neutral,8911,Wis. Lutheran,12,10,2,1,0,0,0.0,0,9.0,13,10,9,2,0,0,3,0,7,2,0,2,43,37,0,0,0,1,10,8,3,0.0,1.0,9.0,62.0,3.888259577108379,1.7777777777777777,13.0,0.0,3.0,7.0,2.3333333333333335,10.0
2020,15204,281,3.0,03/09/2020,1834784,neutral,582,Rockford,4,5,-1,0,1,0,0.0,0,8.333333333333332,12,5,3,1,0,0,5,1,3,1,0,0,42,33,0,0,3,0,11,7,0,0.0,0.0,3.24,172.0,5.217148465997268,2.0400000000000005,12.96,0.0,5.4,3.24,0.6,5.4
2020,15204,281,3.0,03/10/2020,1834875,neutral,276,Haverford,0,17,-17,0,1,0,0.0,0,6.0,18,17,15,6,0,2,4,0,7,2,0,3,43,36,0,0,0,1,4,6,1,0.0,0.0,22.5,25.0,8.777148465997268,3.6666666666666665,27.0,3.0,6.0,10.5,1.75,25.5
2020,15204,281,3.0,03/10/2020,1847747,neutral,276,Haverford,6,15,-9,0,1,0,0.0,0,7.0,19,15,10,5,1,2,6,0,7,0,0,3,47,40,0,0,0,1,5,8,2,0.0,0.0,12.857142857142858,43.0,8.062862751711553,3.5714285714285716,24.42857142857143,2.571428571428571,7.7142857142857135,9.0,1.1666666666666667,19.285714285714285
2020,15204,281,3.0,03/11/2020,1835099,neutral,642,Skidmore,1,18,-17,0,1,0,0.0,0,7.0,21,18,16,4,1,2,6,0,5,1,0,2,51,42,0,0,0,2,5,11,1,0.0,0.0,20.57142857142857,27.0,9.062862751711553,3.857142857142857,27.0,2.571428571428571,7.7142857142857135,6.428571428571429,0.8333333333333334,23.142857142857146
2020,15204,281,3.0,03/11/2020,1848424,neutral,642,Skidmore,8,5,3,1,0,1,0.0,0,7.0,10,5,3,0,0,0,6,0,5,0,0,2,35,29,0,0,0,0,4,9,2,0.0,1.0,3.8571428571428568,145.0,4.92000560885441,2.2857142857142856,12.857142857142858,0.0,7.7142857142857135,6.428571428571429,0.8333333333333334,6.428571428571429
2020,15204,286,3.0,03/06/2020,1833872,away,2694,Franklin,15,7,8,0,0,0,0.0,0,1.6666666666666665,3,4,1,0,0,0,3,0,0,2,0,0,14,9,0,0,0,0,4,1,0,0.0,,5.4,103.0,12.777148465997268,3.6000000000000005,16.200000000000003,0.0,16.200000000000003,0.0,0.0,21.6
2020,15204,286,3.0,03/07/2020,1834171,away,2694,Franklin,6,10,-4,0,1,0,0.0,0,5.333333333333333,12,10,6,4,0,1,2,0,4,3,0,0,34,29,0,0,0,0,7,5,0,0.0,0.0,10.125,55.0,7.527148465997268,2.625,20.25,1.6875,3.375,6.75,2.0,16.875
2020,15204,286,3.0,03/07/2020,1849852,away,2694,Franklin,3,8,-5,0,1,0,0.0,0,6.0,7,6,5,1,0,1,4,0,4,2,0,1,29,23,0,0,0,0,6,6,1,0.0,0.0,7.5,75.0,7.610481799330602,1.8333333333333333,10.5,1.5,6.0,6.0,1.0,9.0
2020,15204,296,3.0,03/01/2020,1832434,home,939,Anderson (IN),2,7,-5,0,1,0,0.0,0,9.0,9,7,4,1,0,0,6,0,9,1,0,1,42,34,0,0,0,1,6,8,5,0.0,0.0,4.0,140.0,4.110481799330601,1.6666666666666667,9.0,0.0,6.0,9.0,1.5,7.0
2020,15204,296,3.0,03/01/2020,1832998,away,806,Wittenberg,4,5,-1,0,1,0,0.0,0,8.666666666666666,12,5,4,6,1,0,7,1,14,0,0,1,45,37,0,0,0,1,6,6,5,0.0,0.0,4.153846153846154,135.0,2.9694561583049603,2.1923076923076925,12.461538461538463,0.0,7.269230769230769,14.538461538461538,2.0,5.1923076923076925
2020,15204,296,3.0,03/02/2020,1833017,neutral,802,Wis.-Stevens Point,2,3,-1,0,1,0,0.0,0,9.0,5,3,2,4,1,0,3,0,10,0,0,2,37,33,0,0,0,1,7,9,6,0.0,0.0,2.0,279.0,2.5549262437750455,0.8888888888888888,5.0,0.0,3.0,10.0,3.3333333333333335,3.0
