PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,player_id_x,player_id_y,division
3,2,5.0,0,0,0,0,0,2,0,02/18/2023,neutral,16340,521,Oklahoma St.,9,True,11,9,2,win,2390577,736,2656870,2023,2656870.0,2656870.0,1.0
1,1,2.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,703,Texas,9,True,12,2,10,win,2390872,736,2656870,2023,2656870.0,2656870.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/21/2023,home,16340,1004,Central Ark.,9,True,4,5,-1,loss,2391103,736,2656870,2023,2656870.0,2656870.0,1.0
2,2,6.0,2,0,0,0,0,0,0,02/17/2023,home,16340,1395,Tarleton St.,9,True,3,2,1,win,2390451,706,2666743,2023,2666743.0,2666743.0,1.0
1,1,2.0,0,0,0,0,0,1,0,02/18/2023,home,16340,1395,Tarleton St.,9,True,13,6,7,win,2390739,706,2666743,2023,2666743.0,2666743.0,1.0
1,2,4.0,1,0,0,0,0,0,0,02/19/2023,home,16340,1395,Tarleton St.,12,True,5,7,-2,loss,2390992,706,2666743,2023,2666743.0,2666743.0,1.0
0,1,1.0,0,0,0,0,0,1,0,02/18/2023,home,16340,503,NIU,9,True,8,2,6,win,2390764,527,2800791,2023,2800791.0,2800791.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,328,Kansas,9,True,1,5,-4,loss,2390398,735,2487263,2023,2487263.0,2487263.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/17/2023,home,16340,361,LIU,9,True,6,3,3,win,2390377,792,2806486,2023,2806486.0,2806486.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,361,LIU,9,True,9,7,2,win,2390684,792,2806486,2023,2806486.0,2806486.0,1.0
7,0,8.0,1,0,0,0,0,0,0,02/19/2023,home,16340,361,LIU,9,True,12,1,11,win,2390999,792,2806486,2023,2806486.0,2806486.0,1.0
2,1,4.0,1,0,0,0,0,0,0,02/17/2023,neutral,16340,432,Mississippi Val.,9,True,5,7,-2,loss,2390316,699,2829465,2023,2829465.0,2829465.0,1.0
4,7,11.0,0,0,0,0,0,1,0,02/18/2023,neutral,16340,553,Prairie View,9,True,8,4,4,win,2390587,699,2829465,2023,2829465.0,2829465.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/19/2023,neutral,16340,665,Southern U.,9,True,1,11,-10,loss,2391064,699,2829465,2023,2829465.0,2829465.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/21/2023,home,16340,0,Wiley,9,True,10,0,10,win,2421016,699,2829465,2023,2829465.0,2829465.0,1.0
3,0,4.0,1,0,0,0,0,0,0,02/17/2023,home,16340,654,Southeast Mo. St.,9,True,3,11,-8,loss,2390286,1004,2662243,2023,2662243.0,2662243.0,1.0
6,0,7.0,1,0,0,4,0,0,0,02/18/2023,neutral,16340,559,Purdue,9,True,4,14,-10,loss,2390601,285,2505506,2023,2505506.0,2505506.0,1.0
8,0,8.0,0,0,0,2,0,0,0,02/19/2023,neutral,16340,559,Purdue,9,True,2,12,-10,loss,2390890,285,2505506,2023,2505506.0,2505506.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,288,Houston,9,True,6,8,-2,loss,2390838,107,2464107,2023,2464107.0,2464107.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,428,Minnesota,9,True,13,2,11,win,2391059,104,2140252,2023,2140252.0,2140252.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/17/2023,neutral,16340,112,UC San Diego,9,True,12,4,8,win,2390322,1104,2801464,2023,2801464.0,2801464.0,1.0
2,2,4.0,0,0,0,0,0,0,0,02/20/2023,home,16340,416,Michigan St.,9,True,1,7,-6,loss,2391067,1104,2801464,2023,2801464.0,2801464.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,away,16340,147,Clemson,9,True,5,9,-4,loss,2391164,458,2815411,2023,2815411.0,2815411.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,30095,Utah Tech,9,True,17,3,14,win,2390473,551,2488193,2023,2488193.0,2488193.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30095,Utah Tech,9,True,6,4,2,win,2390774,551,2488193,2023,2488193.0,2488193.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30095,Utah Tech,9,True,21,11,10,win,2408327,551,2488193,2023,2488193.0,2488193.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,30095,Utah Tech,9,True,1,11,-10,loss,2390964,551,2488193,2023,2488193.0,2488193.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,48,Charleston So.,9,True,16,2,14,win,2390493,235,2649763,2023,2649763.0,2649763.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,48,Charleston So.,9,True,8,0,8,win,2390813,235,2649763,2023,2649763.0,2649763.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,6,Alabama A&M,9,True,3,13,-10,loss,2390978,17,2307374,2023,2307374.0,2307374.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/19/2023,away,16340,529,Oregon,9,True,1,3,-2,loss,2390963,812,1985793,2023,1985793.0,1985793.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,1104,Grand Canyon,9,True,4,12,-8,loss,2390322,112,2490521,2023,2490521.0,2490521.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,418,Michigan,9,True,11,2,9,win,2390594,112,2490521,2023,2490521.0,2490521.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,694,Tennessee,9,True,0,7,-7,loss,2391057,112,2490521,2023,2490521.0,2490521.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/20/2023,neutral,16340,29,Arizona,9,True,8,9,-1,loss,2391071,112,2490521,2023,2490521.0,2490521.0,1.0
3,1,4.0,0,0,0,0,0,1,0,02/17/2023,away,16340,30095,Utah Tech,9,True,17,3,14,win,2390473,551,2311264,2023,2311264.0,2311264.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30095,Utah Tech,9,True,6,4,2,win,2390774,551,2311264,2023,2311264.0,2311264.0,1.0
2,0,2.0,0,0,0,0,0,1,0,02/18/2023,away,16340,30095,Utah Tech,9,True,21,11,10,win,2408327,551,2311264,2023,2311264.0,2311264.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,home,16340,414,Miami (OH),9,True,5,4,1,win,2390515,255,2661206,2023,2661206.0,2661206.0,1.0
0,2,3.0,1,0,0,0,0,0,0,02/18/2023,home,16340,444,Morehead St.,9,True,2,3,-1,loss,2407995,485,2677302,2023,2677302.0,2677302.0,1.0
8,0,8.0,0,0,0,1,0,0,0,02/18/2023,away,16340,14927,Belmont,9,True,7,3,4,win,2408867,695,2469806,2023,2469806.0,2469806.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,164,UConn,9,True,6,8,-2,loss,2391058,518,2801841,2023,2801841.0,2801841.0,1.0
2,4,6.0,0,0,0,0,0,2,0,02/18/2023,home,16340,47,Ball St.,9,True,9,4,5,win,2390651,458,2673158,2023,2673158.0,2673158.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,47,Ball St.,9,True,9,5,4,win,2407900,458,2673158,2023,2673158.0,2673158.0,1.0
2,2,4.0,0,0,0,0,0,0,0,02/19/2023,home,16340,47,Ball St.,9,True,19,5,14,win,2390996,458,2673158,2023,2673158.0,2673158.0,1.0
2,2,4.0,0,0,0,0,0,0,0,02/21/2023,away,16340,147,Clemson,9,True,5,9,-4,loss,2391164,458,2673158,2023,2673158.0,2673158.0,1.0
12,0,12.0,0,0,0,0,0,2,0,02/18/2023,home,16340,683,Stony Brook,9,True,14,4,10,win,2390740,101,2670451,2023,2670451.0,2670451.0,1.0
7,1,8.0,0,0,0,0,0,1,0,02/19/2023,home,16340,683,Stony Brook,9,True,8,2,6,win,2390994,101,2670451,2023,2670451.0,2670451.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,683,Stony Brook,9,True,20,5,15,win,2390354,101,2306042,2023,2306042.0,2306042.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,683,Stony Brook,9,True,14,4,10,win,2390740,101,2306042,2023,2306042.0,2306042.0,1.0
1,0,1.0,0,0,0,1,0,0,0,02/19/2023,home,16340,392,Maryland,9,True,5,9,-4,loss,2390985,651,2660871,2023,2660871.0,2660871.0,1.0
8,1,9.0,0,0,0,1,0,0,0,02/19/2023,home,16340,287,Houston Christian,9,True,10,4,6,win,2390934,536,2474664,2023,2474664.0,2474664.0,1.0
0,0,0.0,0,0,0,3,0,0,0,02/18/2023,away,16340,115,Campbell,9,True,0,10,-10,loss,2390536,587,2114415,2023,2114415.0,2114415.0,1.0
0,5,5.0,0,0,0,0,0,1,0,02/17/2023,home,16340,392,Maryland,9,True,8,7,1,win,2390476,651,2660865,2023,2660865.0,2660865.0,1.0
2,3,6.0,1,0,0,0,0,1,0,02/18/2023,home,16340,392,Maryland,9,True,1,8,-7,loss,2390734,651,2660865,2023,2660865.0,2660865.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,392,Maryland,9,True,5,9,-4,loss,2390985,651,2660865,2023,2660865.0,2660865.0,1.0
2,7,9.0,0,0,0,0,0,1,0,02/21/2023,home,16340,235,Florida,9,True,1,6,-5,loss,2391082,651,2660865,2023,2660865.0,2660865.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,315,Jacksonville St.,9,True,5,8,-3,loss,2390381,257,1995231,2023,1995231.0,1995231.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,315,Jacksonville St.,9,True,10,3,7,win,2390745,257,1995231,2023,1995231.0,1995231.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,315,Jacksonville St.,9,True,10,5,5,win,2391003,257,1995231,2023,1995231.0,1995231.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,316,Jacksonville,16,True,10,6,4,win,2390521,331,2337260,2023,2337260.0,2337260.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,1395,Tarleton St.,9,True,3,2,1,win,2390451,706,2820858,2023,2820858.0,2820858.0,1.0
1,0,1.0,0,0,0,3,0,0,0,02/19/2023,away,16340,678,Stetson,9,True,6,8,-2,loss,2390842,381,2301936,2023,2301936.0,2301936.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,249,George Washington,9,True,23,5,18,win,2390984,196,2659000,2023,2659000.0,2659000.0,1.0
0,0,0.0,0,0,0,1,1,0,0,02/18/2023,away,16340,7,Alabama St.,9,True,4,3,1,win,2390768,308,2500873,2023,2500873.0,2500873.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,631,Santa Clara,9,True,10,5,5,win,2390535,756,2681292,2023,2681292.0,2681292.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/20/2023,away,16340,631,Santa Clara,9,True,10,7,3,win,2391070,756,2681292,2023,2681292.0,2681292.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,388,Marshall,9,True,4,8,-4,loss,2390584,609,2490455,2023,2490455.0,2490455.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,388,Marshall,9,True,5,10,-5,loss,2390880,609,2490455,2023,2490455.0,2490455.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,559,Purdue,9,True,1,12,-11,loss,2390323,285,2320683,2023,2320683.0,2320683.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,457,North Carolina,9,True,2,4,-2,loss,2391008,635,2488540,2023,2488540.0,2488540.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/17/2023,home,16340,741,VMI,9,True,11,2,9,win,2390246,430,2801921,2023,2801921.0,2801921.0,1.0
8,0,8.0,0,0,0,1,0,0,0,02/17/2023,home,16340,514,Oakland,10,True,6,5,1,win,2390454,346,2475383,2023,2475383.0,2475383.0,1.0
8,1,10.0,1,1,0,1,1,0,0,02/18/2023,home,16340,514,Oakland,9,True,3,2,1,win,2390743,346,2475383,2023,2475383.0,2475383.0,1.0
4,3,7.0,0,0,0,0,0,1,0,02/17/2023,home,16340,718,Tulane,9,True,3,0,3,win,2390446,109,2489138,2023,2489138.0,2489138.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,718,Tulane,9,True,11,4,7,win,2390680,109,2489138,2023,2489138.0,2489138.0,1.0
0,4,4.0,0,0,0,0,0,0,0,02/19/2023,home,16340,718,Tulane,9,True,1,0,1,win,2390979,109,2489138,2023,2489138.0,2489138.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,748,Wagner,9,True,14,1,13,win,2390374,490,2469972,2023,2469972.0,2469972.0,1.0
1,3,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,748,Wagner,9,True,3,2,1,win,2390737,490,2469972,2023,2469972.0,2469972.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/19/2023,home,16340,748,Wagner,9,True,9,0,9,win,2390990,490,2469972,2023,2469972.0,2469972.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30095,Utah Tech,9,True,6,4,2,win,2390774,551,2311338,2023,2311338.0,2311338.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,away,16340,30095,Utah Tech,9,True,21,11,10,win,2408327,551,2311338,2023,2311338.0,2311338.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,30095,Utah Tech,9,True,1,11,-10,loss,2390964,551,2311338,2023,2311338.0,2311338.0,1.0
2,4,8.0,2,0,0,0,0,0,0,02/17/2023,neutral,16340,740,VCU,9,True,14,8,6,win,2390330,419,2493174,2023,2493174.0,2493174.0,1.0
1,3,4.0,0,0,0,0,0,0,0,02/18/2023,away,16340,149,Coastal Carolina,9,True,3,11,-8,loss,2390498,419,2493174,2023,2493174.0,2493174.0,1.0
1,5,6.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,220,Fairfield,9,True,9,14,-5,loss,2390897,419,2493174,2023,2493174.0,2493174.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,173,Davidson,9,True,14,6,8,win,2390841,471,2137421,2023,2137421.0,2137421.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/21/2023,home,16340,456,UNC Asheville,9,True,4,0,4,win,2391183,2915,2815940,2023,2815940.0,2815940.0,1.0
0,1,1.0,0,0,0,0,2,0,0,02/19/2023,home,16340,500,Northeastern,9,True,9,12,-3,loss,2391030,459,2662647,2023,2662647.0,2662647.0,1.0
2,6,8.0,0,0,0,0,0,2,0,02/17/2023,home,16340,500,Northeastern,9,True,0,11,-11,loss,2390426,459,2487854,2023,2487854.0,2487854.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,500,Northeastern,9,True,7,6,1,win,2390759,459,2487854,2023,2487854.0,2487854.0,1.0
6,0,6.0,0,0,0,0,0,0,0,02/19/2023,home,16340,500,Northeastern,9,True,9,12,-3,loss,2391030,459,2487854,2023,2487854.0,2487854.0,1.0
1,2,3.0,0,0,0,0,0,1,0,02/21/2023,home,16340,749,Wake Forest,9,True,2,20,-18,loss,2391175,459,2487854,2023,2487854.0,2487854.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/19/2023,home,16340,331,Kent St.,9,True,6,18,-12,loss,2390840,316,2807377,2023,2807377.0,2807377.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,657,Southern California,9,True,6,8,-2,loss,2390293,386,2665869,2023,2665869.0,2665869.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,657,Southern California,9,True,2,12,-10,loss,2390851,386,2665869,2023,2665869.0,2665869.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,164,UConn,9,True,3,0,3,win,2390491,518,2496965,2023,2496965.0,2496965.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,164,UConn,9,True,6,9,-3,loss,2390797,518,2496965,2023,2496965.0,2496965.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,164,UConn,9,True,6,8,-2,loss,2391058,518,2496965,2023,2496965.0,2496965.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/20/2023,neutral,16340,164,UConn,9,True,10,5,5,win,2391073,518,2496965,2023,2496965.0,2496965.0,1.0
1,1,2.0,0,0,0,0,1,0,0,02/18/2023,home,16340,694,Tennessee,9,True,4,3,1,win,2390812,1104,2467022,2023,2467022.0,2467022.0,1.0
3,1,5.0,1,0,0,0,0,1,0,02/18/2023,away,16340,115,Campbell,9,True,0,10,-10,loss,2390536,587,2804642,2023,2804642.0,2804642.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,639,Siena,9,True,11,1,10,win,2391000,128,2661399,2023,2661399.0,2661399.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,173,Davidson,10,True,12,4,8,win,2390522,471,2654322,2023,2654322.0,2654322.0,1.0
1,3,4.0,0,0,0,0,0,1,0,02/19/2023,away,16340,173,Davidson,9,True,14,6,8,win,2390841,471,2654322,2023,2654322.0,2654322.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,277,Hawaii,9,True,8,3,5,win,2390486,810,2333628,2023,2333628.0,2333628.0,1.0
5,1,6.0,0,0,0,0,0,0,0,02/18/2023,away,16340,277,Hawaii,8,True,4,5,-1,loss,2390720,810,2333628,2023,2333628.0,2333628.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,277,Hawaii,9,True,2,12,-10,loss,2408120,810,2333628,2023,2333628.0,2333628.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,277,Hawaii,9,True,7,16,-9,loss,2391040,810,2333628,2023,2333628.0,2333628.0,1.0
9,0,9.0,0,0,0,0,0,0,0,02/17/2023,home,16340,287,Houston Christian,9,True,10,0,10,win,2390482,536,2680601,2023,2680601.0,2680601.0,1.0
11,0,11.0,0,0,0,0,0,0,0,02/18/2023,home,16340,287,Houston Christian,9,True,10,6,4,win,2390808,536,2680601,2023,2680601.0,2680601.0,1.0
21,1,22.0,0,0,0,1,0,0,0,02/21/2023,home,16340,129,Central Mich.,9,True,8,14,-6,loss,2391201,536,2680601,2023,2680601.0,2680601.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,277,Hawaii,9,True,7,16,-9,loss,2391040,810,2496971,2023,2496971.0,2496971.0,1.0
7,0,8.0,1,0,1,4,0,0,0,02/18/2023,neutral,16340,87,Butler,9,True,7,16,-9,loss,2407998,222,2827931,2023,2827931.0,2827931.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/19/2023,home,16340,9,UAB,9,True,7,6,1,win,2391055,646,2826178,2023,2826178.0,2826178.0,1.0
4,3,8.0,1,0,0,0,0,2,0,02/17/2023,away,16340,61,Bethune-Cookman,9,True,5,3,2,win,2390488,352,2328787,2023,2328787.0,2328787.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/18/2023,away,16340,61,Bethune-Cookman,10,True,6,7,-1,loss,2390805,352,2328787,2023,2328787.0,2328787.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,61,Bethune-Cookman,9,True,3,4,-1,loss,2391029,352,2328787,2023,2328787.0,2328787.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,639,Siena,9,True,22,5,17,win,2390453,128,2673206,2023,2673206.0,2673206.0,1.0
0,0,0.0,0,0,0,2,0,0,0,02/18/2023,home,16340,30024,Utah Valley,9,True,1,7,-6,loss,2407902,108,2827514,2023,2827514.0,2827514.0,1.0
0,1,1.0,0,0,0,0,1,0,0,02/18/2023,home,16340,287,Houston Christian,9,True,10,6,4,win,2390808,536,2349379,2023,2349379.0,2349379.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,away,16340,198,ETSU,9,True,2,15,-13,loss,2390251,709,2491575,2023,2491575.0,2491575.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,198,ETSU,9,True,6,4,2,win,2390499,709,2491575,2023,2491575.0,2491575.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,456,UNC Asheville,9,True,2,7,-5,loss,2390837,590,2824035,2023,2824035.0,2824035.0,1.0
9,1,10.0,0,0,1,0,1,0,0,02/18/2023,neutral,16340,545,Pittsburgh,9,True,11,7,4,win,2390673,380,2123130,2023,2123130.0,2123130.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,559,Purdue,9,True,4,14,-10,loss,2390601,285,2505499,2023,2505499.0,2505499.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,559,Purdue,9,True,2,12,-10,loss,2390890,285,2505499,2023,2505499.0,2505499.0,1.0
7,0,7.0,0,0,0,0,0,1,0,02/17/2023,home,16340,683,Stony Brook,9,True,20,5,15,win,2390354,101,2798502,2023,2798502.0,2798502.0,1.0
6,3,9.0,0,0,0,0,0,0,0,02/17/2023,home,16340,386,Marist,9,True,8,6,2,win,2390293,657,2680417,2023,2680417.0,2680417.0,1.0
9,3,12.0,0,0,0,0,0,0,0,02/18/2023,home,16340,386,Marist,9,True,17,4,13,win,2390530,657,2680417,2023,2680417.0,2680417.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/19/2023,home,16340,386,Marist,9,True,12,2,10,win,2390851,657,2680417,2023,2680417.0,2680417.0,1.0
11,0,11.0,0,0,0,0,0,0,0,02/21/2023,home,16340,109,UC Irvine,9,True,7,8,-1,loss,2391105,657,2680417,2023,2680417.0,2680417.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,234,Florida St.,9,True,1,5,-4,loss,2390776,317,2827299,2023,2827299.0,2827299.0,1.0
1,6,8.0,1,0,0,0,0,1,0,02/19/2023,away,16340,234,Florida St.,9,True,10,17,-7,loss,2390969,317,2827299,2023,2827299.0,2827299.0,1.0
3,5,8.0,0,0,0,0,0,2,0,02/21/2023,home,16340,248,George Mason,9,True,10,2,8,win,2391140,317,2827299,2023,2827299.0,2827299.0,1.0
7,1,8.0,0,0,0,0,0,1,0,02/17/2023,away,16340,366,Louisiana Tech,9,True,10,1,9,win,2390465,77,2477755,2023,2477755.0,2477755.0,1.0
8,0,8.0,0,0,0,0,0,1,0,02/18/2023,away,16340,366,Louisiana Tech,9,True,6,8,-2,loss,2390668,77,2477755,2023,2477755.0,2477755.0,1.0
7,0,7.0,0,0,0,0,0,1,0,02/17/2023,away,16340,1014,Col. of Charleston,9,True,2,5,-3,loss,2390260,742,2473255,2023,2473255.0,2473255.0,1.0
8,0,8.0,0,0,0,0,0,0,0,02/18/2023,away,16340,1014,Col. of Charleston,9,True,12,3,9,win,2390508,742,2473255,2023,2473255.0,2473255.0,1.0
6,0,6.0,0,0,0,0,0,1,0,02/19/2023,away,16340,1014,Col. of Charleston,9,True,15,2,13,win,2390825,742,2473255,2023,2473255.0,2473255.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,48,Charleston So.,9,True,16,2,14,win,2390493,235,2800154,2023,2800154.0,2800154.0,1.0
1,0,1.0,0,0,0,0,0,1,0,02/17/2023,home,16340,62,Binghamton,9,True,11,3,8,win,2390409,147,2796513,2023,2796513.0,2796513.0,1.0
2,8,10.0,0,0,0,0,0,1,0,02/17/2023,away,16340,402,McNeese,9,True,0,1,-1,loss,2390469,169,1996314,2023,1996314.0,1996314.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,402,McNeese,9,True,9,4,5,win,2390761,169,1996314,2023,1996314.0,1996314.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,402,McNeese,9,True,5,1,4,win,2391033,169,1996314,2023,1996314.0,1996314.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/17/2023,home,16340,6,Alabama A&M,9,True,4,5,-1,loss,2390445,17,2515878,2023,2515878.0,2515878.0,1.0
1,1,3.0,1,0,0,2,0,0,0,02/19/2023,home,16340,6,Alabama A&M,9,True,3,13,-10,loss,2390978,17,2515878,2023,2515878.0,2515878.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,718,Tulane,9,True,11,4,7,win,2390680,109,2475154,2023,2475154.0,2475154.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,718,Tulane,9,True,1,0,1,win,2390979,109,2475154,2023,2475154.0,2475154.0,1.0
1,1,3.0,1,0,0,0,0,0,0,02/17/2023,home,16340,711,Towson,9,True,7,1,6,win,2390295,10411,2680401,2023,2680401.0,2680401.0,1.0
3,2,5.0,0,0,0,0,0,0,0,02/18/2023,home,16340,711,Towson,9,True,9,2,7,win,2390532,10411,2680401,2023,2680401.0,2680401.0,1.0
0,4,4.0,0,0,0,0,0,0,0,02/19/2023,home,16340,711,Towson,9,True,10,2,8,win,2390854,10411,2680401,2023,2680401.0,2680401.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,90,Cal Poly,9,True,15,4,11,win,2390791,669,2802741,2023,2802741.0,2802741.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,90,Cal Poly,9,True,5,12,-7,loss,2390972,669,2802741,2023,2802741.0,2802741.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,678,Stetson,9,True,0,18,-18,loss,2390285,381,2674580,2023,2674580.0,2674580.0,1.0
0,5,5.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,29,Arizona,9,True,1,3,-2,loss,2390492,694,2657371,2023,2657371.0,2657371.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,1104,Grand Canyon,9,True,3,4,-1,loss,2390812,694,2657371,2023,2657371.0,2657371.0,1.0
2,4,6.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,112,UC San Diego,9,True,7,0,7,win,2391057,694,2657371,2023,2657371.0,2657371.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,6,Alabama A&M,9,True,10,0,10,win,2391176,694,2657371,2023,2657371.0,2657371.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,home,16340,659,Southern Ill.,9,True,4,9,-5,loss,2390443,2915,2653671,2023,2653671.0,2653671.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,659,Southern Ill.,9,True,8,7,1,win,2390724,2915,2653671,2023,2653671.0,2653671.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,659,Southern Ill.,9,True,5,4,1,win,2390971,2915,2653671,2023,2653671.0,2653671.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/19/2023,home,16340,1395,Tarleton St.,12,True,5,7,-2,loss,2390992,706,2666812,2023,2666812.0,2666812.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,746,Virginia,9,True,4,8,-4,loss,2420095,519,2805760,2023,2805760.0,2805760.0,1.0
