season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2018,12973,588,3.0,97,36.0,25,12,4,10.0,4,336.0,312,173,120,53,13,8,115,1,272,30,3,24,1471,1292,41,20,26,8,389,290,101,0.0,0.6756756756756757,3.2142857142857144,162.0,3.50303838288127,1.2708333333333333,8.357142857142858,0.21428571428571427,3.080357142857143,7.285714285714286,2.365217391304348,4.633928571428571
2018,12973,589,3.0,110,36.0,13,22,4,2.0,0,314.0,389,246,195,70,11,13,146,3,217,39,4,59,1510,1275,57,33,28,22,365,297,81,0.0,0.37142857142857144,5.5891719745222925,93.0,4.441486214243114,1.7038216560509554,11.149681528662422,0.37261146496815284,4.1847133757961785,6.2197452229299355,1.4863013698630136,7.050955414012739
2018,12973,601,3.0,155,45.0,29,15,6,5.0,2,385.0,416,260,221,84,8,23,146,0,307,61,7,45,1756,1511,69,36,24,13,427,360,82,0.0,0.6590909090909091,5.166233766233766,101.0,4.312724530067417,1.4597402597402598,9.724675324675324,0.5376623376623376,3.412987012987013,7.176623376623377,2.1027397260273974,6.077922077922078
2018,12973,602,3.0,100,41.0,33,8,7,8.0,2,307.0,291,108,90,26,8,11,69,0,230,13,2,13,1274,1164,5,3,20,8,297,351,87,0.0,0.8048780487804879,2.638436482084691,198.0,3.2866489769560334,1.1726384364820848,8.530944625407166,0.3224755700325733,2.022801302931596,6.742671009771987,3.3333333333333335,3.1661237785016287
2018,12973,605,3.0,152,41.0,29,13,9,1.0,1,330.0,314,177,140,51,7,15,138,6,327,34,6,32,1474,1274,6,0,21,7,348,265,97,0.0,0.6904761904761905,3.8181818181818183,137.0,3.6906466079894953,1.3696969696969696,8.563636363636364,0.4090909090909091,3.7636363636363632,8.918181818181818,2.369565217391304,4.827272727272727
2018,12973,607,3.0,105,34.0,7,25,3,2.0,0,268.3333333333333,373,285,241,80,16,19,154,2,158,65,2,36,1384,1117,65,29,25,23,281,320,52,0.0,0.21875,8.083229813664596,65.0,5.709223683088309,1.9639751552795033,12.510559006211182,0.6372670807453418,5.165217391304348,5.299378881987579,1.025974025974026,9.559006211180126
2018,12973,611,3.0,97,31.0,11,20,2,4.0,1,250.0,332,280,220,61,4,27,139,0,139,49,10,48,1283,1055,11,7,22,18,245,327,33,0.0,0.3548387096774194,7.92,66.0,6.0659193352622225,1.884,11.952,0.972,5.0040000000000004,5.0040000000000004,1.0,10.080000000000002
2018,12973,614,3.0,96,38.0,23,13,5,5.0,1,295.3333333333333,343,199,166,61,10,9,122,9,170,36,5,41,1376,1179,58,26,24,14,323,334,40,0.0,0.6388888888888888,5.058690744920994,103.0,4.367806468445067,1.574492099322799,10.452595936794584,0.2742663656884876,3.7178329571106095,5.18058690744921,1.3934426229508197,6.064334085778782
2018,12973,615,3.0,88,36.0,15,20,2,9.0,0,267.3333333333333,305,179,128,74,5,17,97,4,180,19,1,29,1218,1060,29,17,19,23,264,315,57,0.0,0.42857142857142855,4.30922693266833,121.0,4.299714846484168,1.5037406483790525,10.268079800498754,0.5723192019950125,3.265586034912719,6.059850374064839,1.8556701030927836,6.026184538653368
2018,12973,618,3.0,75,19.0,14,8,2,0.0,0,179.66666666666666,172,126,101,33,4,7,119,0,152,22,2,32,828,673,41,21,4,10,161,188,38,0.0,0.6363636363636364,5.059369202226345,103.0,4.686750504093391,1.619666048237477,8.61595547309833,0.35064935064935066,5.961038961038961,7.614100185528757,1.2773109243697478,6.311688311688312
2018,12973,621,3.0,102,40.0,21,19,8,10.0,4,314.6666666666667,382,234,174,69,16,9,121,3,242,35,0,33,1471,1276,43,24,18,21,341,307,67,0.0,0.525,4.976694915254237,105.0,3.838893911533409,1.5985169491525422,10.925847457627118,0.2574152542372881,3.4608050847457625,6.921610169491525,2.0,6.6927966101694905
2018,12973,622,3.0,132,46.0,34,12,4,11.0,6,418.0,351,191,157,65,7,18,176,2,414,49,2,39,1818,1557,64,22,25,10,465,320,118,0.0,0.7391304347826086,3.3803827751196174,155.0,3.7116992395684427,1.2607655502392345,7.557416267942584,0.3875598086124402,3.789473684210526,8.913875598086124,2.352272727272727,4.1124401913875595
2018,12973,623,3.0,137,40.0,25,15,9,3.0,0,329.0,330,211,175,57,8,13,175,4,353,55,1,41,1540,1286,6,3,12,12,273,301,98,0.0,0.625,4.787234042553191,109.0,3.9829649279673895,1.534954407294833,9.027355623100306,0.35562310030395133,4.787234042553191,9.656534954407295,2.0171428571428573,5.772036474164134
2018,12973,633,3.0,142,42.0,22,21,8,5.0,1,361.0,423,279,232,100,15,22,197,12,223,45,3,32,1728,1436,29,11,26,24,381,418,74,0.0,0.5116279069767442,5.78393351800554,90.0,5.0857863712733025,1.7174515235457064,10.545706371191136,0.5484764542936288,4.911357340720222,5.559556786703601,1.131979695431472,6.95567867036011
2018,12973,637,3.0,148,47.0,35,11,13,4.0,1,411.0,393,214,170,82,5,17,190,3,321,46,2,64,1833,1563,7,3,19,15,411,421,115,0.0,0.7608695652173914,3.7226277372262775,140.0,4.216216172245191,1.4184914841849148,8.605839416058394,0.3722627737226277,4.160583941605839,7.029197080291971,1.6894736842105262,4.686131386861314
2018,12973,642,3.0,137,37.0,15,22,4,2.0,0,293.6666666666667,361,220,165,87,14,6,143,3,244,31,4,41,1405,1192,57,24,25,14,292,285,81,0.0,0.40540540540540543,5.056753688989784,103.0,3.899304125273573,1.7162315550510783,11.063564131668556,0.18388195232690124,4.382519863791146,7.477866061293984,1.7062937062937062,6.742338251986379
2018,12973,652,3.0,120,33.0,12,22,3,5.0,2,269.3333333333333,330,217,181,53,4,26,118,4,209,38,7,37,1283,1089,9,4,19,17,261,294,73,0.0,0.35294117647058826,6.048267326732674,86.0,4.958513394668163,1.6633663366336635,11.027227722772277,0.8688118811881188,3.9430693069306937,6.983910891089109,1.771186440677966,7.251237623762377
2018,12973,656,3.0,142,40.0,25,15,11,1.0,0,346.0,288,189,135,63,0,10,168,3,321,45,8,39,1538,1292,26,16,21,10,368,301,112,0.0,0.625,3.5115606936416186,149.0,3.8849713583836096,1.3179190751445087,7.491329479768787,0.26011560693641617,4.369942196531792,8.34971098265896,1.9107142857142858,4.916184971098266
2018,12973,662,3.0,171,45.0,30,15,15,1.0,0,402.0,385,210,173,68,9,17,175,14,353,60,5,39,1810,1524,36,7,29,19,424,364,83,0.0,0.6666666666666666,3.873134328358209,135.0,4.065183016854262,1.3930348258706469,8.619402985074627,0.3805970149253731,3.9179104477611943,7.902985074626866,2.0171428571428573,4.701492537313433
2018,12973,673,3.0,122,39.0,23,13,5,4.0,2,342.0,289,163,125,51,17,7,124,0,277,53,8,27,1483,1278,30,10,15,12,395,289,84,0.0,0.6388888888888888,3.2894736842105265,159.0,3.7167497446189475,1.2076023391812865,7.605263157894737,0.18421052631578946,3.263157894736842,7.2894736842105265,2.2338709677419355,4.2894736842105265
2018,12973,679,3.0,142,43.0,26,17,6,6.0,2,363.3333333333333,345,236,191,46,6,21,233,3,410,51,7,52,1687,1368,61,24,23,12,391,224,121,0.0,0.6046511627906976,4.731192660550459,110.0,4.3573688765466265,1.5908256880733946,8.545871559633028,0.5201834862385322,5.771559633027524,10.155963302752294,1.759656652360515,5.845871559633028
2018,12973,681,3.0,95,30.0,6,23,3,3.0,1,250.66666666666666,325,237,187,72,11,11,134,5,205,35,1,39,1238,1035,54,34,17,15,245,249,50,0.0,0.20689655172413793,6.714095744680852,78.0,4.4753661437728605,1.831117021276596,11.668882978723405,0.3949468085106383,4.811170212765958,7.360372340425532,1.5298507462686568,8.509308510638299
2018,12973,684,3.0,82,40.0,23,17,8,11.0,2,303.6666666666667,310,207,159,47,12,25,125,2,208,25,2,28,1364,1179,14,4,20,13,318,340,77,0.0,0.575,4.712403951701427,111.0,4.700136678840708,1.4324917672886937,9.187705817782657,0.7409440175631173,3.7047200878155873,6.164654226125137,1.664,6.135016465422612
2018,12973,685,3.0,112,40.0,15,23,4,4.0,1,325.3333333333333,380,251,191,70,9,22,194,4,249,34,6,48,1578,1316,24,13,22,12,319,343,79,0.0,0.39473684210526316,5.283811475409836,99.0,4.968739007393371,1.764344262295082,10.512295081967213,0.6086065573770493,5.366803278688525,6.888319672131148,1.2835051546391754,6.943647540983607
2018,12973,686,3.0,139,49.0,38,11,9,4.0,2,435.6666666666667,426,224,185,64,9,23,155,1,333,52,0,66,1906,1654,29,12,25,19,450,438,95,0.0,0.7755102040816326,3.8217291507268554,137.0,4.100933872370103,1.3335883703136955,8.800306044376434,0.47513389441469006,3.201989288446825,6.879112471308339,2.1483870967741936,4.627390971690895
2018,12973,707,3.0,112,39.0,14,24,7,1.0,0,315.3333333333333,412,288,238,89,8,19,182,1,177,47,6,50,1571,1298,44,21,26,18,338,355,67,0.0,0.3684210526315789,6.792811839323467,77.0,5.357242802492666,1.8837209302325582,11.758985200845668,0.5422832980972516,5.194503171247357,5.0517970401691334,0.9725274725274725,8.219873150105709
2018,12973,712,3.0,96,40.0,29,11,8,10.0,3,348.3333333333333,304,130,104,54,8,10,129,2,240,35,8,27,1468,1273,33,12,18,13,362,369,78,0.0,0.725,2.6870813397129187,194.0,3.925574837654567,1.2430622009569379,7.854545454545455,0.2583732057416268,3.333014354066986,6.2009569377990434,1.8604651162790697,3.3588516746411483
2018,12973,713,3.0,106,28.0,16,13,11,2.0,0,249.66666666666666,240,159,118,40,8,6,102,0,203,33,1,35,1119,973,13,4,2,8,265,242,68,0.0,0.5517241379310345,4.253671562082777,123.0,3.8263305502154936,1.369826435246996,8.651535380507344,0.2162883845126836,3.676902536715621,7.317757009345794,1.9901960784313726,5.731642189586115
2018,12973,715,3.0,86,31.0,22,6,7,2.0,0,255.0,238,125,100,38,4,6,99,2,292,16,1,27,1100,968,28,16,13,4,218,207,84,0.0,0.7857142857142857,3.5294117647058822,148.0,2.8865467862426146,1.3215686274509804,8.4,0.21176470588235294,3.4941176470588236,10.305882352941175,2.9494949494949494,4.411764705882352
2018,12973,717,3.0,100,37.0,20,16,4,4.0,0,313.3333333333333,367,221,172,55,7,13,130,0,219,30,4,42,1458,1266,0,0,22,9,335,328,74,0.0,0.5555555555555556,4.940425531914894,106.0,4.191323590581371,1.5861702127659576,10.541489361702128,0.373404255319149,3.7340425531914896,6.290425531914894,1.6846153846153846,6.347872340425532
2018,12973,722,3.0,91,29.0,11,18,4,1.0,1,247.33333333333334,280,220,186,45,9,18,154,0,159,45,6,38,1208,974,4,4,16,19,288,244,55,0.0,0.3793103448275862,6.768194070080862,77.0,5.592043324480551,1.7547169811320753,10.18867924528302,0.6549865229110512,5.60377358490566,5.785714285714285,1.0324675324675325,8.005390835579515
2018,12973,724,3.0,95,42.0,28,14,4,13.0,3,335.3333333333333,298,166,120,60,4,11,123,3,328,28,3,38,1464,1269,15,9,30,14,342,289,97,0.0,0.6666666666666666,3.2206759443339963,162.0,3.338992893910334,1.2554671968190856,7.998011928429424,0.29522862823061635,3.301192842942346,8.803180914512923,2.6666666666666665,4.455268389662028
2018,12973,727,3.0,83,29.0,21,9,3,2.0,0,250.33333333333334,262,159,127,44,5,12,102,3,206,25,4,23,1122,973,35,12,13,9,277,221,52,0.0,0.7,4.565912117177096,114.0,4.017253556300838,1.4540612516644473,9.419440745672436,0.4314247669773635,3.6671105193075895,7.40612516644474,2.019607843137255,5.716378162450066
2018,12973,730,3.0,131,33.0,10,22,1,6.0,2,280.3333333333333,367,291,241,73,3,30,170,1,153,48,3,36,1433,1166,47,28,26,22,290,353,46,0.0,0.3125,7.737217598097503,68.0,6.150499596855564,1.9155766944114152,11.782401902497028,0.9631391200951249,5.4577883472057085,4.912009512485136,0.9,9.34244946492271
2018,12973,733,3.0,66,21.0,10,13,4,2.0,0,160.66666666666666,216,167,129,48,6,11,110,0,109,24,1,20,830,682,28,12,8,5,168,179,51,0.0,0.43478260869565216,7.226141078838174,72.0,5.553189044805791,2.0290456431535273,12.099585062240665,0.6161825726141079,6.161825726141079,6.105809128630706,0.990909090909091,9.354771784232366
2018,12973,737,3.0,141,37.0,18,19,7,3.0,0,292.0,368,212,178,66,7,12,145,3,178,52,5,42,1396,1166,77,35,19,14,325,296,57,0.0,0.4864864864864865,5.486301369863014,95.0,4.8569604311526335,1.7568493150684932,11.342465753424657,0.3698630136986301,4.469178082191781,5.486301369863014,1.2275862068965517,6.534246575342466
2018,12973,745,3.0,110,33.0,21,8,0,3.0,2,284.3333333333333,286,174,144,50,2,16,116,0,227,27,1,25,1279,1102,19,6,21,9,297,283,61,0.0,0.7241379310344828,4.558030480656507,115.0,4.161530120725294,1.4138335287221573,9.052754982415006,0.5064478311840563,3.671746776084408,7.185228604923799,1.956896551724138,5.507620164126613
2018,12973,750,3.0,70,21.0,18,6,12,0.0,0,208.66666666666666,202,94,74,36,3,7,61,1,158,22,2,15,900,791,18,7,20,6,218,220,46,0.0,0.75,3.191693290734824,164.0,3.632935309703117,1.2603833865814698,8.712460063897764,0.3019169329073482,2.6309904153354635,6.814696485623004,2.5901639344262297,4.054313099041534
2018,12973,751,3.0,118,35.0,22,11,5,2.0,1,299.3333333333333,305,158,103,57,10,9,82,4,239,28,4,27,1313,1187,23,6,11,5,355,259,77,0.0,0.6666666666666666,3.0968819599109136,169.0,3.4143558608746947,1.2928730512249444,9.170378619153675,0.27060133630289535,2.4654788418708242,7.185968819599109,2.9146341463414633,4.750556792873052
2018,12973,752,3.0,165,37.0,14,23,8,0.0,0,319.3333333333333,384,260,212,67,6,11,173,1,215,52,5,53,1545,1273,31,13,27,20,326,362,61,0.0,0.3783783783783784,5.974947807933194,87.0,4.732950650502306,1.744258872651357,10.822546972860128,0.31002087682672236,4.875782881002087,6.059498956158665,1.2427745664739884,7.32776617954071
2018,12973,753,3.0,149,40.0,24,16,9,2.0,2,331.6666666666667,393,245,176,66,7,21,106,5,232,33,2,35,1543,1370,19,7,15,19,351,370,72,0.0,0.6,4.775879396984924,109.0,4.199326370438102,1.5045226130653266,10.6643216080402,0.5698492462311557,2.8763819095477388,6.295477386934673,2.188679245283019,6.648241206030151
2018,12973,755,3.0,106,35.0,21,14,4,3.0,1,302.6666666666667,278,146,98,57,4,6,103,1,330,31,3,25,1322,1163,38,16,14,11,270,260,112,0.0,0.6,2.914096916299559,179.0,2.9232056788745573,1.2588105726872245,8.266519823788546,0.17841409691629953,3.0627753303964758,9.812775330396475,3.203883495145631,4.341409691629956
2018,12973,759,3.0,124,48.0,38,10,9,4.0,0,405.0,381,180,153,62,1,32,121,1,325,51,4,26,1718,1508,50,9,23,13,414,388,110,0.0,0.7916666666666666,3.4,154.0,4.214215631558519,1.2395061728395063,8.466666666666667,0.7111111111111111,2.688888888888889,7.222222222222222,2.6859504132231407,4.0
2018,12973,761,3.0,102,35.0,15,20,2,4.0,0,273.0,390,288,206,68,17,22,135,0,215,55,0,40,1408,1178,10,6,24,16,298,250,81,0.0,0.42857142857142855,6.791208791208791,77.0,5.078358895701783,1.9230769230769231,12.857142857142858,0.7252747252747254,4.450549450549451,7.087912087912088,1.5925925925925926,9.494505494505495
2018,12973,762,3.0,93,32.0,13,18,5,3.0,0,226.0,315,224,167,51,6,9,104,1,153,28,4,31,1136,969,13,3,16,18,253,239,49,0.0,0.41935483870967744,6.650442477876107,79.0,4.433848538802046,1.8539823008849559,12.54424778761062,0.3584070796460177,4.1415929203539825,6.092920353982302,1.4711538461538463,8.920353982300885
2018,12973,764,3.0,118,37.0,22,15,8,1.0,1,298.3333333333333,320,214,165,67,11,7,183,5,276,44,1,58,1414,1151,16,9,18,17,291,260,69,0.0,0.5945945945945946,4.977653631284916,105.0,4.255349502859988,1.6860335195530727,9.653631284916202,0.21117318435754193,5.520670391061453,8.326256983240224,1.5081967213114753,6.4558659217877095
2018,12973,770,3.0,105,35.0,16,17,7,2.0,0,274.3333333333333,363,236,203,70,7,16,128,2,219,46,1,30,1348,1145,39,20,13,13,295,253,74,0.0,0.48484848484848486,6.659781287970839,78.0,4.582317877182028,1.7897934386391252,11.908869987849334,0.5249088699878494,4.199270959902795,7.184690157958688,1.7109375,7.742405832320778
2018,12973,773,3.0,89,20.0,8,14,3,2.0,1,175.66666666666666,245,192,167,59,7,14,110,0,153,29,2,33,893,737,1,0,6,11,161,169,47,0.0,0.36363636363636365,8.555977229601519,61.0,5.185851024066777,2.0208728652751424,12.552182163187856,0.7172675521821632,5.635673624288425,7.838709677419355,1.3909090909090909,9.836812144212525
2018,12973,775,3.0,179,47.0,32,14,9,7.0,3,381.6666666666667,377,218,161,69,4,14,200,0,295,44,4,37,1730,1446,27,13,21,17,385,380,88,0.0,0.6956521739130435,3.79650655021834,138.0,4.366827632205454,1.5117903930131003,8.889956331877729,0.3301310043668122,4.716157205240175,6.956331877729257,1.475,5.1406113537117895
2018,12973,777,3.0,132,42.0,22,17,8,7.0,1,345.0,359,234,179,58,7,15,179,3,260,41,6,42,1578,1320,31,14,19,18,349,347,88,0.0,0.5641025641025641,4.6695652173913045,112.0,4.4889338280158455,1.5594202898550724,9.365217391304347,0.3913043478260869,4.6695652173913045,6.782608695652174,1.452513966480447,6.104347826086956
2018,12973,778,3.0,124,39.0,15,24,7,2.0,1,324.6666666666667,391,252,192,58,12,17,157,0,245,38,4,37,1569,1343,46,26,15,16,371,306,85,0.0,0.38461538461538464,5.322381930184805,98.0,4.491225290087685,1.6878850102669403,10.838809034907596,0.47125256673511295,4.352156057494867,6.791581108829568,1.5605095541401275,6.985626283367556
2018,12973,779,3.0,133,40.0,23,17,5,1.0,0,344.0,366,197,145,80,6,11,109,2,304,35,2,18,1538,1357,7,2,17,20,364,313,108,0.0,0.575,3.793604651162791,138.0,3.421989102704083,1.380813953488372,9.575581395348836,0.2877906976744186,2.8517441860465116,7.953488372093023,2.7889908256880735,5.154069767441861
2018,12973,780,3.0,126,38.0,18,19,8,2.0,0,324.3333333333333,389,247,217,69,8,25,132,4,199,47,6,34,1524,1306,63,21,13,26,342,375,50,0.0,0.4864864864864865,6.02158273381295,87.0,4.9485462622920275,1.6063720452209662,10.794450154162384,0.6937307297019528,3.6628982528263103,5.522096608427544,1.5075757575757576,6.854059609455294
2018,12973,781,3.0,115,40.0,20,14,10,5.0,2,345.3333333333333,378,202,166,85,7,13,128,0,238,45,0,24,1557,1337,0,0,28,18,344,391,64,0.0,0.5882352941176471,4.326254826254827,121.0,4.131818949161836,1.4652509652509653,9.851351351351353,0.3388030888030888,3.3359073359073363,6.2027027027027035,1.859375,5.264478764478765
2018,12973,783,3.0,127,40.0,21,19,6,4.0,1,318.6666666666667,344,208,170,72,7,13,125,2,211,26,2,37,1428,1239,42,21,24,14,337,351,78,0.0,0.525,4.8012552301255225,109.0,4.145534398023729,1.471757322175732,9.715481171548117,0.36715481171548114,3.5303347280334725,5.959205020920502,1.688,5.874476987447698
2018,12973,784,3.0,110,33.0,17,17,7,0.0,0,267.3333333333333,306,230,175,41,9,20,184,1,140,57,5,42,1344,1058,38,22,19,26,261,348,56,0.0,0.5,5.8915211970074814,89.0,6.147595145736038,1.832917705735661,10.301745635910226,0.6733167082294265,6.194513715710724,4.713216957605985,0.7608695652173914,7.743142144638404
2018,12973,785,3.0,152,50.0,31,18,12,4.0,0,438.3333333333333,448,248,205,74,2,34,179,3,261,29,4,36,1938,1675,54,20,34,20,477,503,71,0.0,0.6326530612244898,4.2091254752851714,124.0,4.758983974045492,1.4304182509505705,9.198479087452473,0.6980988593155893,3.675285171102662,5.35893536121673,1.458100558659218,5.092015209125475
2018,12973,787,3.0,132,39.0,23,16,8,1.0,1,333.6666666666667,374,197,147,55,8,9,122,2,261,30,3,28,1512,1324,60,27,23,13,315,362,88,0.0,0.5897435897435898,3.9650349650349646,132.0,3.670766488109375,1.4865134865134864,10.087912087912088,0.24275724275724275,3.2907092907092905,7.0399600399600395,2.139344262295082,5.313686313686314
2018,12973,789,3.0,94,27.0,8,18,3,3.0,0,211.0,240,186,144,60,6,5,149,2,150,39,3,33,1053,832,4,0,16,17,170,269,55,0.0,0.3076923076923077,6.14218009478673,85.0,5.07716104142336,1.8436018957345972,10.236966824644549,0.21327014218009477,6.355450236966824,6.398104265402844,1.0067114093959733,7.933649289099526
2018,12973,795,3.0,96,39.0,24,15,10,4.0,1,348.0,378,208,178,71,10,22,135,1,344,27,3,30,1549,1359,38,21,13,15,306,320,105,0.0,0.6153846153846154,4.6034482758620685,113.0,3.75929864560705,1.4741379310344827,9.775862068965518,0.5689655172413793,3.4913793103448274,8.89655172413793,2.5481481481481483,5.379310344827586
2018,12973,798,3.0,107,43.0,34,9,5,11.0,1,385.0,350,159,130,77,15,17,106,3,319,38,5,27,1605,1444,16,5,10,7,397,366,86,0.0,0.7906976744186046,3.038961038961039,172.0,3.5568803742232613,1.1844155844155844,8.181818181818182,0.3974025974025974,2.4779220779220776,7.457142857142857,3.009433962264151,3.716883116883117
2018,12973,800,3.0,133,39.0,10,29,4,1.0,0,337.3333333333333,468,389,315,99,9,27,244,1,260,65,9,65,1786,1430,37,21,11,35,290,395,86,0.0,0.2564102564102564,8.404150197628459,62.0,5.764954908384752,2.1106719367588935,12.486166007905139,0.7203557312252965,6.509881422924901,6.936758893280633,1.0655737704918034,10.378458498023717
2018,12973,802,3.0,70,38.0,23,12,5,6.0,3,294.3333333333333,263,135,110,55,5,18,94,4,258,22,2,11,1241,1097,15,7,14,14,281,285,69,0.0,0.6571428571428571,3.363533408833522,155.0,3.742154895851124,1.2129105322763307,8.041902604756512,0.55039637599094,2.874292185730465,7.889014722536807,2.74468085106383,4.12797281993205
2018,12973,803,3.0,95,37.0,10,27,4,4.0,0,311.0,402,273,202,89,6,17,125,0,196,57,1,49,1500,1271,21,7,25,22,295,382,67,0.0,0.2702702702702703,5.845659163987138,89.0,4.7237071166127045,1.6945337620578778,11.633440514469452,0.4919614147909968,3.617363344051447,5.672025723472669,1.568,7.90032154340836
2018,12973,804,3.0,124,38.0,12,25,3,2.0,1,294.6666666666667,388,335,271,80,22,11,216,1,247,54,5,72,1554,1246,85,46,12,26,283,310,75,0.0,0.32432432432432434,8.277149321266968,63.0,5.07561164295453,2.0497737556561084,11.850678733031675,0.335972850678733,6.597285067873303,7.5441176470588225,1.1435185185185186,10.231900452488688
2018,12973,805,3.0,118,41.0,33,8,5,0.0,0,343.0,310,137,106,45,4,10,102,2,368,33,2,26,1453,1286,24,9,20,8,333,269,115,0.0,0.8048780487804879,2.78134110787172,188.0,2.931913504358432,1.2011661807580174,8.13411078717201,0.26239067055393583,2.6763848396501455,9.65597667638484,3.607843137254902,3.5947521865889214
2018,12973,806,3.0,128,38.0,14,24,1,2.0,2,319.3333333333333,384,257,202,71,4,29,157,6,218,49,4,27,1552,1312,11,6,17,15,300,395,54,0.0,0.3684210526315789,5.693110647181629,92.0,5.268441255930281,1.6941544885177453,10.822546972860128,0.8173277661795408,4.424843423799582,6.144050104384134,1.3885350318471337,7.24321503131524
2018,12973,807,3.0,202,50.0,40,10,10,3.0,0,445.0,452,240,194,88,3,18,192,2,291,58,4,73,2001,1717,44,14,20,13,481,497,89,0.0,0.8,3.9235955056179774,133.0,4.4212901217790765,1.447191011235955,9.141573033707864,0.3640449438202247,3.8831460674157303,5.885393258426967,1.515625,4.853932584269662
2018,12973,808,3.0,127,35.0,13,22,3,1.0,0,290.6666666666667,380,287,220,67,10,26,160,0,258,57,6,35,1478,1222,1,0,15,23,270,299,103,0.0,0.37142857142857144,6.811926605504587,77.0,5.145212913243874,1.8577981651376145,11.766055045871559,0.8050458715596329,4.954128440366972,7.988532110091743,1.6125,8.886467889908257
2018,12973,809,3.0,104,38.0,12,25,2,9.0,0,294.3333333333333,348,255,194,81,9,24,163,3,191,45,2,44,1442,1189,13,4,23,22,310,342,59,0.0,0.32432432432432434,5.932049830124575,88.0,5.400139040811487,1.7361268403171009,10.640996602491507,0.7338618346545867,4.984144960362401,5.840317100792753,1.1717791411042944,7.797281993204983
2018,12973,814,3.0,69,29.0,4,25,1,4.0,0,196.0,346,387,286,68,9,14,192,0,123,56,11,86,1199,920,43,33,8,23,196,230,47,0.0,0.13793103448275862,13.13265306122449,40.0,6.987307090364263,2.7448979591836733,15.887755102040817,0.6428571428571428,8.816326530612244,5.6479591836734695,0.640625,17.770408163265305
2018,12973,815,3.0,117,40.0,20,19,7,4.0,0,348.6666666666667,447,315,245,76,8,45,177,1,288,59,3,45,1721,1454,36,14,20,11,297,389,87,0.0,0.5128205128205128,6.324091778202677,83.0,5.574324688990712,1.7896749521988526,11.538240917782026,1.161567877629063,4.568833652007648,7.4340344168260035,1.6271186440677967,8.130975143403441
2018,12973,938,3.0,130,43.0,28,15,11,5.0,1,346.3333333333333,360,195,155,52,9,20,114,1,262,47,3,46,1531,1319,40,14,34,17,400,307,94,0.0,0.6511627906976745,4.027911453320501,130.0,4.150258122557699,1.3686236766121271,9.355149181905679,0.519730510105871,2.962463907603465,6.80846968238691,2.2982456140350878,5.067372473532243
2018,12973,939,3.0,105,42.0,23,19,6,2.0,0,333.0,341,223,182,64,17,12,170,14,297,79,5,46,1564,1277,39,21,23,12,327,315,88,0.0,0.5476190476190477,4.918918918918919,106.0,4.44584726319015,1.5345345345345345,9.216216216216216,0.32432432432432434,4.594594594594595,8.027027027027026,1.7470588235294118,6.027027027027027
2018,12973,953,3.0,89,31.0,13,18,4,4.0,0,246.66666666666666,332,295,246,60,19,32,186,0,118,56,11,48,1319,1024,17,8,27,26,272,313,40,0.0,0.41935483870967744,8.975675675675676,58.0,7.190892308235195,2.1,12.113513513513514,1.1675675675675676,6.786486486486487,4.305405405405406,0.6344086021505376,10.763513513513514
2018,12973,958,3.0,82,29.0,0,27,0,8.0,0,220.33333333333334,462,415,344,107,23,29,171,0,84,44,3,34,1364,1120,51,27,10,19,268,276,32,0.0,0.0,14.05143721633888,37.0,7.393864872327275,2.8729198184568836,18.8714069591528,1.1845688350983357,6.984871406959152,3.4311649016641455,0.49122807017543857,16.95158850226929
2018,12973,962,3.0,105,37.0,15,22,6,9.0,2,280.0,344,259,199,64,17,8,194,1,205,42,4,42,1418,1133,60,34,25,24,311,277,68,0.0,0.40540540540540543,6.396428571428571,82.0,4.953633620976508,1.9214285714285715,11.057142857142857,0.2571428571428571,6.235714285714286,6.5892857142857135,1.056701030927835,8.325000000000001
2018,12973,966,3.0,136,47.0,31,16,11,3.0,1,398.0,501,309,235,90,11,19,158,7,250,41,2,39,1888,1637,60,31,33,19,413,467,97,0.0,0.6595744680851063,5.314070351758794,98.0,4.382240943302423,1.6557788944723617,11.329145728643217,0.4296482412060301,3.5728643216080402,5.653266331658292,1.5822784810126582,6.9874371859296485
2018,12973,973,3.0,139,42.0,29,13,7,5.0,2,354.6666666666667,358,205,165,47,7,17,129,1,368,30,1,35,1562,1369,8,2,19,15,318,321,127,0.0,0.6904761904761905,4.18703007518797,125.0,3.4107764781193652,1.3731203007518795,9.084586466165414,0.431390977443609,3.2734962406015033,9.338345864661655,2.852713178294574,5.202067669172932
2018,12973,987,3.0,92,23.0,18,13,6,1.0,0,233.0,250,166,132,52,9,9,92,1,150,32,2,27,1086,926,2,2,19,17,214,309,46,0.0,0.5806451612903226,5.098712446351931,102.0,4.329078133545484,1.4678111587982832,9.656652360515022,0.3476394849785408,3.5536480686695278,5.793991416309013,1.6304347826086956,6.412017167381974
2018,12973,1036,3.0,113,41.0,23,19,7,5.0,1,344.6666666666667,359,213,187,72,9,17,149,6,202,51,2,35,1585,1350,16,5,13,21,332,445,57,0.0,0.5476190476190477,4.882978723404255,107.0,4.727783938743848,1.4738878143133463,9.374274661508704,0.4439071566731141,3.890715667311412,5.274661508704062,1.3557046979865772,5.561895551257253
