season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2014,11620,419,1533512,1.0,25,0.0,1,2,1,0.0,0,41.0,34,25,22,3,1,13,27,1,49,4,1,2,174,142,14,2,0,1,33,26,15,0.0,0.3333333333333333,4.829268292682928,86.0,6.1580393802506315,1.4878048780487805,7.463414634146341,2.8536585365853657,5.926829268292683,10.75609756097561,1.8148148148148149,5.48780487804878
2014,11620,419,1533517,1.0,8,0.0,2,0,0,0.0,0,9.0,7,11,10,1,0,8,13,0,7,0,0,0,48,34,11,6,0,1,13,7,1,0.0,1.0,10.0,41.0,16.491372713583964,2.2222222222222223,7.0,8.0,13.0,7.0,0.5384615384615384,11.0
2014,11620,419,1533533,1.0,8,0.0,0,0,0,0.0,0,5.333333333333333,10,2,1,3,0,0,4,0,2,0,0,1,29,24,3,3,0,1,3,10,0,0.0,,1.6875,245.0,3.658039380250631,2.625,16.875,0.0,6.75,3.375,0.5,3.375
2014,11620,419,1533535,1.0,12,0.0,0,1,0,0.0,0,15.666666666666666,21,12,11,0,0,0,7,0,5,3,2,0,78,67,7,3,1,0,19,21,3,0.0,0.0,6.319148936170213,65.0,3.434635124931482,1.7872340425531916,12.063829787234043,0.0,4.021276595744681,2.872340425531915,0.7142857142857143,6.8936170212765955
2014,11620,419,1533538,1.0,1,0.0,0,0,0,0.0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0.0,,0.0,,11.158039380250631,3.0,0.0,0.0,27.0,0.0,0.0,0.0
2014,11620,428,1109052,1.0,15,0.0,3,0,2,0.0,0,16.0,11,5,5,3,0,1,5,0,13,1,0,0,65,57,15,4,2,0,17,16,5,0.0,1.0,2.8125,147.0,2.470539380250631,1.0,6.1875,0.5625,2.8125,7.3125,2.6,2.8125
2014,11620,428,1312298,1.0,13,0.0,0,6,0,0.0,0,39.666666666666664,39,32,26,5,0,6,33,0,23,6,1,1,194,147,3,0,5,3,51,36,10,0.0,0.0,5.899159663865547,70.0,5.914341901259035,1.8151260504201683,8.84873949579832,1.361344537815126,7.487394957983193,5.218487394957983,0.696969696969697,7.260504201680672
2014,11620,428,1312299,1.0,2,0.0,1,0,0,0.0,0,5.666666666666666,7,2,2,3,0,1,0,0,3,2,0,0,25,22,1,0,1,0,5,8,0,0.0,1.0,3.1764705882352944,130.0,4.452157027309455,1.2352941176470589,11.117647058823529,1.5882352941176472,0.0,4.764705882352941,,3.1764705882352944
2014,11620,428,1312300,1.0,15,0.0,4,5,0,0.0,0,98.0,83,34,26,9,0,6,28,0,67,15,3,0,418,364,0,0,4,7,93,125,24,0.0,0.4444444444444444,2.3877551020408165,173.0,2.9029373394343043,1.1326530612244898,7.622448979591837,0.5510204081632653,2.571428571428571,6.153061224489796,2.392857142857143,3.122448979591837
2014,11620,428,1312303,1.0,13,0.0,0,1,1,0.0,0,17.666666666666668,26,16,15,6,1,3,10,0,10,0,2,0,86,73,9,5,2,1,26,13,5,0.0,0.0,7.641509433962264,54.0,4.931624285911008,2.0377358490566038,13.245283018867923,1.5283018867924527,5.09433962264151,5.09433962264151,1.0,8.150943396226415
2014,11620,428,1428384,1.0,21,0.0,6,4,6,0.0,0,44.666666666666664,37,14,13,9,1,4,23,2,42,4,2,0,190,160,20,4,3,0,35,45,9,0.0,0.6,2.6194029850746268,158.0,3.2550543056237657,1.3432835820895523,7.455223880597016,0.8059701492537314,4.634328358208956,8.46268656716418,1.826086956521739,2.82089552238806
2014,11620,428,1428389,1.0,15,0.0,4,2,0,0.0,0,97.33333333333333,107,44,41,16,4,3,18,1,67,7,6,0,416,384,0,0,6,1,108,107,23,0.0,0.6666666666666666,3.791095890410959,109.0,1.9525599281958366,1.284246575342466,9.893835616438357,0.2773972602739726,1.6643835616438358,6.1952054794520555,3.7222222222222223,4.068493150684931
2014,11620,428,1528330,1.0,8,0.0,2,1,0,0.0,0,15.333333333333332,15,16,15,1,1,4,14,0,13,1,2,0,78,63,3,0,0,0,14,19,4,0.0,0.6666666666666666,8.804347826086957,47.0,6.788474162859327,1.8913043478260871,8.804347826086957,2.3478260869565215,8.217391304347826,7.630434782608696,0.9285714285714286,9.391304347826086
2014,11620,428,1528331,1.0,6,0.0,3,0,0,0.0,0,14.333333333333334,16,8,6,5,0,1,7,0,7,0,2,0,67,59,7,3,0,1,15,20,2,0.0,1.0,3.767441860465116,110.0,3.5533882174599336,1.6046511627906976,10.046511627906977,0.627906976744186,4.395348837209302,4.395348837209302,1.0,5.023255813953488
2014,11620,428,1528332,1.0,11,0.0,0,1,3,0.0,0,23.333333333333332,25,13,9,1,1,1,4,0,13,2,1,0,100,91,5,0,2,1,19,33,6,0.0,0.0,3.4714285714285715,119.0,2.3723250945363454,1.2428571428571429,9.642857142857142,0.38571428571428573,1.542857142857143,5.014285714285714,3.25,5.014285714285714
2014,11620,428,1528335,1.0,12,0.0,2,1,0,0.0,0,27.0,31,17,10,4,0,3,14,0,9,3,1,0,128,107,5,2,4,0,47,17,3,0.0,0.6666666666666666,3.333333333333333,124.0,4.8247060469172975,1.6666666666666667,10.333333333333334,1.0,4.666666666666666,3.0,0.6428571428571429,5.666666666666667
2014,11620,428,1528336,1.0,11,0.0,2,2,0,0.0,0,44.333333333333336,37,14,14,10,1,0,10,0,23,8,0,0,183,160,4,0,2,3,44,59,6,0.0,0.5,2.8421052631578947,145.0,2.33849050807018,1.0601503759398496,7.511278195488722,0.0,2.0300751879699246,4.669172932330827,2.3,2.8421052631578947
2014,11620,428,1528337,1.0,4,0.0,0,1,0,0.0,0,9.0,5,8,8,2,0,0,9,0,3,2,0,0,43,31,0,0,1,0,10,13,1,0.0,0.0,8.0,52.0,5.1580393802506315,1.5555555555555556,5.0,0.0,9.0,3.0,0.3333333333333333,8.0
2014,11620,430,1101091,1.0,19,0.0,3,4,0,0.0,0,61.666666666666664,60,19,17,7,0,2,23,0,62,6,1,0,258,221,15,3,6,2,66,39,21,0.0,0.42857142857142855,2.481081081081081,167.0,1.9796610018722527,1.345945945945946,8.756756756756758,0.2918918918918919,3.356756756756757,9.048648648648648,2.6956521739130435,2.772972972972973
2014,11620,430,1217769,1.0,19,0.0,8,5,0,0.0,1,110.33333333333333,93,35,31,15,1,4,30,1,49,10,2,2,456,402,6,0,10,3,184,83,11,0.0,0.6153846153846154,2.528700906344411,164.0,2.8287342442989694,1.1148036253776437,7.586102719033233,0.3262839879154079,2.447129909365559,3.9969788519637466,1.6333333333333333,2.854984894259819
2014,11620,430,1310641,1.0,23,0.0,7,1,7,0.0,0,52.666666666666664,42,15,13,8,0,4,9,1,71,2,1,0,211,195,34,7,3,2,30,54,21,0.0,0.875,2.2215189873417724,186.0,1.0757608992379728,0.9683544303797469,7.177215189873418,0.6835443037974683,1.5379746835443038,12.132911392405063,7.888888888888889,2.5632911392405067
2014,11620,430,1310672,1.0,26,0.0,6,1,3,0.0,0,55.33333333333333,23,9,5,0,1,18,25,0,100,8,0,0,224,185,35,10,6,0,52,13,17,0.0,0.8571428571428571,0.8132530120481929,508.0,4.5616538380819565,0.8674698795180724,3.740963855421687,2.9277108433734944,4.066265060240964,16.265060240963855,4.0,1.4638554216867472
2014,11620,430,1310673,1.0,15,0.0,1,3,0,0.0,0,37.333333333333336,47,31,28,8,3,4,25,0,29,4,0,0,189,157,7,1,3,0,50,31,13,0.0,0.25,6.75,61.0,4.327682237393488,1.9285714285714284,11.330357142857142,0.9642857142857142,6.0267857142857135,6.991071428571428,1.16,7.473214285714285
2014,11620,430,1310676,1.0,16,0.0,5,3,0,0.0,0,69.66666666666667,70,26,20,14,2,13,15,0,58,7,1,1,305,274,0,0,5,3,64,83,19,0.0,0.625,2.583732057416268,160.0,3.866173351542497,1.2200956937799041,9.043062200956937,1.679425837320574,1.9377990430622007,7.492822966507176,3.8666666666666667,3.358851674641148
2014,11620,430,1310677,1.0,13,0.0,4,3,0,0.0,0,45.0,43,17,15,6,0,4,19,1,34,7,2,0,197,166,3,0,4,1,76,17,7,0.0,0.5714285714285714,3.0,138.0,3.535817158028409,1.3777777777777778,8.6,0.8,3.8,6.8,1.7894736842105263,3.4
2014,11620,430,1310678,1.0,4,0.0,0,0,2,0.0,0,8.0,9,3,2,2,0,1,2,0,12,0,0,0,34,32,3,2,0,0,7,4,7,0.0,,2.25,184.0,1.533039380250631,1.375,10.125,1.125,2.25,13.5,6.0,3.375
2014,11620,430,1436197,1.0,20,0.0,0,0,4,0.0,0,32.0,28,18,17,7,0,3,17,1,25,1,2,1,140,116,16,8,4,2,46,18,4,0.0,,4.78125,86.0,3.501789380250631,1.40625,7.875,0.84375,4.78125,7.03125,1.4705882352941178,5.0625
2014,11620,430,1436202,1.0,2,0.0,0,1,0,0.0,0,1.3333333333333333,2,2,2,0,0,0,2,0,0,0,0,0,8,6,3,2,0,0,4,0,0,0.0,0.0,13.5,31.0,6.6580393802506315,3.0,13.5,0.0,13.5,0.0,0.0,13.5
2014,11620,430,1530260,1.0,15,0.0,2,0,0,0.0,0,20.333333333333332,18,11,11,3,0,6,10,0,18,3,0,0,89,72,17,5,2,2,25,15,8,0.0,1.0,4.868852459016394,85.0,6.141645937627681,1.3770491803278688,7.967213114754099,2.6557377049180326,4.426229508196721,7.967213114754099,1.8,4.868852459016394
2014,11620,430,1530262,1.0,9,0.0,2,0,0,0.0,0,22.666666666666668,23,16,13,3,1,4,16,0,18,3,3,1,107,88,6,1,0,0,21,25,6,0.0,1.0,5.161764705882352,80.0,5.378627615544748,1.7205882352941175,9.132352941176471,1.588235294117647,6.352941176470588,7.147058823529411,1.125,6.352941176470588
2014,11620,430,1530270,1.0,6,0.0,1,2,0,0.0,0,17.333333333333332,26,10,9,4,0,4,8,0,10,2,1,0,83,73,0,0,0,0,12,24,2,0.0,0.3333333333333333,4.673076923076923,88.0,5.734962457173708,1.9615384615384617,13.5,2.076923076923077,4.153846153846154,5.1923076923076925,1.25,5.1923076923076925
2014,11620,430,1530293,1.0,4,0.0,0,0,0,0.0,0,3.0,4,1,1,0,0,0,1,0,2,0,0,0,13,12,2,2,0,0,5,1,1,0.0,,3.0,138.0,1.8247060469172978,1.6666666666666667,12.0,0.0,3.0,6.0,2.0,3.0
2014,11620,430,1530295,1.0,9,0.0,0,1,0,0.0,0,34.666666666666664,26,15,10,2,0,3,9,0,25,7,0,1,146,126,4,2,3,1,54,21,8,0.0,0.0,2.5961538461538463,159.0,3.225347072558323,1.0096153846153846,6.75,0.778846153846154,2.3365384615384617,6.490384615384617,2.7777777777777777,3.894230769230769
2014,11620,432,1420395,1.0,14,0.0,0,10,0,0.0,0,73.66666666666667,89,58,45,21,2,4,38,0,45,13,4,1,358,301,1,1,4,2,74,84,10,0.0,0.0,5.497737556561085,75.0,3.71912535310131,1.7239819004524886,10.873303167420813,0.4886877828054298,4.642533936651583,5.497737556561085,1.1842105263157894,7.085972850678733
2014,11620,432,1530725,1.0,5,0.0,0,3,0,0.0,0,12.0,23,23,14,5,1,4,13,0,3,6,2,1,75,54,0,0,1,1,12,16,2,0.0,0.0,10.5,39.0,10.741372713583965,3.0,17.25,3.0,9.75,2.25,0.23076923076923078,17.25
2014,11620,432,1530728,1.0,16,0.0,1,8,0,0.0,0,64.0,96,62,56,20,3,6,21,0,23,5,6,0,302,266,1,1,1,9,60,95,5,0.0,0.1111111111111111,7.875,53.0,3.876789380250631,1.828125,13.5,0.84375,2.953125,3.234375,1.0952380952380953,8.71875
2014,11620,432,1530730,1.0,13,0.0,0,1,0,0.0,0,26.0,32,33,28,11,2,6,18,0,9,3,3,0,129,102,8,4,2,4,28,36,4,0.0,0.0,9.692307692307692,43.0,6.888808611019861,1.9230769230769231,11.076923076923077,2.076923076923077,6.230769230769231,3.1153846153846154,0.5,11.423076923076923
2014,11620,432,1530731,1.0,14,0.0,0,1,0,0.0,0,22.0,32,33,29,8,1,10,17,0,15,4,2,1,118,92,12,5,1,4,27,17,6,0.0,0.0,11.863636363636363,35.0,9.56713028934154,2.227272727272727,13.090909090909092,4.090909090909091,6.954545454545454,6.136363636363636,0.8823529411764706,13.5
2014,11620,432,1530732,1.0,10,0.0,0,0,0,0.0,0,10.333333333333334,12,7,4,4,0,3,6,0,9,2,0,0,53,41,6,5,0,4,7,15,3,0.0,,3.4838709677419355,119.0,6.51287808992805,1.7419354838709677,10.451612903225804,2.612903225806451,5.225806451612902,7.838709677419355,1.5,6.096774193548387
2014,11620,432,1530738,1.0,19,0.0,0,3,0,0.0,0,39.0,53,34,33,19,3,5,21,0,21,8,1,2,200,163,15,9,4,4,44,47,5,0.0,0.0,7.615384615384615,54.0,4.978552200763452,1.8974358974358974,12.230769230769232,1.1538461538461537,4.846153846153846,4.846153846153846,1.0,7.846153846153847
2014,11620,432,1530739,1.0,7,0.0,0,2,0,0.0,0,10.333333333333334,16,15,12,4,1,2,9,1,5,1,0,0,58,48,0,0,0,0,9,16,2,0.0,0.0,10.451612903225804,40.0,6.6096522834764375,2.4193548387096775,13.935483870967742,1.7419354838709677,7.838709677419355,4.354838709677419,0.5555555555555556,13.064516129032256
2014,11620,432,1530740,1.0,11,0.0,0,0,0,0.0,0,16.0,26,24,21,5,1,4,10,0,7,2,3,0,85,73,15,7,0,0,18,19,1,0.0,,11.8125,35.0,6.7830393802506315,2.25,14.625,2.25,5.625,3.9375,0.7,13.5
2014,11620,432,1530744,1.0,9,0.0,1,7,0,0.0,0,32.0,34,40,34,7,0,7,27,0,13,4,6,1,164,126,5,4,4,3,33,46,3,0.0,0.125,9.5625,43.0,7.0955393802506315,1.90625,9.5625,1.96875,7.59375,3.65625,0.48148148148148145,11.25
2014,11620,432,1530746,1.0,4,0.0,0,0,0,0.0,0,3.333333333333333,5,1,1,0,1,0,4,0,5,0,0,0,20,16,4,1,0,0,3,1,2,0.0,,2.7,153.0,2.758039380250631,2.7,13.500000000000002,0.0,10.8,13.500000000000002,1.25,2.7
2014,11620,432,1530747,1.0,7,0.0,0,1,0,0.0,0,14.333333333333334,20,21,17,4,1,1,10,0,8,5,2,0,80,60,1,1,2,3,14,19,3,0.0,0.0,10.674418604651162,39.0,5.088271938390166,2.093023255813953,12.558139534883722,0.627906976744186,6.279069767441861,5.023255813953488,0.8,13.186046511627907
2014,11620,433,1314517,1.0,19,0.0,10,3,0,0.0,1,116.33333333333334,111,42,33,16,1,6,42,1,67,13,7,1,497,426,0,0,11,5,115,139,24,0.0,0.7692307692307693,2.5530085959885387,162.0,3.0950021309669635,1.315186246418338,8.587392550143266,0.4641833810888252,3.249283667621776,5.1833810888252145,1.5952380952380953,3.249283667621776
2014,11620,433,1314521,1.0,23,0.0,3,2,6,0.0,0,36.666666666666664,30,14,6,9,1,2,11,2,43,1,2,0,155,136,19,5,4,3,25,39,13,0.0,0.6,1.4727272727272727,281.0,1.5034939257051765,1.1181818181818182,7.363636363636364,0.49090909090909096,2.7,10.554545454545455,3.909090909090909,3.4363636363636365
2014,11620,433,1314522,1.0,12,0.0,0,0,0,0.0,0,11.0,11,11,10,1,0,2,9,0,16,2,0,0,56,42,4,1,1,2,6,11,5,0.0,,8.181818181818182,51.0,4.612584834796086,1.8181818181818181,9.0,1.6363636363636365,7.363636363636364,13.090909090909092,1.7777777777777777,9.0
2014,11620,433,1314546,1.0,18,0.0,5,4,0,0.0,0,94.66666666666667,108,47,38,18,2,2,21,0,54,5,3,1,418,377,0,0,10,5,129,89,20,0.0,0.5555555555555556,3.612676056338028,114.0,2.1157858591238705,1.362676056338028,10.267605633802818,0.19014084507042253,1.9964788732394365,5.133802816901409,2.5714285714285716,4.468309859154929
2014,11620,433,1314550,1.0,22,0.0,3,2,5,0.0,0,44.333333333333336,29,12,10,4,0,1,12,0,35,6,1,1,180,150,24,2,8,4,55,39,8,0.0,0.6,2.0300751879699246,204.0,2.0903702073183004,0.924812030075188,5.887218045112782,0.20300751879699247,2.43609022556391,7.105263157894737,2.9166666666666665,2.43609022556391
2014,11620,433,1314552,1.0,20,0.0,4,1,2,0.0,0,38.0,28,9,9,6,0,0,10,1,51,3,0,0,154,135,19,1,3,3,33,26,18,0.0,0.8,2.131578947368421,194.0,0.5001446434085257,1.0,6.63157894736842,0.0,2.3684210526315788,12.078947368421051,5.1,2.131578947368421
2014,11620,433,1431139,1.0,9,0.0,1,0,0,0.0,0,14.333333333333334,15,7,6,2,0,3,9,0,11,1,0,0,66,55,4,2,1,0,14,14,2,0.0,1.0,3.767441860465116,110.0,5.4371091476924915,1.6744186046511627,9.41860465116279,1.883720930232558,5.651162790697675,6.9069767441860455,1.2222222222222223,4.395348837209302
2014,11620,433,1431142,1.0,3,0.0,0,0,0,0.0,0,1.3333333333333333,1,0,0,0,0,0,1,0,2,1,0,0,6,4,4,1,0,0,1,0,0,0.0,,0.0,,3.658039380250631,1.5,6.75,0.0,6.75,13.5,2.0,0.0
2014,11620,433,1431144,1.0,15,0.0,1,1,0,0.0,0,15.0,16,7,7,5,0,0,5,0,11,1,1,1,65,58,16,5,1,0,23,9,2,0.0,0.5,4.2,98.0,1.8913727135839644,1.4,9.6,0.0,3.0,6.6,2.2,4.2
2014,11620,433,1431147,1.0,7,0.0,0,0,0,0.0,0,4.666666666666667,7,6,5,0,0,0,3,0,2,1,0,0,23,19,0,0,0,0,5,5,0,0.0,,9.642857142857142,43.0,3.872325094536345,2.142857142857143,13.5,0.0,5.785714285714285,3.8571428571428568,0.6666666666666666,11.57142857142857
2014,11620,433,1431150,1.0,21,0.0,4,3,1,0.0,0,63.666666666666664,61,23,19,4,0,5,17,1,46,1,1,1,265,240,10,4,7,0,78,60,9,0.0,0.5714285714285714,2.68586387434555,154.0,2.582123149884139,1.225130890052356,8.62303664921466,0.7068062827225131,2.4031413612565444,6.50261780104712,2.7058823529411766,3.25130890052356
2014,11620,433,1546122,1.0,12,0.0,3,1,0,0.0,0,12.666666666666666,19,6,6,4,0,2,1,0,8,3,1,0,61,54,10,4,3,0,18,11,2,0.0,0.75,4.2631578947368425,97.0,3.894881485513789,1.5789473684210527,13.5,1.4210526315789476,0.7105263157894738,5.68421052631579,8.0,4.2631578947368425
2014,11620,433,1546124,1.0,23,0.0,3,3,3,0.0,0,31.333333333333332,19,9,9,6,0,0,13,2,34,2,0,0,124,102,20,1,5,2,22,32,12,0.0,0.5,2.5851063829787235,160.0,1.4239968270591417,1.021276595744681,5.457446808510639,0.0,3.734042553191489,9.765957446808512,2.6153846153846154,2.5851063829787235
2014,11620,433,1546125,1.0,19,0.0,0,1,0,0.0,0,16.0,13,3,3,1,0,1,6,0,17,0,1,0,65,58,18,7,1,0,13,15,6,0.0,0.0,1.6875,245.0,1.970539380250631,1.1875,7.3125,0.5625,3.375,9.5625,2.8333333333333335,1.6875
2014,11620,433,1546126,1.0,17,0.0,9,0,0,0.0,1,110.0,95,28,25,12,1,2,20,0,86,9,5,0,444,408,0,0,5,2,95,131,25,0.0,1.0,2.0454545454545454,202.0,1.6216757438869946,1.0454545454545454,7.7727272727272725,0.16363636363636364,1.6363636363636365,7.036363636363637,4.3,2.2909090909090906
2014,11620,433,1546127,1.0,10,0.0,2,0,0,0.0,0,21.333333333333332,9,8,5,1,0,4,10,1,20,1,0,1,82,67,2,2,4,0,23,17,4,0.0,1.0,2.109375,196.0,4.2674143802506315,0.890625,3.796875,1.6875,4.21875,8.4375,2.0,3.375
2014,11620,434,1308780,1.0,14,0.0,3,6,0,0.0,0,93.0,98,45,40,12,3,5,18,0,64,6,4,3,395,361,0,0,5,4,114,87,15,0.0,0.3333333333333333,3.870967741935484,107.0,2.254813573799018,1.2473118279569892,9.483870967741936,0.4838709677419355,1.7419354838709677,6.193548387096775,3.5555555555555554,4.35483870967742
2014,11620,434,1308787,1.0,13,0.0,2,6,0,0.0,0,62.33333333333333,72,42,36,16,1,4,17,0,41,3,3,2,276,251,0,0,4,1,71,65,7,0.0,0.25,5.197860962566846,80.0,2.639322802710524,1.4278074866310162,10.395721925133692,0.5775401069518717,2.454545454545455,5.9197860962566855,2.411764705882353,6.064171122994653
2014,11620,434,1440384,1.0,19,0.0,4,7,0,0.0,0,62.333333333333336,72,39,30,10,5,2,20,3,33,2,1,2,276,246,8,4,5,2,78,62,6,0.0,0.36363636363636365,4.331550802139037,95.0,2.5751516797158716,1.4759358288770053,10.395721925133689,0.2887700534759358,2.8877005347593583,4.764705882352941,1.65,5.6310160427807485
2014,11620,434,1440385,1.0,4,0.0,2,0,0,0.0,0,20.333333333333332,23,7,6,4,0,0,4,0,15,1,0,0,85,77,0,0,2,1,21,20,4,0.0,1.0,2.6557377049180326,156.0,1.420334462217844,1.3278688524590165,10.18032786885246,0.0,1.7704918032786887,6.639344262295082,3.75,3.098360655737705
2014,11620,434,1440387,1.0,8,0.0,0,0,0,0.0,0,4.0,12,4,4,1,0,0,0,0,3,1,1,0,25,23,8,6,0,1,4,5,0,0.0,,9.0,46.0,1.408039380250631,3.0,27.0,0.0,0.0,6.75,,9.0
2014,11620,434,1440388,1.0,3,0.0,0,0,0,0.0,0,7.666666666666666,10,4,4,2,0,0,2,0,3,1,1,0,35,30,0,0,1,1,5,13,1,0.0,,4.695652173913043,88.0,2.549343728076718,1.565217391304348,11.73913043478261,0.0,2.3478260869565215,3.5217391304347827,1.5,4.695652173913043
2014,11620,434,1440393,1.0,20,0.0,2,1,0,0.0,0,25.666666666666664,21,15,15,3,1,1,8,0,17,2,2,0,109,97,17,3,2,0,24,32,6,0.0,0.6666666666666666,5.25974025974026,79.0,2.5086887308999817,1.12987012987013,7.363636363636364,0.3506493506493507,2.8051948051948057,5.9610389610389625,2.125,5.25974025974026
2014,11620,434,1440394,1.0,10,0.0,0,0,0,0.0,0,17.666666666666664,15,6,4,3,0,4,7,0,16,6,0,0,78,63,7,4,0,2,12,21,5,0.0,,2.037735849056604,203.0,5.497662021760066,1.2452830188679247,7.641509433962265,2.037735849056604,3.5660377358490574,8.150943396226417,2.2857142857142856,3.056603773584906
2014,11620,434,1440396,1.0,25,0.0,0,8,9,0.0,0,67.33333333333333,64,27,23,10,2,2,18,4,56,5,0,1,277,247,9,1,6,1,76,54,12,0.0,0.0,3.0742574257425743,135.0,1.9055641327258785,1.217821782178218,8.554455445544555,0.26732673267326734,2.4059405940594063,7.485148514851486,3.111111111111111,3.608910891089109
2014,11620,434,1440397,1.0,31,0.0,1,0,0,0.0,0,20.333333333333332,21,16,13,4,0,3,11,0,21,3,2,0,95,80,33,10,1,0,14,24,5,0.0,1.0,5.754098360655738,72.0,4.076072167135877,1.5737704918032789,9.295081967213115,1.3278688524590163,4.868852459016394,9.295081967213115,1.9090909090909092,7.081967213114755
2014,11620,434,1440399,1.0,26,0.0,3,1,2,0.0,0,35.666666666666664,43,14,10,5,1,6,9,1,23,0,2,1,155,141,35,14,3,2,40,38,7,0.0,0.75,2.5233644859813085,164.0,3.812244987727267,1.457943925233645,10.850467289719626,1.5140186915887852,2.2710280373831777,5.80373831775701,2.5555555555555554,3.5327102803738324
2014,11620,434,1536642,1.0,2,0.0,0,0,0,0.0,0,1.6666666666666665,3,2,2,1,0,0,2,1,0,0,0,0,9,7,0,0,0,0,3,1,0,0.0,,10.8,38.0,5.758039380250631,3.0000000000000004,16.200000000000003,0.0,10.8,0.0,0.0,10.8
2014,11620,434,1536643,1.0,14,0.0,1,1,0,0.0,0,16.333333333333332,18,13,11,5,0,0,4,1,6,9,0,0,78,62,10,3,3,0,13,27,4,0.0,0.5,6.061224489795919,68.0,3.8111006047404272,1.3469387755102042,9.918367346938776,0.0,2.2040816326530615,3.306122448979592,1.5,7.16326530612245
2014,11620,439,1196931,1.0,19,0.0,1,2,4,0.0,0,27.666666666666668,35,14,11,6,0,2,13,0,15,1,0,0,130,111,5,3,4,1,32,30,5,0.0,0.3333333333333333,3.5783132530120483,116.0,3.5315333561542452,1.7349397590361446,11.385542168674698,0.6506024096385542,4.228915662650602,4.879518072289156,1.1538461538461537,4.554216867469879
2014,11620,439,1196936,1.0,13,0.0,4,6,0,0.0,1,76.33333333333333,82,43,33,16,2,1,16,0,45,7,2,0,328,293,0,0,7,5,71,97,9,0.0,0.4,3.890829694323144,106.0,2.0532358868008496,1.2838427947598254,9.668122270742359,0.11790393013100438,1.88646288209607,5.3056768558951966,2.8125,5.069868995633188
2014,11620,439,1311941,1.0,3,0.0,0,0,0,0.0,0,2.6666666666666665,3,3,3,1,1,2,3,0,4,0,0,0,15,12,1,0,0,0,2,3,1,0.0,,10.125,41.0,12.283039380250631,2.25,10.125,6.75,10.125,13.5,1.3333333333333333,10.125
2014,11620,439,1311943,1.0,14,0.0,6,5,0,0.0,1,67.33333333333333,80,39,37,8,1,7,21,0,52,7,2,0,296,262,0,0,4,2,75,54,9,0.0,0.5454545454545454,4.945544554455446,84.0,3.2124948257951855,1.5,10.693069306930695,0.9356435643564357,2.8069306930693068,6.9504950495049505,2.4761904761904763,5.2128712871287135
2014,11620,439,1311945,1.0,14,0.0,4,4,0,0.0,0,73.66666666666666,62,24,24,15,2,1,11,2,51,6,3,1,294,269,2,0,5,3,75,86,20,0.0,0.5,2.93212669683258,141.0,1.642202276178233,0.990950226244344,7.574660633484164,0.12217194570135749,1.3438914027149322,6.230769230769232,4.636363636363637,2.93212669683258
2014,11620,439,1311948,1.0,19,0.0,1,2,5,0.0,0,19.0,20,7,6,3,1,0,13,1,13,2,1,0,91,71,17,3,3,2,30,11,5,0.0,0.3333333333333333,2.8421052631578947,145.0,3.158039380250631,1.736842105263158,9.473684210526315,0.0,6.157894736842105,6.157894736842105,1.0,3.31578947368421
2014,11620,439,1311970,1.0,10,0.0,0,0,0,0.0,0,12.333333333333332,14,12,10,3,0,4,14,0,10,2,0,0,66,50,2,2,0,0,9,16,4,0.0,,7.297297297297297,57.0,8.644525866737117,2.2702702702702706,10.216216216216218,2.9189189189189193,10.216216216216218,7.297297297297297,0.7142857142857143,8.756756756756758
2014,11620,439,1434865,1.0,10,0.0,1,1,0,0.0,0,22.333333333333336,19,11,11,1,2,2,8,0,15,3,1,0,97,83,0,0,2,1,23,25,4,0.0,0.5,4.432835820895522,93.0,3.4565468429371977,1.208955223880597,7.656716417910447,0.8059701492537313,3.2238805970149254,6.044776119402984,1.875,4.432835820895522
2014,11620,439,1434872,1.0,4,0.0,0,0,0,0.0,0,3.6666666666666665,5,3,3,2,0,0,2,0,3,4,0,0,21,15,2,0,0,0,4,3,1,0.0,,7.363636363636364,56.0,5.430766652977904,1.9090909090909092,12.272727272727273,0.0,4.90909090909091,7.363636363636364,1.5,7.363636363636364
2014,11620,439,1434879,1.0,17,0.0,1,2,0,0.0,0,41.666666666666664,43,26,24,7,3,2,10,1,22,5,2,0,184,159,10,3,8,2,50,50,5,0.0,0.3333333333333333,5.184000000000001,80.0,2.806039380250631,1.272,9.288,0.432,2.16,4.752000000000001,2.2,5.616
2014,11620,439,1532944,1.0,10,0.0,1,0,0,0.0,0,17.666666666666668,16,1,1,1,0,0,4,0,11,1,0,0,70,65,6,3,0,0,22,15,8,0.0,1.0,0.5094339622641509,812.0,1.7618129651562915,1.1320754716981132,8.150943396226415,0.0,2.0377358490566038,5.60377358490566,2.75,0.5094339622641509
2014,11620,439,1532950,1.0,10,0.0,5,3,0,0.0,0,42.666666666666664,49,32,30,10,1,1,10,0,30,7,3,0,193,172,2,0,1,3,50,41,15,0.0,0.625,6.328125,65.0,2.251789380250631,1.3828125,10.3359375,0.2109375,2.109375,6.328125,3.0,6.75
