date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season,Pitches
03/22/2017,home,12560,354,Lewis,9,True,7,3,4,win,7 - 3,213215,87,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,2,1,0,0,0,2,0,,1753894,2017,
04/11/2017,away,12560,308,Purdue Fort Wayne,9,True,10,3,7,win,10 - 3,218710,87,0,0.0,0.2,0.0,2,1,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,7,0,,1753894,2017,
05/03/2017,away,12560,414,Miami (OH),10,True,8,4,4,win,8 - 4,224565,87,0,0.0,1.1,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,14.0,0,4,0,0,0,2,0,,1753894,2017,
05/16/2017,home,12560,201,Eastern Ill.,9,True,5,15,-10,loss,5 - 15,226698,87,0,0.0,1.0,0.0,4,3,3,0,0,0,7,6,0,0,0,1,0,0,0,0,0,0,1,24.0,1,2,0,0,0,5,0,,1753894,2017,
03/12/2017,home,12560,370,LMU (CA),9,True,16,1,15,win,16 - 1,210906,90,0,1.0,3.1,0.0,1,0,0,2,2,0,14,12,0,0,0,0,1,0,0,0,0,0,0,51.0,7,1,0,0,0,1,1,,1749614,2017,
04/09/2017,home,12560,277,Hawaii,9,True,7,1,6,win,7 - 1,218067,90,0,1.0,7.1,0.0,5,1,1,5,6,0,30,24,0,0,0,0,0,0,0,0,0,1,0,88.0,7,7,1,0,0,1,0,,1749614,2017,
04/15/2017,away,12560,108,UC Davis,9,True,9,6,3,win,9 - 6,219917,90,0,1.0,4.0,0.0,5,3,3,1,0,0,17,13,0,0,0,0,0,2,0,0,0,1,0,67.0,4,5,0,0,0,1,0,,1749614,2017,
04/22/2017,home,12560,97,Cal St. Fullerton,9,True,13,6,7,win,13 - 6,221486,90,0,1.0,4.0,0.0,5,3,3,2,1,0,18,14,2,0,0,0,0,0,0,0,0,1,1,70.0,5,5,0,0,0,1,1,,1749614,2017,
03/28/2017,home,12560,646,South Alabama,9,True,4,2,2,win,4 - 2,214745,664,0,1.0,6.1,0.0,5,2,2,1,7,0,25,23,0,0,0,0,0,1,0,0,0,0,0,94.0,5,6,1,0,0,1,1,,1636995,2017,
04/23/2017,home,12560,523,Old Dominion,9,True,2,9,-7,loss,2 - 9,222065,664,0,1.0,6.0,0.0,10,4,4,2,4,0,29,24,2,0,0,0,1,1,0,0,0,1,1,106.0,6,6,0,1,0,1,1,,1636995,2017,
05/07/2017,home,12560,229,Fla. Atlantic,11,True,5,4,1,win,5 - 4,225385,664,0,1.0,9.0,0.0,4,2,2,2,3,0,32,29,0,0,0,2,1,1,0,0,0,0,0,95.0,13,9,0,0,0,1,0,,1636995,2017,
05/26/2017,home,12560,706,UTSA,9,True,7,1,6,win,7 - 1,227497,664,0,1.0,8.0,0.0,7,0,0,0,9,0,29,29,0,0,0,0,0,0,0,0,0,0,0,108.0,7,6,1,0,0,1,2,,1636995,2017,
04/08/2017,away,12560,308,Purdue Fort Wayne,9,True,15,1,14,win,15 - 1,217406,527,0,0.0,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,,1769261,2017,
05/14/2017,home,12560,464,Omaha,9,True,6,5,1,win,6 - 5,226623,527,0,0.0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,,1769261,2017,
03/05/2017,home,12560,275,Harvard,9,True,2,6,-4,loss,2 - 6,209251,165,0,0.0,1.1,0.0,2,2,0,1,1,0,8,5,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,0,0,0,2,0,,1869122,2017,
03/08/2017,home,12560,352,Lehigh,9,True,9,18,-9,loss,9 - 18,209742,165,0,0.0,1.0,0.0,2,2,1,1,1,0,8,6,2,0,0,0,0,1,0,1,0,0,0,0.0,0,2,0,0,0,4,1,,1869122,2017,
04/05/2017,away,12560,726,Navy,9,True,3,11,-8,loss,3 - 11,216849,165,0,0.0,1.0,0.0,2,2,2,2,1,0,7,4,2,0,0,0,0,0,0,0,0,0,1,29.0,0,2,0,0,0,3,0,,1869122,2017,
02/19/2017,away,12560,94,CSU Bakersfield,9,True,15,3,12,win,15 - 3,206418,732,0,0.0,1.1,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,22.0,1,3,0,0,0,3,0,,1864406,2017,
02/23/2017,home,12560,518,Ohio St.,9,True,12,0,12,win,12 - 0,206878,732,0,0.0,1.1,0.0,1,0,0,2,3,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,2,0,,1864406,2017,
02/25/2017,home,12560,518,Ohio St.,9,True,6,4,2,win,6 - 4,207548,732,0,0.0,0.2,0.0,0,2,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17.0,1,0,0,0,0,3,1,,1864406,2017,
03/03/2017,away,12560,706,UTSA,9,True,3,8,-5,loss,3 - 8,208490,732,0,0.0,4.2,0.0,4,0,0,2,2,0,18,16,0,0,0,0,1,0,0,2,0,0,0,62.0,4,6,0,0,0,3,1,,1864406,2017,
03/25/2017,away,12560,674,Stanford,9,True,4,6,-2,loss,4 - 6,214296,732,0,0.0,2.0,0.0,0,1,0,1,2,0,8,7,0,0,0,0,1,0,0,2,2,0,0,35.0,1,3,0,0,0,5,0,,1864406,2017,
03/28/2017,home,12560,77,BYU,9,True,6,11,-5,loss,6 - 11,214768,732,0,0.0,2.2,0.0,4,3,0,0,2,0,12,12,0,1,0,0,0,0,0,1,0,0,0,39.0,0,5,0,0,0,2,0,,1864406,2017,
04/08/2017,away,12560,528,Oregon St.,16,True,4,5,-1,loss,4 - 5,217356,732,0,0.0,4.2,0.0,2,2,2,3,0,0,19,13,0,1,0,0,0,0,2,0,0,2,1,70.0,5,9,0,1,0,3,0,,1864406,2017,
04/21/2017,away,12560,29,Arizona,9,True,7,3,4,win,7 - 3,221307,732,0,0.0,1.0,0.0,2,1,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,21.0,2,0,0,0,0,3,1,,1864406,2017,
05/06/2017,home,12560,111,UC Riverside,9,True,5,7,-2,loss,5 - 7,224981,732,0,0.0,1.0,0.0,1,1,1,1,0,0,5,2,0,0,0,0,0,0,1,2,2,1,1,9.0,1,2,0,0,0,4,0,,1864406,2017,
02/18/2017,home,12560,116,Canisius,9,True,6,5,1,win,6 - 5,206239,1092,0,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,3,0,,1774224,2017,
03/10/2017,away,12560,198,ETSU,9,True,4,19,-15,loss,4 - 19,210381,1092,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,4,0,,1774224,2017,
03/25/2017,home,12560,115,Campbell,9,True,2,7,-5,loss,2 - 7,214273,1092,0,0.0,1.0,0.0,2,1,1,0,2,0,6,5,0,0,0,1,1,1,0,0,0,0,0,0.0,0,1,0,0,0,4,1,,1774224,2017,
05/19/2017,home,12560,456,UNC Asheville,9,True,11,0,11,win,11 - 0,226993,1092,0,0.0,2.0,0.0,1,0,0,1,4,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,2,1,,1774224,2017,
03/01/2017,away,12560,253,Ga. Southern,9,True,7,14,-7,loss,7 - 14,208155,1014,0,0.0,2.0,0.0,3,1,1,1,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,4,0,,1879325,2017,
03/04/2017,away,12560,141,The Citadel,9,True,10,1,9,win,10 - 1,208523,1014,0,0.0,2.1,0.0,3,0,0,1,1,0,9,8,0,0,0,0,0,0,0,1,0,0,0,0.0,3,1,0,0,0,3,1,,1879325,2017,
03/14/2017,home,12560,489,N.C. Central,9,True,9,5,4,win,9 - 5,211430,27,0,0.0,3.0,0.0,2,1,0,1,0,0,13,12,1,0,0,0,0,0,0,0,0,0,0,46.0,4,5,1,0,0,2,0,,1547497,2017,
03/31/2017,away,12560,32,Little Rock,9,True,2,6,-4,loss,2 - 6,215324,27,0,0.0,0.1,0.0,3,2,2,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,2,0,,1547497,2017,
04/07/2017,home,12560,702,UT Arlington,9,True,1,18,-17,loss,1 - 18,217191,27,0,0.0,2.2,0.0,4,2,1,1,4,0,14,13,1,0,0,0,1,0,0,1,1,0,0,50.0,1,3,0,0,0,2,1,,1547497,2017,
04/13/2017,away,12560,253,Ga. Southern,9,True,2,6,-4,loss,2 - 6,219159,27,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,3,0,0,0,0,2,0,,1547497,2017,
04/18/2017,away,12560,563,Radford,9,True,7,5,2,win,7 - 5,220701,27,0,0.0,1.2,0.0,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0.0,0,3,0,0,0,3,0,,1547497,2017,
04/22/2017,home,12560,254,Georgia St.,9,True,13,1,12,win,13 - 1,221991,27,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,2,0,0,0,0,3,1,,1547497,2017,
04/25/2017,home,12560,198,ETSU,9,True,8,7,1,win,8 - 7,222698,27,0,0.0,1.1,0.0,3,2,2,0,1,0,7,6,1,0,0,0,0,0,0,1,0,0,1,25.0,1,2,0,0,0,3,0,,1547497,2017,
04/28/2017,home,12560,30,Arkansas St.,9,True,7,6,1,win,7 - 6,223194,27,0,0.0,2.2,0.0,2,0,0,0,4,0,10,10,0,0,0,0,0,0,0,3,0,0,0,49.0,2,2,1,0,0,2,0,,1547497,2017,
05/02/2017,away,12560,456,UNC Asheville,9,True,3,5,-2,loss,3 - 5,224467,27,0,0.0,1.1,0.0,4,0,0,1,2,0,8,7,0,0,0,0,0,0,0,2,1,0,0,20.0,1,0,0,0,0,3,0,,1547497,2017,
05/14/2017,home,12560,646,South Alabama,9,True,6,11,-5,loss,6 - 11,226546,27,0,1.0,3.2,0.0,8,7,5,1,3,0,20,19,1,0,0,2,0,0,0,0,0,0,0,89.0,3,4,0,1,0,1,1,,1547497,2017,
05/19/2017,away,12560,149,Coastal Carolina,9,True,2,4,-2,loss,2 - 4,226990,27,0,0.0,1.0,0.0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17.0,0,1,0,0,0,3,0,,1547497,2017,
05/20/2017,away,12560,149,Coastal Carolina,9,True,2,6,-4,loss,2 - 6,227196,27,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,0,2,0,0,0,5,0,,1547497,2017,
02/28/2017,away,12560,487,North Ala.,9,True,1,12,-11,loss,1 - 12,208102,6,0,0.0,2.0,0.0,1,1,0,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,3,1,,1879682,2017,
03/15/2017,away,12560,202,Eastern Ky.,9,True,0,19,-19,loss,0 - 19,211460,6,0,0.0,1.0,0.0,2,4,4,5,1,0,10,4,0,0,0,0,0,0,0,0,0,0,1,37.0,0,2,0,0,0,4,1,,1879682,2017,
02/17/2017,away,12560,115,Campbell,9,True,5,12,-7,loss,5 - 12,206002,505,0,0.0,1.0,0.0,1,1,1,0,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,15.0,1,1,0,0,0,5,0,,1866749,2017,
02/25/2017,away,12560,102,Sacramento St.,9,True,0,10,-10,loss,0 - 10,207637,505,0,0.0,2.0,0.0,0,0,0,2,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,30.0,1,5,0,0,0,4,0,,1866749,2017,
03/04/2017,away,12560,254,Georgia St.,9,True,4,12,-8,loss,4 - 12,208539,505,0,0.0,2.0,0.0,2,1,1,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,0,0,0,2,0,,1866749,2017,
03/10/2017,away,12560,563,Radford,9,True,10,5,5,win,10 - 5,210390,505,0,0.0,2.0,0.0,1,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,3,2,,1866749,2017,
03/19/2017,home,12560,797,Milwaukee,9,True,7,4,3,win,7 - 4,212769,505,0,0.0,0.1,0.0,1,1,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,10.0,1,0,0,0,0,2,0,,1866749,2017,
03/21/2017,away,12560,202,Eastern Ky.,9,True,8,10,-2,loss,8 - 10,212968,505,0,1.0,2.2,0.0,5,4,4,4,3,0,17,13,0,0,0,2,0,0,0,0,0,0,0,0.0,1,4,0,1,0,1,1,,1866749,2017,
04/08/2017,away,12560,735,Valparaiso,9,True,7,8,-1,loss,7 - 8,217393,505,0,0.0,2.1,0.0,1,0,0,1,3,0,11,9,0,0,0,0,0,1,0,2,0,0,0,0.0,1,3,0,0,0,2,1,,1866749,2017,
04/13/2017,away,12560,302,UIC,9,True,2,5,-3,loss,2 - 5,219131,505,0,1.0,3.1,0.0,6,5,4,0,0,0,18,17,1,0,0,0,0,1,0,0,0,0,0,62.0,8,2,0,1,0,1,0,,1866749,2017,
04/26/2017,away,12560,367,Louisville,9,True,4,6,-2,loss,4 - 6,222849,505,0,1.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,1,1,0,0,0,1,1,,1866749,2017,
04/29/2017,home,12560,810,Wright St.,9,True,3,5,-2,loss,3 - 5,223521,505,0,1.0,5.0,0.0,4,3,3,1,5,0,22,20,1,0,0,0,1,1,0,0,0,0,0,95.0,5,6,0,1,0,1,2,,1866749,2017,
05/07/2017,away,12560,797,Milwaukee,9,True,1,8,-7,loss,1 - 8,225562,505,0,1.0,3.0,0.0,2,4,3,3,5,0,15,12,1,0,0,0,2,0,1,0,0,0,0,65.0,2,2,0,1,0,1,2,,1866749,2017,
05/13/2017,away,12560,817,Youngstown St.,9,True,4,3,1,win,4 - 3,226377,505,0,1.0,5.0,0.0,4,2,2,3,6,0,21,17,1,0,0,0,1,1,0,0,0,0,0,0.0,4,3,0,0,0,1,2,,1866749,2017,
03/19/2017,home,12560,48,Charleston So.,10,True,7,8,-1,loss,7 - 8,212577,363,0,0.0,3.1,0.0,1,0,0,0,6,0,11,11,1,0,0,0,0,0,0,3,0,0,0,0.0,1,3,0,0,0,3,3,,1761403,2017,
03/29/2017,home,12560,741,VMI,9,True,4,6,-2,loss,4 - 6,214989,363,0,0.0,2.0,0.0,2,0,0,0,3,0,8,8,0,0,0,0,1,0,0,0,0,0,0,33.0,3,0,0,0,0,3,0,,1761403,2017,
04/08/2017,away,12560,1092,Gardner-Webb,10,True,3,4,-1,loss,3 - 4,217412,363,0,1.0,6.0,0.0,8,1,1,1,6,0,24,23,2,0,0,0,1,0,0,0,0,0,0,0.0,1,8,0,0,0,1,3,,1761403,2017,
04/29/2017,home,12560,355,Liberty,9,True,4,13,-9,loss,4 - 13,223520,363,0,1.0,7.0,0.0,7,6,4,3,6,0,32,28,2,0,1,2,0,1,0,0,0,0,0,135.0,4,10,0,1,0,1,1,,1761403,2017,
05/19/2017,away,12560,115,Campbell,9,True,0,11,-11,loss,0 - 11,227102,363,0,1.0,4.0,0.0,8,6,5,1,4,0,22,21,2,0,0,0,2,0,0,0,0,0,0,92.0,2,6,0,1,0,1,2,,1761403,2017,
02/23/2017,home,12560,748,Wagner,9,True,11,4,7,win,11 - 4,206880,665,0,0.0,1.1,0.0,2,1,1,0,1,0,6,4,1,0,0,0,0,0,0,2,0,1,1,0.0,1,2,1,0,0,2,0,,1866991,2017,
03/03/2017,away,12560,699,Texas Southern,9,True,1,11,-10,loss,1 - 11,208364,665,0,0.0,2.0,0.0,3,3,1,1,2,0,11,9,1,0,0,0,0,0,0,0,0,0,1,0.0,0,4,0,0,0,2,0,,1866991,2017,
03/12/2017,home,12560,261,Grambling,9,True,3,11,-8,loss,3 - 11,210925,665,0,0.0,4.2,0.0,3,0,0,1,2,0,18,17,0,0,0,0,0,0,0,3,1,0,0,0.0,3,9,0,0,0,4,1,,1866991,2017,
03/18/2017,home,12560,553,Prairie View,9,True,6,14,-8,loss,6 - 14,212107,665,0,0.0,2.0,0.0,8,9,9,3,0,0,17,12,1,0,0,0,1,0,0,0,0,1,1,59.0,2,4,0,0,0,2,0,,1866991,2017,
02/19/2017,home,12560,17,Alcorn,9,True,5,6,-1,loss,5 - 6,206601,665,0,0.0,4.0,0.0,5,1,1,2,3,0,17,13,0,0,0,0,0,0,0,0,0,2,0,0.0,4,3,0,0,0,2,1,,1866985,2017,
03/11/2017,home,12560,261,Grambling,9,True,6,9,-3,loss,6 - 9,210511,665,0,0.0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,2,0,0,0.0,0,1,0,0,0,5,0,,1866985,2017,
03/22/2017,away,12560,483,Nicholls,9,True,9,10,-1,loss,9 - 10,213207,665,0,0.0,2.0,0.0,1,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,28.0,0,4,0,0,0,2,2,,1866985,2017,
03/26/2017,away,12560,404,Memphis,9,True,1,11,-10,loss,1 - 11,214413,665,0,0.0,0.2,0.0,2,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13.0,1,0,0,0,0,3,1,,1866985,2017,
04/08/2017,home,12560,699,Texas Southern,9,True,12,11,1,win,12 - 11,217371,665,0,0.0,1.0,0.0,2,1,1,0,0,0,5,5,1,0,0,0,0,0,0,1,1,0,0,19.0,2,1,1,0,0,5,0,,1866985,2017,
04/15/2017,away,12560,261,Grambling,9,True,8,14,-6,loss,8 - 14,219900,665,0,0.0,2.2,0.0,3,4,3,3,2,0,14,10,0,0,0,0,0,0,0,3,0,0,1,0.0,2,4,0,0,0,2,0,,1866985,2017,
04/26/2017,home,12560,483,Nicholls,9,True,6,5,1,win,6 - 5,222827,665,0,0.0,1.2,0.0,3,1,0,2,2,0,10,7,0,1,0,0,0,0,0,0,0,1,0,34.0,1,2,1,0,0,2,2,,1866985,2017,
05/07/2017,home,12560,2678,Ark.-Pine Bluff,9,True,4,6,-2,loss,4 - 6,225470,665,0,0.0,0.2,0.0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,8.0,0,2,0,0,0,2,0,,1866985,2017,
05/10/2017,home,12560,346,Lamar University,9,True,1,10,-9,loss,1 - 10,225909,665,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7.0,3,0,0,0,0,4,0,,1866985,2017,
05/18/2017,away,12560,6,Alabama A&M,9,True,6,2,4,win,6 - 2,226889,665,0,0.0,2.0,0.0,0,0,0,1,1,0,6,4,0,0,0,0,0,0,0,1,0,1,0,0.0,3,1,0,0,1,2,0,,1866985,2017,
03/12/2017,home,12560,1356,Seattle U,9,True,4,17,-13,loss,4 - 17,210895,534,0,0.0,1.0,0.0,1,3,3,1,2,0,6,4,0,0,0,1,0,1,0,0,0,0,0,20.0,0,1,0,0,0,4,0,,1866007,2017,
02/25/2017,home,12560,1068,Elon,9,True,13,5,8,win,13 - 5,207279,147,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,1,,1654484,2017,
02/28/2017,home,12560,2915,Wofford,9,True,9,2,7,win,9 - 2,208046,147,0,0.0,1.0,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,2,0,,1654484,2017,
03/08/2017,home,12560,416,Michigan St.,9,True,9,2,7,win,9 - 2,209862,147,0,0.0,1.1,0.0,1,0,0,1,3,0,6,5,0,0,0,0,1,0,0,2,1,0,0,29.0,1,0,0,0,0,3,1,,1654484,2017,
03/15/2017,home,12560,813,Yale,9,True,10,8,2,win,10 - 8,211486,147,0,1.0,3.1,0.0,3,4,4,3,6,0,15,12,0,0,0,0,1,0,0,0,0,0,0,0.0,2,1,0,0,0,1,2,,1654484,2017,
02/18/2017,away,12560,277,Hawaii,9,True,3,8,-5,loss,3 - 8,206062,490,0,0.0,0.2,0.0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,1,0,0,0,13.0,0,1,0,0,0,5,0,,1887216,2017,
04/02/2017,away,12560,513,Notre Dame,9,True,9,2,7,win,9 - 2,216153,490,0,1.0,7.0,0.0,5,1,1,1,3,0,26,21,2,0,0,0,0,1,0,0,0,2,1,93.0,13,3,1,0,0,1,1,,1887216,2017,
04/23/2017,away,12560,67,Boston College,9,True,0,1,-1,loss,0 - 1,222464,490,0,1.0,6.0,0.0,5,1,1,2,3,0,25,22,2,0,0,0,0,1,0,0,0,0,0,73.0,7,6,0,1,0,1,0,,1887216,2017,
04/29/2017,home,12560,742,Virginia Tech,9,True,8,6,2,win,8 - 6,223478,490,0,1.0,1.2,0.0,4,2,2,1,1,0,11,7,1,0,0,0,0,2,0,0,0,1,0,35.0,2,1,0,0,0,1,1,,1887216,2017,
05/06/2017,home,12560,180,Delaware,9,True,7,0,7,win,7 - 0,224977,490,0,1.0,5.1,0.0,2,0,0,2,4,0,20,17,0,0,0,0,0,1,0,0,0,0,0,65.0,8,3,1,0,0,1,1,,1887216,2017,
03/05/2017,away,12560,459,UNC Greensboro,9,True,4,18,-14,loss,4 - 18,209086,393,0,0.0,1.0,0.0,2,3,3,2,0,0,6,4,0,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,2,0,,1864199,2017,
03/08/2017,away,12560,726,Navy,9,True,5,17,-12,loss,5 - 17,209762,393,0,0.0,1.2,0.0,0,0,0,1,3,0,7,6,0,0,0,0,2,0,0,2,2,0,0,33.0,0,2,0,0,0,6,3,,1864199,2017,
03/10/2017,home,12560,310,Iona,9,True,6,1,5,win,6 - 1,210365,393,0,0.0,2.0,0.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,2,0,,1864199,2017,
04/02/2017,home,12560,178,Delaware St.,9,True,8,1,7,win,8 - 1,216376,393,0,0.0,1.0,0.0,2,1,0,0,1,0,7,7,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,2,0,,1864199,2017,
04/09/2017,away,12560,165,Coppin St.,9,True,7,4,3,win,7 - 4,218018,393,0,0.0,1.0,0.0,2,2,2,2,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,30.0,0,3,0,0,0,2,0,,1864199,2017,
05/02/2017,away,12560,545,Pittsburgh,9,True,4,9,-5,loss,4 - 9,224433,393,0,0.0,1.0,0.0,4,3,3,1,1,0,8,7,0,0,0,1,1,0,0,1,1,0,0,32.0,2,0,0,1,0,2,0,,1864199,2017,
02/17/2017,home,12560,742,Virginia Tech,9,True,3,11,-8,loss,3 - 11,205802,10411,0,0.0,1.0,0.0,4,3,3,1,1,0,9,7,0,1,0,0,0,1,0,0,0,0,0,29.0,2,0,0,0,0,9,1,,1880974,2017,
04/09/2017,away,12560,1157,Kennesaw St.,9,True,2,9,-7,loss,2 - 9,218016,10411,0,0.0,1.0,0.0,3,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,16.0,0,2,0,0,0,5,0,,1880974,2017,
04/19/2017,home,12560,48,Charleston So.,9,True,5,1,4,win,5 - 1,220870,10411,0,1.0,4.0,0.0,3,1,1,2,5,0,17,15,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,0,0,0,1,3,,1880974,2017,
02/17/2017,home,12560,498,ULM,9,True,3,8,-5,loss,3 - 8,205809,1045,0,0.0,3.0,0.0,0,0,0,2,3,0,11,8,0,0,0,0,0,0,0,0,0,1,0,41.0,5,1,0,0,0,2,1,,1866567,2017,
02/21/2017,away,12560,574,Rice,9,True,8,4,4,win,8 - 4,206724,1045,0,1.0,4.0,0.0,0,0,0,2,5,0,15,13,0,0,0,0,1,0,0,0,0,0,0,0.0,5,2,1,0,0,1,1,,1866567,2017,
02/26/2017,home,12560,473,New Mexico,11,True,7,6,1,win,7 - 6,207670,1045,0,0.0,3.2,0.0,4,3,3,1,2,0,15,13,0,0,0,0,0,0,0,3,0,0,1,49.0,4,4,0,0,0,2,1,,1866567,2017,
03/10/2017,away,12560,527,Oral Roberts,9,True,9,7,2,win,9 - 7,210402,1045,0,1.0,5.0,0.0,1,1,1,2,2,0,19,17,0,0,0,0,1,0,0,0,0,0,0,0.0,2,9,1,0,0,1,1,,1866567,2017,
03/17/2017,home,12560,261,Grambling,9,True,3,0,3,win,3 - 0,211727,1045,0,1.0,5.0,0.0,6,0,0,1,5,0,22,21,0,0,0,0,1,0,0,0,0,0,0,85.0,5,3,1,0,0,1,0,,1866567,2017,
03/24/2017,away,12560,2711,North Florida,9,True,7,8,-1,loss,7 - 8,213437,1045,0,1.0,4.2,0.0,9,8,2,2,1,0,24,22,0,0,0,2,1,0,0,0,0,0,0,90.0,8,2,0,1,0,1,0,,1866567,2017,
04/13/2017,away,12560,1004,Central Ark.,9,True,4,10,-6,loss,4 - 10,219122,1045,0,1.0,6.0,0.0,6,1,1,2,7,0,26,24,0,0,0,1,0,0,0,0,0,0,0,107.0,8,3,0,0,0,1,3,,1866567,2017,
04/28/2017,away,12560,659,Southern Ill.,9,True,1,4,-3,loss,1 - 4,223210,1045,0,1.0,5.0,0.0,6,3,3,2,3,0,22,20,2,0,0,0,1,0,0,0,0,0,0,78.0,6,5,0,1,0,1,1,,1866567,2017,
05/05/2017,home,12560,782,Wichita St.,9,True,6,8,-2,loss,6 - 8,224754,1045,0,1.0,4.1,0.0,8,5,5,3,2,0,23,19,2,0,0,1,2,0,0,0,0,1,0,78.0,5,5,0,0,0,1,0,,1866567,2017,
02/19/2017,away,12560,257,Georgia,9,True,8,9,-1,loss,8 - 9,206476,1014,0,0.0,1.0,0.0,4,1,1,0,0,0,7,7,2,0,0,0,0,0,0,2,2,0,0,0.0,1,2,0,0,0,3,0,,1879335,2017,
02/22/2017,away,12560,149,Coastal Carolina,9,True,7,16,-9,loss,7 - 16,206834,1014,0,0.0,1.0,0.0,3,3,1,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,5,0,,1879335,2017,
02/25/2017,home,12560,140,Cincinnati,9,True,4,5,-1,loss,4 - 5,207311,1014,0,0.0,1.1,0.0,3,1,1,0,2,0,6,6,2,0,0,1,0,0,0,2,2,0,0,18.0,1,0,0,1,0,2,1,,1879335,2017,
03/08/2017,home,12560,196,East Carolina,9,True,12,15,-3,loss,12 - 15,209823,1014,0,0.0,3.0,0.0,4,4,4,2,1,0,14,11,0,1,0,0,0,1,0,3,3,0,0,47.0,5,1,0,0,0,2,0,,1879335,2017,
03/14/2017,home,12560,2711,North Florida,9,True,2,11,-9,loss,2 - 11,211353,1014,0,0.0,1.0,0.0,3,1,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,28.0,1,0,0,0,0,7,1,,1879335,2017,
03/25/2017,home,12560,283,Hofstra,9,True,12,1,11,win,12 - 1,213861,1014,0,1.0,6.2,0.0,7,0,0,3,3,0,27,24,0,0,0,0,0,0,0,0,0,0,0,78.0,9,5,1,0,0,1,1,,1879335,2017,
